frozenset({'2'}):66460
frozenset({'4'}):66569
frozenset({'0'}):64582
frozenset({'9'}):66638
frozenset({'8'}):66818
frozenset({'6'}):66137
frozenset({' '}):67815
frozenset({'3'}):66348
frozenset({'5'}):66580
frozenset({'1'}):66337
frozenset({'7'}):66739
frozenset({'1', '6'}):65007
frozenset({' ', '7'}):66739
frozenset({'7', '3'}):65471
frozenset({'8', '3'}):65513
frozenset({'4', '8'}):65711
frozenset({'5', '2'}):65415
frozenset({' ', '2'}):66460
frozenset({'4', '6'}):65124
frozenset({'0', '9'}):63759
frozenset({'5', '3'}):65353
frozenset({'7', '9'}):65678
frozenset({'4', '5'}):65499
frozenset({'4', '3'}):65371
frozenset({' ', '8'}):66818
frozenset({'6', '2'}):65063
frozenset({'4', '2'}):65369
frozenset({'8', '6'}):65352
frozenset({'1', '3'}):65107
frozenset({' ', '5'}):66580
frozenset({'1', '9'}):65400
frozenset({' ', '3'}):66348
frozenset({'4', ' '}):66569
frozenset({'1', '2'}):65227
frozenset({'5', '8'}):65758
frozenset({'3', '2'}):65259
frozenset({'0', '5'}):63740
frozenset({'7', '6'}):65290
frozenset({' ', '1'}):66337
frozenset({'5', '7'}):65671
frozenset({' ', '9'}):66638
frozenset({'9', '3'}):65326
frozenset({'0', '7'}):63808
frozenset({'4', '0'}):63726
frozenset({'5', '9'}):65559
frozenset({'7', '8'}):65867
frozenset({'0', '8'}):63851
frozenset({'9', '8'}):65754
frozenset({'0', '2'}):63586
frozenset({'1', '7'}):65437
frozenset({'4', '1'}):65355
frozenset({'8', '2'}):65655
frozenset({'4', '9'}):65536
frozenset({'0', '6'}):63327
frozenset({'0', ' '}):64582
frozenset({'5', '1'}):65330
frozenset({'4', '7'}):65674
frozenset({'9', '2'}):65517
frozenset({'1', '8'}):65500
frozenset({'7', '2'}):65541
frozenset({' ', '6'}):66137
frozenset({'3', '6'}):64908
frozenset({'0', '1'}):63499
frozenset({'9', '6'}):65191
frozenset({'0', '3'}):63567
frozenset({'5', '6'}):65085
frozenset({'0', '8', '3', '5', '7'}):61796
frozenset({'9', '8', ' ', '3', '5'}):63794
frozenset({'2', '4', '6', '3', '7'}):62728
frozenset({'0', '4', '8', '6', '5'}):61508
frozenset({'2', '0', '9', ' ', '7'}):62277
frozenset({'2', '4', '9', '6', '7'}):62858
frozenset({'2', '4', '9', '5', '7'}):63059
frozenset({'4', '0', '9', '8', '3'}):61633
frozenset({'4', '8', ' ', '3', '7'}):63948
frozenset({'2', '9', '6', '3', '5'}):62618
frozenset({'0', '9', '6', ' ', '3'}):61836
frozenset({'9', '6', ' ', '5', '7'}):63601
frozenset({'0', '9', '5', '1', '7'}):61635
frozenset({'0', '8', ' ', '3', '1'}):62034
frozenset({'2', '4', '6', ' ', '5'}):63312
frozenset({'0', '8', ' ', '3', '7'}):62337
frozenset({'2', '4', '8', '1', '7'}):63084
frozenset({'0', '6', '3', '5', '7'}):61322
frozenset({'9', '6', ' ', '5', '1'}):63400
frozenset({'9', '6', ' ', '3', '1'}):63207
frozenset({'6', ' ', '5', '1', '7'}):63472
frozenset({'0', '9', '6', '3', '5'}):61262
frozenset({'9', '8', '6', '1', '7'}):62968
frozenset({'2', '4', ' ', '5', '1'}):63554
frozenset({'2', '4', '9', '8', '1'}):63072
frozenset({'8', '6', '3', '5', '1'}):62640
frozenset({'2', '4', '9', ' ', '7'}):63820
frozenset({'6', ' ', '3', '5', '7'}):63431
frozenset({'2', '4', '9', '8', '3'}):63043
frozenset({'0', '3', '5', '1', '7'}):61488
frozenset({'4', '8', '6', ' ', '1'}):63529
frozenset({'2', '9', '5', '1', '7'}):63002
frozenset({'0', '9', '8', '3', '1'}):61497
frozenset({'2', '3', '5', '1', '7'}):62876
frozenset({'4', '0', '9', '8', '1'}):61685
frozenset({'8', '6', ' ', '3', '1'}):63314
frozenset({'0', '4', ' ', '5', '1'}):62157
frozenset({'4', '6', ' ', '5', '1'}):63358
frozenset({'2', '9', '8', '1', '7'}):63153
frozenset({'2', '8', '3', '5', '1'}):62927
frozenset({'2', '9', ' ', '3', '1'}):63506
frozenset({'4', '9', '8', '6', '1'}):62856
frozenset({'2', ' ', '5', '1', '7'}):63655
frozenset({'4', '0', '9', '8', ' '}):62403
frozenset({'2', '0', '6', '5', '7'}):61342
frozenset({'4', '0', '9', '1', '7'}):61653
frozenset({'4', '0', '3', '5', '1'}):61442
frozenset({'4', '0', '9', '5', '1'}):61611
frozenset({'4', '9', ' ', '3', '7'}):63774
frozenset({'2', '8', '6', '3', '5'}):62728
frozenset({'2', '0', '6', '3', '1'}):61097
frozenset({'2', '6', ' ', '5', '7'}):63479
frozenset({'2', '9', '8', '5', '1'}):63101
frozenset({'4', '6', ' ', '1', '7'}):63532
frozenset({'4', '0', '6', '3', '5'}):61240
frozenset({'2', '4', '9', '6', '5'}):62684
frozenset({'2', '4', '9', '3', '7'}):62998
frozenset({'8', '6', ' ', '3', '5'}):63454
frozenset({'0', '4', '9', '8', '5'}):61818
frozenset({'2', '0', '6', ' ', '7'}):61923
frozenset({'2', '0', '8', '6', '3'}):61306
frozenset({'0', '4', ' ', '5', '7'}):62393
frozenset({'2', '0', '9', '8', '6'}):61499
frozenset({'9', '8', '6', ' ', '5'}):63645
frozenset({'0', '8', '6', '3', '5'}):61377
frozenset({'4', '9', '8', ' ', '5'}):63940
frozenset({'2', '8', ' ', '5', '7'}):64017
frozenset({'2', '4', '9', '8', '6'}):62896
frozenset({'2', '4', '9', ' ', '5'}):63696
frozenset({'2', '0', '4', '9', '5'}):61612
frozenset({'0', '8', '6', ' ', '7'}):62168
frozenset({'9', '8', '3', '5', '1'}):62959
frozenset({'2', '4', '8', '3', '5'}):63040
frozenset({'9', '6', ' ', '3', '7'}):63434
frozenset({'2', '4', '8', '6', '3'}):62733
frozenset({'9', ' ', '3', '5', '7'}):63759
frozenset({'2', '0', '8', '5', '1'}):61563
frozenset({'2', '6', '5', '1', '7'}):62705
frozenset({'4', '9', '8', ' ', '1'}):63843
frozenset({'2', '9', '6', '3', '1'}):62563
frozenset({'2', '4', '0', '8', '1'}):61524
frozenset({'0', '8', '6', '3', '1'}):61214
frozenset({'0', '6', ' ', '1', '7'}):61907
frozenset({'4', '9', '3', '5', '1'}):62881
frozenset({'0', '6', ' ', '5', '1'}):61833
frozenset({'4', '8', ' ', '3', '1'}):63643
frozenset({'2', '4', '9', '6', '1'}):62697
frozenset({'4', '0', '8', '6', '1'}):61388
frozenset({'8', ' ', '5', '1', '7'}):63917
frozenset({'9', '8', ' ', '3', '1'}):63628
frozenset({'2', '0', '9', '6', '7'}):61405
frozenset({'4', '0', '8', ' ', '5'}):62448
frozenset({'2', '6', ' ', '3', '1'}):63179
frozenset({'4', '9', '8', '3', '5'}):63070
frozenset({'2', '6', ' ', '3', '7'}):63399
frozenset({'2', '0', '9', '3', '1'}):61417
frozenset({'2', '9', ' ', '5', '7'}):63831
frozenset({'2', '9', '8', '6', '1'}):62860
frozenset({'4', ' ', '5', '1', '7'}):63785
frozenset({'0', ' ', '3', '5', '7'}):62286
frozenset({'4', '9', '8', ' ', '7'}):64060
frozenset({'9', '8', '6', ' ', '7'}):63813
frozenset({'4', '0', ' ', '3', '7'}):62255
frozenset({'2', '0', '9', '8', '3'}):61617
frozenset({'4', '0', '9', ' ', '3'}):62156
frozenset({'2', '0', ' ', '3', '7'}):62164
frozenset({'0', '9', '8', '6', '3'}):61369
frozenset({'0', '9', '8', '3', '5'}):61684
frozenset({'4', '8', '6', ' ', '5'}):63597
frozenset({'4', '6', '3', '5', '7'}):62761
frozenset({'2', '9', '8', ' ', '3'}):63788
frozenset({'9', '8', '6', '3', '5'}):62746
frozenset({'2', '4', ' ', '1', '7'}):63657
frozenset({'9', '8', '6', '5', '1'}):62836
frozenset({'2', '4', ' ', '3', '7'}):63713
frozenset({'2', '0', '4', '9', '3'}):61487
frozenset({'2', '0', '4', '6', '5'}):61259
frozenset({'0', '9', '8', ' ', '7'}):62467
frozenset({'0', '9', '8', ' ', '1'}):62265
frozenset({'4', '0', ' ', '1', '7'}):62208
frozenset({'2', '4', '3', '5', '1'}):62788
frozenset({'2', '4', '9', '3', '1'}):62827
frozenset({'0', ' ', '5', '1', '7'}):62188
frozenset({'0', '9', ' ', '1', '7'}):62236
frozenset({'0', ' ', '3', '1', '7'}):62047
frozenset({'4', '6', '3', '5', '1'}):62546
frozenset({'0', '9', ' ', '5', '1'}):62181
frozenset({'4', '0', '8', '5', '1'}):61660
frozenset({'9', '6', '3', '5', '1'}):62533
frozenset({'2', '0', '6', '5', '1'}):61191
frozenset({'2', '9', ' ', '3', '7'}):63709
frozenset({'4', '8', '6', '3', '5'}):62758
frozenset({'2', '9', ' ', '5', '1'}):63659
frozenset({'4', '8', '6', '1', '7'}):62967
frozenset({'2', '0', '9', '3', '7'}):61584
frozenset({'2', '0', '9', '6', '5'}):61362
frozenset({'4', '0', '8', ' ', '7'}):62478
frozenset({'2', '4', '0', '8', '3'}):61562
frozenset({'4', '8', ' ', '5', '7'}):64084
frozenset({'4', '8', '6', ' ', '7'}):63800
frozenset({'2', '4', '9', '8', ' '}):63890
frozenset({'2', '0', '8', '3', '5'}):61650
frozenset({'2', '4', '8', ' ', '7'}):63957
frozenset({'4', '0', '6', ' ', '3'}):61796
frozenset({'4', '0', '8', '6', '7'}):61581
frozenset({'2', '0', '9', ' ', '5'}):62255
frozenset({'4', '0', '8', '3', '5'}):61711
frozenset({'4', '9', '3', '5', '7'}):63055
frozenset({'0', '9', '6', '3', '1'}):61166
frozenset({'2', '4', '9', '8', '5'}):63140
frozenset({'2', '8', '6', ' ', '3'}):63451
frozenset({'0', '6', '3', '5', '1'}):61125
frozenset({'2', '0', '4', '5', '7'}):61639
frozenset({'0', '9', '8', '6', ' '}):62138
frozenset({'2', '0', '4', '6', '3'}):61165
frozenset({' ', '3', '5', '1', '7'}):63623
frozenset({'9', ' ', '3', '5', '1'}):63536
frozenset({'4', '6', ' ', '3', '5'}):63297
frozenset({'0', '8', ' ', '5', '7'}):62520
frozenset({'2', '0', '4', '9', '6'}):61326
frozenset({'9', '8', '3', '5', '7'}):63184
frozenset({'2', '4', '6', ' ', '3'}):63269
frozenset({'2', '4', '0', '3', '1'}):61337
frozenset({'0', '8', '6', ' ', '1'}):61960
frozenset({'8', ' ', '3', '1', '7'}):63700
frozenset({'2', '4', '6', '3', '1'}):62524
frozenset({'4', '9', '3', '1', '7'}):62954
frozenset({'0', '9', '8', '6', '1'}):61426
frozenset({'2', '0', ' ', '1', '7'}):62054
frozenset({'2', '0', '8', '3', '1'}):61416
frozenset({'2', '8', '6', '3', '1'}):62638
frozenset({'2', ' ', '3', '5', '7'}):63727
frozenset({'2', '0', '9', '5', '1'}):61530
frozenset({'4', '9', '8', '6', '3'}):62770
frozenset({'2', '0', '3', '1', '7'}):61390
frozenset({'4', '9', '6', ' ', '7'}):63634
frozenset({'2', '9', '8', '5', '7'}):63288
frozenset({'4', ' ', '3', '5', '7'}):63819
frozenset({'2', '9', '8', '6', '3'}):62799
frozenset({'2', '0', '3', '5', '1'}):61361
frozenset({'4', '9', '8', '1', '7'}):63212
frozenset({'2', '0', '6', '3', '7'}):61256
frozenset({'2', '6', ' ', '5', '1'}):63287
frozenset({'0', '8', '6', '3', '7'}):61437
frozenset({'2', '0', '9', ' ', '3'}):62120
frozenset({'2', '4', '8', '6', ' '}):63544
frozenset({'8', ' ', '3', '5', '7'}):63970
frozenset({'2', '4', '9', '6', '3'}):62624
frozenset({'4', '0', '9', '8', '7'}):61850
frozenset({'2', '0', '6', ' ', '5'}):61869
frozenset({'2', '9', '6', '5', '7'}):62835
frozenset({'0', '9', ' ', '5', '7'}):62384
frozenset({'2', '4', '0', '8', '6'}):61384
frozenset({'0', '9', '6', ' ', '7'}):62070
frozenset({'2', '4', '0', '8', '5'}):61711
frozenset({'2', '4', '8', '3', '7'}):63145
frozenset({'9', '6', ' ', '3', '5'}):63292
frozenset({'2', '4', '8', '6', '5'}):62785
frozenset({'0', '9', '3', '5', '1'}):61457
frozenset({'0', '8', ' ', '1', '7'}):62261
frozenset({'2', '4', '8', '3', '1'}):62900
frozenset({'9', '6', ' ', '1', '7'}):63531
frozenset({'2', '4', '8', '5', '1'}):62999
frozenset({'6', ' ', '3', '5', '1'}):63183
frozenset({'8', '6', '3', '5', '7'}):62913
frozenset({'2', '4', '9', ' ', '3'}):63602
frozenset({'2', '0', '6', ' ', '1'}):61775
frozenset({'4', '0', '8', '3', '1'}):61467
frozenset({'0', '8', '5', '1', '7'}):61700
frozenset({'0', '9', '8', '1', '7'}):61714
frozenset({'4', '6', '3', '1', '7'}):62676
frozenset({'4', '9', '6', '5', '1'}):62705
frozenset({'2', '8', ' ', '1', '7'}):63804
frozenset({'4', '9', '6', '3', '1'}):62567
frozenset({'2', '4', '3', '1', '7'}):62870
frozenset({'8', '6', ' ', '1', '7'}):63646
frozenset({'2', '4', '9', '5', '1'}):62925
frozenset({'2', '0', '8', ' ', '7'}):62361
frozenset({'2', '9', '8', '3', '1'}):62949
frozenset({'0', '4', '9', '6', '5'}):61396
frozenset({'4', '9', '6', ' ', '1'}):63424
frozenset({'2', '8', '5', '1', '7'}):63108
frozenset({'4', '6', ' ', '5', '7'}):63589
frozenset({'2', '9', '8', '6', '5'}):62906
frozenset({'2', '8', '6', '5', '7'}):62958
frozenset({'2', '9', '8', ' ', '5'}):63959
frozenset({'0', '9', '8', '6', '5'}):61540
frozenset({'2', '4', '0', ' ', '7'}):62223
frozenset({'0', '9', '8', '3', '7'}):61711
frozenset({'2', '0', ' ', '3', '5'}):62119
frozenset({'2', '0', '6', ' ', '3'}):61762
frozenset({'4', '0', ' ', '3', '5'}):62199
frozenset({'2', '4', '6', '3', '5'}):62547
frozenset({'9', '8', ' ', '3', '7'}):63871
frozenset({'4', '9', '8', '6', ' '}):63647
frozenset({'0', '6', ' ', '5', '7'}):62022
frozenset({'2', '4', '0', '9', '8'}):61700
frozenset({'2', '4', '0', '5', '1'}):61452
frozenset({'9', ' ', '3', '1', '7'}):63606
frozenset({'2', '4', ' ', '3', '5'}):63580
frozenset({'9', '8', '6', '3', '7'}):62896
frozenset({'0', '9', '6', '5', '1'}):61308
frozenset({'0', '6', '3', '1', '7'}):61190
frozenset({'2', '4', '8', '5', '7'}):63220
frozenset({'9', '3', '5', '1', '7'}):62937
frozenset({'2', '0', '9', ' ', '1'}):62115
frozenset({'2', '4', '0', ' ', '1'}):62015
frozenset({'0', '8', '6', '1', '7'}):61438
frozenset({'0', '9', '6', ' ', '1'}):61905
frozenset({'2', '9', '6', '5', '1'}):62683
frozenset({'4', '8', ' ', '1', '7'}):63909
frozenset({'8', ' ', '3', '5', '1'}):63655
frozenset({'2', '4', '6', '5', '1'}):62584
frozenset({'9', '8', ' ', '1', '7'}):63921
frozenset({'2', '0', '9', '3', '5'}):61546
frozenset({'2', '0', '9', '6', '3'}):61250
frozenset({'4', '0', '6', '3', '1'}):61129
frozenset({'2', '0', '8', ' ', '1'}):62122
frozenset({'4', '9', ' ', '5', '7'}):63892
frozenset({'2', '9', '6', ' ', '7'}):63589
frozenset({'2', '9', '6', ' ', '1'}):63415
frozenset({'4', '8', '5', '1', '7'}):63199
frozenset({'4', '9', ' ', '3', '1'}):63562
frozenset({'0', '4', '9', '5', '7'}):61765
frozenset({'4', ' ', '3', '5', '1'}):63559
frozenset({'0', '4', '9', '6', '3'}):61248
frozenset({'2', '0', '8', '6', ' '}):62016
frozenset({'4', '9', '6', '5', '7'}):62883
frozenset({'2', '8', '6', ' ', '5'}):63542
frozenset({'9', '8', ' ', '5', '7'}):64084
frozenset({'4', '0', '8', '3', '7'}):61737
frozenset({'4', '0', '9', ' ', '7'}):62370
frozenset({'2', '0', '8', '6', '5'}):61426
frozenset({'2', '0', '8', '3', '7'}):61664
frozenset({'8', '6', ' ', '3', '7'}):63607
frozenset({'2', '4', '9', '3', '5'}):62881
frozenset({'0', '9', '8', '6', '7'}):61609
frozenset({'2', '4', '0', ' ', '5'}):62180
frozenset({'2', '0', '4', '6', '1'}):61197
frozenset({'2', '4', ' ', '3', '1'}):63462
frozenset({'6', ' ', '3', '1', '7'}):63304
frozenset({'2', '4', '0', '8', ' '}):62264
frozenset({'0', '9', '6', '5', '7'}):61472
frozenset({'9', '8', '6', '3', '1'}):62650
frozenset({'2', '4', '9', ' ', '1'}):63643
frozenset({'8', '6', '5', '1', '7'}):62926
frozenset({'2', '4', '0', '3', '7'}):61552
frozenset({'2', '4', '9', '8', '7'}):63247
frozenset({'0', '9', '3', '1', '7'}):61510
frozenset({'9', '6', '3', '1', '7'}):62637
frozenset({'6', '3', '5', '1', '7'}):62637
frozenset({'9', '8', '6', ' ', '1'}):63565
frozenset({'2', '4', '5', '1', '7'}):62945
frozenset({'2', '9', '3', '5', '1'}):62832
frozenset({'0', ' ', '3', '5', '1'}):61994
frozenset({'4', '8', '6', '5', '1'}):62799
frozenset({'2', '9', ' ', '1', '7'}):63714
frozenset({'2', ' ', '3', '5', '1'}):63469
frozenset({'2', '0', '6', '3', '5'}):61202
frozenset({'2', '9', '6', ' ', '5'}):63446
frozenset({'4', '0', '9', '3', '1'}):61456
frozenset({'4', '0', '5', '1', '7'}):61629
frozenset({'4', '0', '3', '1', '7'}):61485
frozenset({'2', '0', '6', '1', '7'}):61242
frozenset({'4', '9', '8', '3', '7'}):63179
frozenset({'4', '0', '8', ' ', '1'}):62226
frozenset({'4', '9', '8', '6', '5'}):62899
frozenset({'2', '6', ' ', '3', '5'}):63252
frozenset({'4', '6', ' ', '3', '1'}):63222
frozenset({'0', '4', '6', '5', '7'}):61445
frozenset({'2', '8', '3', '1', '7'}):62969
frozenset({'0', '9', ' ', '3', '7'}):62252
frozenset({'2', '0', '9', '8', ' '}):62360
frozenset({'2', '9', '8', '6', ' '}):63684
frozenset({'4', '8', ' ', '3', '5'}):63843
frozenset({'2', '9', '6', '3', '7'}):62744
frozenset({'8', '6', ' ', '5', '7'}):63769
frozenset({'2', '0', '8', '6', '7'}):61477
frozenset({'0', '4', '9', ' ', '5'}):62320
frozenset({'2', '0', '8', '5', '7'}):61797
frozenset({'0', '4', '9', '6', ' '}):61983
frozenset({'9', '6', '3', '5', '7'}):62736
frozenset({'2', '4', '8', ' ', '3'}):63748
frozenset({'2', '0', '9', '8', '5'}):61775
frozenset({'4', '0', '6', ' ', '7'}):62030
frozenset({'0', '8', '6', '5', '7'}):61584
frozenset({'2', '0', '4', '9', ' '}):62196
frozenset({'4', '9', '6', '3', '7'}):62769
frozenset({'2', '8', ' ', '3', '5'}):63799
frozenset({'0', '9', '6', '1', '7'}):61380
frozenset({'2', '4', '9', '6', ' '}):63442
frozenset({'2', '0', '4', '9', '1'}):61515
frozenset({'8', '3', '5', '1', '7'}):63058
frozenset({'0', '9', '6', '3', '7'}):61338
frozenset({'0', '8', '6', ' ', '3'}):61935
frozenset({'9', '8', '5', '1', '7'}):63209
frozenset({'2', '4', '6', ' ', '1'}):63317
frozenset({'0', '8', ' ', '3', '5'}):62322
frozenset({'2', '4', '8', '6', '7'}):62978
frozenset({'2', '0', '9', '8', '1'}):61622
frozenset({'2', '6', '3', '5', '1'}):62502
frozenset({'2', '9', '6', '1', '7'}):62795
frozenset({'4', '8', ' ', '5', '1'}):63807
frozenset({'0', '6', ' ', '3', '1'}):61686
frozenset({'4', '3', '5', '1', '7'}):62971
frozenset({'2', '8', '6', ' ', '1'}):63480
frozenset({'4', '9', '5', '1', '7'}):63089
frozenset({'2', '0', ' ', '3', '1'}):61913
frozenset({'0', '4', '6', ' ', '1'}):61857
frozenset({'0', '4', '3', '5', '7'}):61684
frozenset({'4', '9', '8', '5', '1'}):63120
frozenset({'2', '6', ' ', '1', '7'}):63425
frozenset({'4', '8', '3', '1', '7'}):63042
frozenset({'4', '9', '8', '5', '7'}):63310
frozenset({'4', '9', '8', '6', '7'}):63081
frozenset({'2', '0', '9', '1', '7'}):61545
frozenset({'4', '8', '6', '3', '7'}):62934
frozenset({'2', '9', ' ', '3', '5'}):63622
frozenset({'2', '0', '3', '5', '7'}):61601
frozenset({'2', '0', '5', '1', '7'}):61484
frozenset({'0', '6', ' ', '3', '7'}):61888
frozenset({'2', '6', '3', '5', '7'}):62705
frozenset({'4', '9', '8', ' ', '3'}):63790
frozenset({'2', '4', '3', '5', '7'}):63004
frozenset({'9', '8', '6', ' ', '3'}):63459
frozenset({'2', '4', '8', ' ', '5'}):63837
frozenset({'2', '0', '9', '8', '7'}):61781
frozenset({'0', '4', '6', ' ', '5'}):61950
frozenset({'0', '9', '8', '5', '7'}):61883
frozenset({'2', '0', '4', '6', ' '}):61837
frozenset({'0', '9', ' ', '3', '5'}):62187
frozenset({'2', '9', '8', ' ', '7'}):64035
frozenset({'9', '8', '6', '5', '7'}):63063
frozenset({'2', '4', '0', '9', '7'}):61638
frozenset({'8', '6', '3', '1', '7'}):62757
frozenset({'0', '8', '6', ' ', '5'}):62106
frozenset({'0', '9', '8', ' ', '3'}):62238
frozenset({'0', '8', ' ', '5', '1'}):62235
frozenset({'2', '0', '8', '6', '1'}):61307
frozenset({'4', '0', ' ', '3', '1'}):61985
frozenset({'2', '4', '9', '1', '7'}):63006
frozenset({'4', '0', '8', '1', '7'}):61697
frozenset({'8', '6', ' ', '5', '1'}):63497
frozenset({'0', '8', '3', '5', '1'}):61502
frozenset({'0', '9', ' ', '3', '1'}):62029
frozenset({'2', '8', ' ', '3', '1'}):63593
frozenset({'4', '6', '5', '1', '7'}):62805
frozenset({'2', '9', '8', ' ', '1'}):63821
frozenset({'4', '9', '6', '1', '7'}):62848
frozenset({'0', '8', '3', '1', '7'}):61523
frozenset({'2', '9', '3', '1', '7'}):62888
frozenset({'0', '9', '8', '5', '1'}):61681
frozenset({'2', '8', ' ', '5', '1'}):63751
frozenset({'2', '4', '8', ' ', '1'}):63707
frozenset({'0', '4', '9', ' ', '1'}):62200
frozenset({'9', '6', '5', '1', '7'}):62808
frozenset({'0', '4', '9', '3', '7'}):61636
frozenset({'2', '0', '8', ' ', '3'}):62192
frozenset({'2', '0', '9', '6', '1'}):61286
frozenset({'4', '8', '6', '5', '7'}):63048
frozenset({'2', '9', '8', '3', '7'}):63150
frozenset({'4', '9', '6', ' ', '5'}):63449
frozenset({'2', '8', '6', '5', '1', '7'}):62215
frozenset({'0', '4', '9', '3', '5', '7'}):61108
frozenset({'2', '9', '8', '6', '1', '7'}):62298
frozenset({'2', '0', '8', ' ', '5', '7'}):61797
frozenset({'2', '0', '8', '6', ' ', '3'}):61306
frozenset({'2', '4', '0', '9', '8', '6'}):60909
frozenset({'2', '8', '6', ' ', '5', '7'}):62958
frozenset({'9', '8', '6', ' ', '3', '7'}):62896
frozenset({'2', '0', '8', '6', '5', '7'}):60943
frozenset({'2', '0', '4', ' ', '5', '7'}):61639
frozenset({'2', '4', '0', '6', ' ', '7'}):61331
frozenset({'4', '8', '6', ' ', '3', '5'}):62758
frozenset({'2', '4', '6', ' ', '5', '7'}):62763
frozenset({'2', '0', '4', '6', '3', '1'}):60582
frozenset({'2', '4', '9', '8', '5', '1'}):62416
frozenset({'2', '4', ' ', '3', '1', '7'}):62870
frozenset({'9', '8', '6', '3', '5', '1'}):62031
frozenset({'0', '8', '6', ' ', '5', '7'}):61584
frozenset({'2', '4', ' ', '5', '1', '7'}):62945
frozenset({'8', '6', '3', '5', '1', '7'}):62155
frozenset({'0', '9', '8', '6', ' ', '5'}):61540
frozenset({'2', '4', '9', ' ', '3', '1'}):62827
frozenset({'2', '4', '9', '8', '3', '7'}):62492
frozenset({'2', '4', '0', '9', '6', '1'}):60747
frozenset({'0', '8', ' ', '5', '1', '7'}):61700
frozenset({'0', '9', '8', ' ', '3', '1'}):61497
frozenset({'9', '8', '6', ' ', '3', '1'}):62650
frozenset({'2', '4', '3', '5', '1', '7'}):62262
frozenset({'2', '0', '8', '6', '1', '7'}):60822
frozenset({'4', '0', '9', ' ', '5', '1'}):61611
frozenset({'4', '0', ' ', '3', '1', '7'}):61485
frozenset({'2', '9', '8', ' ', '1', '7'}):63153
frozenset({'0', '9', ' ', '3', '5', '1'}):61457
frozenset({'4', '0', '8', '3', '5', '1'}):60986
frozenset({'4', '8', '6', '3', '5', '1'}):62042
frozenset({'2', '9', ' ', '3', '1', '7'}):62888
frozenset({'4', '9', '8', '6', '1', '7'}):62341
frozenset({'4', '0', '9', '8', ' ', '7'}):61850
frozenset({'0', '4', '3', '5', '1', '7'}):60983
frozenset({'2', '9', '6', ' ', '5', '7'}):62835
frozenset({'2', '0', '6', '3', '5', '1'}):60587
frozenset({'0', '4', '8', ' ', '5', '1'}):61660
frozenset({'2', '0', '9', '6', '1', '7'}):60787
frozenset({'2', '0', '6', '3', '1', '7'}):60635
frozenset({'4', '0', '8', ' ', '3', '1'}):61467
frozenset({'4', '9', '8', '6', '3', '5'}):62110
frozenset({'4', '9', '6', ' ', '5', '7'}):62883
frozenset({'2', '9', '8', '5', '1', '7'}):62504
frozenset({'4', '0', '6', '3', '5', '7'}):60800
frozenset({'4', '9', '6', ' ', '5', '1'}):62705
frozenset({'2', '0', '9', '8', ' ', '3'}):61617
frozenset({'4', '8', '6', '3', '1', '7'}):62177
frozenset({'4', '0', '8', '6', ' ', '5'}):61508
frozenset({'2', '9', ' ', '3', '5', '1'}):62832
frozenset({'4', '0', '8', ' ', '3', '7'}):61737
frozenset({'2', '0', '9', '6', '3', '5'}):60730
frozenset({'0', '9', '6', ' ', '5', '7'}):61472
frozenset({'2', '4', '9', '8', ' ', '7'}):63247
frozenset({'4', '0', '9', ' ', '3', '5'}):61580
frozenset({'2', '0', '8', '6', '3', '7'}):60846
frozenset({'2', '0', '8', '3', '5', '7'}):61173
frozenset({'4', '0', '9', '6', ' ', '3'}):61248
frozenset({'2', '4', '8', ' ', '3', '7'}):63145
frozenset({'2', '0', '9', '8', '5', '7'}):61249
frozenset({'2', '4', '9', '6', ' ', '3'}):62624
frozenset({'2', '4', '9', ' ', '5', '7'}):63059
frozenset({'2', '0', '4', '9', '3', '1'}):60880
frozenset({'2', '4', '9', '8', '3', '5'}):62385
frozenset({'2', '0', '4', '8', ' ', '5'}):61711
frozenset({'2', '4', '0', '3', '5', '7'}):61039
frozenset({'0', '9', '8', '6', ' ', '3'}):61369
frozenset({'0', '9', '8', ' ', '5', '7'}):61883
frozenset({'2', '0', '4', '9', '5', '7'}):61097
frozenset({'9', '8', '3', '5', '1', '7'}):62418
frozenset({'2', '4', '0', '9', '6', '7'}):60847
frozenset({'2', '4', '6', ' ', '3', '1'}):62524
frozenset({'2', '4', '8', '6', '1', '7'}):62245
frozenset({'2', '4', '8', '6', '3', '7'}):62244
frozenset({'0', '8', '6', ' ', '3', '1'}):61214
frozenset({'2', '9', '8', '6', ' ', '1'}):62860
frozenset({'4', '0', '6', ' ', '3', '1'}):61129
frozenset({'2', '0', ' ', '3', '1', '7'}):61390
frozenset({'2', '6', ' ', '3', '1', '7'}):62613
frozenset({'4', '9', '8', '3', '5', '1'}):62343
frozenset({'2', '9', '6', ' ', '5', '1'}):62683
frozenset({'4', '9', ' ', '5', '1', '7'}):63089
frozenset({'2', '0', '9', '3', '5', '1'}):60901
frozenset({'2', '0', '9', '3', '1', '7'}):60927
frozenset({'2', '0', '3', '5', '1', '7'}):60891
frozenset({'0', '4', '6', '5', '1', '7'}):60821
frozenset({'2', '9', '8', '3', '5', '7'}):62518
frozenset({'2', '0', '9', '8', ' ', '1'}):61622
frozenset({'4', '9', '8', '3', '1', '7'}):62417
frozenset({'0', '4', '9', '8', ' ', '5'}):61818
frozenset({'2', '6', ' ', '3', '5', '1'}):62502
frozenset({'4', '9', '8', '6', ' ', '5'}):62899
