frozenset({'2'}):59106
frozenset({'4'}):59215
frozenset({'0'}):57228
frozenset({'9'}):59284
frozenset({'8'}):59464
frozenset({'6'}):58783
frozenset({' '}):60461
frozenset({'3'}):58994
frozenset({'5'}):59226
frozenset({'1'}):58983
frozenset({'7'}):59385
frozenset({'1', '6'}):57653
frozenset({' ', '7'}):59385
frozenset({'7', '3'}):58117
frozenset({'8', '3'}):58159
frozenset({'4', '8'}):58357
frozenset({'5', '2'}):58061
frozenset({' ', '2'}):59106
frozenset({'4', '6'}):57770
frozenset({'0', '9'}):56405
frozenset({'5', '3'}):57999
frozenset({'7', '9'}):58324
frozenset({'4', '5'}):58145
frozenset({'4', '3'}):58017
frozenset({' ', '8'}):59464
frozenset({'6', '2'}):57709
frozenset({'4', '2'}):58015
frozenset({'8', '6'}):57998
frozenset({'1', '3'}):57753
frozenset({' ', '5'}):59226
frozenset({'1', '9'}):58046
frozenset({' ', '3'}):58994
frozenset({'4', ' '}):59215
frozenset({'1', '2'}):57873
frozenset({'5', '8'}):58404
frozenset({'3', '2'}):57905
frozenset({'0', '5'}):56386
frozenset({'7', '6'}):57936
frozenset({' ', '1'}):58983
frozenset({'5', '7'}):58317
frozenset({' ', '9'}):59284
frozenset({'9', '3'}):57972
frozenset({'0', '7'}):56454
frozenset({'4', '0'}):56372
frozenset({'5', '9'}):58205
frozenset({'7', '8'}):58513
frozenset({'0', '8'}):56497
frozenset({'9', '8'}):58400
frozenset({'0', '2'}):56232
frozenset({'1', '7'}):58083
frozenset({'4', '1'}):58001
frozenset({'8', '2'}):58301
frozenset({'4', '9'}):58182
frozenset({'0', '6'}):55973
frozenset({'0', ' '}):57228
frozenset({'5', '1'}):57976
frozenset({'4', '7'}):58320
frozenset({'9', '2'}):58163
frozenset({'1', '8'}):58146
frozenset({'7', '2'}):58187
frozenset({' ', '6'}):58783
frozenset({'3', '6'}):57554
frozenset({'0', '1'}):56145
frozenset({'9', '6'}):57837
frozenset({'0', '3'}):56213
frozenset({'5', '6'}):57731
frozenset({'0', '8', '3', '5', '7'}):54442
frozenset({'9', '8', ' ', '3', '5'}):56440
frozenset({'2', '4', '6', '3', '7'}):55374
frozenset({'0', '4', '8', '6', '5'}):54154
frozenset({'2', '0', '9', ' ', '7'}):54923
frozenset({'2', '4', '9', '6', '7'}):55504
frozenset({'2', '4', '9', '5', '7'}):55705
frozenset({'4', '0', '9', '8', '3'}):54279
frozenset({'4', '8', ' ', '3', '7'}):56594
frozenset({'2', '9', '6', '3', '5'}):55264
frozenset({'0', '9', '6', ' ', '3'}):54482
frozenset({'9', '6', ' ', '5', '7'}):56247
frozenset({'0', '9', '5', '1', '7'}):54281
frozenset({'0', '8', ' ', '3', '1'}):54680
frozenset({'2', '4', '6', ' ', '5'}):55958
frozenset({'0', '8', ' ', '3', '7'}):54983
frozenset({'2', '4', '8', '1', '7'}):55730
frozenset({'0', '6', '3', '5', '7'}):53968
frozenset({'9', '6', ' ', '5', '1'}):56046
frozenset({'9', '6', ' ', '3', '1'}):55853
frozenset({'6', ' ', '5', '1', '7'}):56118
frozenset({'0', '9', '6', '3', '5'}):53908
frozenset({'9', '8', '6', '1', '7'}):55614
frozenset({'2', '4', ' ', '5', '1'}):56200
frozenset({'2', '4', '9', '8', '1'}):55718
frozenset({'8', '6', '3', '5', '1'}):55286
frozenset({'2', '4', '9', ' ', '7'}):56466
frozenset({'6', ' ', '3', '5', '7'}):56077
frozenset({'2', '4', '9', '8', '3'}):55689
frozenset({'0', '3', '5', '1', '7'}):54134
frozenset({'4', '8', '6', ' ', '1'}):56175
frozenset({'2', '9', '5', '1', '7'}):55648
frozenset({'0', '9', '8', '3', '1'}):54143
frozenset({'2', '3', '5', '1', '7'}):55522
frozenset({'4', '0', '9', '8', '1'}):54331
frozenset({'8', '6', ' ', '3', '1'}):55960
frozenset({'0', '4', ' ', '5', '1'}):54803
frozenset({'4', '6', ' ', '5', '1'}):56004
frozenset({'2', '9', '8', '1', '7'}):55799
frozenset({'2', '8', '3', '5', '1'}):55573
frozenset({'2', '9', ' ', '3', '1'}):56152
frozenset({'4', '9', '8', '6', '1'}):55502
frozenset({'2', ' ', '5', '1', '7'}):56301
frozenset({'4', '0', '9', '8', ' '}):55049
frozenset({'2', '0', '6', '5', '7'}):53988
frozenset({'4', '0', '9', '1', '7'}):54299
frozenset({'4', '0', '3', '5', '1'}):54088
frozenset({'4', '0', '9', '5', '1'}):54257
frozenset({'4', '9', ' ', '3', '7'}):56420
frozenset({'2', '8', '6', '3', '5'}):55374
frozenset({'2', '0', '6', '3', '1'}):53743
frozenset({'2', '6', ' ', '5', '7'}):56125
frozenset({'2', '9', '8', '5', '1'}):55747
frozenset({'4', '6', ' ', '1', '7'}):56178
frozenset({'4', '0', '6', '3', '5'}):53886
frozenset({'2', '4', '9', '6', '5'}):55330
frozenset({'2', '4', '9', '3', '7'}):55644
frozenset({'8', '6', ' ', '3', '5'}):56100
frozenset({'0', '4', '9', '8', '5'}):54464
frozenset({'2', '0', '6', ' ', '7'}):54569
frozenset({'2', '0', '8', '6', '3'}):53952
frozenset({'0', '4', ' ', '5', '7'}):55039
frozenset({'2', '0', '9', '8', '6'}):54145
frozenset({'9', '8', '6', ' ', '5'}):56291
frozenset({'0', '8', '6', '3', '5'}):54023
frozenset({'4', '9', '8', ' ', '5'}):56586
frozenset({'2', '8', ' ', '5', '7'}):56663
frozenset({'2', '4', '9', '8', '6'}):55542
frozenset({'2', '4', '9', ' ', '5'}):56342
frozenset({'2', '0', '4', '9', '5'}):54258
frozenset({'0', '8', '6', ' ', '7'}):54814
frozenset({'9', '8', '3', '5', '1'}):55605
frozenset({'2', '4', '8', '3', '5'}):55686
frozenset({'9', '6', ' ', '3', '7'}):56080
frozenset({'2', '4', '8', '6', '3'}):55379
frozenset({'9', ' ', '3', '5', '7'}):56405
frozenset({'2', '0', '8', '5', '1'}):54209
frozenset({'2', '6', '5', '1', '7'}):55351
frozenset({'4', '9', '8', ' ', '1'}):56489
frozenset({'2', '9', '6', '3', '1'}):55209
frozenset({'2', '4', '0', '8', '1'}):54170
frozenset({'0', '8', '6', '3', '1'}):53860
frozenset({'0', '6', ' ', '1', '7'}):54553
frozenset({'4', '9', '3', '5', '1'}):55527
frozenset({'0', '6', ' ', '5', '1'}):54479
frozenset({'4', '8', ' ', '3', '1'}):56289
frozenset({'2', '4', '9', '6', '1'}):55343
frozenset({'4', '0', '8', '6', '1'}):54034
frozenset({'8', ' ', '5', '1', '7'}):56563
frozenset({'9', '8', ' ', '3', '1'}):56274
frozenset({'2', '0', '9', '6', '7'}):54051
frozenset({'4', '0', '8', ' ', '5'}):55094
frozenset({'2', '6', ' ', '3', '1'}):55825
frozenset({'4', '9', '8', '3', '5'}):55716
frozenset({'2', '6', ' ', '3', '7'}):56045
frozenset({'2', '0', '9', '3', '1'}):54063
frozenset({'2', '9', ' ', '5', '7'}):56477
frozenset({'2', '9', '8', '6', '1'}):55506
frozenset({'4', ' ', '5', '1', '7'}):56431
frozenset({'0', ' ', '3', '5', '7'}):54932
frozenset({'4', '9', '8', ' ', '7'}):56706
frozenset({'9', '8', '6', ' ', '7'}):56459
frozenset({'4', '0', ' ', '3', '7'}):54901
frozenset({'2', '0', '9', '8', '3'}):54263
frozenset({'4', '0', '9', ' ', '3'}):54802
frozenset({'2', '0', ' ', '3', '7'}):54810
frozenset({'0', '9', '8', '6', '3'}):54015
frozenset({'0', '9', '8', '3', '5'}):54330
frozenset({'4', '8', '6', ' ', '5'}):56243
frozenset({'4', '6', '3', '5', '7'}):55407
frozenset({'2', '9', '8', ' ', '3'}):56434
frozenset({'9', '8', '6', '3', '5'}):55392
frozenset({'2', '4', ' ', '1', '7'}):56303
frozenset({'9', '8', '6', '5', '1'}):55482
frozenset({'2', '4', ' ', '3', '7'}):56359
frozenset({'2', '0', '4', '9', '3'}):54133
frozenset({'2', '0', '4', '6', '5'}):53905
frozenset({'0', '9', '8', ' ', '7'}):55113
frozenset({'0', '9', '8', ' ', '1'}):54911
frozenset({'4', '0', ' ', '1', '7'}):54854
frozenset({'2', '4', '3', '5', '1'}):55434
frozenset({'2', '4', '9', '3', '1'}):55473
frozenset({'0', ' ', '5', '1', '7'}):54834
frozenset({'0', '9', ' ', '1', '7'}):54882
frozenset({'0', ' ', '3', '1', '7'}):54693
frozenset({'4', '6', '3', '5', '1'}):55192
frozenset({'0', '9', ' ', '5', '1'}):54827
frozenset({'4', '0', '8', '5', '1'}):54306
frozenset({'9', '6', '3', '5', '1'}):55179
frozenset({'2', '0', '6', '5', '1'}):53837
frozenset({'2', '9', ' ', '3', '7'}):56355
frozenset({'4', '8', '6', '3', '5'}):55404
frozenset({'2', '9', ' ', '5', '1'}):56305
frozenset({'4', '8', '6', '1', '7'}):55613
frozenset({'2', '0', '9', '3', '7'}):54230
frozenset({'2', '0', '9', '6', '5'}):54008
frozenset({'4', '0', '8', ' ', '7'}):55124
frozenset({'2', '4', '0', '8', '3'}):54208
frozenset({'4', '8', ' ', '5', '7'}):56730
frozenset({'4', '8', '6', ' ', '7'}):56446
frozenset({'2', '4', '9', '8', ' '}):56536
frozenset({'2', '0', '8', '3', '5'}):54296
frozenset({'2', '4', '8', ' ', '7'}):56603
frozenset({'4', '0', '6', ' ', '3'}):54442
frozenset({'4', '0', '8', '6', '7'}):54227
frozenset({'2', '0', '9', ' ', '5'}):54901
frozenset({'4', '0', '8', '3', '5'}):54357
frozenset({'4', '9', '3', '5', '7'}):55701
frozenset({'0', '9', '6', '3', '1'}):53812
frozenset({'2', '4', '9', '8', '5'}):55786
frozenset({'2', '8', '6', ' ', '3'}):56097
frozenset({'0', '6', '3', '5', '1'}):53771
frozenset({'2', '0', '4', '5', '7'}):54285
frozenset({'0', '9', '8', '6', ' '}):54784
frozenset({'2', '0', '4', '6', '3'}):53811
frozenset({' ', '3', '5', '1', '7'}):56269
frozenset({'9', ' ', '3', '5', '1'}):56182
frozenset({'4', '6', ' ', '3', '5'}):55943
frozenset({'0', '8', ' ', '5', '7'}):55166
frozenset({'2', '0', '4', '9', '6'}):53972
frozenset({'9', '8', '3', '5', '7'}):55830
frozenset({'2', '4', '6', ' ', '3'}):55915
frozenset({'2', '4', '0', '3', '1'}):53983
frozenset({'0', '8', '6', ' ', '1'}):54606
frozenset({'8', ' ', '3', '1', '7'}):56346
frozenset({'2', '4', '6', '3', '1'}):55170
frozenset({'4', '9', '3', '1', '7'}):55600
frozenset({'0', '9', '8', '6', '1'}):54072
frozenset({'2', '0', ' ', '1', '7'}):54700
frozenset({'2', '0', '8', '3', '1'}):54062
frozenset({'2', '8', '6', '3', '1'}):55284
frozenset({'2', ' ', '3', '5', '7'}):56373
frozenset({'2', '0', '9', '5', '1'}):54176
frozenset({'4', '9', '8', '6', '3'}):55416
frozenset({'2', '0', '3', '1', '7'}):54036
frozenset({'4', '9', '6', ' ', '7'}):56280
frozenset({'2', '9', '8', '5', '7'}):55934
frozenset({'4', ' ', '3', '5', '7'}):56465
frozenset({'2', '9', '8', '6', '3'}):55445
frozenset({'2', '0', '3', '5', '1'}):54007
frozenset({'4', '9', '8', '1', '7'}):55858
frozenset({'2', '0', '6', '3', '7'}):53902
frozenset({'2', '6', ' ', '5', '1'}):55933
frozenset({'0', '8', '6', '3', '7'}):54083
frozenset({'2', '0', '9', ' ', '3'}):54766
frozenset({'2', '4', '8', '6', ' '}):56190
frozenset({'8', ' ', '3', '5', '7'}):56616
frozenset({'2', '4', '9', '6', '3'}):55270
frozenset({'4', '0', '9', '8', '7'}):54496
frozenset({'2', '0', '6', ' ', '5'}):54515
frozenset({'2', '9', '6', '5', '7'}):55481
frozenset({'0', '9', ' ', '5', '7'}):55030
frozenset({'2', '4', '0', '8', '6'}):54030
frozenset({'0', '9', '6', ' ', '7'}):54716
frozenset({'2', '4', '0', '8', '5'}):54357
frozenset({'2', '4', '8', '3', '7'}):55791
frozenset({'9', '6', ' ', '3', '5'}):55938
frozenset({'2', '4', '8', '6', '5'}):55431
frozenset({'0', '9', '3', '5', '1'}):54103
frozenset({'0', '8', ' ', '1', '7'}):54907
frozenset({'2', '4', '8', '3', '1'}):55546
frozenset({'9', '6', ' ', '1', '7'}):56177
frozenset({'2', '4', '8', '5', '1'}):55645
frozenset({'6', ' ', '3', '5', '1'}):55829
frozenset({'8', '6', '3', '5', '7'}):55559
frozenset({'2', '4', '9', ' ', '3'}):56248
frozenset({'2', '0', '6', ' ', '1'}):54421
frozenset({'4', '0', '8', '3', '1'}):54113
frozenset({'0', '8', '5', '1', '7'}):54346
frozenset({'0', '9', '8', '1', '7'}):54360
frozenset({'4', '6', '3', '1', '7'}):55322
frozenset({'4', '9', '6', '5', '1'}):55351
frozenset({'2', '8', ' ', '1', '7'}):56450
frozenset({'4', '9', '6', '3', '1'}):55213
frozenset({'2', '4', '3', '1', '7'}):55516
frozenset({'8', '6', ' ', '1', '7'}):56292
frozenset({'2', '4', '9', '5', '1'}):55571
frozenset({'2', '0', '8', ' ', '7'}):55007
frozenset({'2', '9', '8', '3', '1'}):55595
frozenset({'0', '4', '9', '6', '5'}):54042
frozenset({'4', '9', '6', ' ', '1'}):56070
frozenset({'2', '8', '5', '1', '7'}):55754
frozenset({'4', '6', ' ', '5', '7'}):56235
frozenset({'2', '9', '8', '6', '5'}):55552
frozenset({'2', '8', '6', '5', '7'}):55604
frozenset({'2', '9', '8', ' ', '5'}):56605
frozenset({'0', '9', '8', '6', '5'}):54186
frozenset({'2', '4', '0', ' ', '7'}):54869
frozenset({'0', '9', '8', '3', '7'}):54357
frozenset({'2', '0', ' ', '3', '5'}):54765
frozenset({'2', '0', '6', ' ', '3'}):54408
frozenset({'4', '0', ' ', '3', '5'}):54845
frozenset({'2', '4', '6', '3', '5'}):55193
frozenset({'9', '8', ' ', '3', '7'}):56517
frozenset({'4', '9', '8', '6', ' '}):56293
frozenset({'0', '6', ' ', '5', '7'}):54668
frozenset({'2', '4', '0', '9', '8'}):54346
frozenset({'2', '4', '0', '5', '1'}):54098
frozenset({'9', ' ', '3', '1', '7'}):56252
frozenset({'2', '4', ' ', '3', '5'}):56226
frozenset({'9', '8', '6', '3', '7'}):55542
frozenset({'0', '9', '6', '5', '1'}):53954
frozenset({'0', '6', '3', '1', '7'}):53836
frozenset({'2', '4', '8', '5', '7'}):55866
frozenset({'9', '3', '5', '1', '7'}):55583
frozenset({'2', '0', '9', ' ', '1'}):54761
frozenset({'2', '4', '0', ' ', '1'}):54661
frozenset({'0', '8', '6', '1', '7'}):54084
frozenset({'0', '9', '6', ' ', '1'}):54551
frozenset({'2', '9', '6', '5', '1'}):55329
frozenset({'4', '8', ' ', '1', '7'}):56555
frozenset({'8', ' ', '3', '5', '1'}):56301
frozenset({'2', '4', '6', '5', '1'}):55230
frozenset({'9', '8', ' ', '1', '7'}):56567
frozenset({'2', '0', '9', '3', '5'}):54192
frozenset({'2', '0', '9', '6', '3'}):53896
frozenset({'4', '0', '6', '3', '1'}):53775
frozenset({'2', '0', '8', ' ', '1'}):54768
frozenset({'4', '9', ' ', '5', '7'}):56538
frozenset({'2', '9', '6', ' ', '7'}):56235
frozenset({'2', '9', '6', ' ', '1'}):56061
frozenset({'4', '8', '5', '1', '7'}):55845
frozenset({'4', '9', ' ', '3', '1'}):56208
frozenset({'0', '4', '9', '5', '7'}):54411
frozenset({'4', ' ', '3', '5', '1'}):56205
frozenset({'0', '4', '9', '6', '3'}):53894
frozenset({'2', '0', '8', '6', ' '}):54662
frozenset({'4', '9', '6', '5', '7'}):55529
frozenset({'2', '8', '6', ' ', '5'}):56188
frozenset({'9', '8', ' ', '5', '7'}):56730
frozenset({'4', '0', '8', '3', '7'}):54383
frozenset({'4', '0', '9', ' ', '7'}):55016
frozenset({'2', '0', '8', '6', '5'}):54072
frozenset({'2', '0', '8', '3', '7'}):54310
frozenset({'8', '6', ' ', '3', '7'}):56253
frozenset({'2', '4', '9', '3', '5'}):55527
frozenset({'0', '9', '8', '6', '7'}):54255
frozenset({'2', '4', '0', ' ', '5'}):54826
frozenset({'2', '0', '4', '6', '1'}):53843
frozenset({'2', '4', ' ', '3', '1'}):56108
frozenset({'6', ' ', '3', '1', '7'}):55950
frozenset({'2', '4', '0', '8', ' '}):54910
frozenset({'0', '9', '6', '5', '7'}):54118
frozenset({'9', '8', '6', '3', '1'}):55296
frozenset({'2', '4', '9', ' ', '1'}):56289
frozenset({'8', '6', '5', '1', '7'}):55572
frozenset({'2', '4', '0', '3', '7'}):54198
frozenset({'2', '4', '9', '8', '7'}):55893
frozenset({'0', '9', '3', '1', '7'}):54156
frozenset({'9', '6', '3', '1', '7'}):55283
frozenset({'6', '3', '5', '1', '7'}):55283
frozenset({'9', '8', '6', ' ', '1'}):56211
frozenset({'2', '4', '5', '1', '7'}):55591
frozenset({'2', '9', '3', '5', '1'}):55478
frozenset({'0', ' ', '3', '5', '1'}):54640
frozenset({'4', '8', '6', '5', '1'}):55445
frozenset({'2', '9', ' ', '1', '7'}):56360
frozenset({'2', ' ', '3', '5', '1'}):56115
frozenset({'2', '0', '6', '3', '5'}):53848
frozenset({'2', '9', '6', ' ', '5'}):56092
frozenset({'4', '0', '9', '3', '1'}):54102
frozenset({'4', '0', '5', '1', '7'}):54275
frozenset({'4', '0', '3', '1', '7'}):54131
frozenset({'2', '0', '6', '1', '7'}):53888
frozenset({'4', '9', '8', '3', '7'}):55825
frozenset({'4', '0', '8', ' ', '1'}):54872
frozenset({'4', '9', '8', '6', '5'}):55545
frozenset({'2', '6', ' ', '3', '5'}):55898
frozenset({'4', '6', ' ', '3', '1'}):55868
frozenset({'0', '4', '6', '5', '7'}):54091
frozenset({'2', '8', '3', '1', '7'}):55615
frozenset({'0', '9', ' ', '3', '7'}):54898
frozenset({'2', '0', '9', '8', ' '}):55006
frozenset({'2', '9', '8', '6', ' '}):56330
frozenset({'4', '8', ' ', '3', '5'}):56489
frozenset({'2', '9', '6', '3', '7'}):55390
frozenset({'8', '6', ' ', '5', '7'}):56415
frozenset({'2', '0', '8', '6', '7'}):54123
frozenset({'0', '4', '9', ' ', '5'}):54966
frozenset({'2', '0', '8', '5', '7'}):54443
frozenset({'0', '4', '9', '6', ' '}):54629
frozenset({'9', '6', '3', '5', '7'}):55382
frozenset({'2', '4', '8', ' ', '3'}):56394
frozenset({'2', '0', '9', '8', '5'}):54421
frozenset({'4', '0', '6', ' ', '7'}):54676
frozenset({'0', '8', '6', '5', '7'}):54230
frozenset({'2', '0', '4', '9', ' '}):54842
frozenset({'4', '9', '6', '3', '7'}):55415
frozenset({'2', '8', ' ', '3', '5'}):56445
frozenset({'0', '9', '6', '1', '7'}):54026
frozenset({'2', '4', '9', '6', ' '}):56088
frozenset({'2', '0', '4', '9', '1'}):54161
frozenset({'8', '3', '5', '1', '7'}):55704
frozenset({'0', '9', '6', '3', '7'}):53984
frozenset({'0', '8', '6', ' ', '3'}):54581
frozenset({'9', '8', '5', '1', '7'}):55855
frozenset({'2', '4', '6', ' ', '1'}):55963
frozenset({'0', '8', ' ', '3', '5'}):54968
frozenset({'2', '4', '8', '6', '7'}):55624
frozenset({'2', '0', '9', '8', '1'}):54268
frozenset({'2', '6', '3', '5', '1'}):55148
frozenset({'2', '9', '6', '1', '7'}):55441
frozenset({'4', '8', ' ', '5', '1'}):56453
frozenset({'0', '6', ' ', '3', '1'}):54332
frozenset({'4', '3', '5', '1', '7'}):55617
frozenset({'2', '8', '6', ' ', '1'}):56126
frozenset({'4', '9', '5', '1', '7'}):55735
frozenset({'2', '0', ' ', '3', '1'}):54559
frozenset({'0', '4', '6', ' ', '1'}):54503
frozenset({'0', '4', '3', '5', '7'}):54330
frozenset({'4', '9', '8', '5', '1'}):55766
frozenset({'2', '6', ' ', '1', '7'}):56071
frozenset({'4', '8', '3', '1', '7'}):55688
frozenset({'4', '9', '8', '5', '7'}):55956
frozenset({'4', '9', '8', '6', '7'}):55727
frozenset({'2', '0', '9', '1', '7'}):54191
frozenset({'4', '8', '6', '3', '7'}):55580
frozenset({'2', '9', ' ', '3', '5'}):56268
frozenset({'2', '0', '3', '5', '7'}):54247
frozenset({'2', '0', '5', '1', '7'}):54130
frozenset({'0', '6', ' ', '3', '7'}):54534
frozenset({'2', '6', '3', '5', '7'}):55351
frozenset({'4', '9', '8', ' ', '3'}):56436
frozenset({'2', '4', '3', '5', '7'}):55650
frozenset({'9', '8', '6', ' ', '3'}):56105
frozenset({'2', '4', '8', ' ', '5'}):56483
frozenset({'2', '0', '9', '8', '7'}):54427
frozenset({'0', '4', '6', ' ', '5'}):54596
frozenset({'0', '9', '8', '5', '7'}):54529
frozenset({'2', '0', '4', '6', ' '}):54483
frozenset({'0', '9', ' ', '3', '5'}):54833
frozenset({'2', '9', '8', ' ', '7'}):56681
frozenset({'9', '8', '6', '5', '7'}):55709
frozenset({'2', '4', '0', '9', '7'}):54284
frozenset({'8', '6', '3', '1', '7'}):55403
frozenset({'0', '8', '6', ' ', '5'}):54752
frozenset({'0', '9', '8', ' ', '3'}):54884
frozenset({'0', '8', ' ', '5', '1'}):54881
frozenset({'2', '0', '8', '6', '1'}):53953
frozenset({'4', '0', ' ', '3', '1'}):54631
frozenset({'2', '4', '9', '1', '7'}):55652
frozenset({'4', '0', '8', '1', '7'}):54343
frozenset({'8', '6', ' ', '5', '1'}):56143
frozenset({'0', '8', '3', '5', '1'}):54148
frozenset({'0', '9', ' ', '3', '1'}):54675
frozenset({'2', '8', ' ', '3', '1'}):56239
frozenset({'4', '6', '5', '1', '7'}):55451
frozenset({'2', '9', '8', ' ', '1'}):56467
frozenset({'4', '9', '6', '1', '7'}):55494
frozenset({'0', '8', '3', '1', '7'}):54169
frozenset({'2', '9', '3', '1', '7'}):55534
frozenset({'0', '9', '8', '5', '1'}):54327
frozenset({'2', '8', ' ', '5', '1'}):56397
frozenset({'2', '4', '8', ' ', '1'}):56353
frozenset({'0', '4', '9', ' ', '1'}):54846
frozenset({'9', '6', '5', '1', '7'}):55454
frozenset({'0', '4', '9', '3', '7'}):54282
frozenset({'2', '0', '8', ' ', '3'}):54838
frozenset({'2', '0', '9', '6', '1'}):53932
frozenset({'4', '8', '6', '5', '7'}):55694
frozenset({'2', '9', '8', '3', '7'}):55796
frozenset({'4', '9', '6', ' ', '5'}):56095
frozenset({'2', '8', '6', '5', '1', '7'}):54861
frozenset({'0', '4', '9', '3', '5', '7'}):53754
frozenset({'2', '9', '8', '6', '1', '7'}):54944
frozenset({'2', '0', '8', ' ', '5', '7'}):54443
frozenset({'2', '0', '8', '6', ' ', '3'}):53952
frozenset({'2', '4', '0', '9', '8', '6'}):53555
frozenset({'2', '8', '6', ' ', '5', '7'}):55604
frozenset({'9', '8', '6', ' ', '3', '7'}):55542
frozenset({'2', '0', '8', '6', '5', '7'}):53589
frozenset({'2', '0', '4', ' ', '5', '7'}):54285
frozenset({'2', '4', '0', '6', ' ', '7'}):53977
frozenset({'4', '8', '6', ' ', '3', '5'}):55404
frozenset({'2', '4', '6', ' ', '5', '7'}):55409
frozenset({'2', '0', '4', '6', '3', '1'}):53228
frozenset({'2', '4', '9', '8', '5', '1'}):55062
frozenset({'2', '4', ' ', '3', '1', '7'}):55516
frozenset({'9', '8', '6', '3', '5', '1'}):54677
frozenset({'0', '8', '6', ' ', '5', '7'}):54230
frozenset({'2', '4', ' ', '5', '1', '7'}):55591
frozenset({'8', '6', '3', '5', '1', '7'}):54801
frozenset({'0', '9', '8', '6', ' ', '5'}):54186
frozenset({'2', '4', '9', ' ', '3', '1'}):55473
frozenset({'2', '4', '9', '8', '3', '7'}):55138
frozenset({'2', '4', '0', '9', '6', '1'}):53393
frozenset({'0', '8', ' ', '5', '1', '7'}):54346
frozenset({'0', '9', '8', ' ', '3', '1'}):54143
frozenset({'9', '8', '6', ' ', '3', '1'}):55296
frozenset({'2', '4', '3', '5', '1', '7'}):54908
frozenset({'2', '0', '8', '6', '1', '7'}):53468
frozenset({'4', '0', '9', ' ', '5', '1'}):54257
frozenset({'4', '0', ' ', '3', '1', '7'}):54131
frozenset({'2', '9', '8', ' ', '1', '7'}):55799
frozenset({'0', '9', ' ', '3', '5', '1'}):54103
frozenset({'4', '0', '8', '3', '5', '1'}):53632
frozenset({'4', '8', '6', '3', '5', '1'}):54688
frozenset({'2', '9', ' ', '3', '1', '7'}):55534
frozenset({'4', '9', '8', '6', '1', '7'}):54987
frozenset({'4', '0', '9', '8', ' ', '7'}):54496
frozenset({'0', '4', '3', '5', '1', '7'}):53629
frozenset({'2', '9', '6', ' ', '5', '7'}):55481
frozenset({'2', '0', '6', '3', '5', '1'}):53233
frozenset({'0', '4', '8', ' ', '5', '1'}):54306
frozenset({'2', '0', '9', '6', '1', '7'}):53433
frozenset({'2', '0', '6', '3', '1', '7'}):53281
frozenset({'4', '0', '8', ' ', '3', '1'}):54113
frozenset({'4', '9', '8', '6', '3', '5'}):54756
frozenset({'4', '9', '6', ' ', '5', '7'}):55529
frozenset({'2', '9', '8', '5', '1', '7'}):55150
frozenset({'4', '0', '6', '3', '5', '7'}):53446
frozenset({'4', '9', '6', ' ', '5', '1'}):55351
frozenset({'2', '0', '9', '8', ' ', '3'}):54263
frozenset({'4', '8', '6', '3', '1', '7'}):54823
frozenset({'4', '0', '8', '6', ' ', '5'}):54154
frozenset({'2', '9', ' ', '3', '5', '1'}):55478
frozenset({'4', '0', '8', ' ', '3', '7'}):54383
frozenset({'2', '0', '9', '6', '3', '5'}):53376
frozenset({'0', '9', '6', ' ', '5', '7'}):54118
frozenset({'2', '4', '9', '8', ' ', '7'}):55893
frozenset({'4', '0', '9', ' ', '3', '5'}):54226
frozenset({'2', '0', '8', '6', '3', '7'}):53492
frozenset({'2', '0', '8', '3', '5', '7'}):53819
frozenset({'4', '0', '9', '6', ' ', '3'}):53894
frozenset({'2', '4', '8', ' ', '3', '7'}):55791
frozenset({'2', '0', '9', '8', '5', '7'}):53895
frozenset({'2', '4', '9', '6', ' ', '3'}):55270
frozenset({'2', '4', '9', ' ', '5', '7'}):55705
frozenset({'2', '0', '4', '9', '3', '1'}):53526
frozenset({'2', '4', '9', '8', '3', '5'}):55031
frozenset({'2', '0', '4', '8', ' ', '5'}):54357
frozenset({'2', '4', '0', '3', '5', '7'}):53685
frozenset({'0', '9', '8', '6', ' ', '3'}):54015
frozenset({'0', '9', '8', ' ', '5', '7'}):54529
frozenset({'2', '0', '4', '9', '5', '7'}):53743
frozenset({'9', '8', '3', '5', '1', '7'}):55064
frozenset({'2', '4', '0', '9', '6', '7'}):53493
frozenset({'2', '4', '6', ' ', '3', '1'}):55170
frozenset({'2', '4', '8', '6', '1', '7'}):54891
frozenset({'2', '4', '8', '6', '3', '7'}):54890
frozenset({'0', '8', '6', ' ', '3', '1'}):53860
frozenset({'2', '9', '8', '6', ' ', '1'}):55506
frozenset({'4', '0', '6', ' ', '3', '1'}):53775
frozenset({'2', '0', ' ', '3', '1', '7'}):54036
frozenset({'2', '6', ' ', '3', '1', '7'}):55259
frozenset({'4', '9', '8', '3', '5', '1'}):54989
frozenset({'2', '9', '6', ' ', '5', '1'}):55329
frozenset({'4', '9', ' ', '5', '1', '7'}):55735
frozenset({'2', '0', '9', '3', '5', '1'}):53547
frozenset({'2', '0', '9', '3', '1', '7'}):53573
frozenset({'2', '0', '3', '5', '1', '7'}):53537
frozenset({'0', '4', '6', '5', '1', '7'}):53467
frozenset({'2', '9', '8', '3', '5', '7'}):55164
frozenset({'2', '0', '9', '8', ' ', '1'}):54268
frozenset({'4', '9', '8', '3', '1', '7'}):55063
frozenset({'0', '4', '9', '8', ' ', '5'}):54464
frozenset({'2', '6', ' ', '3', '5', '1'}):55148
frozenset({'4', '9', '8', '6', ' ', '5'}):55545
