frozenset({'2'}):28055
frozenset({'4'}):28166
frozenset({'0'}):26196
frozenset({'9'}):28233
frozenset({'8'}):28413
frozenset({'6'}):27738
frozenset({' '}):29410
frozenset({'3'}):27948
frozenset({'5'}):28175
frozenset({'1'}):27932
frozenset({'7'}):28334
frozenset({'1', '6'}):26608
frozenset({' ', '7'}):28334
frozenset({'7', '3'}):27071
frozenset({'8', '3'}):27113
frozenset({'4', '8'}):27308
frozenset({'5', '2'}):27010
frozenset({' ', '2'}):28055
frozenset({'4', '6'}):26727
frozenset({'0', '9'}):25373
frozenset({'5', '3'}):26953
frozenset({'7', '9'}):27273
frozenset({'4', '5'}):27096
frozenset({'4', '3'}):26973
frozenset({' ', '8'}):28413
frozenset({'6', '2'}):26664
frozenset({'4', '2'}):26966
frozenset({'8', '6'}):26953
frozenset({'1', '3'}):26707
frozenset({' ', '5'}):28175
frozenset({'1', '9'}):26995
frozenset({' ', '3'}):27948
frozenset({'4', ' '}):28166
frozenset({'1', '2'}):26822
frozenset({'5', '8'}):27353
frozenset({'3', '2'}):26859
frozenset({'0', '5'}):25354
frozenset({'7', '6'}):26891
frozenset({' ', '1'}):27932
frozenset({'5', '7'}):27266
frozenset({' ', '9'}):28233
frozenset({'9', '3'}):26926
frozenset({'0', '7'}):25422
frozenset({'4', '0'}):25342
frozenset({'5', '9'}):27154
frozenset({'7', '8'}):27462
frozenset({'0', '8'}):25465
frozenset({'9', '8'}):27349
frozenset({'0', '2'}):25200
frozenset({'1', '7'}):27032
frozenset({'4', '1'}):26952
frozenset({'8', '2'}):27250
frozenset({'4', '9'}):27133
frozenset({'0', '6'}):24947
frozenset({'0', ' '}):26196
frozenset({'5', '1'}):26925
frozenset({'4', '7'}):27271
frozenset({'9', '2'}):27112
frozenset({'1', '8'}):27095
frozenset({'7', '2'}):27136
frozenset({' ', '6'}):27738
frozenset({'3', '6'}):26514
frozenset({'0', '1'}):25113
frozenset({'9', '6'}):26792
frozenset({'0', '3'}):25186
frozenset({'5', '6'}):26686
frozenset({'0', '8', '3', '5', '7'}):23415
frozenset({'9', '8', ' ', '3', '5'}):25394
frozenset({'2', '4', '6', '3', '7'}):24336
frozenset({'0', '4', '8', '6', '5'}):23130
frozenset({'2', '0', '9', ' ', '7'}):23891
frozenset({'2', '4', '9', '6', '7'}):24461
frozenset({'2', '4', '9', '5', '7'}):24656
frozenset({'4', '0', '9', '8', '3'}):23254
frozenset({'4', '8', ' ', '3', '7'}):25550
frozenset({'2', '9', '6', '3', '5'}):24224
frozenset({'0', '9', '6', ' ', '3'}):23461
frozenset({'9', '6', ' ', '5', '7'}):25202
frozenset({'0', '9', '5', '1', '7'}):23249
frozenset({'0', '8', ' ', '3', '1'}):23653
frozenset({'2', '4', '6', ' ', '5'}):24915
frozenset({'0', '8', ' ', '3', '7'}):23956
frozenset({'2', '4', '8', '1', '7'}):24681
frozenset({'0', '6', '3', '5', '7'}):22947
frozenset({'9', '6', ' ', '5', '1'}):25001
frozenset({'9', '6', ' ', '3', '1'}):24813
frozenset({'6', ' ', '5', '1', '7'}):25073
frozenset({'0', '9', '6', '3', '5'}):22887
frozenset({'9', '8', '6', '1', '7'}):24569
frozenset({'2', '4', ' ', '5', '1'}):25151
frozenset({'2', '4', '9', '8', '1'}):24669
frozenset({'8', '6', '3', '5', '1'}):24246
frozenset({'2', '4', '9', ' ', '7'}):25417
frozenset({'6', ' ', '3', '5', '7'}):25037
frozenset({'2', '4', '9', '8', '3'}):24645
frozenset({'0', '3', '5', '1', '7'}):23107
frozenset({'4', '8', '6', ' ', '1'}):25132
frozenset({'2', '9', '5', '1', '7'}):24597
frozenset({'0', '9', '8', '3', '1'}):23116
frozenset({'2', '3', '5', '1', '7'}):24476
frozenset({'4', '0', '9', '8', '1'}):23301
frozenset({'8', '6', ' ', '3', '1'}):24920
frozenset({'0', '4', ' ', '5', '1'}):23773
frozenset({'4', '6', ' ', '5', '1'}):24961
frozenset({'2', '9', '8', '1', '7'}):24748
frozenset({'2', '8', '3', '5', '1'}):24527
frozenset({'2', '9', ' ', '3', '1'}):25106
frozenset({'4', '9', '8', '6', '1'}):24459
frozenset({'2', ' ', '5', '1', '7'}):25250
frozenset({'4', '0', '9', '8', ' '}):24019
frozenset({'2', '0', '6', '5', '7'}):22962
frozenset({'4', '0', '9', '1', '7'}):23269
frozenset({'4', '0', '3', '5', '1'}):23063
frozenset({'4', '0', '9', '5', '1'}):23227
frozenset({'4', '9', ' ', '3', '7'}):25376
frozenset({'2', '8', '6', '3', '5'}):24334
frozenset({'2', '0', '6', '3', '1'}):22722
frozenset({'2', '6', ' ', '5', '7'}):25080
frozenset({'2', '9', '8', '5', '1'}):24696
frozenset({'4', '6', ' ', '1', '7'}):25135
frozenset({'4', '0', '6', '3', '5'}):22867
frozenset({'2', '4', '9', '6', '5'}):24287
frozenset({'2', '4', '9', '3', '7'}):24600
frozenset({'8', '6', ' ', '3', '5'}):25060
frozenset({'0', '4', '9', '8', '5'}):23434
frozenset({'2', '0', '6', ' ', '7'}):23543
frozenset({'2', '0', '8', '6', '3'}):22931
frozenset({'0', '4', ' ', '5', '7'}):24009
frozenset({'2', '0', '9', '8', '6'}):23119
frozenset({'9', '8', '6', ' ', '5'}):25246
frozenset({'0', '8', '6', '3', '5'}):23002
frozenset({'4', '9', '8', ' ', '5'}):25537
frozenset({'2', '8', ' ', '5', '7'}):25612
frozenset({'2', '4', '9', '8', '6'}):24499
frozenset({'2', '4', '9', ' ', '5'}):25293
frozenset({'2', '0', '4', '9', '5'}):23228
frozenset({'0', '8', '6', ' ', '7'}):23788
frozenset({'9', '8', '3', '5', '1'}):24559
frozenset({'2', '4', '8', '3', '5'}):24642
frozenset({'9', '6', ' ', '3', '7'}):25040
frozenset({'2', '4', '8', '6', '3'}):24341
frozenset({'9', ' ', '3', '5', '7'}):25359
frozenset({'2', '0', '8', '5', '1'}):23177
frozenset({'2', '6', '5', '1', '7'}):24306
frozenset({'4', '9', '8', ' ', '1'}):25440
frozenset({'2', '9', '6', '3', '1'}):24169
frozenset({'2', '4', '0', '8', '1'}):23140
frozenset({'0', '8', '6', '3', '1'}):22839
frozenset({'0', '6', ' ', '1', '7'}):23527
frozenset({'4', '9', '3', '5', '1'}):24483
frozenset({'0', '6', ' ', '5', '1'}):23453
frozenset({'4', '8', ' ', '3', '1'}):25245
frozenset({'2', '4', '9', '6', '1'}):24300
frozenset({'4', '0', '8', '6', '1'}):23010
frozenset({'8', ' ', '5', '1', '7'}):25512
frozenset({'9', '8', ' ', '3', '1'}):25228
frozenset({'2', '0', '9', '6', '7'}):23025
frozenset({'4', '0', '8', ' ', '5'}):24064
frozenset({'2', '6', ' ', '3', '1'}):24785
frozenset({'4', '9', '8', '3', '5'}):24672
frozenset({'2', '6', ' ', '3', '7'}):25005
frozenset({'2', '0', '9', '3', '1'}):23036
frozenset({'2', '9', ' ', '5', '7'}):25426
frozenset({'2', '9', '8', '6', '1'}):24461
frozenset({'4', ' ', '5', '1', '7'}):25382
frozenset({'0', ' ', '3', '5', '7'}):23905
frozenset({'4', '9', '8', ' ', '7'}):25657
frozenset({'9', '8', '6', ' ', '7'}):25414
frozenset({'4', '0', ' ', '3', '7'}):23876
frozenset({'2', '0', '9', '8', '3'}):23236
frozenset({'4', '0', '9', ' ', '3'}):23777
frozenset({'2', '0', ' ', '3', '7'}):23783
frozenset({'0', '9', '8', '6', '3'}):22994
frozenset({'0', '9', '8', '3', '5'}):23303
frozenset({'4', '8', '6', ' ', '5'}):25200
frozenset({'4', '6', '3', '5', '7'}):24369
frozenset({'2', '9', '8', ' ', '3'}):25388
frozenset({'9', '8', '6', '3', '5'}):24352
frozenset({'2', '4', ' ', '1', '7'}):25254
frozenset({'9', '8', '6', '5', '1'}):24437
frozenset({'2', '4', ' ', '3', '7'}):25315
frozenset({'2', '0', '4', '9', '3'}):23108
frozenset({'2', '0', '4', '6', '5'}):22881
frozenset({'0', '9', '8', ' ', '7'}):24081
frozenset({'0', '9', '8', ' ', '1'}):23879
frozenset({'4', '0', ' ', '1', '7'}):23824
frozenset({'2', '4', '3', '5', '1'}):24390
frozenset({'2', '4', '9', '3', '1'}):24429
frozenset({'0', ' ', '5', '1', '7'}):23802
frozenset({'0', '9', ' ', '1', '7'}):23850
frozenset({'0', ' ', '3', '1', '7'}):23666
frozenset({'4', '6', '3', '5', '1'}):24154
frozenset({'0', '9', ' ', '5', '1'}):23795
frozenset({'4', '0', '8', '5', '1'}):23276
frozenset({'9', '6', '3', '5', '1'}):24139
frozenset({'2', '0', '6', '5', '1'}):22811
frozenset({'2', '9', ' ', '3', '7'}):25309
frozenset({'4', '8', '6', '3', '5'}):24366
frozenset({'2', '9', ' ', '5', '1'}):25254
frozenset({'4', '8', '6', '1', '7'}):24570
frozenset({'2', '0', '9', '3', '7'}):23203
frozenset({'2', '0', '9', '6', '5'}):22982
frozenset({'4', '0', '8', ' ', '7'}):24094
frozenset({'2', '4', '0', '8', '3'}):23183
frozenset({'4', '8', ' ', '5', '7'}):25681
frozenset({'4', '8', '6', ' ', '7'}):25403
frozenset({'2', '4', '9', '8', ' '}):25487
frozenset({'2', '0', '8', '3', '5'}):23269
frozenset({'2', '4', '8', ' ', '7'}):25554
frozenset({'4', '0', '6', ' ', '3'}):23423
frozenset({'4', '0', '8', '6', '7'}):23203
frozenset({'2', '0', '9', ' ', '5'}):23869
frozenset({'4', '0', '8', '3', '5'}):23332
frozenset({'4', '9', '3', '5', '7'}):24657
frozenset({'0', '9', '6', '3', '1'}):22791
frozenset({'2', '4', '9', '8', '5'}):24737
frozenset({'2', '8', '6', ' ', '3'}):25057
frozenset({'0', '6', '3', '5', '1'}):22750
frozenset({'2', '0', '4', '5', '7'}):23255
frozenset({'0', '9', '8', '6', ' '}):23758
frozenset({'2', '0', '4', '6', '3'}):22792
frozenset({' ', '3', '5', '1', '7'}):25223
frozenset({'9', ' ', '3', '5', '1'}):25136
frozenset({'4', '6', ' ', '3', '5'}):24905
frozenset({'0', '8', ' ', '5', '7'}):24134
frozenset({'2', '0', '4', '9', '6'}):22948
frozenset({'9', '8', '3', '5', '7'}):24784
frozenset({'2', '4', '6', ' ', '3'}):24877
frozenset({'2', '4', '0', '3', '1'}):22958
frozenset({'0', '8', '6', ' ', '1'}):23580
frozenset({'8', ' ', '3', '1', '7'}):25300
frozenset({'2', '4', '6', '3', '1'}):24132
frozenset({'4', '9', '3', '1', '7'}):24556
frozenset({'0', '9', '8', '6', '1'}):23046
frozenset({'2', '0', ' ', '1', '7'}):23668
frozenset({'2', '0', '8', '3', '1'}):23035
frozenset({'2', '8', '6', '3', '1'}):24244
frozenset({'2', ' ', '3', '5', '7'}):25327
frozenset({'2', '0', '9', '5', '1'}):23144
frozenset({'4', '9', '8', '6', '3'}):24378
frozenset({'2', '0', '3', '1', '7'}):23009
frozenset({'4', '9', '6', ' ', '7'}):25237
frozenset({'2', '9', '8', '5', '7'}):24883
frozenset({'4', ' ', '3', '5', '7'}):25421
frozenset({'2', '9', '8', '6', '3'}):24405
frozenset({'2', '0', '3', '5', '1'}):22980
frozenset({'4', '9', '8', '1', '7'}):24809
frozenset({'2', '0', '6', '3', '7'}):22881
frozenset({'2', '6', ' ', '5', '1'}):24888
frozenset({'0', '8', '6', '3', '7'}):23062
frozenset({'2', '0', '9', ' ', '3'}):23739
frozenset({'2', '4', '8', '6', ' '}):25147
frozenset({'8', ' ', '3', '5', '7'}):25570
frozenset({'2', '4', '9', '6', '3'}):24232
frozenset({'4', '0', '9', '8', '7'}):23466
frozenset({'2', '0', '6', ' ', '5'}):23489
frozenset({'2', '9', '6', '5', '7'}):24436
frozenset({'0', '9', ' ', '5', '7'}):23998
frozenset({'2', '4', '0', '8', '6'}):23006
frozenset({'0', '9', '6', ' ', '7'}):23690
frozenset({'2', '4', '0', '8', '5'}):23327
frozenset({'2', '4', '8', '3', '7'}):24747
frozenset({'9', '6', ' ', '3', '5'}):24898
frozenset({'2', '4', '8', '6', '5'}):24388
frozenset({'0', '9', '3', '5', '1'}):23076
frozenset({'0', '8', ' ', '1', '7'}):23875
frozenset({'2', '4', '8', '3', '1'}):24502
frozenset({'9', '6', ' ', '1', '7'}):25132
frozenset({'2', '4', '8', '5', '1'}):24596
frozenset({'6', ' ', '3', '5', '1'}):24789
frozenset({'8', '6', '3', '5', '7'}):24519
frozenset({'2', '4', '9', ' ', '3'}):25204
frozenset({'2', '0', '6', ' ', '1'}):23395
frozenset({'4', '0', '8', '3', '1'}):23088
frozenset({'0', '8', '5', '1', '7'}):23314
frozenset({'0', '9', '8', '1', '7'}):23328
frozenset({'4', '6', '3', '1', '7'}):24284
frozenset({'4', '9', '6', '5', '1'}):24308
frozenset({'2', '8', ' ', '1', '7'}):25399
frozenset({'4', '9', '6', '3', '1'}):24175
frozenset({'2', '4', '3', '1', '7'}):24472
frozenset({'8', '6', ' ', '1', '7'}):25247
frozenset({'2', '4', '9', '5', '1'}):24522
frozenset({'2', '0', '8', ' ', '7'}):23975
frozenset({'2', '9', '8', '3', '1'}):24549
frozenset({'0', '4', '9', '6', '5'}):23018
frozenset({'4', '9', '6', ' ', '1'}):25027
frozenset({'2', '8', '5', '1', '7'}):24703
frozenset({'4', '6', ' ', '5', '7'}):25192
frozenset({'2', '9', '8', '6', '5'}):24507
frozenset({'2', '8', '6', '5', '7'}):24559
frozenset({'2', '9', '8', ' ', '5'}):25554
frozenset({'0', '9', '8', '6', '5'}):23160
frozenset({'2', '4', '0', ' ', '7'}):23839
frozenset({'0', '9', '8', '3', '7'}):23330
frozenset({'2', '0', ' ', '3', '5'}):23738
frozenset({'2', '0', '6', ' ', '3'}):23387
frozenset({'4', '0', ' ', '3', '5'}):23820
frozenset({'2', '4', '6', '3', '5'}):24155
frozenset({'9', '8', ' ', '3', '7'}):25471
frozenset({'4', '9', '8', '6', ' '}):25250
frozenset({'0', '6', ' ', '5', '7'}):23642
frozenset({'2', '4', '0', '9', '8'}):23316
frozenset({'2', '4', '0', '5', '1'}):23068
frozenset({'9', ' ', '3', '1', '7'}):25206
frozenset({'2', '4', ' ', '3', '5'}):25182
frozenset({'9', '8', '6', '3', '7'}):24502
frozenset({'0', '9', '6', '5', '1'}):22928
frozenset({'0', '6', '3', '1', '7'}):22815
frozenset({'2', '4', '8', '5', '7'}):24817
frozenset({'9', '3', '5', '1', '7'}):24537
frozenset({'2', '0', '9', ' ', '1'}):23729
frozenset({'2', '4', '0', ' ', '1'}):23631
frozenset({'0', '8', '6', '1', '7'}):23058
frozenset({'0', '9', '6', ' ', '1'}):23525
frozenset({'2', '9', '6', '5', '1'}):24284
frozenset({'4', '8', ' ', '1', '7'}):25506
frozenset({'8', ' ', '3', '5', '1'}):25255
frozenset({'2', '4', '6', '5', '1'}):24187
frozenset({'9', '8', ' ', '1', '7'}):25516
frozenset({'2', '0', '9', '3', '5'}):23165
frozenset({'2', '0', '9', '6', '3'}):22875
frozenset({'4', '0', '6', '3', '1'}):22756
frozenset({'2', '0', '8', ' ', '1'}):23736
frozenset({'4', '9', ' ', '5', '7'}):25489
frozenset({'2', '9', '6', ' ', '7'}):25190
frozenset({'2', '9', '6', ' ', '1'}):25016
frozenset({'4', '8', '5', '1', '7'}):24796
frozenset({'4', '9', ' ', '3', '1'}):25164
frozenset({'0', '4', '9', '5', '7'}):23381
frozenset({'4', ' ', '3', '5', '1'}):25161
frozenset({'0', '4', '9', '6', '3'}):22875
frozenset({'2', '0', '8', '6', ' '}):23636
frozenset({'4', '9', '6', '5', '7'}):24486
frozenset({'2', '8', '6', ' ', '5'}):25143
frozenset({'9', '8', ' ', '5', '7'}):25679
frozenset({'4', '0', '8', '3', '7'}):23358
frozenset({'4', '0', '9', ' ', '7'}):23986
frozenset({'2', '0', '8', '6', '5'}):23046
frozenset({'2', '0', '8', '3', '7'}):23283
frozenset({'8', '6', ' ', '3', '7'}):25213
frozenset({'2', '4', '9', '3', '5'}):24483
frozenset({'0', '9', '8', '6', '7'}):23229
frozenset({'2', '4', '0', ' ', '5'}):23796
frozenset({'2', '0', '4', '6', '1'}):22819
frozenset({'2', '4', ' ', '3', '1'}):25064
frozenset({'6', ' ', '3', '1', '7'}):24910
frozenset({'2', '4', '0', '8', ' '}):23880
frozenset({'0', '9', '6', '5', '7'}):23092
frozenset({'9', '8', '6', '3', '1'}):24256
frozenset({'2', '4', '9', ' ', '1'}):25240
frozenset({'8', '6', '5', '1', '7'}):24527
frozenset({'2', '4', '0', '3', '7'}):23173
frozenset({'2', '4', '9', '8', '7'}):24844
frozenset({'0', '9', '3', '1', '7'}):23129
frozenset({'9', '6', '3', '1', '7'}):24243
frozenset({'6', '3', '5', '1', '7'}):24243
frozenset({'9', '8', '6', ' ', '1'}):25166
frozenset({'2', '4', '5', '1', '7'}):24542
frozenset({'2', '9', '3', '5', '1'}):24432
frozenset({'0', ' ', '3', '5', '1'}):23613
frozenset({'4', '8', '6', '5', '1'}):24402
frozenset({'2', '9', ' ', '1', '7'}):25309
frozenset({'2', ' ', '3', '5', '1'}):25069
frozenset({'2', '0', '6', '3', '5'}):22827
frozenset({'2', '9', '6', ' ', '5'}):25047
frozenset({'4', '0', '9', '3', '1'}):23077
frozenset({'4', '0', '5', '1', '7'}):23245
frozenset({'4', '0', '3', '1', '7'}):23106
frozenset({'2', '0', '6', '1', '7'}):22862
frozenset({'4', '9', '8', '3', '7'}):24781
frozenset({'4', '0', '8', ' ', '1'}):23842
frozenset({'4', '9', '8', '6', '5'}):24502
frozenset({'2', '6', ' ', '3', '5'}):24858
frozenset({'4', '6', ' ', '3', '1'}):24830
frozenset({'0', '4', '6', '5', '7'}):23067
frozenset({'2', '8', '3', '1', '7'}):24569
frozenset({'0', '9', ' ', '3', '7'}):23871
frozenset({'2', '0', '9', '8', ' '}):23974
frozenset({'2', '9', '8', '6', ' '}):25285
frozenset({'4', '8', ' ', '3', '5'}):25445
frozenset({'2', '9', '6', '3', '7'}):24350
frozenset({'8', '6', ' ', '5', '7'}):25370
frozenset({'2', '0', '8', '6', '7'}):23097
frozenset({'0', '4', '9', ' ', '5'}):23936
frozenset({'2', '0', '8', '5', '7'}):23411
frozenset({'0', '4', '9', '6', ' '}):23605
frozenset({'9', '6', '3', '5', '7'}):24342
frozenset({'2', '4', '8', ' ', '3'}):25350
frozenset({'2', '0', '9', '8', '5'}):23389
frozenset({'4', '0', '6', ' ', '7'}):23652
frozenset({'0', '8', '6', '5', '7'}):23204
frozenset({'2', '0', '4', '9', ' '}):23812
frozenset({'4', '9', '6', '3', '7'}):24377
frozenset({'2', '8', ' ', '3', '5'}):25399
frozenset({'0', '9', '6', '1', '7'}):23000
frozenset({'2', '4', '9', '6', ' '}):25045
frozenset({'2', '0', '4', '9', '1'}):23131
frozenset({'8', '3', '5', '1', '7'}):24658
frozenset({'0', '9', '6', '3', '7'}):22963
frozenset({'0', '8', '6', ' ', '3'}):23560
frozenset({'9', '8', '5', '1', '7'}):24804
frozenset({'2', '4', '6', ' ', '1'}):24920
frozenset({'0', '8', ' ', '3', '5'}):23941
frozenset({'2', '4', '8', '6', '7'}):24581
frozenset({'2', '0', '9', '8', '1'}):23236
frozenset({'2', '6', '3', '5', '1'}):24108
frozenset({'2', '9', '6', '1', '7'}):24396
frozenset({'4', '8', ' ', '5', '1'}):25404
frozenset({'0', '6', ' ', '3', '1'}):23311
frozenset({'4', '3', '5', '1', '7'}):24573
frozenset({'2', '8', '6', ' ', '1'}):25081
frozenset({'4', '9', '5', '1', '7'}):24686
frozenset({'2', '0', ' ', '3', '1'}):23532
frozenset({'0', '4', '6', ' ', '1'}):23479
frozenset({'0', '4', '3', '5', '7'}):23305
frozenset({'4', '9', '8', '5', '1'}):24717
frozenset({'2', '6', ' ', '1', '7'}):25026
frozenset({'4', '8', '3', '1', '7'}):24644
frozenset({'4', '9', '8', '5', '7'}):24907
frozenset({'4', '9', '8', '6', '7'}):24684
frozenset({'2', '0', '9', '1', '7'}):23159
frozenset({'4', '8', '6', '3', '7'}):24542
frozenset({'2', '9', ' ', '3', '5'}):25222
frozenset({'2', '0', '3', '5', '7'}):23220
frozenset({'2', '0', '5', '1', '7'}):23098
frozenset({'0', '6', ' ', '3', '7'}):23513
frozenset({'2', '6', '3', '5', '7'}):24311
frozenset({'4', '9', '8', ' ', '3'}):25392
frozenset({'2', '4', '3', '5', '7'}):24606
frozenset({'9', '8', '6', ' ', '3'}):25065
frozenset({'2', '4', '8', ' ', '5'}):25434
frozenset({'2', '0', '9', '8', '7'}):23395
frozenset({'0', '4', '6', ' ', '5'}):23572
frozenset({'0', '9', '8', '5', '7'}):23497
frozenset({'2', '0', '4', '6', ' '}):23459
frozenset({'0', '9', ' ', '3', '5'}):23806
frozenset({'2', '9', '8', ' ', '7'}):25630
frozenset({'9', '8', '6', '5', '7'}):24664
frozenset({'2', '4', '0', '9', '7'}):23254
frozenset({'8', '6', '3', '1', '7'}):24363
frozenset({'0', '8', '6', ' ', '5'}):23726
frozenset({'0', '9', '8', ' ', '3'}):23857
frozenset({'0', '8', ' ', '5', '1'}):23849
frozenset({'2', '0', '8', '6', '1'}):22927
frozenset({'4', '0', ' ', '3', '1'}):23606
frozenset({'2', '4', '9', '1', '7'}):24603
frozenset({'4', '0', '8', '1', '7'}):23313
frozenset({'8', '6', ' ', '5', '1'}):25098
frozenset({'0', '8', '3', '5', '1'}):23121
frozenset({'0', '9', ' ', '3', '1'}):23648
frozenset({'2', '8', ' ', '3', '1'}):25193
frozenset({'4', '6', '5', '1', '7'}):24408
frozenset({'2', '9', '8', ' ', '1'}):25416
frozenset({'4', '9', '6', '1', '7'}):24451
frozenset({'0', '8', '3', '1', '7'}):23142
frozenset({'2', '9', '3', '1', '7'}):24488
frozenset({'0', '9', '8', '5', '1'}):23295
frozenset({'2', '8', ' ', '5', '1'}):25346
frozenset({'2', '4', '8', ' ', '1'}):25304
frozenset({'0', '4', '9', ' ', '1'}):23816
frozenset({'9', '6', '5', '1', '7'}):24409
frozenset({'0', '4', '9', '3', '7'}):23257
frozenset({'2', '0', '8', ' ', '3'}):23811
frozenset({'2', '0', '9', '6', '1'}):22906
frozenset({'4', '8', '6', '5', '7'}):24651
frozenset({'2', '9', '8', '3', '7'}):24750
frozenset({'4', '9', '6', ' ', '5'}):25052
frozenset({'2', '8', '6', '5', '1', '7'}):23816
frozenset({'0', '4', '9', '3', '5', '7'}):22729
frozenset({'2', '9', '8', '6', '1', '7'}):23899
frozenset({'2', '0', '8', ' ', '5', '7'}):23411
frozenset({'2', '0', '8', '6', ' ', '3'}):22931
frozenset({'2', '4', '0', '9', '8', '6'}):22531
frozenset({'2', '8', '6', ' ', '5', '7'}):24559
frozenset({'9', '8', '6', ' ', '3', '7'}):24502
frozenset({'2', '0', '8', '6', '5', '7'}):22563
frozenset({'2', '0', '4', ' ', '5', '7'}):23255
frozenset({'2', '4', '0', '6', ' ', '7'}):22953
frozenset({'4', '8', '6', ' ', '3', '5'}):24366
frozenset({'2', '4', '6', ' ', '5', '7'}):24366
frozenset({'2', '0', '4', '6', '3', '1'}):22209
frozenset({'2', '4', '9', '8', '5', '1'}):24013
frozenset({'2', '4', ' ', '3', '1', '7'}):24472
frozenset({'9', '8', '6', '3', '5', '1'}):23637
frozenset({'0', '8', '6', ' ', '5', '7'}):23204
frozenset({'2', '4', ' ', '5', '1', '7'}):24542
frozenset({'8', '6', '3', '5', '1', '7'}):23761
frozenset({'0', '9', '8', '6', ' ', '5'}):23160
frozenset({'2', '4', '9', ' ', '3', '1'}):24429
frozenset({'2', '4', '9', '8', '3', '7'}):24094
frozenset({'2', '4', '0', '9', '6', '1'}):22369
frozenset({'0', '8', ' ', '5', '1', '7'}):23314
frozenset({'0', '9', '8', ' ', '3', '1'}):23116
frozenset({'9', '8', '6', ' ', '3', '1'}):24256
frozenset({'2', '4', '3', '5', '1', '7'}):23864
frozenset({'2', '0', '8', '6', '1', '7'}):22442
frozenset({'4', '0', '9', ' ', '5', '1'}):23227
frozenset({'4', '0', ' ', '3', '1', '7'}):23106
frozenset({'2', '9', '8', ' ', '1', '7'}):24748
frozenset({'0', '9', ' ', '3', '5', '1'}):23076
frozenset({'4', '0', '8', '3', '5', '1'}):22607
frozenset({'4', '8', '6', '3', '5', '1'}):23650
frozenset({'2', '9', ' ', '3', '1', '7'}):24488
frozenset({'4', '9', '8', '6', '1', '7'}):23944
frozenset({'4', '0', '9', '8', ' ', '7'}):23466
frozenset({'0', '4', '3', '5', '1', '7'}):22604
frozenset({'2', '9', '6', ' ', '5', '7'}):24436
frozenset({'2', '0', '6', '3', '5', '1'}):22212
frozenset({'0', '4', '8', ' ', '5', '1'}):23276
frozenset({'2', '0', '9', '6', '1', '7'}):22407
frozenset({'2', '0', '6', '3', '1', '7'}):22260
frozenset({'4', '0', '8', ' ', '3', '1'}):23088
frozenset({'4', '9', '8', '6', '3', '5'}):23718
frozenset({'4', '9', '6', ' ', '5', '7'}):24486
frozenset({'2', '9', '8', '5', '1', '7'}):24099
frozenset({'4', '0', '6', '3', '5', '7'}):22427
frozenset({'4', '9', '6', ' ', '5', '1'}):24308
frozenset({'2', '0', '9', '8', ' ', '3'}):23236
frozenset({'4', '8', '6', '3', '1', '7'}):23785
frozenset({'4', '0', '8', '6', ' ', '5'}):23130
frozenset({'2', '9', ' ', '3', '5', '1'}):24432
frozenset({'4', '0', '8', ' ', '3', '7'}):23358
frozenset({'2', '0', '9', '6', '3', '5'}):22355
frozenset({'0', '9', '6', ' ', '5', '7'}):23092
frozenset({'2', '4', '9', '8', ' ', '7'}):24844
frozenset({'4', '0', '9', ' ', '3', '5'}):23201
frozenset({'2', '0', '8', '6', '3', '7'}):22471
frozenset({'2', '0', '8', '3', '5', '7'}):22792
frozenset({'4', '0', '9', '6', ' ', '3'}):22875
frozenset({'2', '4', '8', ' ', '3', '7'}):24747
frozenset({'2', '0', '9', '8', '5', '7'}):22863
frozenset({'2', '4', '9', '6', ' ', '3'}):24232
frozenset({'2', '4', '9', ' ', '5', '7'}):24656
frozenset({'2', '0', '4', '9', '3', '1'}):22501
frozenset({'2', '4', '9', '8', '3', '5'}):23987
frozenset({'2', '0', '4', '8', ' ', '5'}):23327
frozenset({'2', '4', '0', '3', '5', '7'}):22660
frozenset({'0', '9', '8', '6', ' ', '3'}):22994
frozenset({'0', '9', '8', ' ', '5', '7'}):23497
frozenset({'2', '0', '4', '9', '5', '7'}):22713
frozenset({'9', '8', '3', '5', '1', '7'}):24018
frozenset({'2', '4', '0', '9', '6', '7'}):22469
frozenset({'2', '4', '6', ' ', '3', '1'}):24132
frozenset({'2', '4', '8', '6', '1', '7'}):23848
frozenset({'2', '4', '8', '6', '3', '7'}):23852
frozenset({'0', '8', '6', ' ', '3', '1'}):22839
frozenset({'2', '9', '8', '6', ' ', '1'}):24461
frozenset({'4', '0', '6', ' ', '3', '1'}):22756
frozenset({'2', '0', ' ', '3', '1', '7'}):23009
frozenset({'2', '6', ' ', '3', '1', '7'}):24219
frozenset({'4', '9', '8', '3', '5', '1'}):23945
frozenset({'2', '9', '6', ' ', '5', '1'}):24284
frozenset({'4', '9', ' ', '5', '1', '7'}):24686
frozenset({'2', '0', '9', '3', '5', '1'}):22520
frozenset({'2', '0', '9', '3', '1', '7'}):22546
frozenset({'2', '0', '3', '5', '1', '7'}):22510
frozenset({'0', '4', '6', '5', '1', '7'}):22443
frozenset({'2', '9', '8', '3', '5', '7'}):24118
frozenset({'2', '0', '9', '8', ' ', '1'}):23236
frozenset({'4', '9', '8', '3', '1', '7'}):24019
frozenset({'0', '4', '9', '8', ' ', '5'}):23434
frozenset({'2', '6', ' ', '3', '5', '1'}):24108
frozenset({'4', '9', '8', '6', ' ', '5'}):24502
