frozenset({'2'}):41183
frozenset({'4'}):41294
frozenset({'0'}):39321
frozenset({'9'}):41361
frozenset({'8'}):41541
frozenset({'6'}):40864
frozenset({' '}):42538
frozenset({'3'}):41074
frozenset({'5'}):41303
frozenset({'1'}):41060
frozenset({'7'}):41462
frozenset({'1', '6'}):39734
frozenset({' ', '7'}):41462
frozenset({'7', '3'}):40197
frozenset({'8', '3'}):40239
frozenset({'4', '8'}):40436
frozenset({'5', '2'}):40138
frozenset({' ', '2'}):41183
frozenset({'4', '6'}):39853
frozenset({'0', '9'}):38498
frozenset({'5', '3'}):40079
frozenset({'7', '9'}):40401
frozenset({'4', '5'}):40224
frozenset({'4', '3'}):40099
frozenset({' ', '8'}):41541
frozenset({'6', '2'}):39790
frozenset({'4', '2'}):40094
frozenset({'8', '6'}):40079
frozenset({'1', '3'}):39833
frozenset({' ', '5'}):41303
frozenset({'1', '9'}):40123
frozenset({' ', '3'}):41074
frozenset({'4', ' '}):41294
frozenset({'1', '2'}):39950
frozenset({'5', '8'}):40481
frozenset({'3', '2'}):39985
frozenset({'0', '5'}):38479
frozenset({'7', '6'}):40017
frozenset({' ', '1'}):41060
frozenset({'5', '7'}):40394
frozenset({' ', '9'}):41361
frozenset({'9', '3'}):40052
frozenset({'0', '7'}):38547
frozenset({'4', '0'}):38467
frozenset({'5', '9'}):40282
frozenset({'7', '8'}):40590
frozenset({'0', '8'}):38590
frozenset({'9', '8'}):40477
frozenset({'0', '2'}):38325
frozenset({'1', '7'}):40160
frozenset({'4', '1'}):40080
frozenset({'8', '2'}):40378
frozenset({'4', '9'}):40261
frozenset({'0', '6'}):38070
frozenset({'0', ' '}):39321
frozenset({'5', '1'}):40053
frozenset({'4', '7'}):40399
frozenset({'9', '2'}):40240
frozenset({'1', '8'}):40223
frozenset({'7', '2'}):40264
frozenset({' ', '6'}):40864
frozenset({'3', '6'}):39638
frozenset({'0', '1'}):38238
frozenset({'9', '6'}):39918
frozenset({'0', '3'}):38309
frozenset({'5', '6'}):39812
frozenset({'0', '8', '3', '5', '7'}):36538
frozenset({'9', '8', ' ', '3', '5'}):38520
frozenset({'2', '4', '6', '3', '7'}):37460
frozenset({'0', '4', '8', '6', '5'}):36253
frozenset({'2', '0', '9', ' ', '7'}):37016
frozenset({'2', '4', '9', '6', '7'}):37587
frozenset({'2', '4', '9', '5', '7'}):37784
frozenset({'4', '0', '9', '8', '3'}):36377
frozenset({'4', '8', ' ', '3', '7'}):38676
frozenset({'2', '9', '6', '3', '5'}):37348
frozenset({'0', '9', '6', ' ', '3'}):36582
frozenset({'9', '6', ' ', '5', '7'}):38328
frozenset({'0', '9', '5', '1', '7'}):36374
frozenset({'0', '8', ' ', '3', '1'}):36776
frozenset({'2', '4', '6', ' ', '5'}):38041
frozenset({'0', '8', ' ', '3', '7'}):37079
frozenset({'2', '4', '8', '1', '7'}):37809
frozenset({'0', '6', '3', '5', '7'}):36068
frozenset({'9', '6', ' ', '5', '1'}):38127
frozenset({'9', '6', ' ', '3', '1'}):37937
frozenset({'6', ' ', '5', '1', '7'}):38199
frozenset({'0', '9', '6', '3', '5'}):36008
frozenset({'9', '8', '6', '1', '7'}):37695
frozenset({'2', '4', ' ', '5', '1'}):38279
frozenset({'2', '4', '9', '8', '1'}):37797
frozenset({'8', '6', '3', '5', '1'}):37370
frozenset({'2', '4', '9', ' ', '7'}):38545
frozenset({'6', ' ', '3', '5', '7'}):38161
frozenset({'2', '4', '9', '8', '3'}):37771
frozenset({'0', '3', '5', '1', '7'}):36230
frozenset({'4', '8', '6', ' ', '1'}):38258
frozenset({'2', '9', '5', '1', '7'}):37725
frozenset({'0', '9', '8', '3', '1'}):36239
frozenset({'2', '3', '5', '1', '7'}):37602
frozenset({'4', '0', '9', '8', '1'}):36426
frozenset({'8', '6', ' ', '3', '1'}):38044
frozenset({'0', '4', ' ', '5', '1'}):36898
frozenset({'4', '6', ' ', '5', '1'}):38087
frozenset({'2', '9', '8', '1', '7'}):37876
frozenset({'2', '8', '3', '5', '1'}):37653
frozenset({'2', '9', ' ', '3', '1'}):38232
frozenset({'4', '9', '8', '6', '1'}):37585
frozenset({'2', ' ', '5', '1', '7'}):38378
frozenset({'4', '0', '9', '8', ' '}):37144
frozenset({'2', '0', '6', '5', '7'}):36085
frozenset({'4', '0', '9', '1', '7'}):36394
frozenset({'4', '0', '3', '5', '1'}):36186
frozenset({'4', '0', '9', '5', '1'}):36352
frozenset({'4', '9', ' ', '3', '7'}):38502
frozenset({'2', '8', '6', '3', '5'}):37458
frozenset({'2', '0', '6', '3', '1'}):35843
frozenset({'2', '6', ' ', '5', '7'}):38206
frozenset({'2', '9', '8', '5', '1'}):37824
frozenset({'4', '6', ' ', '1', '7'}):38261
frozenset({'4', '0', '6', '3', '5'}):35988
frozenset({'2', '4', '9', '6', '5'}):37413
frozenset({'2', '4', '9', '3', '7'}):37726
frozenset({'8', '6', ' ', '3', '5'}):38184
frozenset({'0', '4', '9', '8', '5'}):36559
frozenset({'2', '0', '6', ' ', '7'}):36666
frozenset({'2', '0', '8', '6', '3'}):36052
frozenset({'0', '4', ' ', '5', '7'}):37134
frozenset({'2', '0', '9', '8', '6'}):36242
frozenset({'9', '8', '6', ' ', '5'}):38372
frozenset({'0', '8', '6', '3', '5'}):36123
frozenset({'4', '9', '8', ' ', '5'}):38665
frozenset({'2', '8', ' ', '5', '7'}):38740
frozenset({'2', '4', '9', '8', '6'}):37625
frozenset({'2', '4', '9', ' ', '5'}):38421
frozenset({'2', '0', '4', '9', '5'}):36353
frozenset({'0', '8', '6', ' ', '7'}):36911
frozenset({'9', '8', '3', '5', '1'}):37685
frozenset({'2', '4', '8', '3', '5'}):37768
frozenset({'9', '6', ' ', '3', '7'}):38164
frozenset({'2', '4', '8', '6', '3'}):37465
frozenset({'9', ' ', '3', '5', '7'}):38485
frozenset({'2', '0', '8', '5', '1'}):36302
frozenset({'2', '6', '5', '1', '7'}):37432
frozenset({'4', '9', '8', ' ', '1'}):38568
frozenset({'2', '9', '6', '3', '1'}):37293
frozenset({'2', '4', '0', '8', '1'}):36265
frozenset({'0', '8', '6', '3', '1'}):35960
frozenset({'0', '6', ' ', '1', '7'}):36650
frozenset({'4', '9', '3', '5', '1'}):37609
frozenset({'0', '6', ' ', '5', '1'}):36576
frozenset({'4', '8', ' ', '3', '1'}):38371
frozenset({'2', '4', '9', '6', '1'}):37426
frozenset({'4', '0', '8', '6', '1'}):36133
frozenset({'8', ' ', '5', '1', '7'}):38640
frozenset({'9', '8', ' ', '3', '1'}):38354
frozenset({'2', '0', '9', '6', '7'}):36148
frozenset({'4', '0', '8', ' ', '5'}):37189
frozenset({'2', '6', ' ', '3', '1'}):37909
frozenset({'4', '9', '8', '3', '5'}):37798
frozenset({'2', '6', ' ', '3', '7'}):38129
frozenset({'2', '0', '9', '3', '1'}):36159
frozenset({'2', '9', ' ', '5', '7'}):38554
frozenset({'2', '9', '8', '6', '1'}):37587
frozenset({'4', ' ', '5', '1', '7'}):38510
frozenset({'0', ' ', '3', '5', '7'}):37028
frozenset({'4', '9', '8', ' ', '7'}):38785
frozenset({'9', '8', '6', ' ', '7'}):38540
frozenset({'4', '0', ' ', '3', '7'}):36999
frozenset({'2', '0', '9', '8', '3'}):36359
frozenset({'4', '0', '9', ' ', '3'}):36900
frozenset({'2', '0', ' ', '3', '7'}):36906
frozenset({'0', '9', '8', '6', '3'}):36115
frozenset({'0', '9', '8', '3', '5'}):36426
frozenset({'4', '8', '6', ' ', '5'}):38326
frozenset({'4', '6', '3', '5', '7'}):37493
frozenset({'2', '9', '8', ' ', '3'}):38514
frozenset({'9', '8', '6', '3', '5'}):37476
frozenset({'2', '4', ' ', '1', '7'}):38382
frozenset({'9', '8', '6', '5', '1'}):37563
frozenset({'2', '4', ' ', '3', '7'}):38441
frozenset({'2', '0', '4', '9', '3'}):36231
frozenset({'2', '0', '4', '6', '5'}):36004
frozenset({'0', '9', '8', ' ', '7'}):37206
frozenset({'0', '9', '8', ' ', '1'}):37004
frozenset({'4', '0', ' ', '1', '7'}):36949
frozenset({'2', '4', '3', '5', '1'}):37516
frozenset({'2', '4', '9', '3', '1'}):37555
frozenset({'0', ' ', '5', '1', '7'}):36927
frozenset({'0', '9', ' ', '1', '7'}):36975
frozenset({'0', ' ', '3', '1', '7'}):36789
frozenset({'4', '6', '3', '5', '1'}):37278
frozenset({'0', '9', ' ', '5', '1'}):36920
frozenset({'4', '0', '8', '5', '1'}):36401
frozenset({'9', '6', '3', '5', '1'}):37263
frozenset({'2', '0', '6', '5', '1'}):35934
frozenset({'2', '9', ' ', '3', '7'}):38435
frozenset({'4', '8', '6', '3', '5'}):37490
frozenset({'2', '9', ' ', '5', '1'}):38382
frozenset({'4', '8', '6', '1', '7'}):37696
frozenset({'2', '0', '9', '3', '7'}):36326
frozenset({'2', '0', '9', '6', '5'}):36105
frozenset({'4', '0', '8', ' ', '7'}):37219
frozenset({'2', '4', '0', '8', '3'}):36306
frozenset({'4', '8', ' ', '5', '7'}):38809
frozenset({'4', '8', '6', ' ', '7'}):38529
frozenset({'2', '4', '9', '8', ' '}):38615
frozenset({'2', '0', '8', '3', '5'}):36392
frozenset({'2', '4', '8', ' ', '7'}):38682
frozenset({'4', '0', '6', ' ', '3'}):36544
frozenset({'4', '0', '8', '6', '7'}):36326
frozenset({'2', '0', '9', ' ', '5'}):36994
frozenset({'4', '0', '8', '3', '5'}):36455
frozenset({'4', '9', '3', '5', '7'}):37783
frozenset({'0', '9', '6', '3', '1'}):35912
frozenset({'2', '4', '9', '8', '5'}):37865
frozenset({'2', '8', '6', ' ', '3'}):38181
frozenset({'0', '6', '3', '5', '1'}):35871
frozenset({'2', '0', '4', '5', '7'}):36380
frozenset({'0', '9', '8', '6', ' '}):36881
frozenset({'2', '0', '4', '6', '3'}):35913
frozenset({' ', '3', '5', '1', '7'}):38349
frozenset({'9', ' ', '3', '5', '1'}):38262
frozenset({'4', '6', ' ', '3', '5'}):38029
frozenset({'0', '8', ' ', '5', '7'}):37259
frozenset({'2', '0', '4', '9', '6'}):36071
frozenset({'9', '8', '3', '5', '7'}):37910
frozenset({'2', '4', '6', ' ', '3'}):38001
frozenset({'2', '4', '0', '3', '1'}):36081
frozenset({'0', '8', '6', ' ', '1'}):36703
frozenset({'8', ' ', '3', '1', '7'}):38426
frozenset({'2', '4', '6', '3', '1'}):37256
frozenset({'4', '9', '3', '1', '7'}):37682
frozenset({'0', '9', '8', '6', '1'}):36169
frozenset({'2', '0', ' ', '1', '7'}):36793
frozenset({'2', '0', '8', '3', '1'}):36158
frozenset({'2', '8', '6', '3', '1'}):37368
frozenset({'2', ' ', '3', '5', '7'}):38453
frozenset({'2', '0', '9', '5', '1'}):36269
frozenset({'4', '9', '8', '6', '3'}):37502
frozenset({'2', '0', '3', '1', '7'}):36132
frozenset({'4', '9', '6', ' ', '7'}):38363
frozenset({'2', '9', '8', '5', '7'}):38011
frozenset({'4', ' ', '3', '5', '7'}):38547
frozenset({'2', '9', '8', '6', '3'}):37529
frozenset({'2', '0', '3', '5', '1'}):36103
frozenset({'4', '9', '8', '1', '7'}):37937
frozenset({'2', '0', '6', '3', '7'}):36002
frozenset({'2', '6', ' ', '5', '1'}):38014
frozenset({'0', '8', '6', '3', '7'}):36183
frozenset({'2', '0', '9', ' ', '3'}):36862
frozenset({'2', '4', '8', '6', ' '}):38273
frozenset({'8', ' ', '3', '5', '7'}):38696
frozenset({'2', '4', '9', '6', '3'}):37356
frozenset({'4', '0', '9', '8', '7'}):36591
frozenset({'2', '0', '6', ' ', '5'}):36612
frozenset({'2', '9', '6', '5', '7'}):37562
frozenset({'0', '9', ' ', '5', '7'}):37123
frozenset({'2', '4', '0', '8', '6'}):36129
frozenset({'0', '9', '6', ' ', '7'}):36813
frozenset({'2', '4', '0', '8', '5'}):36452
frozenset({'2', '4', '8', '3', '7'}):37873
frozenset({'9', '6', ' ', '3', '5'}):38022
frozenset({'2', '4', '8', '6', '5'}):37514
frozenset({'0', '9', '3', '5', '1'}):36199
frozenset({'0', '8', ' ', '1', '7'}):37000
frozenset({'2', '4', '8', '3', '1'}):37628
frozenset({'9', '6', ' ', '1', '7'}):38258
frozenset({'2', '4', '8', '5', '1'}):37724
frozenset({'6', ' ', '3', '5', '1'}):37913
frozenset({'8', '6', '3', '5', '7'}):37643
frozenset({'2', '4', '9', ' ', '3'}):38330
frozenset({'2', '0', '6', ' ', '1'}):36518
frozenset({'4', '0', '8', '3', '1'}):36211
frozenset({'0', '8', '5', '1', '7'}):36439
frozenset({'0', '9', '8', '1', '7'}):36453
frozenset({'4', '6', '3', '1', '7'}):37408
frozenset({'4', '9', '6', '5', '1'}):37434
frozenset({'2', '8', ' ', '1', '7'}):38527
frozenset({'4', '9', '6', '3', '1'}):37299
frozenset({'2', '4', '3', '1', '7'}):37598
frozenset({'8', '6', ' ', '1', '7'}):38373
frozenset({'2', '4', '9', '5', '1'}):37650
frozenset({'2', '0', '8', ' ', '7'}):37100
frozenset({'2', '9', '8', '3', '1'}):37675
frozenset({'0', '4', '9', '6', '5'}):36141
frozenset({'4', '9', '6', ' ', '1'}):38153
frozenset({'2', '8', '5', '1', '7'}):37831
frozenset({'4', '6', ' ', '5', '7'}):38318
frozenset({'2', '9', '8', '6', '5'}):37633
frozenset({'2', '8', '6', '5', '7'}):37685
frozenset({'2', '9', '8', ' ', '5'}):38682
frozenset({'0', '9', '8', '6', '5'}):36283
frozenset({'2', '4', '0', ' ', '7'}):36964
frozenset({'0', '9', '8', '3', '7'}):36453
frozenset({'2', '0', ' ', '3', '5'}):36861
frozenset({'2', '0', '6', ' ', '3'}):36508
frozenset({'4', '0', ' ', '3', '5'}):36943
frozenset({'2', '4', '6', '3', '5'}):37279
frozenset({'9', '8', ' ', '3', '7'}):38597
frozenset({'4', '9', '8', '6', ' '}):38376
frozenset({'0', '6', ' ', '5', '7'}):36765
frozenset({'2', '4', '0', '9', '8'}):36441
frozenset({'2', '4', '0', '5', '1'}):36193
frozenset({'9', ' ', '3', '1', '7'}):38332
frozenset({'2', '4', ' ', '3', '5'}):38308
frozenset({'9', '8', '6', '3', '7'}):37626
frozenset({'0', '9', '6', '5', '1'}):36051
frozenset({'0', '6', '3', '1', '7'}):35936
frozenset({'2', '4', '8', '5', '7'}):37945
frozenset({'9', '3', '5', '1', '7'}):37663
frozenset({'2', '0', '9', ' ', '1'}):36854
frozenset({'2', '4', '0', ' ', '1'}):36756
frozenset({'0', '8', '6', '1', '7'}):36181
frozenset({'0', '9', '6', ' ', '1'}):36648
frozenset({'2', '9', '6', '5', '1'}):37410
frozenset({'4', '8', ' ', '1', '7'}):38634
frozenset({'8', ' ', '3', '5', '1'}):38381
frozenset({'2', '4', '6', '5', '1'}):37313
frozenset({'9', '8', ' ', '1', '7'}):38644
frozenset({'2', '0', '9', '3', '5'}):36288
frozenset({'2', '0', '9', '6', '3'}):35996
frozenset({'4', '0', '6', '3', '1'}):35877
frozenset({'2', '0', '8', ' ', '1'}):36861
frozenset({'4', '9', ' ', '5', '7'}):38617
frozenset({'2', '9', '6', ' ', '7'}):38316
frozenset({'2', '9', '6', ' ', '1'}):38142
frozenset({'4', '8', '5', '1', '7'}):37924
frozenset({'4', '9', ' ', '3', '1'}):38290
frozenset({'0', '4', '9', '5', '7'}):36506
frozenset({'4', ' ', '3', '5', '1'}):38287
frozenset({'0', '4', '9', '6', '3'}):35996
frozenset({'2', '0', '8', '6', ' '}):36759
frozenset({'4', '9', '6', '5', '7'}):37612
frozenset({'2', '8', '6', ' ', '5'}):38269
frozenset({'9', '8', ' ', '5', '7'}):38807
frozenset({'4', '0', '8', '3', '7'}):36481
frozenset({'4', '0', '9', ' ', '7'}):37111
frozenset({'2', '0', '8', '6', '5'}):36169
frozenset({'2', '0', '8', '3', '7'}):36406
frozenset({'8', '6', ' ', '3', '7'}):38337
frozenset({'2', '4', '9', '3', '5'}):37609
frozenset({'0', '9', '8', '6', '7'}):36352
frozenset({'2', '4', '0', ' ', '5'}):36921
frozenset({'2', '0', '4', '6', '1'}):35942
frozenset({'2', '4', ' ', '3', '1'}):38190
frozenset({'6', ' ', '3', '1', '7'}):38034
frozenset({'2', '4', '0', '8', ' '}):37005
frozenset({'0', '9', '6', '5', '7'}):36215
frozenset({'9', '8', '6', '3', '1'}):37380
frozenset({'2', '4', '9', ' ', '1'}):38368
frozenset({'8', '6', '5', '1', '7'}):37653
frozenset({'2', '4', '0', '3', '7'}):36296
frozenset({'2', '4', '9', '8', '7'}):37972
frozenset({'0', '9', '3', '1', '7'}):36252
frozenset({'9', '6', '3', '1', '7'}):37367
frozenset({'6', '3', '5', '1', '7'}):37367
frozenset({'9', '8', '6', ' ', '1'}):38292
frozenset({'2', '4', '5', '1', '7'}):37670
frozenset({'2', '9', '3', '5', '1'}):37558
frozenset({'0', ' ', '3', '5', '1'}):36736
frozenset({'4', '8', '6', '5', '1'}):37528
frozenset({'2', '9', ' ', '1', '7'}):38437
frozenset({'2', ' ', '3', '5', '1'}):38195
frozenset({'2', '0', '6', '3', '5'}):35948
frozenset({'2', '9', '6', ' ', '5'}):38173
frozenset({'4', '0', '9', '3', '1'}):36200
frozenset({'4', '0', '5', '1', '7'}):36370
frozenset({'4', '0', '3', '1', '7'}):36229
frozenset({'2', '0', '6', '1', '7'}):35985
frozenset({'4', '9', '8', '3', '7'}):37907
frozenset({'4', '0', '8', ' ', '1'}):36967
frozenset({'4', '9', '8', '6', '5'}):37628
frozenset({'2', '6', ' ', '3', '5'}):37982
frozenset({'4', '6', ' ', '3', '1'}):37954
frozenset({'0', '4', '6', '5', '7'}):36190
frozenset({'2', '8', '3', '1', '7'}):37695
frozenset({'0', '9', ' ', '3', '7'}):36994
frozenset({'2', '0', '9', '8', ' '}):37099
frozenset({'2', '9', '8', '6', ' '}):38411
frozenset({'4', '8', ' ', '3', '5'}):38571
frozenset({'2', '9', '6', '3', '7'}):37474
frozenset({'8', '6', ' ', '5', '7'}):38496
frozenset({'2', '0', '8', '6', '7'}):36220
frozenset({'0', '4', '9', ' ', '5'}):37061
frozenset({'2', '0', '8', '5', '7'}):36536
frozenset({'0', '4', '9', '6', ' '}):36728
frozenset({'9', '6', '3', '5', '7'}):37466
frozenset({'2', '4', '8', ' ', '3'}):38476
frozenset({'2', '0', '9', '8', '5'}):36514
frozenset({'4', '0', '6', ' ', '7'}):36775
frozenset({'0', '8', '6', '5', '7'}):36327
frozenset({'2', '0', '4', '9', ' '}):36937
frozenset({'4', '9', '6', '3', '7'}):37501
frozenset({'2', '8', ' ', '3', '5'}):38525
frozenset({'0', '9', '6', '1', '7'}):36123
frozenset({'2', '4', '9', '6', ' '}):38171
frozenset({'2', '0', '4', '9', '1'}):36256
frozenset({'8', '3', '5', '1', '7'}):37784
frozenset({'0', '9', '6', '3', '7'}):36084
frozenset({'0', '8', '6', ' ', '3'}):36681
frozenset({'9', '8', '5', '1', '7'}):37932
frozenset({'2', '4', '6', ' ', '1'}):38046
frozenset({'0', '8', ' ', '3', '5'}):37064
frozenset({'2', '4', '8', '6', '7'}):37707
frozenset({'2', '0', '9', '8', '1'}):36361
frozenset({'2', '6', '3', '5', '1'}):37232
frozenset({'2', '9', '6', '1', '7'}):37522
frozenset({'4', '8', ' ', '5', '1'}):38532
frozenset({'0', '6', ' ', '3', '1'}):36432
frozenset({'4', '3', '5', '1', '7'}):37699
frozenset({'2', '8', '6', ' ', '1'}):38207
frozenset({'4', '9', '5', '1', '7'}):37814
frozenset({'2', '0', ' ', '3', '1'}):36655
frozenset({'0', '4', '6', ' ', '1'}):36602
frozenset({'0', '4', '3', '5', '7'}):36428
frozenset({'4', '9', '8', '5', '1'}):37845
frozenset({'2', '6', ' ', '1', '7'}):38152
frozenset({'4', '8', '3', '1', '7'}):37770
frozenset({'4', '9', '8', '5', '7'}):38035
frozenset({'4', '9', '8', '6', '7'}):37810
frozenset({'2', '0', '9', '1', '7'}):36284
frozenset({'4', '8', '6', '3', '7'}):37666
frozenset({'2', '9', ' ', '3', '5'}):38348
frozenset({'2', '0', '3', '5', '7'}):36343
frozenset({'2', '0', '5', '1', '7'}):36223
frozenset({'0', '6', ' ', '3', '7'}):36634
frozenset({'2', '6', '3', '5', '7'}):37435
frozenset({'4', '9', '8', ' ', '3'}):38518
frozenset({'2', '4', '3', '5', '7'}):37732
frozenset({'9', '8', '6', ' ', '3'}):38189
frozenset({'2', '4', '8', ' ', '5'}):38562
frozenset({'2', '0', '9', '8', '7'}):36520
frozenset({'0', '4', '6', ' ', '5'}):36695
frozenset({'0', '9', '8', '5', '7'}):36622
frozenset({'2', '0', '4', '6', ' '}):36582
frozenset({'0', '9', ' ', '3', '5'}):36929
frozenset({'2', '9', '8', ' ', '7'}):38758
frozenset({'9', '8', '6', '5', '7'}):37790
frozenset({'2', '4', '0', '9', '7'}):36379
frozenset({'8', '6', '3', '1', '7'}):37487
frozenset({'0', '8', '6', ' ', '5'}):36849
frozenset({'0', '9', '8', ' ', '3'}):36980
frozenset({'0', '8', ' ', '5', '1'}):36974
frozenset({'2', '0', '8', '6', '1'}):36050
frozenset({'4', '0', ' ', '3', '1'}):36729
frozenset({'2', '4', '9', '1', '7'}):37731
frozenset({'4', '0', '8', '1', '7'}):36438
frozenset({'8', '6', ' ', '5', '1'}):38224
frozenset({'0', '8', '3', '5', '1'}):36244
frozenset({'0', '9', ' ', '3', '1'}):36771
frozenset({'2', '8', ' ', '3', '1'}):38319
frozenset({'4', '6', '5', '1', '7'}):37534
frozenset({'2', '9', '8', ' ', '1'}):38544
frozenset({'4', '9', '6', '1', '7'}):37577
frozenset({'0', '8', '3', '1', '7'}):36265
frozenset({'2', '9', '3', '1', '7'}):37614
frozenset({'0', '9', '8', '5', '1'}):36420
frozenset({'2', '8', ' ', '5', '1'}):38474
frozenset({'2', '4', '8', ' ', '1'}):38432
frozenset({'0', '4', '9', ' ', '1'}):36941
frozenset({'9', '6', '5', '1', '7'}):37535
frozenset({'0', '4', '9', '3', '7'}):36380
frozenset({'2', '0', '8', ' ', '3'}):36934
frozenset({'2', '0', '9', '6', '1'}):36029
frozenset({'4', '8', '6', '5', '7'}):37777
frozenset({'2', '9', '8', '3', '7'}):37876
frozenset({'4', '9', '6', ' ', '5'}):38178
frozenset({'2', '8', '6', '5', '1', '7'}):36942
frozenset({'0', '4', '9', '3', '5', '7'}):35852
frozenset({'2', '9', '8', '6', '1', '7'}):37025
frozenset({'2', '0', '8', ' ', '5', '7'}):36536
frozenset({'2', '0', '8', '6', ' ', '3'}):36052
frozenset({'2', '4', '0', '9', '8', '6'}):35654
frozenset({'2', '8', '6', ' ', '5', '7'}):37685
frozenset({'9', '8', '6', ' ', '3', '7'}):37626
frozenset({'2', '0', '8', '6', '5', '7'}):35686
frozenset({'2', '0', '4', ' ', '5', '7'}):36380
frozenset({'2', '4', '0', '6', ' ', '7'}):36076
frozenset({'4', '8', '6', ' ', '3', '5'}):37490
frozenset({'2', '4', '6', ' ', '5', '7'}):37492
frozenset({'2', '0', '4', '6', '3', '1'}):35330
frozenset({'2', '4', '9', '8', '5', '1'}):37141
frozenset({'2', '4', ' ', '3', '1', '7'}):37598
frozenset({'9', '8', '6', '3', '5', '1'}):36761
frozenset({'0', '8', '6', ' ', '5', '7'}):36327
frozenset({'2', '4', ' ', '5', '1', '7'}):37670
frozenset({'8', '6', '3', '5', '1', '7'}):36885
frozenset({'0', '9', '8', '6', ' ', '5'}):36283
frozenset({'2', '4', '9', ' ', '3', '1'}):37555
frozenset({'2', '4', '9', '8', '3', '7'}):37220
frozenset({'2', '4', '0', '9', '6', '1'}):35492
frozenset({'0', '8', ' ', '5', '1', '7'}):36439
frozenset({'0', '9', '8', ' ', '3', '1'}):36239
frozenset({'9', '8', '6', ' ', '3', '1'}):37380
frozenset({'2', '4', '3', '5', '1', '7'}):36990
frozenset({'2', '0', '8', '6', '1', '7'}):35565
frozenset({'4', '0', '9', ' ', '5', '1'}):36352
frozenset({'4', '0', ' ', '3', '1', '7'}):36229
frozenset({'2', '9', '8', ' ', '1', '7'}):37876
frozenset({'0', '9', ' ', '3', '5', '1'}):36199
frozenset({'4', '0', '8', '3', '5', '1'}):35730
frozenset({'4', '8', '6', '3', '5', '1'}):36774
frozenset({'2', '9', ' ', '3', '1', '7'}):37614
frozenset({'4', '9', '8', '6', '1', '7'}):37070
frozenset({'4', '0', '9', '8', ' ', '7'}):36591
frozenset({'0', '4', '3', '5', '1', '7'}):35727
frozenset({'2', '9', '6', ' ', '5', '7'}):37562
frozenset({'2', '0', '6', '3', '5', '1'}):35333
frozenset({'0', '4', '8', ' ', '5', '1'}):36401
frozenset({'2', '0', '9', '6', '1', '7'}):35530
frozenset({'2', '0', '6', '3', '1', '7'}):35381
frozenset({'4', '0', '8', ' ', '3', '1'}):36211
frozenset({'4', '9', '8', '6', '3', '5'}):36842
frozenset({'4', '9', '6', ' ', '5', '7'}):37612
frozenset({'2', '9', '8', '5', '1', '7'}):37227
frozenset({'4', '0', '6', '3', '5', '7'}):35548
frozenset({'4', '9', '6', ' ', '5', '1'}):37434
frozenset({'2', '0', '9', '8', ' ', '3'}):36359
frozenset({'4', '8', '6', '3', '1', '7'}):36909
frozenset({'4', '0', '8', '6', ' ', '5'}):36253
frozenset({'2', '9', ' ', '3', '5', '1'}):37558
frozenset({'4', '0', '8', ' ', '3', '7'}):36481
frozenset({'2', '0', '9', '6', '3', '5'}):35476
frozenset({'0', '9', '6', ' ', '5', '7'}):36215
frozenset({'2', '4', '9', '8', ' ', '7'}):37972
frozenset({'4', '0', '9', ' ', '3', '5'}):36324
frozenset({'2', '0', '8', '6', '3', '7'}):35592
frozenset({'2', '0', '8', '3', '5', '7'}):35915
frozenset({'4', '0', '9', '6', ' ', '3'}):35996
frozenset({'2', '4', '8', ' ', '3', '7'}):37873
frozenset({'2', '0', '9', '8', '5', '7'}):35988
frozenset({'2', '4', '9', '6', ' ', '3'}):37356
frozenset({'2', '4', '9', ' ', '5', '7'}):37784
frozenset({'2', '0', '4', '9', '3', '1'}):35624
frozenset({'2', '4', '9', '8', '3', '5'}):37113
frozenset({'2', '0', '4', '8', ' ', '5'}):36452
frozenset({'2', '4', '0', '3', '5', '7'}):35783
frozenset({'0', '9', '8', '6', ' ', '3'}):36115
frozenset({'0', '9', '8', ' ', '5', '7'}):36622
frozenset({'2', '0', '4', '9', '5', '7'}):35838
frozenset({'9', '8', '3', '5', '1', '7'}):37144
frozenset({'2', '4', '0', '9', '6', '7'}):35592
frozenset({'2', '4', '6', ' ', '3', '1'}):37256
frozenset({'2', '4', '8', '6', '1', '7'}):36974
frozenset({'2', '4', '8', '6', '3', '7'}):36976
frozenset({'0', '8', '6', ' ', '3', '1'}):35960
frozenset({'2', '9', '8', '6', ' ', '1'}):37587
frozenset({'4', '0', '6', ' ', '3', '1'}):35877
frozenset({'2', '0', ' ', '3', '1', '7'}):36132
frozenset({'2', '6', ' ', '3', '1', '7'}):37343
frozenset({'4', '9', '8', '3', '5', '1'}):37071
frozenset({'2', '9', '6', ' ', '5', '1'}):37410
frozenset({'4', '9', ' ', '5', '1', '7'}):37814
frozenset({'2', '0', '9', '3', '5', '1'}):35643
frozenset({'2', '0', '9', '3', '1', '7'}):35669
frozenset({'2', '0', '3', '5', '1', '7'}):35633
frozenset({'0', '4', '6', '5', '1', '7'}):35566
frozenset({'2', '9', '8', '3', '5', '7'}):37244
frozenset({'2', '0', '9', '8', ' ', '1'}):36361
frozenset({'4', '9', '8', '3', '1', '7'}):37145
frozenset({'0', '4', '9', '8', ' ', '5'}):36559
frozenset({'2', '6', ' ', '3', '5', '1'}):37232
frozenset({'4', '9', '8', '6', ' ', '5'}):37628
