frozenset({'2'}):21128
frozenset({'4'}):21239
frozenset({'0'}):19269
frozenset({'9'}):21306
frozenset({'8'}):21486
frozenset({'6'}):20811
frozenset({' '}):22483
frozenset({'3'}):21021
frozenset({'5'}):21248
frozenset({'1'}):21005
frozenset({'7'}):21407
frozenset({'1', '6'}):19681
frozenset({' ', '7'}):21407
frozenset({'7', '3'}):20144
frozenset({'8', '3'}):20186
frozenset({'4', '8'}):20381
frozenset({'5', '2'}):20083
frozenset({' ', '2'}):21128
frozenset({'4', '6'}):19800
frozenset({'0', '9'}):18446
frozenset({'5', '3'}):20026
frozenset({'7', '9'}):20346
frozenset({'4', '5'}):20169
frozenset({'4', '3'}):20046
frozenset({' ', '8'}):21486
frozenset({'6', '2'}):19737
frozenset({'4', '2'}):20039
frozenset({'8', '6'}):20026
frozenset({'1', '3'}):19780
frozenset({' ', '5'}):21248
frozenset({'1', '9'}):20068
frozenset({' ', '3'}):21021
frozenset({'4', ' '}):21239
frozenset({'1', '2'}):19895
frozenset({'5', '8'}):20426
frozenset({'3', '2'}):19932
frozenset({'0', '5'}):18427
frozenset({'7', '6'}):19964
frozenset({' ', '1'}):21005
frozenset({'5', '7'}):20339
frozenset({' ', '9'}):21306
frozenset({'9', '3'}):19999
frozenset({'0', '7'}):18495
frozenset({'4', '0'}):18415
frozenset({'5', '9'}):20227
frozenset({'7', '8'}):20535
frozenset({'0', '8'}):18538
frozenset({'9', '8'}):20422
frozenset({'0', '2'}):18273
frozenset({'1', '7'}):20105
frozenset({'4', '1'}):20025
frozenset({'8', '2'}):20323
frozenset({'4', '9'}):20206
frozenset({'0', '6'}):18020
frozenset({'0', ' '}):19269
frozenset({'5', '1'}):19998
frozenset({'4', '7'}):20344
frozenset({'9', '2'}):20185
frozenset({'1', '8'}):20168
frozenset({'7', '2'}):20209
frozenset({' ', '6'}):20811
frozenset({'3', '6'}):19587
frozenset({'0', '1'}):18186
frozenset({'9', '6'}):19865
frozenset({'0', '3'}):18259
frozenset({'5', '6'}):19759
frozenset({'0', '8', '3', '5', '7'}):16488
frozenset({'9', '8', ' ', '3', '5'}):18467
frozenset({'2', '4', '6', '3', '7'}):17409
frozenset({'0', '4', '8', '6', '5'}):16203
frozenset({'2', '0', '9', ' ', '7'}):16964
frozenset({'2', '4', '9', '6', '7'}):17534
frozenset({'2', '4', '9', '5', '7'}):17729
frozenset({'4', '0', '9', '8', '3'}):16327
frozenset({'4', '8', ' ', '3', '7'}):18623
frozenset({'2', '9', '6', '3', '5'}):17297
frozenset({'0', '9', '6', ' ', '3'}):16534
frozenset({'9', '6', ' ', '5', '7'}):18275
frozenset({'0', '9', '5', '1', '7'}):16322
frozenset({'0', '8', ' ', '3', '1'}):16726
frozenset({'2', '4', '6', ' ', '5'}):17988
frozenset({'0', '8', ' ', '3', '7'}):17029
frozenset({'2', '4', '8', '1', '7'}):17754
frozenset({'0', '6', '3', '5', '7'}):16020
frozenset({'9', '6', ' ', '5', '1'}):18074
frozenset({'9', '6', ' ', '3', '1'}):17886
frozenset({'6', ' ', '5', '1', '7'}):18146
frozenset({'0', '9', '6', '3', '5'}):15960
frozenset({'9', '8', '6', '1', '7'}):17642
frozenset({'2', '4', ' ', '5', '1'}):18224
frozenset({'2', '4', '9', '8', '1'}):17742
frozenset({'8', '6', '3', '5', '1'}):17319
frozenset({'2', '4', '9', ' ', '7'}):18490
frozenset({'6', ' ', '3', '5', '7'}):18110
frozenset({'2', '4', '9', '8', '3'}):17718
frozenset({'0', '3', '5', '1', '7'}):16180
frozenset({'4', '8', '6', ' ', '1'}):18205
frozenset({'2', '9', '5', '1', '7'}):17670
frozenset({'0', '9', '8', '3', '1'}):16189
frozenset({'2', '3', '5', '1', '7'}):17549
frozenset({'4', '0', '9', '8', '1'}):16374
frozenset({'8', '6', ' ', '3', '1'}):17993
frozenset({'0', '4', ' ', '5', '1'}):16846
frozenset({'4', '6', ' ', '5', '1'}):18034
frozenset({'2', '9', '8', '1', '7'}):17821
frozenset({'2', '8', '3', '5', '1'}):17600
frozenset({'2', '9', ' ', '3', '1'}):18179
frozenset({'4', '9', '8', '6', '1'}):17532
frozenset({'2', ' ', '5', '1', '7'}):18323
frozenset({'4', '0', '9', '8', ' '}):17092
frozenset({'2', '0', '6', '5', '7'}):16035
frozenset({'4', '0', '9', '1', '7'}):16342
frozenset({'4', '0', '3', '5', '1'}):16136
frozenset({'4', '0', '9', '5', '1'}):16300
frozenset({'4', '9', ' ', '3', '7'}):18449
frozenset({'2', '8', '6', '3', '5'}):17407
frozenset({'2', '0', '6', '3', '1'}):15795
frozenset({'2', '6', ' ', '5', '7'}):18153
frozenset({'2', '9', '8', '5', '1'}):17769
frozenset({'4', '6', ' ', '1', '7'}):18208
frozenset({'4', '0', '6', '3', '5'}):15940
frozenset({'2', '4', '9', '6', '5'}):17360
frozenset({'2', '4', '9', '3', '7'}):17673
frozenset({'8', '6', ' ', '3', '5'}):18133
frozenset({'0', '4', '9', '8', '5'}):16507
frozenset({'2', '0', '6', ' ', '7'}):16616
frozenset({'2', '0', '8', '6', '3'}):16004
frozenset({'0', '4', ' ', '5', '7'}):17082
frozenset({'2', '0', '9', '8', '6'}):16192
frozenset({'9', '8', '6', ' ', '5'}):18319
frozenset({'0', '8', '6', '3', '5'}):16075
frozenset({'4', '9', '8', ' ', '5'}):18610
frozenset({'2', '8', ' ', '5', '7'}):18685
frozenset({'2', '4', '9', '8', '6'}):17572
frozenset({'2', '4', '9', ' ', '5'}):18366
frozenset({'2', '0', '4', '9', '5'}):16301
frozenset({'0', '8', '6', ' ', '7'}):16861
frozenset({'9', '8', '3', '5', '1'}):17632
frozenset({'2', '4', '8', '3', '5'}):17715
frozenset({'9', '6', ' ', '3', '7'}):18113
frozenset({'2', '4', '8', '6', '3'}):17414
frozenset({'9', ' ', '3', '5', '7'}):18432
frozenset({'2', '0', '8', '5', '1'}):16250
frozenset({'2', '6', '5', '1', '7'}):17379
frozenset({'4', '9', '8', ' ', '1'}):18513
frozenset({'2', '9', '6', '3', '1'}):17242
frozenset({'2', '4', '0', '8', '1'}):16213
frozenset({'0', '8', '6', '3', '1'}):15912
frozenset({'0', '6', ' ', '1', '7'}):16600
frozenset({'4', '9', '3', '5', '1'}):17556
frozenset({'0', '6', ' ', '5', '1'}):16526
frozenset({'4', '8', ' ', '3', '1'}):18318
frozenset({'2', '4', '9', '6', '1'}):17373
frozenset({'4', '0', '8', '6', '1'}):16083
frozenset({'8', ' ', '5', '1', '7'}):18585
frozenset({'9', '8', ' ', '3', '1'}):18301
frozenset({'2', '0', '9', '6', '7'}):16098
frozenset({'4', '0', '8', ' ', '5'}):17137
frozenset({'2', '6', ' ', '3', '1'}):17858
frozenset({'4', '9', '8', '3', '5'}):17745
frozenset({'2', '6', ' ', '3', '7'}):18078
frozenset({'2', '0', '9', '3', '1'}):16109
frozenset({'2', '9', ' ', '5', '7'}):18499
frozenset({'2', '9', '8', '6', '1'}):17534
frozenset({'4', ' ', '5', '1', '7'}):18455
frozenset({'0', ' ', '3', '5', '7'}):16978
frozenset({'4', '9', '8', ' ', '7'}):18730
frozenset({'9', '8', '6', ' ', '7'}):18487
frozenset({'4', '0', ' ', '3', '7'}):16949
frozenset({'2', '0', '9', '8', '3'}):16309
frozenset({'4', '0', '9', ' ', '3'}):16850
frozenset({'2', '0', ' ', '3', '7'}):16856
frozenset({'0', '9', '8', '6', '3'}):16067
frozenset({'0', '9', '8', '3', '5'}):16376
frozenset({'4', '8', '6', ' ', '5'}):18273
frozenset({'4', '6', '3', '5', '7'}):17442
frozenset({'2', '9', '8', ' ', '3'}):18461
frozenset({'9', '8', '6', '3', '5'}):17425
frozenset({'2', '4', ' ', '1', '7'}):18327
frozenset({'9', '8', '6', '5', '1'}):17510
frozenset({'2', '4', ' ', '3', '7'}):18388
frozenset({'2', '0', '4', '9', '3'}):16181
frozenset({'2', '0', '4', '6', '5'}):15954
frozenset({'0', '9', '8', ' ', '7'}):17154
frozenset({'0', '9', '8', ' ', '1'}):16952
frozenset({'4', '0', ' ', '1', '7'}):16897
frozenset({'2', '4', '3', '5', '1'}):17463
frozenset({'2', '4', '9', '3', '1'}):17502
frozenset({'0', ' ', '5', '1', '7'}):16875
frozenset({'0', '9', ' ', '1', '7'}):16923
frozenset({'0', ' ', '3', '1', '7'}):16739
frozenset({'4', '6', '3', '5', '1'}):17227
frozenset({'0', '9', ' ', '5', '1'}):16868
frozenset({'4', '0', '8', '5', '1'}):16349
frozenset({'9', '6', '3', '5', '1'}):17212
frozenset({'2', '0', '6', '5', '1'}):15884
frozenset({'2', '9', ' ', '3', '7'}):18382
frozenset({'4', '8', '6', '3', '5'}):17439
frozenset({'2', '9', ' ', '5', '1'}):18327
frozenset({'4', '8', '6', '1', '7'}):17643
frozenset({'2', '0', '9', '3', '7'}):16276
frozenset({'2', '0', '9', '6', '5'}):16055
frozenset({'4', '0', '8', ' ', '7'}):17167
frozenset({'2', '4', '0', '8', '3'}):16256
frozenset({'4', '8', ' ', '5', '7'}):18754
frozenset({'4', '8', '6', ' ', '7'}):18476
frozenset({'2', '4', '9', '8', ' '}):18560
frozenset({'2', '0', '8', '3', '5'}):16342
frozenset({'2', '4', '8', ' ', '7'}):18627
frozenset({'4', '0', '6', ' ', '3'}):16496
frozenset({'4', '0', '8', '6', '7'}):16276
frozenset({'2', '0', '9', ' ', '5'}):16942
frozenset({'4', '0', '8', '3', '5'}):16405
frozenset({'4', '9', '3', '5', '7'}):17730
frozenset({'0', '9', '6', '3', '1'}):15864
frozenset({'2', '4', '9', '8', '5'}):17810
frozenset({'2', '8', '6', ' ', '3'}):18130
frozenset({'0', '6', '3', '5', '1'}):15823
frozenset({'2', '0', '4', '5', '7'}):16328
frozenset({'0', '9', '8', '6', ' '}):16831
frozenset({'2', '0', '4', '6', '3'}):15865
frozenset({' ', '3', '5', '1', '7'}):18296
frozenset({'9', ' ', '3', '5', '1'}):18209
frozenset({'4', '6', ' ', '3', '5'}):17978
frozenset({'0', '8', ' ', '5', '7'}):17207
frozenset({'2', '0', '4', '9', '6'}):16021
frozenset({'9', '8', '3', '5', '7'}):17857
frozenset({'2', '4', '6', ' ', '3'}):17950
frozenset({'2', '4', '0', '3', '1'}):16031
frozenset({'0', '8', '6', ' ', '1'}):16653
frozenset({'8', ' ', '3', '1', '7'}):18373
frozenset({'2', '4', '6', '3', '1'}):17205
frozenset({'4', '9', '3', '1', '7'}):17629
frozenset({'0', '9', '8', '6', '1'}):16119
frozenset({'2', '0', ' ', '1', '7'}):16741
frozenset({'2', '0', '8', '3', '1'}):16108
frozenset({'2', '8', '6', '3', '1'}):17317
frozenset({'2', ' ', '3', '5', '7'}):18400
frozenset({'2', '0', '9', '5', '1'}):16217
frozenset({'4', '9', '8', '6', '3'}):17451
frozenset({'2', '0', '3', '1', '7'}):16082
frozenset({'4', '9', '6', ' ', '7'}):18310
frozenset({'2', '9', '8', '5', '7'}):17956
frozenset({'4', ' ', '3', '5', '7'}):18494
frozenset({'2', '9', '8', '6', '3'}):17478
frozenset({'2', '0', '3', '5', '1'}):16053
frozenset({'4', '9', '8', '1', '7'}):17882
frozenset({'2', '0', '6', '3', '7'}):15954
frozenset({'2', '6', ' ', '5', '1'}):17961
frozenset({'0', '8', '6', '3', '7'}):16135
frozenset({'2', '0', '9', ' ', '3'}):16812
frozenset({'2', '4', '8', '6', ' '}):18220
frozenset({'8', ' ', '3', '5', '7'}):18643
frozenset({'2', '4', '9', '6', '3'}):17305
frozenset({'4', '0', '9', '8', '7'}):16539
frozenset({'2', '0', '6', ' ', '5'}):16562
frozenset({'2', '9', '6', '5', '7'}):17509
frozenset({'0', '9', ' ', '5', '7'}):17071
frozenset({'2', '4', '0', '8', '6'}):16079
frozenset({'0', '9', '6', ' ', '7'}):16763
frozenset({'2', '4', '0', '8', '5'}):16400
frozenset({'2', '4', '8', '3', '7'}):17820
frozenset({'9', '6', ' ', '3', '5'}):17971
frozenset({'2', '4', '8', '6', '5'}):17461
frozenset({'0', '9', '3', '5', '1'}):16149
frozenset({'0', '8', ' ', '1', '7'}):16948
frozenset({'2', '4', '8', '3', '1'}):17575
frozenset({'9', '6', ' ', '1', '7'}):18205
frozenset({'2', '4', '8', '5', '1'}):17669
frozenset({'6', ' ', '3', '5', '1'}):17862
frozenset({'8', '6', '3', '5', '7'}):17592
frozenset({'2', '4', '9', ' ', '3'}):18277
frozenset({'2', '0', '6', ' ', '1'}):16468
frozenset({'4', '0', '8', '3', '1'}):16161
frozenset({'0', '8', '5', '1', '7'}):16387
frozenset({'0', '9', '8', '1', '7'}):16401
frozenset({'4', '6', '3', '1', '7'}):17357
frozenset({'4', '9', '6', '5', '1'}):17381
frozenset({'2', '8', ' ', '1', '7'}):18472
frozenset({'4', '9', '6', '3', '1'}):17248
frozenset({'2', '4', '3', '1', '7'}):17545
frozenset({'8', '6', ' ', '1', '7'}):18320
frozenset({'2', '4', '9', '5', '1'}):17595
frozenset({'2', '0', '8', ' ', '7'}):17048
frozenset({'2', '9', '8', '3', '1'}):17622
frozenset({'0', '4', '9', '6', '5'}):16091
frozenset({'4', '9', '6', ' ', '1'}):18100
frozenset({'2', '8', '5', '1', '7'}):17776
frozenset({'4', '6', ' ', '5', '7'}):18265
frozenset({'2', '9', '8', '6', '5'}):17580
frozenset({'2', '8', '6', '5', '7'}):17632
frozenset({'2', '9', '8', ' ', '5'}):18627
frozenset({'0', '9', '8', '6', '5'}):16233
frozenset({'2', '4', '0', ' ', '7'}):16912
frozenset({'0', '9', '8', '3', '7'}):16403
frozenset({'2', '0', ' ', '3', '5'}):16811
frozenset({'2', '0', '6', ' ', '3'}):16460
frozenset({'4', '0', ' ', '3', '5'}):16893
frozenset({'2', '4', '6', '3', '5'}):17228
frozenset({'9', '8', ' ', '3', '7'}):18544
frozenset({'4', '9', '8', '6', ' '}):18323
frozenset({'0', '6', ' ', '5', '7'}):16715
frozenset({'2', '4', '0', '9', '8'}):16389
frozenset({'2', '4', '0', '5', '1'}):16141
frozenset({'9', ' ', '3', '1', '7'}):18279
frozenset({'2', '4', ' ', '3', '5'}):18255
frozenset({'9', '8', '6', '3', '7'}):17575
frozenset({'0', '9', '6', '5', '1'}):16001
frozenset({'0', '6', '3', '1', '7'}):15888
frozenset({'2', '4', '8', '5', '7'}):17890
frozenset({'9', '3', '5', '1', '7'}):17610
frozenset({'2', '0', '9', ' ', '1'}):16802
frozenset({'2', '4', '0', ' ', '1'}):16704
frozenset({'0', '8', '6', '1', '7'}):16131
frozenset({'0', '9', '6', ' ', '1'}):16598
frozenset({'2', '9', '6', '5', '1'}):17357
frozenset({'4', '8', ' ', '1', '7'}):18579
frozenset({'8', ' ', '3', '5', '1'}):18328
frozenset({'2', '4', '6', '5', '1'}):17260
frozenset({'9', '8', ' ', '1', '7'}):18589
frozenset({'2', '0', '9', '3', '5'}):16238
frozenset({'2', '0', '9', '6', '3'}):15948
frozenset({'4', '0', '6', '3', '1'}):15829
frozenset({'2', '0', '8', ' ', '1'}):16809
frozenset({'4', '9', ' ', '5', '7'}):18562
frozenset({'2', '9', '6', ' ', '7'}):18263
frozenset({'2', '9', '6', ' ', '1'}):18089
frozenset({'4', '8', '5', '1', '7'}):17869
frozenset({'4', '9', ' ', '3', '1'}):18237
frozenset({'0', '4', '9', '5', '7'}):16454
frozenset({'4', ' ', '3', '5', '1'}):18234
frozenset({'0', '4', '9', '6', '3'}):15948
frozenset({'2', '0', '8', '6', ' '}):16709
frozenset({'4', '9', '6', '5', '7'}):17559
frozenset({'2', '8', '6', ' ', '5'}):18216
frozenset({'9', '8', ' ', '5', '7'}):18752
frozenset({'4', '0', '8', '3', '7'}):16431
frozenset({'4', '0', '9', ' ', '7'}):17059
frozenset({'2', '0', '8', '6', '5'}):16119
frozenset({'2', '0', '8', '3', '7'}):16356
frozenset({'8', '6', ' ', '3', '7'}):18286
frozenset({'2', '4', '9', '3', '5'}):17556
frozenset({'0', '9', '8', '6', '7'}):16302
frozenset({'2', '4', '0', ' ', '5'}):16869
frozenset({'2', '0', '4', '6', '1'}):15892
frozenset({'2', '4', ' ', '3', '1'}):18137
frozenset({'6', ' ', '3', '1', '7'}):17983
frozenset({'2', '4', '0', '8', ' '}):16953
frozenset({'0', '9', '6', '5', '7'}):16165
frozenset({'9', '8', '6', '3', '1'}):17329
frozenset({'2', '4', '9', ' ', '1'}):18313
frozenset({'8', '6', '5', '1', '7'}):17600
frozenset({'2', '4', '0', '3', '7'}):16246
frozenset({'2', '4', '9', '8', '7'}):17917
frozenset({'0', '9', '3', '1', '7'}):16202
frozenset({'9', '6', '3', '1', '7'}):17316
frozenset({'6', '3', '5', '1', '7'}):17316
frozenset({'9', '8', '6', ' ', '1'}):18239
frozenset({'2', '4', '5', '1', '7'}):17615
frozenset({'2', '9', '3', '5', '1'}):17505
frozenset({'0', ' ', '3', '5', '1'}):16686
frozenset({'4', '8', '6', '5', '1'}):17475
frozenset({'2', '9', ' ', '1', '7'}):18382
frozenset({'2', ' ', '3', '5', '1'}):18142
frozenset({'2', '0', '6', '3', '5'}):15900
frozenset({'2', '9', '6', ' ', '5'}):18120
frozenset({'4', '0', '9', '3', '1'}):16150
frozenset({'4', '0', '5', '1', '7'}):16318
frozenset({'4', '0', '3', '1', '7'}):16179
frozenset({'2', '0', '6', '1', '7'}):15935
frozenset({'4', '9', '8', '3', '7'}):17854
frozenset({'4', '0', '8', ' ', '1'}):16915
frozenset({'4', '9', '8', '6', '5'}):17575
frozenset({'2', '6', ' ', '3', '5'}):17931
frozenset({'4', '6', ' ', '3', '1'}):17903
frozenset({'0', '4', '6', '5', '7'}):16140
frozenset({'2', '8', '3', '1', '7'}):17642
frozenset({'0', '9', ' ', '3', '7'}):16944
frozenset({'2', '0', '9', '8', ' '}):17047
frozenset({'2', '9', '8', '6', ' '}):18358
frozenset({'4', '8', ' ', '3', '5'}):18518
frozenset({'2', '9', '6', '3', '7'}):17423
frozenset({'8', '6', ' ', '5', '7'}):18443
frozenset({'2', '0', '8', '6', '7'}):16170
frozenset({'0', '4', '9', ' ', '5'}):17009
frozenset({'2', '0', '8', '5', '7'}):16484
frozenset({'0', '4', '9', '6', ' '}):16678
frozenset({'9', '6', '3', '5', '7'}):17415
frozenset({'2', '4', '8', ' ', '3'}):18423
frozenset({'2', '0', '9', '8', '5'}):16462
frozenset({'4', '0', '6', ' ', '7'}):16725
frozenset({'0', '8', '6', '5', '7'}):16277
frozenset({'2', '0', '4', '9', ' '}):16885
frozenset({'4', '9', '6', '3', '7'}):17450
frozenset({'2', '8', ' ', '3', '5'}):18472
frozenset({'0', '9', '6', '1', '7'}):16073
frozenset({'2', '4', '9', '6', ' '}):18118
frozenset({'2', '0', '4', '9', '1'}):16204
frozenset({'8', '3', '5', '1', '7'}):17731
frozenset({'0', '9', '6', '3', '7'}):16036
frozenset({'0', '8', '6', ' ', '3'}):16633
frozenset({'9', '8', '5', '1', '7'}):17877
frozenset({'2', '4', '6', ' ', '1'}):17993
frozenset({'0', '8', ' ', '3', '5'}):17014
frozenset({'2', '4', '8', '6', '7'}):17654
frozenset({'2', '0', '9', '8', '1'}):16309
frozenset({'2', '6', '3', '5', '1'}):17181
frozenset({'2', '9', '6', '1', '7'}):17469
frozenset({'4', '8', ' ', '5', '1'}):18477
frozenset({'0', '6', ' ', '3', '1'}):16384
frozenset({'4', '3', '5', '1', '7'}):17646
frozenset({'2', '8', '6', ' ', '1'}):18154
frozenset({'4', '9', '5', '1', '7'}):17759
frozenset({'2', '0', ' ', '3', '1'}):16605
frozenset({'0', '4', '6', ' ', '1'}):16552
frozenset({'0', '4', '3', '5', '7'}):16378
frozenset({'4', '9', '8', '5', '1'}):17790
frozenset({'2', '6', ' ', '1', '7'}):18099
frozenset({'4', '8', '3', '1', '7'}):17717
frozenset({'4', '9', '8', '5', '7'}):17980
frozenset({'4', '9', '8', '6', '7'}):17757
frozenset({'2', '0', '9', '1', '7'}):16232
frozenset({'4', '8', '6', '3', '7'}):17615
frozenset({'2', '9', ' ', '3', '5'}):18295
frozenset({'2', '0', '3', '5', '7'}):16293
frozenset({'2', '0', '5', '1', '7'}):16171
frozenset({'0', '6', ' ', '3', '7'}):16586
frozenset({'2', '6', '3', '5', '7'}):17384
frozenset({'4', '9', '8', ' ', '3'}):18465
frozenset({'2', '4', '3', '5', '7'}):17679
frozenset({'9', '8', '6', ' ', '3'}):18138
frozenset({'2', '4', '8', ' ', '5'}):18507
frozenset({'2', '0', '9', '8', '7'}):16468
frozenset({'0', '4', '6', ' ', '5'}):16645
frozenset({'0', '9', '8', '5', '7'}):16570
frozenset({'2', '0', '4', '6', ' '}):16532
frozenset({'0', '9', ' ', '3', '5'}):16879
frozenset({'2', '9', '8', ' ', '7'}):18703
frozenset({'9', '8', '6', '5', '7'}):17737
frozenset({'2', '4', '0', '9', '7'}):16327
frozenset({'8', '6', '3', '1', '7'}):17436
frozenset({'0', '8', '6', ' ', '5'}):16799
frozenset({'0', '9', '8', ' ', '3'}):16930
frozenset({'0', '8', ' ', '5', '1'}):16922
frozenset({'2', '0', '8', '6', '1'}):16000
frozenset({'4', '0', ' ', '3', '1'}):16679
frozenset({'2', '4', '9', '1', '7'}):17676
frozenset({'4', '0', '8', '1', '7'}):16386
frozenset({'8', '6', ' ', '5', '1'}):18171
frozenset({'0', '8', '3', '5', '1'}):16194
frozenset({'0', '9', ' ', '3', '1'}):16721
frozenset({'2', '8', ' ', '3', '1'}):18266
frozenset({'4', '6', '5', '1', '7'}):17481
frozenset({'2', '9', '8', ' ', '1'}):18489
frozenset({'4', '9', '6', '1', '7'}):17524
frozenset({'0', '8', '3', '1', '7'}):16215
frozenset({'2', '9', '3', '1', '7'}):17561
frozenset({'0', '9', '8', '5', '1'}):16368
frozenset({'2', '8', ' ', '5', '1'}):18419
frozenset({'2', '4', '8', ' ', '1'}):18377
frozenset({'0', '4', '9', ' ', '1'}):16889
frozenset({'9', '6', '5', '1', '7'}):17482
frozenset({'0', '4', '9', '3', '7'}):16330
frozenset({'2', '0', '8', ' ', '3'}):16884
frozenset({'2', '0', '9', '6', '1'}):15979
frozenset({'4', '8', '6', '5', '7'}):17724
frozenset({'2', '9', '8', '3', '7'}):17823
frozenset({'4', '9', '6', ' ', '5'}):18125
frozenset({'2', '8', '6', '5', '1', '7'}):16889
frozenset({'0', '4', '9', '3', '5', '7'}):15802
frozenset({'2', '9', '8', '6', '1', '7'}):16972
frozenset({'2', '0', '8', ' ', '5', '7'}):16484
frozenset({'2', '0', '8', '6', ' ', '3'}):16004
frozenset({'2', '4', '0', '9', '8', '6'}):15604
frozenset({'2', '8', '6', ' ', '5', '7'}):17632
frozenset({'9', '8', '6', ' ', '3', '7'}):17575
frozenset({'2', '0', '8', '6', '5', '7'}):15636
frozenset({'2', '0', '4', ' ', '5', '7'}):16328
frozenset({'2', '4', '0', '6', ' ', '7'}):16026
frozenset({'4', '8', '6', ' ', '3', '5'}):17439
frozenset({'2', '4', '6', ' ', '5', '7'}):17439
frozenset({'2', '0', '4', '6', '3', '1'}):15282
frozenset({'2', '4', '9', '8', '5', '1'}):17086
frozenset({'2', '4', ' ', '3', '1', '7'}):17545
frozenset({'9', '8', '6', '3', '5', '1'}):16710
frozenset({'0', '8', '6', ' ', '5', '7'}):16277
frozenset({'2', '4', ' ', '5', '1', '7'}):17615
frozenset({'8', '6', '3', '5', '1', '7'}):16834
frozenset({'0', '9', '8', '6', ' ', '5'}):16233
frozenset({'2', '4', '9', ' ', '3', '1'}):17502
frozenset({'2', '4', '9', '8', '3', '7'}):17167
frozenset({'2', '4', '0', '9', '6', '1'}):15442
frozenset({'0', '8', ' ', '5', '1', '7'}):16387
frozenset({'0', '9', '8', ' ', '3', '1'}):16189
frozenset({'9', '8', '6', ' ', '3', '1'}):17329
frozenset({'2', '4', '3', '5', '1', '7'}):16937
frozenset({'2', '0', '8', '6', '1', '7'}):15515
frozenset({'4', '0', '9', ' ', '5', '1'}):16300
frozenset({'4', '0', ' ', '3', '1', '7'}):16179
frozenset({'2', '9', '8', ' ', '1', '7'}):17821
frozenset({'0', '9', ' ', '3', '5', '1'}):16149
frozenset({'4', '0', '8', '3', '5', '1'}):15680
frozenset({'4', '8', '6', '3', '5', '1'}):16723
frozenset({'2', '9', ' ', '3', '1', '7'}):17561
frozenset({'4', '9', '8', '6', '1', '7'}):17017
frozenset({'4', '0', '9', '8', ' ', '7'}):16539
frozenset({'0', '4', '3', '5', '1', '7'}):15677
frozenset({'2', '9', '6', ' ', '5', '7'}):17509
frozenset({'2', '0', '6', '3', '5', '1'}):15285
frozenset({'0', '4', '8', ' ', '5', '1'}):16349
frozenset({'2', '0', '9', '6', '1', '7'}):15480
frozenset({'2', '0', '6', '3', '1', '7'}):15333
frozenset({'4', '0', '8', ' ', '3', '1'}):16161
frozenset({'4', '9', '8', '6', '3', '5'}):16791
frozenset({'4', '9', '6', ' ', '5', '7'}):17559
frozenset({'2', '9', '8', '5', '1', '7'}):17172
frozenset({'4', '0', '6', '3', '5', '7'}):15500
frozenset({'4', '9', '6', ' ', '5', '1'}):17381
frozenset({'2', '0', '9', '8', ' ', '3'}):16309
frozenset({'4', '8', '6', '3', '1', '7'}):16858
frozenset({'4', '0', '8', '6', ' ', '5'}):16203
frozenset({'2', '9', ' ', '3', '5', '1'}):17505
frozenset({'4', '0', '8', ' ', '3', '7'}):16431
frozenset({'2', '0', '9', '6', '3', '5'}):15428
frozenset({'0', '9', '6', ' ', '5', '7'}):16165
frozenset({'2', '4', '9', '8', ' ', '7'}):17917
frozenset({'4', '0', '9', ' ', '3', '5'}):16274
frozenset({'2', '0', '8', '6', '3', '7'}):15544
frozenset({'2', '0', '8', '3', '5', '7'}):15865
frozenset({'4', '0', '9', '6', ' ', '3'}):15948
frozenset({'2', '4', '8', ' ', '3', '7'}):17820
frozenset({'2', '0', '9', '8', '5', '7'}):15936
frozenset({'2', '4', '9', '6', ' ', '3'}):17305
frozenset({'2', '4', '9', ' ', '5', '7'}):17729
frozenset({'2', '0', '4', '9', '3', '1'}):15574
frozenset({'2', '4', '9', '8', '3', '5'}):17060
frozenset({'2', '0', '4', '8', ' ', '5'}):16400
frozenset({'2', '4', '0', '3', '5', '7'}):15733
frozenset({'0', '9', '8', '6', ' ', '3'}):16067
frozenset({'0', '9', '8', ' ', '5', '7'}):16570
frozenset({'2', '0', '4', '9', '5', '7'}):15786
frozenset({'9', '8', '3', '5', '1', '7'}):17091
frozenset({'2', '4', '0', '9', '6', '7'}):15542
frozenset({'2', '4', '6', ' ', '3', '1'}):17205
frozenset({'2', '4', '8', '6', '1', '7'}):16921
frozenset({'2', '4', '8', '6', '3', '7'}):16925
frozenset({'0', '8', '6', ' ', '3', '1'}):15912
frozenset({'2', '9', '8', '6', ' ', '1'}):17534
frozenset({'4', '0', '6', ' ', '3', '1'}):15829
frozenset({'2', '0', ' ', '3', '1', '7'}):16082
frozenset({'2', '6', ' ', '3', '1', '7'}):17292
frozenset({'4', '9', '8', '3', '5', '1'}):17018
frozenset({'2', '9', '6', ' ', '5', '1'}):17357
frozenset({'4', '9', ' ', '5', '1', '7'}):17759
frozenset({'2', '0', '9', '3', '5', '1'}):15593
frozenset({'2', '0', '9', '3', '1', '7'}):15619
frozenset({'2', '0', '3', '5', '1', '7'}):15583
frozenset({'0', '4', '6', '5', '1', '7'}):15516
frozenset({'2', '9', '8', '3', '5', '7'}):17191
frozenset({'2', '0', '9', '8', ' ', '1'}):16309
frozenset({'4', '9', '8', '3', '1', '7'}):17092
frozenset({'0', '4', '9', '8', ' ', '5'}):16507
frozenset({'2', '6', ' ', '3', '5', '1'}):17181
frozenset({'4', '9', '8', '6', ' ', '5'}):17575
