frozenset({'2'}):38185
frozenset({'4'}):38296
frozenset({'0'}):36326
frozenset({'9'}):38363
frozenset({'8'}):38543
frozenset({'6'}):37868
frozenset({' '}):39540
frozenset({'3'}):38078
frozenset({'5'}):38305
frozenset({'1'}):38062
frozenset({'7'}):38464
frozenset({'1', '6'}):36738
frozenset({' ', '7'}):38464
frozenset({'7', '3'}):37201
frozenset({'8', '3'}):37243
frozenset({'4', '8'}):37438
frozenset({'5', '2'}):37140
frozenset({' ', '2'}):38185
frozenset({'4', '6'}):36857
frozenset({'0', '9'}):35503
frozenset({'5', '3'}):37083
frozenset({'7', '9'}):37403
frozenset({'4', '5'}):37226
frozenset({'4', '3'}):37103
frozenset({' ', '8'}):38543
frozenset({'6', '2'}):36794
frozenset({'4', '2'}):37096
frozenset({'8', '6'}):37083
frozenset({'1', '3'}):36837
frozenset({' ', '5'}):38305
frozenset({'1', '9'}):37125
frozenset({' ', '3'}):38078
frozenset({'4', ' '}):38296
frozenset({'1', '2'}):36952
frozenset({'5', '8'}):37483
frozenset({'3', '2'}):36989
frozenset({'0', '5'}):35484
frozenset({'7', '6'}):37021
frozenset({' ', '1'}):38062
frozenset({'5', '7'}):37396
frozenset({' ', '9'}):38363
frozenset({'9', '3'}):37056
frozenset({'0', '7'}):35552
frozenset({'4', '0'}):35472
frozenset({'5', '9'}):37284
frozenset({'7', '8'}):37592
frozenset({'0', '8'}):35595
frozenset({'9', '8'}):37479
frozenset({'0', '2'}):35330
frozenset({'1', '7'}):37162
frozenset({'4', '1'}):37082
frozenset({'8', '2'}):37380
frozenset({'4', '9'}):37263
frozenset({'0', '6'}):35077
frozenset({'0', ' '}):36326
frozenset({'5', '1'}):37055
frozenset({'4', '7'}):37401
frozenset({'9', '2'}):37242
frozenset({'1', '8'}):37225
frozenset({'7', '2'}):37266
frozenset({' ', '6'}):37868
frozenset({'3', '6'}):36644
frozenset({'0', '1'}):35243
frozenset({'9', '6'}):36922
frozenset({'0', '3'}):35316
frozenset({'5', '6'}):36816
frozenset({'0', '8', '3', '5', '7'}):33545
frozenset({'9', '8', ' ', '3', '5'}):35524
frozenset({'2', '4', '6', '3', '7'}):34466
frozenset({'0', '4', '8', '6', '5'}):33260
frozenset({'2', '0', '9', ' ', '7'}):34021
frozenset({'2', '4', '9', '6', '7'}):34591
frozenset({'2', '4', '9', '5', '7'}):34786
frozenset({'4', '0', '9', '8', '3'}):33384
frozenset({'4', '8', ' ', '3', '7'}):35680
frozenset({'2', '9', '6', '3', '5'}):34354
frozenset({'0', '9', '6', ' ', '3'}):33591
frozenset({'9', '6', ' ', '5', '7'}):35332
frozenset({'0', '9', '5', '1', '7'}):33379
frozenset({'0', '8', ' ', '3', '1'}):33783
frozenset({'2', '4', '6', ' ', '5'}):35045
frozenset({'0', '8', ' ', '3', '7'}):34086
frozenset({'2', '4', '8', '1', '7'}):34811
frozenset({'0', '6', '3', '5', '7'}):33077
frozenset({'9', '6', ' ', '5', '1'}):35131
frozenset({'9', '6', ' ', '3', '1'}):34943
frozenset({'6', ' ', '5', '1', '7'}):35203
frozenset({'0', '9', '6', '3', '5'}):33017
frozenset({'9', '8', '6', '1', '7'}):34699
frozenset({'2', '4', ' ', '5', '1'}):35281
frozenset({'2', '4', '9', '8', '1'}):34799
frozenset({'8', '6', '3', '5', '1'}):34376
frozenset({'2', '4', '9', ' ', '7'}):35547
frozenset({'6', ' ', '3', '5', '7'}):35167
frozenset({'2', '4', '9', '8', '3'}):34775
frozenset({'0', '3', '5', '1', '7'}):33237
frozenset({'4', '8', '6', ' ', '1'}):35262
frozenset({'2', '9', '5', '1', '7'}):34727
frozenset({'0', '9', '8', '3', '1'}):33246
frozenset({'2', '3', '5', '1', '7'}):34606
frozenset({'4', '0', '9', '8', '1'}):33431
frozenset({'8', '6', ' ', '3', '1'}):35050
frozenset({'0', '4', ' ', '5', '1'}):33903
frozenset({'4', '6', ' ', '5', '1'}):35091
frozenset({'2', '9', '8', '1', '7'}):34878
frozenset({'2', '8', '3', '5', '1'}):34657
frozenset({'2', '9', ' ', '3', '1'}):35236
frozenset({'4', '9', '8', '6', '1'}):34589
frozenset({'2', ' ', '5', '1', '7'}):35380
frozenset({'4', '0', '9', '8', ' '}):34149
frozenset({'2', '0', '6', '5', '7'}):33092
frozenset({'4', '0', '9', '1', '7'}):33399
frozenset({'4', '0', '3', '5', '1'}):33193
frozenset({'4', '0', '9', '5', '1'}):33357
frozenset({'4', '9', ' ', '3', '7'}):35506
frozenset({'2', '8', '6', '3', '5'}):34464
frozenset({'2', '0', '6', '3', '1'}):32852
frozenset({'2', '6', ' ', '5', '7'}):35210
frozenset({'2', '9', '8', '5', '1'}):34826
frozenset({'4', '6', ' ', '1', '7'}):35265
frozenset({'4', '0', '6', '3', '5'}):32997
frozenset({'2', '4', '9', '6', '5'}):34417
frozenset({'2', '4', '9', '3', '7'}):34730
frozenset({'8', '6', ' ', '3', '5'}):35190
frozenset({'0', '4', '9', '8', '5'}):33564
frozenset({'2', '0', '6', ' ', '7'}):33673
frozenset({'2', '0', '8', '6', '3'}):33061
frozenset({'0', '4', ' ', '5', '7'}):34139
frozenset({'2', '0', '9', '8', '6'}):33249
frozenset({'9', '8', '6', ' ', '5'}):35376
frozenset({'0', '8', '6', '3', '5'}):33132
frozenset({'4', '9', '8', ' ', '5'}):35667
frozenset({'2', '8', ' ', '5', '7'}):35742
frozenset({'2', '4', '9', '8', '6'}):34629
frozenset({'2', '4', '9', ' ', '5'}):35423
frozenset({'2', '0', '4', '9', '5'}):33358
frozenset({'0', '8', '6', ' ', '7'}):33918
frozenset({'9', '8', '3', '5', '1'}):34689
frozenset({'2', '4', '8', '3', '5'}):34772
frozenset({'9', '6', ' ', '3', '7'}):35170
frozenset({'2', '4', '8', '6', '3'}):34471
frozenset({'9', ' ', '3', '5', '7'}):35489
frozenset({'2', '0', '8', '5', '1'}):33307
frozenset({'2', '6', '5', '1', '7'}):34436
frozenset({'4', '9', '8', ' ', '1'}):35570
frozenset({'2', '9', '6', '3', '1'}):34299
frozenset({'2', '4', '0', '8', '1'}):33270
frozenset({'0', '8', '6', '3', '1'}):32969
frozenset({'0', '6', ' ', '1', '7'}):33657
frozenset({'4', '9', '3', '5', '1'}):34613
frozenset({'0', '6', ' ', '5', '1'}):33583
frozenset({'4', '8', ' ', '3', '1'}):35375
frozenset({'2', '4', '9', '6', '1'}):34430
frozenset({'4', '0', '8', '6', '1'}):33140
frozenset({'8', ' ', '5', '1', '7'}):35642
frozenset({'9', '8', ' ', '3', '1'}):35358
frozenset({'2', '0', '9', '6', '7'}):33155
frozenset({'4', '0', '8', ' ', '5'}):34194
frozenset({'2', '6', ' ', '3', '1'}):34915
frozenset({'4', '9', '8', '3', '5'}):34802
frozenset({'2', '6', ' ', '3', '7'}):35135
frozenset({'2', '0', '9', '3', '1'}):33166
frozenset({'2', '9', ' ', '5', '7'}):35556
frozenset({'2', '9', '8', '6', '1'}):34591
frozenset({'4', ' ', '5', '1', '7'}):35512
frozenset({'0', ' ', '3', '5', '7'}):34035
frozenset({'4', '9', '8', ' ', '7'}):35787
frozenset({'9', '8', '6', ' ', '7'}):35544
frozenset({'4', '0', ' ', '3', '7'}):34006
frozenset({'2', '0', '9', '8', '3'}):33366
frozenset({'4', '0', '9', ' ', '3'}):33907
frozenset({'2', '0', ' ', '3', '7'}):33913
frozenset({'0', '9', '8', '6', '3'}):33124
frozenset({'0', '9', '8', '3', '5'}):33433
frozenset({'4', '8', '6', ' ', '5'}):35330
frozenset({'4', '6', '3', '5', '7'}):34499
frozenset({'2', '9', '8', ' ', '3'}):35518
frozenset({'9', '8', '6', '3', '5'}):34482
frozenset({'2', '4', ' ', '1', '7'}):35384
frozenset({'9', '8', '6', '5', '1'}):34567
frozenset({'2', '4', ' ', '3', '7'}):35445
frozenset({'2', '0', '4', '9', '3'}):33238
frozenset({'2', '0', '4', '6', '5'}):33011
frozenset({'0', '9', '8', ' ', '7'}):34211
frozenset({'0', '9', '8', ' ', '1'}):34009
frozenset({'4', '0', ' ', '1', '7'}):33954
frozenset({'2', '4', '3', '5', '1'}):34520
frozenset({'2', '4', '9', '3', '1'}):34559
frozenset({'0', ' ', '5', '1', '7'}):33932
frozenset({'0', '9', ' ', '1', '7'}):33980
frozenset({'0', ' ', '3', '1', '7'}):33796
frozenset({'4', '6', '3', '5', '1'}):34284
frozenset({'0', '9', ' ', '5', '1'}):33925
frozenset({'4', '0', '8', '5', '1'}):33406
frozenset({'9', '6', '3', '5', '1'}):34269
frozenset({'2', '0', '6', '5', '1'}):32941
frozenset({'2', '9', ' ', '3', '7'}):35439
frozenset({'4', '8', '6', '3', '5'}):34496
frozenset({'2', '9', ' ', '5', '1'}):35384
frozenset({'4', '8', '6', '1', '7'}):34700
frozenset({'2', '0', '9', '3', '7'}):33333
frozenset({'2', '0', '9', '6', '5'}):33112
frozenset({'4', '0', '8', ' ', '7'}):34224
frozenset({'2', '4', '0', '8', '3'}):33313
frozenset({'4', '8', ' ', '5', '7'}):35811
frozenset({'4', '8', '6', ' ', '7'}):35533
frozenset({'2', '4', '9', '8', ' '}):35617
frozenset({'2', '0', '8', '3', '5'}):33399
frozenset({'2', '4', '8', ' ', '7'}):35684
frozenset({'4', '0', '6', ' ', '3'}):33553
frozenset({'4', '0', '8', '6', '7'}):33333
frozenset({'2', '0', '9', ' ', '5'}):33999
frozenset({'4', '0', '8', '3', '5'}):33462
frozenset({'4', '9', '3', '5', '7'}):34787
frozenset({'0', '9', '6', '3', '1'}):32921
frozenset({'2', '4', '9', '8', '5'}):34867
frozenset({'2', '8', '6', ' ', '3'}):35187
frozenset({'0', '6', '3', '5', '1'}):32880
frozenset({'2', '0', '4', '5', '7'}):33385
frozenset({'0', '9', '8', '6', ' '}):33888
frozenset({'2', '0', '4', '6', '3'}):32922
frozenset({' ', '3', '5', '1', '7'}):35353
frozenset({'9', ' ', '3', '5', '1'}):35266
frozenset({'4', '6', ' ', '3', '5'}):35035
frozenset({'0', '8', ' ', '5', '7'}):34264
frozenset({'2', '0', '4', '9', '6'}):33078
frozenset({'9', '8', '3', '5', '7'}):34914
frozenset({'2', '4', '6', ' ', '3'}):35007
frozenset({'2', '4', '0', '3', '1'}):33088
frozenset({'0', '8', '6', ' ', '1'}):33710
frozenset({'8', ' ', '3', '1', '7'}):35430
frozenset({'2', '4', '6', '3', '1'}):34262
frozenset({'4', '9', '3', '1', '7'}):34686
frozenset({'0', '9', '8', '6', '1'}):33176
frozenset({'2', '0', ' ', '1', '7'}):33798
frozenset({'2', '0', '8', '3', '1'}):33165
frozenset({'2', '8', '6', '3', '1'}):34374
frozenset({'2', ' ', '3', '5', '7'}):35457
frozenset({'2', '0', '9', '5', '1'}):33274
frozenset({'4', '9', '8', '6', '3'}):34508
frozenset({'2', '0', '3', '1', '7'}):33139
frozenset({'4', '9', '6', ' ', '7'}):35367
frozenset({'2', '9', '8', '5', '7'}):35013
frozenset({'4', ' ', '3', '5', '7'}):35551
frozenset({'2', '9', '8', '6', '3'}):34535
frozenset({'2', '0', '3', '5', '1'}):33110
frozenset({'4', '9', '8', '1', '7'}):34939
frozenset({'2', '0', '6', '3', '7'}):33011
frozenset({'2', '6', ' ', '5', '1'}):35018
frozenset({'0', '8', '6', '3', '7'}):33192
frozenset({'2', '0', '9', ' ', '3'}):33869
frozenset({'2', '4', '8', '6', ' '}):35277
frozenset({'8', ' ', '3', '5', '7'}):35700
frozenset({'2', '4', '9', '6', '3'}):34362
frozenset({'4', '0', '9', '8', '7'}):33596
frozenset({'2', '0', '6', ' ', '5'}):33619
frozenset({'2', '9', '6', '5', '7'}):34566
frozenset({'0', '9', ' ', '5', '7'}):34128
frozenset({'2', '4', '0', '8', '6'}):33136
frozenset({'0', '9', '6', ' ', '7'}):33820
frozenset({'2', '4', '0', '8', '5'}):33457
frozenset({'2', '4', '8', '3', '7'}):34877
frozenset({'9', '6', ' ', '3', '5'}):35028
frozenset({'2', '4', '8', '6', '5'}):34518
frozenset({'0', '9', '3', '5', '1'}):33206
frozenset({'0', '8', ' ', '1', '7'}):34005
frozenset({'2', '4', '8', '3', '1'}):34632
frozenset({'9', '6', ' ', '1', '7'}):35262
frozenset({'2', '4', '8', '5', '1'}):34726
frozenset({'6', ' ', '3', '5', '1'}):34919
frozenset({'8', '6', '3', '5', '7'}):34649
frozenset({'2', '4', '9', ' ', '3'}):35334
frozenset({'2', '0', '6', ' ', '1'}):33525
frozenset({'4', '0', '8', '3', '1'}):33218
frozenset({'0', '8', '5', '1', '7'}):33444
frozenset({'0', '9', '8', '1', '7'}):33458
frozenset({'4', '6', '3', '1', '7'}):34414
frozenset({'4', '9', '6', '5', '1'}):34438
frozenset({'2', '8', ' ', '1', '7'}):35529
frozenset({'4', '9', '6', '3', '1'}):34305
frozenset({'2', '4', '3', '1', '7'}):34602
frozenset({'8', '6', ' ', '1', '7'}):35377
frozenset({'2', '4', '9', '5', '1'}):34652
frozenset({'2', '0', '8', ' ', '7'}):34105
frozenset({'2', '9', '8', '3', '1'}):34679
frozenset({'0', '4', '9', '6', '5'}):33148
frozenset({'4', '9', '6', ' ', '1'}):35157
frozenset({'2', '8', '5', '1', '7'}):34833
frozenset({'4', '6', ' ', '5', '7'}):35322
frozenset({'2', '9', '8', '6', '5'}):34637
frozenset({'2', '8', '6', '5', '7'}):34689
frozenset({'2', '9', '8', ' ', '5'}):35684
frozenset({'0', '9', '8', '6', '5'}):33290
frozenset({'2', '4', '0', ' ', '7'}):33969
frozenset({'0', '9', '8', '3', '7'}):33460
frozenset({'2', '0', ' ', '3', '5'}):33868
frozenset({'2', '0', '6', ' ', '3'}):33517
frozenset({'4', '0', ' ', '3', '5'}):33950
frozenset({'2', '4', '6', '3', '5'}):34285
frozenset({'9', '8', ' ', '3', '7'}):35601
frozenset({'4', '9', '8', '6', ' '}):35380
frozenset({'0', '6', ' ', '5', '7'}):33772
frozenset({'2', '4', '0', '9', '8'}):33446
frozenset({'2', '4', '0', '5', '1'}):33198
frozenset({'9', ' ', '3', '1', '7'}):35336
frozenset({'2', '4', ' ', '3', '5'}):35312
frozenset({'9', '8', '6', '3', '7'}):34632
frozenset({'0', '9', '6', '5', '1'}):33058
frozenset({'0', '6', '3', '1', '7'}):32945
frozenset({'2', '4', '8', '5', '7'}):34947
frozenset({'9', '3', '5', '1', '7'}):34667
frozenset({'2', '0', '9', ' ', '1'}):33859
frozenset({'2', '4', '0', ' ', '1'}):33761
frozenset({'0', '8', '6', '1', '7'}):33188
frozenset({'0', '9', '6', ' ', '1'}):33655
frozenset({'2', '9', '6', '5', '1'}):34414
frozenset({'4', '8', ' ', '1', '7'}):35636
frozenset({'8', ' ', '3', '5', '1'}):35385
frozenset({'2', '4', '6', '5', '1'}):34317
frozenset({'9', '8', ' ', '1', '7'}):35646
frozenset({'2', '0', '9', '3', '5'}):33295
frozenset({'2', '0', '9', '6', '3'}):33005
frozenset({'4', '0', '6', '3', '1'}):32886
frozenset({'2', '0', '8', ' ', '1'}):33866
frozenset({'4', '9', ' ', '5', '7'}):35619
frozenset({'2', '9', '6', ' ', '7'}):35320
frozenset({'2', '9', '6', ' ', '1'}):35146
frozenset({'4', '8', '5', '1', '7'}):34926
frozenset({'4', '9', ' ', '3', '1'}):35294
frozenset({'0', '4', '9', '5', '7'}):33511
frozenset({'4', ' ', '3', '5', '1'}):35291
frozenset({'0', '4', '9', '6', '3'}):33005
frozenset({'2', '0', '8', '6', ' '}):33766
frozenset({'4', '9', '6', '5', '7'}):34616
frozenset({'2', '8', '6', ' ', '5'}):35273
frozenset({'9', '8', ' ', '5', '7'}):35809
frozenset({'4', '0', '8', '3', '7'}):33488
frozenset({'4', '0', '9', ' ', '7'}):34116
frozenset({'2', '0', '8', '6', '5'}):33176
frozenset({'2', '0', '8', '3', '7'}):33413
frozenset({'8', '6', ' ', '3', '7'}):35343
frozenset({'2', '4', '9', '3', '5'}):34613
frozenset({'0', '9', '8', '6', '7'}):33359
frozenset({'2', '4', '0', ' ', '5'}):33926
frozenset({'2', '0', '4', '6', '1'}):32949
frozenset({'2', '4', ' ', '3', '1'}):35194
frozenset({'6', ' ', '3', '1', '7'}):35040
frozenset({'2', '4', '0', '8', ' '}):34010
frozenset({'0', '9', '6', '5', '7'}):33222
frozenset({'9', '8', '6', '3', '1'}):34386
frozenset({'2', '4', '9', ' ', '1'}):35370
frozenset({'8', '6', '5', '1', '7'}):34657
frozenset({'2', '4', '0', '3', '7'}):33303
frozenset({'2', '4', '9', '8', '7'}):34974
frozenset({'0', '9', '3', '1', '7'}):33259
frozenset({'9', '6', '3', '1', '7'}):34373
frozenset({'6', '3', '5', '1', '7'}):34373
frozenset({'9', '8', '6', ' ', '1'}):35296
frozenset({'2', '4', '5', '1', '7'}):34672
frozenset({'2', '9', '3', '5', '1'}):34562
frozenset({'0', ' ', '3', '5', '1'}):33743
frozenset({'4', '8', '6', '5', '1'}):34532
frozenset({'2', '9', ' ', '1', '7'}):35439
frozenset({'2', ' ', '3', '5', '1'}):35199
frozenset({'2', '0', '6', '3', '5'}):32957
frozenset({'2', '9', '6', ' ', '5'}):35177
frozenset({'4', '0', '9', '3', '1'}):33207
frozenset({'4', '0', '5', '1', '7'}):33375
frozenset({'4', '0', '3', '1', '7'}):33236
frozenset({'2', '0', '6', '1', '7'}):32992
frozenset({'4', '9', '8', '3', '7'}):34911
frozenset({'4', '0', '8', ' ', '1'}):33972
frozenset({'4', '9', '8', '6', '5'}):34632
frozenset({'2', '6', ' ', '3', '5'}):34988
frozenset({'4', '6', ' ', '3', '1'}):34960
frozenset({'0', '4', '6', '5', '7'}):33197
frozenset({'2', '8', '3', '1', '7'}):34699
frozenset({'0', '9', ' ', '3', '7'}):34001
frozenset({'2', '0', '9', '8', ' '}):34104
frozenset({'2', '9', '8', '6', ' '}):35415
frozenset({'4', '8', ' ', '3', '5'}):35575
frozenset({'2', '9', '6', '3', '7'}):34480
frozenset({'8', '6', ' ', '5', '7'}):35500
frozenset({'2', '0', '8', '6', '7'}):33227
frozenset({'0', '4', '9', ' ', '5'}):34066
frozenset({'2', '0', '8', '5', '7'}):33541
frozenset({'0', '4', '9', '6', ' '}):33735
frozenset({'9', '6', '3', '5', '7'}):34472
frozenset({'2', '4', '8', ' ', '3'}):35480
frozenset({'2', '0', '9', '8', '5'}):33519
frozenset({'4', '0', '6', ' ', '7'}):33782
frozenset({'0', '8', '6', '5', '7'}):33334
frozenset({'2', '0', '4', '9', ' '}):33942
frozenset({'4', '9', '6', '3', '7'}):34507
frozenset({'2', '8', ' ', '3', '5'}):35529
frozenset({'0', '9', '6', '1', '7'}):33130
frozenset({'2', '4', '9', '6', ' '}):35175
frozenset({'2', '0', '4', '9', '1'}):33261
frozenset({'8', '3', '5', '1', '7'}):34788
frozenset({'0', '9', '6', '3', '7'}):33093
frozenset({'0', '8', '6', ' ', '3'}):33690
frozenset({'9', '8', '5', '1', '7'}):34934
frozenset({'2', '4', '6', ' ', '1'}):35050
frozenset({'0', '8', ' ', '3', '5'}):34071
frozenset({'2', '4', '8', '6', '7'}):34711
frozenset({'2', '0', '9', '8', '1'}):33366
frozenset({'2', '6', '3', '5', '1'}):34238
frozenset({'2', '9', '6', '1', '7'}):34526
frozenset({'4', '8', ' ', '5', '1'}):35534
frozenset({'0', '6', ' ', '3', '1'}):33441
frozenset({'4', '3', '5', '1', '7'}):34703
frozenset({'2', '8', '6', ' ', '1'}):35211
frozenset({'4', '9', '5', '1', '7'}):34816
frozenset({'2', '0', ' ', '3', '1'}):33662
frozenset({'0', '4', '6', ' ', '1'}):33609
frozenset({'0', '4', '3', '5', '7'}):33435
frozenset({'4', '9', '8', '5', '1'}):34847
frozenset({'2', '6', ' ', '1', '7'}):35156
frozenset({'4', '8', '3', '1', '7'}):34774
frozenset({'4', '9', '8', '5', '7'}):35037
frozenset({'4', '9', '8', '6', '7'}):34814
frozenset({'2', '0', '9', '1', '7'}):33289
frozenset({'4', '8', '6', '3', '7'}):34672
frozenset({'2', '9', ' ', '3', '5'}):35352
frozenset({'2', '0', '3', '5', '7'}):33350
frozenset({'2', '0', '5', '1', '7'}):33228
frozenset({'0', '6', ' ', '3', '7'}):33643
frozenset({'2', '6', '3', '5', '7'}):34441
frozenset({'4', '9', '8', ' ', '3'}):35522
frozenset({'2', '4', '3', '5', '7'}):34736
frozenset({'9', '8', '6', ' ', '3'}):35195
frozenset({'2', '4', '8', ' ', '5'}):35564
frozenset({'2', '0', '9', '8', '7'}):33525
frozenset({'0', '4', '6', ' ', '5'}):33702
frozenset({'0', '9', '8', '5', '7'}):33627
frozenset({'2', '0', '4', '6', ' '}):33589
frozenset({'0', '9', ' ', '3', '5'}):33936
frozenset({'2', '9', '8', ' ', '7'}):35760
frozenset({'9', '8', '6', '5', '7'}):34794
frozenset({'2', '4', '0', '9', '7'}):33384
frozenset({'8', '6', '3', '1', '7'}):34493
frozenset({'0', '8', '6', ' ', '5'}):33856
frozenset({'0', '9', '8', ' ', '3'}):33987
frozenset({'0', '8', ' ', '5', '1'}):33979
frozenset({'2', '0', '8', '6', '1'}):33057
frozenset({'4', '0', ' ', '3', '1'}):33736
frozenset({'2', '4', '9', '1', '7'}):34733
frozenset({'4', '0', '8', '1', '7'}):33443
frozenset({'8', '6', ' ', '5', '1'}):35228
frozenset({'0', '8', '3', '5', '1'}):33251
frozenset({'0', '9', ' ', '3', '1'}):33778
frozenset({'2', '8', ' ', '3', '1'}):35323
frozenset({'4', '6', '5', '1', '7'}):34538
frozenset({'2', '9', '8', ' ', '1'}):35546
frozenset({'4', '9', '6', '1', '7'}):34581
frozenset({'0', '8', '3', '1', '7'}):33272
frozenset({'2', '9', '3', '1', '7'}):34618
frozenset({'0', '9', '8', '5', '1'}):33425
frozenset({'2', '8', ' ', '5', '1'}):35476
frozenset({'2', '4', '8', ' ', '1'}):35434
frozenset({'0', '4', '9', ' ', '1'}):33946
frozenset({'9', '6', '5', '1', '7'}):34539
frozenset({'0', '4', '9', '3', '7'}):33387
frozenset({'2', '0', '8', ' ', '3'}):33941
frozenset({'2', '0', '9', '6', '1'}):33036
frozenset({'4', '8', '6', '5', '7'}):34781
frozenset({'2', '9', '8', '3', '7'}):34880
frozenset({'4', '9', '6', ' ', '5'}):35182
frozenset({'2', '8', '6', '5', '1', '7'}):33946
frozenset({'0', '4', '9', '3', '5', '7'}):32859
frozenset({'2', '9', '8', '6', '1', '7'}):34029
frozenset({'2', '0', '8', ' ', '5', '7'}):33541
frozenset({'2', '0', '8', '6', ' ', '3'}):33061
frozenset({'2', '4', '0', '9', '8', '6'}):32661
frozenset({'2', '8', '6', ' ', '5', '7'}):34689
frozenset({'9', '8', '6', ' ', '3', '7'}):34632
frozenset({'2', '0', '8', '6', '5', '7'}):32693
frozenset({'2', '0', '4', ' ', '5', '7'}):33385
frozenset({'2', '4', '0', '6', ' ', '7'}):33083
frozenset({'4', '8', '6', ' ', '3', '5'}):34496
frozenset({'2', '4', '6', ' ', '5', '7'}):34496
frozenset({'2', '0', '4', '6', '3', '1'}):32339
frozenset({'2', '4', '9', '8', '5', '1'}):34143
frozenset({'2', '4', ' ', '3', '1', '7'}):34602
frozenset({'9', '8', '6', '3', '5', '1'}):33767
frozenset({'0', '8', '6', ' ', '5', '7'}):33334
frozenset({'2', '4', ' ', '5', '1', '7'}):34672
frozenset({'8', '6', '3', '5', '1', '7'}):33891
frozenset({'0', '9', '8', '6', ' ', '5'}):33290
frozenset({'2', '4', '9', ' ', '3', '1'}):34559
frozenset({'2', '4', '9', '8', '3', '7'}):34224
frozenset({'2', '4', '0', '9', '6', '1'}):32499
frozenset({'0', '8', ' ', '5', '1', '7'}):33444
frozenset({'0', '9', '8', ' ', '3', '1'}):33246
frozenset({'9', '8', '6', ' ', '3', '1'}):34386
frozenset({'2', '4', '3', '5', '1', '7'}):33994
frozenset({'2', '0', '8', '6', '1', '7'}):32572
frozenset({'4', '0', '9', ' ', '5', '1'}):33357
frozenset({'4', '0', ' ', '3', '1', '7'}):33236
frozenset({'2', '9', '8', ' ', '1', '7'}):34878
frozenset({'0', '9', ' ', '3', '5', '1'}):33206
frozenset({'4', '0', '8', '3', '5', '1'}):32737
frozenset({'4', '8', '6', '3', '5', '1'}):33780
frozenset({'2', '9', ' ', '3', '1', '7'}):34618
frozenset({'4', '9', '8', '6', '1', '7'}):34074
frozenset({'4', '0', '9', '8', ' ', '7'}):33596
frozenset({'0', '4', '3', '5', '1', '7'}):32734
frozenset({'2', '9', '6', ' ', '5', '7'}):34566
frozenset({'2', '0', '6', '3', '5', '1'}):32342
frozenset({'0', '4', '8', ' ', '5', '1'}):33406
frozenset({'2', '0', '9', '6', '1', '7'}):32537
frozenset({'2', '0', '6', '3', '1', '7'}):32390
frozenset({'4', '0', '8', ' ', '3', '1'}):33218
frozenset({'4', '9', '8', '6', '3', '5'}):33848
frozenset({'4', '9', '6', ' ', '5', '7'}):34616
frozenset({'2', '9', '8', '5', '1', '7'}):34229
frozenset({'4', '0', '6', '3', '5', '7'}):32557
frozenset({'4', '9', '6', ' ', '5', '1'}):34438
frozenset({'2', '0', '9', '8', ' ', '3'}):33366
frozenset({'4', '8', '6', '3', '1', '7'}):33915
frozenset({'4', '0', '8', '6', ' ', '5'}):33260
frozenset({'2', '9', ' ', '3', '5', '1'}):34562
frozenset({'4', '0', '8', ' ', '3', '7'}):33488
frozenset({'2', '0', '9', '6', '3', '5'}):32485
frozenset({'0', '9', '6', ' ', '5', '7'}):33222
frozenset({'2', '4', '9', '8', ' ', '7'}):34974
frozenset({'4', '0', '9', ' ', '3', '5'}):33331
frozenset({'2', '0', '8', '6', '3', '7'}):32601
frozenset({'2', '0', '8', '3', '5', '7'}):32922
frozenset({'4', '0', '9', '6', ' ', '3'}):33005
frozenset({'2', '4', '8', ' ', '3', '7'}):34877
frozenset({'2', '0', '9', '8', '5', '7'}):32993
frozenset({'2', '4', '9', '6', ' ', '3'}):34362
frozenset({'2', '4', '9', ' ', '5', '7'}):34786
frozenset({'2', '0', '4', '9', '3', '1'}):32631
frozenset({'2', '4', '9', '8', '3', '5'}):34117
frozenset({'2', '0', '4', '8', ' ', '5'}):33457
frozenset({'2', '4', '0', '3', '5', '7'}):32790
frozenset({'0', '9', '8', '6', ' ', '3'}):33124
frozenset({'0', '9', '8', ' ', '5', '7'}):33627
frozenset({'2', '0', '4', '9', '5', '7'}):32843
frozenset({'9', '8', '3', '5', '1', '7'}):34148
frozenset({'2', '4', '0', '9', '6', '7'}):32599
frozenset({'2', '4', '6', ' ', '3', '1'}):34262
frozenset({'2', '4', '8', '6', '1', '7'}):33978
frozenset({'2', '4', '8', '6', '3', '7'}):33982
frozenset({'0', '8', '6', ' ', '3', '1'}):32969
frozenset({'2', '9', '8', '6', ' ', '1'}):34591
frozenset({'4', '0', '6', ' ', '3', '1'}):32886
frozenset({'2', '0', ' ', '3', '1', '7'}):33139
frozenset({'2', '6', ' ', '3', '1', '7'}):34349
frozenset({'4', '9', '8', '3', '5', '1'}):34075
frozenset({'2', '9', '6', ' ', '5', '1'}):34414
frozenset({'4', '9', ' ', '5', '1', '7'}):34816
frozenset({'2', '0', '9', '3', '5', '1'}):32650
frozenset({'2', '0', '9', '3', '1', '7'}):32676
frozenset({'2', '0', '3', '5', '1', '7'}):32640
frozenset({'0', '4', '6', '5', '1', '7'}):32573
frozenset({'2', '9', '8', '3', '5', '7'}):34248
frozenset({'2', '0', '9', '8', ' ', '1'}):33366
frozenset({'4', '9', '8', '3', '1', '7'}):34149
frozenset({'0', '4', '9', '8', ' ', '5'}):33564
frozenset({'2', '6', ' ', '3', '5', '1'}):34238
frozenset({'4', '9', '8', '6', ' ', '5'}):34632
