frozenset({'2'}):56181
frozenset({'4'}):56290
frozenset({'0'}):54303
frozenset({'9'}):56359
frozenset({'8'}):56539
frozenset({'6'}):55858
frozenset({' '}):57536
frozenset({'3'}):56069
frozenset({'5'}):56301
frozenset({'1'}):56058
frozenset({'7'}):56460
frozenset({'1', '6'}):54728
frozenset({' ', '7'}):56460
frozenset({'7', '3'}):55192
frozenset({'8', '3'}):55234
frozenset({'4', '8'}):55432
frozenset({'5', '2'}):55136
frozenset({' ', '2'}):56181
frozenset({'4', '6'}):54845
frozenset({'0', '9'}):53480
frozenset({'5', '3'}):55074
frozenset({'7', '9'}):55399
frozenset({'4', '5'}):55220
frozenset({'4', '3'}):55092
frozenset({' ', '8'}):56539
frozenset({'6', '2'}):54784
frozenset({'4', '2'}):55090
frozenset({'8', '6'}):55073
frozenset({'1', '3'}):54828
frozenset({' ', '5'}):56301
frozenset({'1', '9'}):55121
frozenset({' ', '3'}):56069
frozenset({'4', ' '}):56290
frozenset({'1', '2'}):54948
frozenset({'5', '8'}):55479
frozenset({'3', '2'}):54980
frozenset({'0', '5'}):53461
frozenset({'7', '6'}):55011
frozenset({' ', '1'}):56058
frozenset({'5', '7'}):55392
frozenset({' ', '9'}):56359
frozenset({'9', '3'}):55047
frozenset({'0', '7'}):53529
frozenset({'4', '0'}):53447
frozenset({'5', '9'}):55280
frozenset({'7', '8'}):55588
frozenset({'0', '8'}):53572
frozenset({'9', '8'}):55475
frozenset({'0', '2'}):53307
frozenset({'1', '7'}):55158
frozenset({'4', '1'}):55076
frozenset({'8', '2'}):55376
frozenset({'4', '9'}):55257
frozenset({'0', '6'}):53048
frozenset({'0', ' '}):54303
frozenset({'5', '1'}):55051
frozenset({'4', '7'}):55395
frozenset({'9', '2'}):55238
frozenset({'1', '8'}):55221
frozenset({'7', '2'}):55262
frozenset({' ', '6'}):55858
frozenset({'3', '6'}):54629
frozenset({'0', '1'}):53220
frozenset({'9', '6'}):54912
frozenset({'0', '3'}):53288
frozenset({'5', '6'}):54806
frozenset({'0', '8', '3', '5', '7'}):51517
frozenset({'9', '8', ' ', '3', '5'}):53515
frozenset({'2', '4', '6', '3', '7'}):52449
frozenset({'0', '4', '8', '6', '5'}):51229
frozenset({'2', '0', '9', ' ', '7'}):51998
frozenset({'2', '4', '9', '6', '7'}):52579
frozenset({'2', '4', '9', '5', '7'}):52780
frozenset({'4', '0', '9', '8', '3'}):51354
frozenset({'4', '8', ' ', '3', '7'}):53669
frozenset({'2', '9', '6', '3', '5'}):52339
frozenset({'0', '9', '6', ' ', '3'}):51557
frozenset({'9', '6', ' ', '5', '7'}):53322
frozenset({'0', '9', '5', '1', '7'}):51356
frozenset({'0', '8', ' ', '3', '1'}):51755
frozenset({'2', '4', '6', ' ', '5'}):53033
frozenset({'0', '8', ' ', '3', '7'}):52058
frozenset({'2', '4', '8', '1', '7'}):52805
frozenset({'0', '6', '3', '5', '7'}):51043
frozenset({'9', '6', ' ', '5', '1'}):53121
frozenset({'9', '6', ' ', '3', '1'}):52928
frozenset({'6', ' ', '5', '1', '7'}):53193
frozenset({'0', '9', '6', '3', '5'}):50983
frozenset({'9', '8', '6', '1', '7'}):52689
frozenset({'2', '4', ' ', '5', '1'}):53275
frozenset({'2', '4', '9', '8', '1'}):52793
frozenset({'8', '6', '3', '5', '1'}):52361
frozenset({'2', '4', '9', ' ', '7'}):53541
frozenset({'6', ' ', '3', '5', '7'}):53152
frozenset({'2', '4', '9', '8', '3'}):52764
frozenset({'0', '3', '5', '1', '7'}):51209
frozenset({'4', '8', '6', ' ', '1'}):53250
frozenset({'2', '9', '5', '1', '7'}):52723
frozenset({'0', '9', '8', '3', '1'}):51218
frozenset({'2', '3', '5', '1', '7'}):52597
frozenset({'4', '0', '9', '8', '1'}):51406
frozenset({'8', '6', ' ', '3', '1'}):53035
frozenset({'0', '4', ' ', '5', '1'}):51878
frozenset({'4', '6', ' ', '5', '1'}):53079
frozenset({'2', '9', '8', '1', '7'}):52874
frozenset({'2', '8', '3', '5', '1'}):52648
frozenset({'2', '9', ' ', '3', '1'}):53227
frozenset({'4', '9', '8', '6', '1'}):52577
frozenset({'2', ' ', '5', '1', '7'}):53376
frozenset({'4', '0', '9', '8', ' '}):52124
frozenset({'2', '0', '6', '5', '7'}):51063
frozenset({'4', '0', '9', '1', '7'}):51374
frozenset({'4', '0', '3', '5', '1'}):51163
frozenset({'4', '0', '9', '5', '1'}):51332
frozenset({'4', '9', ' ', '3', '7'}):53495
frozenset({'2', '8', '6', '3', '5'}):52449
frozenset({'2', '0', '6', '3', '1'}):50818
frozenset({'2', '6', ' ', '5', '7'}):53200
frozenset({'2', '9', '8', '5', '1'}):52822
frozenset({'4', '6', ' ', '1', '7'}):53253
frozenset({'4', '0', '6', '3', '5'}):50961
frozenset({'2', '4', '9', '6', '5'}):52405
frozenset({'2', '4', '9', '3', '7'}):52719
frozenset({'8', '6', ' ', '3', '5'}):53175
frozenset({'0', '4', '9', '8', '5'}):51539
frozenset({'2', '0', '6', ' ', '7'}):51644
frozenset({'2', '0', '8', '6', '3'}):51027
frozenset({'0', '4', ' ', '5', '7'}):52114
frozenset({'2', '0', '9', '8', '6'}):51220
frozenset({'9', '8', '6', ' ', '5'}):53366
frozenset({'0', '8', '6', '3', '5'}):51098
frozenset({'4', '9', '8', ' ', '5'}):53661
frozenset({'2', '8', ' ', '5', '7'}):53738
frozenset({'2', '4', '9', '8', '6'}):52617
frozenset({'2', '4', '9', ' ', '5'}):53417
frozenset({'2', '0', '4', '9', '5'}):51333
frozenset({'0', '8', '6', ' ', '7'}):51889
frozenset({'9', '8', '3', '5', '1'}):52680
frozenset({'2', '4', '8', '3', '5'}):52761
frozenset({'9', '6', ' ', '3', '7'}):53155
frozenset({'2', '4', '8', '6', '3'}):52454
frozenset({'9', ' ', '3', '5', '7'}):53480
frozenset({'2', '0', '8', '5', '1'}):51284
frozenset({'2', '6', '5', '1', '7'}):52426
frozenset({'4', '9', '8', ' ', '1'}):53564
frozenset({'2', '9', '6', '3', '1'}):52284
frozenset({'2', '4', '0', '8', '1'}):51245
frozenset({'0', '8', '6', '3', '1'}):50935
frozenset({'0', '6', ' ', '1', '7'}):51628
frozenset({'4', '9', '3', '5', '1'}):52602
frozenset({'0', '6', ' ', '5', '1'}):51554
frozenset({'4', '8', ' ', '3', '1'}):53364
frozenset({'2', '4', '9', '6', '1'}):52418
frozenset({'4', '0', '8', '6', '1'}):51109
frozenset({'8', ' ', '5', '1', '7'}):53638
frozenset({'9', '8', ' ', '3', '1'}):53349
frozenset({'2', '0', '9', '6', '7'}):51126
frozenset({'4', '0', '8', ' ', '5'}):52169
frozenset({'2', '6', ' ', '3', '1'}):52900
frozenset({'4', '9', '8', '3', '5'}):52791
frozenset({'2', '6', ' ', '3', '7'}):53120
frozenset({'2', '0', '9', '3', '1'}):51138
frozenset({'2', '9', ' ', '5', '7'}):53552
frozenset({'2', '9', '8', '6', '1'}):52581
frozenset({'4', ' ', '5', '1', '7'}):53506
frozenset({'0', ' ', '3', '5', '7'}):52007
frozenset({'4', '9', '8', ' ', '7'}):53781
frozenset({'9', '8', '6', ' ', '7'}):53534
frozenset({'4', '0', ' ', '3', '7'}):51976
frozenset({'2', '0', '9', '8', '3'}):51338
frozenset({'4', '0', '9', ' ', '3'}):51877
frozenset({'2', '0', ' ', '3', '7'}):51885
frozenset({'0', '9', '8', '6', '3'}):51090
frozenset({'0', '9', '8', '3', '5'}):51405
frozenset({'4', '8', '6', ' ', '5'}):53318
frozenset({'4', '6', '3', '5', '7'}):52482
frozenset({'2', '9', '8', ' ', '3'}):53509
frozenset({'9', '8', '6', '3', '5'}):52467
frozenset({'2', '4', ' ', '1', '7'}):53378
frozenset({'9', '8', '6', '5', '1'}):52557
frozenset({'2', '4', ' ', '3', '7'}):53434
frozenset({'2', '0', '4', '9', '3'}):51208
frozenset({'2', '0', '4', '6', '5'}):50980
frozenset({'0', '9', '8', ' ', '7'}):52188
frozenset({'0', '9', '8', ' ', '1'}):51986
frozenset({'4', '0', ' ', '1', '7'}):51929
frozenset({'2', '4', '3', '5', '1'}):52509
frozenset({'2', '4', '9', '3', '1'}):52548
frozenset({'0', ' ', '5', '1', '7'}):51909
frozenset({'0', '9', ' ', '1', '7'}):51957
frozenset({'0', ' ', '3', '1', '7'}):51768
frozenset({'4', '6', '3', '5', '1'}):52267
frozenset({'0', '9', ' ', '5', '1'}):51902
frozenset({'4', '0', '8', '5', '1'}):51381
frozenset({'9', '6', '3', '5', '1'}):52254
frozenset({'2', '0', '6', '5', '1'}):50912
frozenset({'2', '9', ' ', '3', '7'}):53430
frozenset({'4', '8', '6', '3', '5'}):52479
frozenset({'2', '9', ' ', '5', '1'}):53380
frozenset({'4', '8', '6', '1', '7'}):52688
frozenset({'2', '0', '9', '3', '7'}):51305
frozenset({'2', '0', '9', '6', '5'}):51083
frozenset({'4', '0', '8', ' ', '7'}):52199
frozenset({'2', '4', '0', '8', '3'}):51283
frozenset({'4', '8', ' ', '5', '7'}):53805
frozenset({'4', '8', '6', ' ', '7'}):53521
frozenset({'2', '4', '9', '8', ' '}):53611
frozenset({'2', '0', '8', '3', '5'}):51371
frozenset({'2', '4', '8', ' ', '7'}):53678
frozenset({'4', '0', '6', ' ', '3'}):51517
frozenset({'4', '0', '8', '6', '7'}):51302
frozenset({'2', '0', '9', ' ', '5'}):51976
frozenset({'4', '0', '8', '3', '5'}):51432
frozenset({'4', '9', '3', '5', '7'}):52776
frozenset({'0', '9', '6', '3', '1'}):50887
frozenset({'2', '4', '9', '8', '5'}):52861
frozenset({'2', '8', '6', ' ', '3'}):53172
frozenset({'0', '6', '3', '5', '1'}):50846
frozenset({'2', '0', '4', '5', '7'}):51360
frozenset({'0', '9', '8', '6', ' '}):51859
frozenset({'2', '0', '4', '6', '3'}):50886
frozenset({' ', '3', '5', '1', '7'}):53344
frozenset({'9', ' ', '3', '5', '1'}):53257
frozenset({'4', '6', ' ', '3', '5'}):53018
frozenset({'0', '8', ' ', '5', '7'}):52241
frozenset({'2', '0', '4', '9', '6'}):51047
frozenset({'9', '8', '3', '5', '7'}):52905
frozenset({'2', '4', '6', ' ', '3'}):52990
frozenset({'2', '4', '0', '3', '1'}):51058
frozenset({'0', '8', '6', ' ', '1'}):51681
frozenset({'8', ' ', '3', '1', '7'}):53421
frozenset({'2', '4', '6', '3', '1'}):52245
frozenset({'4', '9', '3', '1', '7'}):52675
frozenset({'0', '9', '8', '6', '1'}):51147
frozenset({'2', '0', ' ', '1', '7'}):51775
frozenset({'2', '0', '8', '3', '1'}):51137
frozenset({'2', '8', '6', '3', '1'}):52359
frozenset({'2', ' ', '3', '5', '7'}):53448
frozenset({'2', '0', '9', '5', '1'}):51251
frozenset({'4', '9', '8', '6', '3'}):52491
frozenset({'2', '0', '3', '1', '7'}):51111
frozenset({'4', '9', '6', ' ', '7'}):53355
frozenset({'2', '9', '8', '5', '7'}):53009
frozenset({'4', ' ', '3', '5', '7'}):53540
frozenset({'2', '9', '8', '6', '3'}):52520
frozenset({'2', '0', '3', '5', '1'}):51082
frozenset({'4', '9', '8', '1', '7'}):52933
frozenset({'2', '0', '6', '3', '7'}):50977
frozenset({'2', '6', ' ', '5', '1'}):53008
frozenset({'0', '8', '6', '3', '7'}):51158
frozenset({'2', '0', '9', ' ', '3'}):51841
frozenset({'2', '4', '8', '6', ' '}):53265
frozenset({'8', ' ', '3', '5', '7'}):53691
frozenset({'2', '4', '9', '6', '3'}):52345
frozenset({'4', '0', '9', '8', '7'}):51571
frozenset({'2', '0', '6', ' ', '5'}):51590
frozenset({'2', '9', '6', '5', '7'}):52556
frozenset({'0', '9', ' ', '5', '7'}):52105
frozenset({'2', '4', '0', '8', '6'}):51105
frozenset({'0', '9', '6', ' ', '7'}):51791
frozenset({'2', '4', '0', '8', '5'}):51432
frozenset({'2', '4', '8', '3', '7'}):52866
frozenset({'9', '6', ' ', '3', '5'}):53013
frozenset({'2', '4', '8', '6', '5'}):52506
frozenset({'0', '9', '3', '5', '1'}):51178
frozenset({'0', '8', ' ', '1', '7'}):51982
frozenset({'2', '4', '8', '3', '1'}):52621
frozenset({'9', '6', ' ', '1', '7'}):53252
frozenset({'2', '4', '8', '5', '1'}):52720
frozenset({'6', ' ', '3', '5', '1'}):52904
frozenset({'8', '6', '3', '5', '7'}):52634
frozenset({'2', '4', '9', ' ', '3'}):53323
frozenset({'2', '0', '6', ' ', '1'}):51496
frozenset({'4', '0', '8', '3', '1'}):51188
frozenset({'0', '8', '5', '1', '7'}):51421
frozenset({'0', '9', '8', '1', '7'}):51435
frozenset({'4', '6', '3', '1', '7'}):52397
frozenset({'4', '9', '6', '5', '1'}):52426
frozenset({'2', '8', ' ', '1', '7'}):53525
frozenset({'4', '9', '6', '3', '1'}):52288
frozenset({'2', '4', '3', '1', '7'}):52591
frozenset({'8', '6', ' ', '1', '7'}):53367
frozenset({'2', '4', '9', '5', '1'}):52646
frozenset({'2', '0', '8', ' ', '7'}):52082
frozenset({'2', '9', '8', '3', '1'}):52670
frozenset({'0', '4', '9', '6', '5'}):51117
frozenset({'4', '9', '6', ' ', '1'}):53145
frozenset({'2', '8', '5', '1', '7'}):52829
frozenset({'4', '6', ' ', '5', '7'}):53310
frozenset({'2', '9', '8', '6', '5'}):52627
frozenset({'2', '8', '6', '5', '7'}):52679
frozenset({'2', '9', '8', ' ', '5'}):53680
frozenset({'0', '9', '8', '6', '5'}):51261
frozenset({'2', '4', '0', ' ', '7'}):51944
frozenset({'0', '9', '8', '3', '7'}):51432
frozenset({'2', '0', ' ', '3', '5'}):51840
frozenset({'2', '0', '6', ' ', '3'}):51483
frozenset({'4', '0', ' ', '3', '5'}):51920
frozenset({'2', '4', '6', '3', '5'}):52268
frozenset({'9', '8', ' ', '3', '7'}):53592
frozenset({'4', '9', '8', '6', ' '}):53368
frozenset({'0', '6', ' ', '5', '7'}):51743
frozenset({'2', '4', '0', '9', '8'}):51421
frozenset({'2', '4', '0', '5', '1'}):51173
frozenset({'9', ' ', '3', '1', '7'}):53327
frozenset({'2', '4', ' ', '3', '5'}):53301
frozenset({'9', '8', '6', '3', '7'}):52617
frozenset({'0', '9', '6', '5', '1'}):51029
frozenset({'0', '6', '3', '1', '7'}):50911
frozenset({'2', '4', '8', '5', '7'}):52941
frozenset({'9', '3', '5', '1', '7'}):52658
frozenset({'2', '0', '9', ' ', '1'}):51836
frozenset({'2', '4', '0', ' ', '1'}):51736
frozenset({'0', '8', '6', '1', '7'}):51159
frozenset({'0', '9', '6', ' ', '1'}):51626
frozenset({'2', '9', '6', '5', '1'}):52404
frozenset({'4', '8', ' ', '1', '7'}):53630
frozenset({'8', ' ', '3', '5', '1'}):53376
frozenset({'2', '4', '6', '5', '1'}):52305
frozenset({'9', '8', ' ', '1', '7'}):53642
frozenset({'2', '0', '9', '3', '5'}):51267
frozenset({'2', '0', '9', '6', '3'}):50971
frozenset({'4', '0', '6', '3', '1'}):50850
frozenset({'2', '0', '8', ' ', '1'}):51843
frozenset({'4', '9', ' ', '5', '7'}):53613
frozenset({'2', '9', '6', ' ', '7'}):53310
frozenset({'2', '9', '6', ' ', '1'}):53136
frozenset({'4', '8', '5', '1', '7'}):52920
frozenset({'4', '9', ' ', '3', '1'}):53283
frozenset({'0', '4', '9', '5', '7'}):51486
frozenset({'4', ' ', '3', '5', '1'}):53280
frozenset({'0', '4', '9', '6', '3'}):50969
frozenset({'2', '0', '8', '6', ' '}):51737
frozenset({'4', '9', '6', '5', '7'}):52604
frozenset({'2', '8', '6', ' ', '5'}):53263
frozenset({'9', '8', ' ', '5', '7'}):53805
frozenset({'4', '0', '8', '3', '7'}):51458
frozenset({'4', '0', '9', ' ', '7'}):52091
frozenset({'2', '0', '8', '6', '5'}):51147
frozenset({'2', '0', '8', '3', '7'}):51385
frozenset({'8', '6', ' ', '3', '7'}):53328
frozenset({'2', '4', '9', '3', '5'}):52602
frozenset({'0', '9', '8', '6', '7'}):51330
frozenset({'2', '4', '0', ' ', '5'}):51901
frozenset({'2', '0', '4', '6', '1'}):50918
frozenset({'2', '4', ' ', '3', '1'}):53183
frozenset({'6', ' ', '3', '1', '7'}):53025
frozenset({'2', '4', '0', '8', ' '}):51985
frozenset({'0', '9', '6', '5', '7'}):51193
frozenset({'9', '8', '6', '3', '1'}):52371
frozenset({'2', '4', '9', ' ', '1'}):53364
frozenset({'8', '6', '5', '1', '7'}):52647
frozenset({'2', '4', '0', '3', '7'}):51273
frozenset({'2', '4', '9', '8', '7'}):52968
frozenset({'0', '9', '3', '1', '7'}):51231
frozenset({'9', '6', '3', '1', '7'}):52358
frozenset({'6', '3', '5', '1', '7'}):52358
frozenset({'9', '8', '6', ' ', '1'}):53286
frozenset({'2', '4', '5', '1', '7'}):52666
frozenset({'2', '9', '3', '5', '1'}):52553
frozenset({'0', ' ', '3', '5', '1'}):51715
frozenset({'4', '8', '6', '5', '1'}):52520
frozenset({'2', '9', ' ', '1', '7'}):53435
frozenset({'2', ' ', '3', '5', '1'}):53190
frozenset({'2', '0', '6', '3', '5'}):50923
frozenset({'2', '9', '6', ' ', '5'}):53167
frozenset({'4', '0', '9', '3', '1'}):51177
frozenset({'4', '0', '5', '1', '7'}):51350
frozenset({'4', '0', '3', '1', '7'}):51206
frozenset({'2', '0', '6', '1', '7'}):50963
frozenset({'4', '9', '8', '3', '7'}):52900
frozenset({'4', '0', '8', ' ', '1'}):51947
frozenset({'4', '9', '8', '6', '5'}):52620
frozenset({'2', '6', ' ', '3', '5'}):52973
frozenset({'4', '6', ' ', '3', '1'}):52943
frozenset({'0', '4', '6', '5', '7'}):51166
frozenset({'2', '8', '3', '1', '7'}):52690
frozenset({'0', '9', ' ', '3', '7'}):51973
frozenset({'2', '0', '9', '8', ' '}):52081
frozenset({'2', '9', '8', '6', ' '}):53405
frozenset({'4', '8', ' ', '3', '5'}):53564
frozenset({'2', '9', '6', '3', '7'}):52465
frozenset({'8', '6', ' ', '5', '7'}):53490
frozenset({'2', '0', '8', '6', '7'}):51198
frozenset({'0', '4', '9', ' ', '5'}):52041
frozenset({'2', '0', '8', '5', '7'}):51518
frozenset({'0', '4', '9', '6', ' '}):51704
frozenset({'9', '6', '3', '5', '7'}):52457
frozenset({'2', '4', '8', ' ', '3'}):53469
frozenset({'2', '0', '9', '8', '5'}):51496
frozenset({'4', '0', '6', ' ', '7'}):51751
frozenset({'0', '8', '6', '5', '7'}):51305
frozenset({'2', '0', '4', '9', ' '}):51917
frozenset({'4', '9', '6', '3', '7'}):52490
frozenset({'2', '8', ' ', '3', '5'}):53520
frozenset({'0', '9', '6', '1', '7'}):51101
frozenset({'2', '4', '9', '6', ' '}):53163
frozenset({'2', '0', '4', '9', '1'}):51236
frozenset({'8', '3', '5', '1', '7'}):52779
frozenset({'0', '9', '6', '3', '7'}):51059
frozenset({'0', '8', '6', ' ', '3'}):51656
frozenset({'9', '8', '5', '1', '7'}):52930
frozenset({'2', '4', '6', ' ', '1'}):53038
frozenset({'0', '8', ' ', '3', '5'}):52043
frozenset({'2', '4', '8', '6', '7'}):52699
frozenset({'2', '0', '9', '8', '1'}):51343
frozenset({'2', '6', '3', '5', '1'}):52223
frozenset({'2', '9', '6', '1', '7'}):52516
frozenset({'4', '8', ' ', '5', '1'}):53528
frozenset({'0', '6', ' ', '3', '1'}):51407
frozenset({'4', '3', '5', '1', '7'}):52692
frozenset({'2', '8', '6', ' ', '1'}):53201
frozenset({'4', '9', '5', '1', '7'}):52810
frozenset({'2', '0', ' ', '3', '1'}):51634
frozenset({'0', '4', '6', ' ', '1'}):51578
frozenset({'0', '4', '3', '5', '7'}):51405
frozenset({'4', '9', '8', '5', '1'}):52841
frozenset({'2', '6', ' ', '1', '7'}):53146
frozenset({'4', '8', '3', '1', '7'}):52763
frozenset({'4', '9', '8', '5', '7'}):53031
frozenset({'4', '9', '8', '6', '7'}):52802
frozenset({'2', '0', '9', '1', '7'}):51266
frozenset({'4', '8', '6', '3', '7'}):52655
frozenset({'2', '9', ' ', '3', '5'}):53343
frozenset({'2', '0', '3', '5', '7'}):51322
frozenset({'2', '0', '5', '1', '7'}):51205
frozenset({'0', '6', ' ', '3', '7'}):51609
frozenset({'2', '6', '3', '5', '7'}):52426
frozenset({'4', '9', '8', ' ', '3'}):53511
frozenset({'2', '4', '3', '5', '7'}):52725
frozenset({'9', '8', '6', ' ', '3'}):53180
frozenset({'2', '4', '8', ' ', '5'}):53558
frozenset({'2', '0', '9', '8', '7'}):51502
frozenset({'0', '4', '6', ' ', '5'}):51671
frozenset({'0', '9', '8', '5', '7'}):51604
frozenset({'2', '0', '4', '6', ' '}):51558
frozenset({'0', '9', ' ', '3', '5'}):51908
frozenset({'2', '9', '8', ' ', '7'}):53756
frozenset({'9', '8', '6', '5', '7'}):52784
frozenset({'2', '4', '0', '9', '7'}):51359
frozenset({'8', '6', '3', '1', '7'}):52478
frozenset({'0', '8', '6', ' ', '5'}):51827
frozenset({'0', '9', '8', ' ', '3'}):51959
frozenset({'0', '8', ' ', '5', '1'}):51956
frozenset({'2', '0', '8', '6', '1'}):51028
frozenset({'4', '0', ' ', '3', '1'}):51706
frozenset({'2', '4', '9', '1', '7'}):52727
frozenset({'4', '0', '8', '1', '7'}):51418
frozenset({'8', '6', ' ', '5', '1'}):53218
frozenset({'0', '8', '3', '5', '1'}):51223
frozenset({'0', '9', ' ', '3', '1'}):51750
frozenset({'2', '8', ' ', '3', '1'}):53314
frozenset({'4', '6', '5', '1', '7'}):52526
frozenset({'2', '9', '8', ' ', '1'}):53542
frozenset({'4', '9', '6', '1', '7'}):52569
frozenset({'0', '8', '3', '1', '7'}):51244
frozenset({'2', '9', '3', '1', '7'}):52609
frozenset({'0', '9', '8', '5', '1'}):51402
frozenset({'2', '8', ' ', '5', '1'}):53472
frozenset({'2', '4', '8', ' ', '1'}):53428
frozenset({'0', '4', '9', ' ', '1'}):51921
frozenset({'9', '6', '5', '1', '7'}):52529
frozenset({'0', '4', '9', '3', '7'}):51357
frozenset({'2', '0', '8', ' ', '3'}):51913
frozenset({'2', '0', '9', '6', '1'}):51007
frozenset({'4', '8', '6', '5', '7'}):52769
frozenset({'2', '9', '8', '3', '7'}):52871
frozenset({'4', '9', '6', ' ', '5'}):53170
frozenset({'2', '8', '6', '5', '1', '7'}):51936
frozenset({'0', '4', '9', '3', '5', '7'}):50829
frozenset({'2', '9', '8', '6', '1', '7'}):52019
frozenset({'2', '0', '8', ' ', '5', '7'}):51518
frozenset({'2', '0', '8', '6', ' ', '3'}):51027
frozenset({'2', '4', '0', '9', '8', '6'}):50630
frozenset({'2', '8', '6', ' ', '5', '7'}):52679
frozenset({'9', '8', '6', ' ', '3', '7'}):52617
frozenset({'2', '0', '8', '6', '5', '7'}):50664
frozenset({'2', '0', '4', ' ', '5', '7'}):51360
frozenset({'2', '4', '0', '6', ' ', '7'}):51052
frozenset({'4', '8', '6', ' ', '3', '5'}):52479
frozenset({'2', '4', '6', ' ', '5', '7'}):52484
frozenset({'2', '0', '4', '6', '3', '1'}):50303
frozenset({'2', '4', '9', '8', '5', '1'}):52137
frozenset({'2', '4', ' ', '3', '1', '7'}):52591
frozenset({'9', '8', '6', '3', '5', '1'}):51752
frozenset({'0', '8', '6', ' ', '5', '7'}):51305
frozenset({'2', '4', ' ', '5', '1', '7'}):52666
frozenset({'8', '6', '3', '5', '1', '7'}):51876
frozenset({'0', '9', '8', '6', ' ', '5'}):51261
frozenset({'2', '4', '9', ' ', '3', '1'}):52548
frozenset({'2', '4', '9', '8', '3', '7'}):52213
frozenset({'2', '4', '0', '9', '6', '1'}):50468
frozenset({'0', '8', ' ', '5', '1', '7'}):51421
frozenset({'0', '9', '8', ' ', '3', '1'}):51218
frozenset({'9', '8', '6', ' ', '3', '1'}):52371
frozenset({'2', '4', '3', '5', '1', '7'}):51983
frozenset({'2', '0', '8', '6', '1', '7'}):50543
frozenset({'4', '0', '9', ' ', '5', '1'}):51332
frozenset({'4', '0', ' ', '3', '1', '7'}):51206
frozenset({'2', '9', '8', ' ', '1', '7'}):52874
frozenset({'0', '9', ' ', '3', '5', '1'}):51178
frozenset({'4', '0', '8', '3', '5', '1'}):50707
frozenset({'4', '8', '6', '3', '5', '1'}):51763
frozenset({'2', '9', ' ', '3', '1', '7'}):52609
frozenset({'4', '9', '8', '6', '1', '7'}):52062
frozenset({'4', '0', '9', '8', ' ', '7'}):51571
frozenset({'0', '4', '3', '5', '1', '7'}):50704
frozenset({'2', '9', '6', ' ', '5', '7'}):52556
frozenset({'2', '0', '6', '3', '5', '1'}):50308
frozenset({'0', '4', '8', ' ', '5', '1'}):51381
frozenset({'2', '0', '9', '6', '1', '7'}):50508
frozenset({'2', '0', '6', '3', '1', '7'}):50356
frozenset({'4', '0', '8', ' ', '3', '1'}):51188
frozenset({'4', '9', '8', '6', '3', '5'}):51831
frozenset({'4', '9', '6', ' ', '5', '7'}):52604
frozenset({'2', '9', '8', '5', '1', '7'}):52225
frozenset({'4', '0', '6', '3', '5', '7'}):50521
frozenset({'4', '9', '6', ' ', '5', '1'}):52426
frozenset({'2', '0', '9', '8', ' ', '3'}):51338
frozenset({'4', '8', '6', '3', '1', '7'}):51898
frozenset({'4', '0', '8', '6', ' ', '5'}):51229
frozenset({'2', '9', ' ', '3', '5', '1'}):52553
frozenset({'4', '0', '8', ' ', '3', '7'}):51458
frozenset({'2', '0', '9', '6', '3', '5'}):50451
frozenset({'0', '9', '6', ' ', '5', '7'}):51193
frozenset({'2', '4', '9', '8', ' ', '7'}):52968
frozenset({'4', '0', '9', ' ', '3', '5'}):51301
frozenset({'2', '0', '8', '6', '3', '7'}):50567
frozenset({'2', '0', '8', '3', '5', '7'}):50894
frozenset({'4', '0', '9', '6', ' ', '3'}):50969
frozenset({'2', '4', '8', ' ', '3', '7'}):52866
frozenset({'2', '0', '9', '8', '5', '7'}):50970
frozenset({'2', '4', '9', '6', ' ', '3'}):52345
frozenset({'2', '4', '9', ' ', '5', '7'}):52780
frozenset({'2', '0', '4', '9', '3', '1'}):50601
frozenset({'2', '4', '9', '8', '3', '5'}):52106
frozenset({'2', '0', '4', '8', ' ', '5'}):51432
frozenset({'2', '4', '0', '3', '5', '7'}):50760
frozenset({'0', '9', '8', '6', ' ', '3'}):51090
frozenset({'0', '9', '8', ' ', '5', '7'}):51604
frozenset({'2', '0', '4', '9', '5', '7'}):50818
frozenset({'9', '8', '3', '5', '1', '7'}):52139
frozenset({'2', '4', '0', '9', '6', '7'}):50568
frozenset({'2', '4', '6', ' ', '3', '1'}):52245
frozenset({'2', '4', '8', '6', '1', '7'}):51966
frozenset({'2', '4', '8', '6', '3', '7'}):51965
frozenset({'0', '8', '6', ' ', '3', '1'}):50935
frozenset({'2', '9', '8', '6', ' ', '1'}):52581
frozenset({'4', '0', '6', ' ', '3', '1'}):50850
frozenset({'2', '0', ' ', '3', '1', '7'}):51111
frozenset({'2', '6', ' ', '3', '1', '7'}):52334
frozenset({'4', '9', '8', '3', '5', '1'}):52064
frozenset({'2', '9', '6', ' ', '5', '1'}):52404
frozenset({'4', '9', ' ', '5', '1', '7'}):52810
frozenset({'2', '0', '9', '3', '5', '1'}):50622
frozenset({'2', '0', '9', '3', '1', '7'}):50648
frozenset({'2', '0', '3', '5', '1', '7'}):50612
frozenset({'0', '4', '6', '5', '1', '7'}):50542
frozenset({'2', '9', '8', '3', '5', '7'}):52239
frozenset({'2', '0', '9', '8', ' ', '1'}):51343
frozenset({'4', '9', '8', '3', '1', '7'}):52138
frozenset({'0', '4', '9', '8', ' ', '5'}):51539
frozenset({'2', '6', ' ', '3', '5', '1'}):52223
frozenset({'4', '9', '8', '6', ' ', '5'}):52620
