frozenset({'2'}):56422
frozenset({'4'}):56531
frozenset({'0'}):54544
frozenset({'9'}):56600
frozenset({'8'}):56780
frozenset({'6'}):56099
frozenset({' '}):57777
frozenset({'3'}):56310
frozenset({'5'}):56542
frozenset({'1'}):56299
frozenset({'7'}):56701
frozenset({'1', '6'}):54969
frozenset({' ', '7'}):56701
frozenset({'7', '3'}):55433
frozenset({'8', '3'}):55475
frozenset({'4', '8'}):55673
frozenset({'5', '2'}):55377
frozenset({' ', '2'}):56422
frozenset({'4', '6'}):55086
frozenset({'0', '9'}):53721
frozenset({'5', '3'}):55315
frozenset({'7', '9'}):55640
frozenset({'4', '5'}):55461
frozenset({'4', '3'}):55333
frozenset({' ', '8'}):56780
frozenset({'6', '2'}):55025
frozenset({'4', '2'}):55331
frozenset({'8', '6'}):55314
frozenset({'1', '3'}):55069
frozenset({' ', '5'}):56542
frozenset({'1', '9'}):55362
frozenset({' ', '3'}):56310
frozenset({'4', ' '}):56531
frozenset({'1', '2'}):55189
frozenset({'5', '8'}):55720
frozenset({'3', '2'}):55221
frozenset({'0', '5'}):53702
frozenset({'7', '6'}):55252
frozenset({' ', '1'}):56299
frozenset({'5', '7'}):55633
frozenset({' ', '9'}):56600
frozenset({'9', '3'}):55288
frozenset({'0', '7'}):53770
frozenset({'4', '0'}):53688
frozenset({'5', '9'}):55521
frozenset({'7', '8'}):55829
frozenset({'0', '8'}):53813
frozenset({'9', '8'}):55716
frozenset({'0', '2'}):53548
frozenset({'1', '7'}):55399
frozenset({'4', '1'}):55317
frozenset({'8', '2'}):55617
frozenset({'4', '9'}):55498
frozenset({'0', '6'}):53289
frozenset({'0', ' '}):54544
frozenset({'5', '1'}):55292
frozenset({'4', '7'}):55636
frozenset({'9', '2'}):55479
frozenset({'1', '8'}):55462
frozenset({'7', '2'}):55503
frozenset({' ', '6'}):56099
frozenset({'3', '6'}):54870
frozenset({'0', '1'}):53461
frozenset({'9', '6'}):55153
frozenset({'0', '3'}):53529
frozenset({'5', '6'}):55047
frozenset({'0', '8', '3', '5', '7'}):51758
frozenset({'9', '8', ' ', '3', '5'}):53756
frozenset({'2', '4', '6', '3', '7'}):52690
frozenset({'0', '4', '8', '6', '5'}):51470
frozenset({'2', '0', '9', ' ', '7'}):52239
frozenset({'2', '4', '9', '6', '7'}):52820
frozenset({'2', '4', '9', '5', '7'}):53021
frozenset({'4', '0', '9', '8', '3'}):51595
frozenset({'4', '8', ' ', '3', '7'}):53910
frozenset({'2', '9', '6', '3', '5'}):52580
frozenset({'0', '9', '6', ' ', '3'}):51798
frozenset({'9', '6', ' ', '5', '7'}):53563
frozenset({'0', '9', '5', '1', '7'}):51597
frozenset({'0', '8', ' ', '3', '1'}):51996
frozenset({'2', '4', '6', ' ', '5'}):53274
frozenset({'0', '8', ' ', '3', '7'}):52299
frozenset({'2', '4', '8', '1', '7'}):53046
frozenset({'0', '6', '3', '5', '7'}):51284
frozenset({'9', '6', ' ', '5', '1'}):53362
frozenset({'9', '6', ' ', '3', '1'}):53169
frozenset({'6', ' ', '5', '1', '7'}):53434
frozenset({'0', '9', '6', '3', '5'}):51224
frozenset({'9', '8', '6', '1', '7'}):52930
frozenset({'2', '4', ' ', '5', '1'}):53516
frozenset({'2', '4', '9', '8', '1'}):53034
frozenset({'8', '6', '3', '5', '1'}):52602
frozenset({'2', '4', '9', ' ', '7'}):53782
frozenset({'6', ' ', '3', '5', '7'}):53393
frozenset({'2', '4', '9', '8', '3'}):53005
frozenset({'0', '3', '5', '1', '7'}):51450
frozenset({'4', '8', '6', ' ', '1'}):53491
frozenset({'2', '9', '5', '1', '7'}):52964
frozenset({'0', '9', '8', '3', '1'}):51459
frozenset({'2', '3', '5', '1', '7'}):52838
frozenset({'4', '0', '9', '8', '1'}):51647
frozenset({'8', '6', ' ', '3', '1'}):53276
frozenset({'0', '4', ' ', '5', '1'}):52119
frozenset({'4', '6', ' ', '5', '1'}):53320
frozenset({'2', '9', '8', '1', '7'}):53115
frozenset({'2', '8', '3', '5', '1'}):52889
frozenset({'2', '9', ' ', '3', '1'}):53468
frozenset({'4', '9', '8', '6', '1'}):52818
frozenset({'2', ' ', '5', '1', '7'}):53617
frozenset({'4', '0', '9', '8', ' '}):52365
frozenset({'2', '0', '6', '5', '7'}):51304
frozenset({'4', '0', '9', '1', '7'}):51615
frozenset({'4', '0', '3', '5', '1'}):51404
frozenset({'4', '0', '9', '5', '1'}):51573
frozenset({'4', '9', ' ', '3', '7'}):53736
frozenset({'2', '8', '6', '3', '5'}):52690
frozenset({'2', '0', '6', '3', '1'}):51059
frozenset({'2', '6', ' ', '5', '7'}):53441
frozenset({'2', '9', '8', '5', '1'}):53063
frozenset({'4', '6', ' ', '1', '7'}):53494
frozenset({'4', '0', '6', '3', '5'}):51202
frozenset({'2', '4', '9', '6', '5'}):52646
frozenset({'2', '4', '9', '3', '7'}):52960
frozenset({'8', '6', ' ', '3', '5'}):53416
frozenset({'0', '4', '9', '8', '5'}):51780
frozenset({'2', '0', '6', ' ', '7'}):51885
frozenset({'2', '0', '8', '6', '3'}):51268
frozenset({'0', '4', ' ', '5', '7'}):52355
frozenset({'2', '0', '9', '8', '6'}):51461
frozenset({'9', '8', '6', ' ', '5'}):53607
frozenset({'0', '8', '6', '3', '5'}):51339
frozenset({'4', '9', '8', ' ', '5'}):53902
frozenset({'2', '8', ' ', '5', '7'}):53979
frozenset({'2', '4', '9', '8', '6'}):52858
frozenset({'2', '4', '9', ' ', '5'}):53658
frozenset({'2', '0', '4', '9', '5'}):51574
frozenset({'0', '8', '6', ' ', '7'}):52130
frozenset({'9', '8', '3', '5', '1'}):52921
frozenset({'2', '4', '8', '3', '5'}):53002
frozenset({'9', '6', ' ', '3', '7'}):53396
frozenset({'2', '4', '8', '6', '3'}):52695
frozenset({'9', ' ', '3', '5', '7'}):53721
frozenset({'2', '0', '8', '5', '1'}):51525
frozenset({'2', '6', '5', '1', '7'}):52667
frozenset({'4', '9', '8', ' ', '1'}):53805
frozenset({'2', '9', '6', '3', '1'}):52525
frozenset({'2', '4', '0', '8', '1'}):51486
frozenset({'0', '8', '6', '3', '1'}):51176
frozenset({'0', '6', ' ', '1', '7'}):51869
frozenset({'4', '9', '3', '5', '1'}):52843
frozenset({'0', '6', ' ', '5', '1'}):51795
frozenset({'4', '8', ' ', '3', '1'}):53605
frozenset({'2', '4', '9', '6', '1'}):52659
frozenset({'4', '0', '8', '6', '1'}):51350
frozenset({'8', ' ', '5', '1', '7'}):53879
frozenset({'9', '8', ' ', '3', '1'}):53590
frozenset({'2', '0', '9', '6', '7'}):51367
frozenset({'4', '0', '8', ' ', '5'}):52410
frozenset({'2', '6', ' ', '3', '1'}):53141
frozenset({'4', '9', '8', '3', '5'}):53032
frozenset({'2', '6', ' ', '3', '7'}):53361
frozenset({'2', '0', '9', '3', '1'}):51379
frozenset({'2', '9', ' ', '5', '7'}):53793
frozenset({'2', '9', '8', '6', '1'}):52822
frozenset({'4', ' ', '5', '1', '7'}):53747
frozenset({'0', ' ', '3', '5', '7'}):52248
frozenset({'4', '9', '8', ' ', '7'}):54022
frozenset({'9', '8', '6', ' ', '7'}):53775
frozenset({'4', '0', ' ', '3', '7'}):52217
frozenset({'2', '0', '9', '8', '3'}):51579
frozenset({'4', '0', '9', ' ', '3'}):52118
frozenset({'2', '0', ' ', '3', '7'}):52126
frozenset({'0', '9', '8', '6', '3'}):51331
frozenset({'0', '9', '8', '3', '5'}):51646
frozenset({'4', '8', '6', ' ', '5'}):53559
frozenset({'4', '6', '3', '5', '7'}):52723
frozenset({'2', '9', '8', ' ', '3'}):53750
frozenset({'9', '8', '6', '3', '5'}):52708
frozenset({'2', '4', ' ', '1', '7'}):53619
frozenset({'9', '8', '6', '5', '1'}):52798
frozenset({'2', '4', ' ', '3', '7'}):53675
frozenset({'2', '0', '4', '9', '3'}):51449
frozenset({'2', '0', '4', '6', '5'}):51221
frozenset({'0', '9', '8', ' ', '7'}):52429
frozenset({'0', '9', '8', ' ', '1'}):52227
frozenset({'4', '0', ' ', '1', '7'}):52170
frozenset({'2', '4', '3', '5', '1'}):52750
frozenset({'2', '4', '9', '3', '1'}):52789
frozenset({'0', ' ', '5', '1', '7'}):52150
frozenset({'0', '9', ' ', '1', '7'}):52198
frozenset({'0', ' ', '3', '1', '7'}):52009
frozenset({'4', '6', '3', '5', '1'}):52508
frozenset({'0', '9', ' ', '5', '1'}):52143
frozenset({'4', '0', '8', '5', '1'}):51622
frozenset({'9', '6', '3', '5', '1'}):52495
frozenset({'2', '0', '6', '5', '1'}):51153
frozenset({'2', '9', ' ', '3', '7'}):53671
frozenset({'4', '8', '6', '3', '5'}):52720
frozenset({'2', '9', ' ', '5', '1'}):53621
frozenset({'4', '8', '6', '1', '7'}):52929
frozenset({'2', '0', '9', '3', '7'}):51546
frozenset({'2', '0', '9', '6', '5'}):51324
frozenset({'4', '0', '8', ' ', '7'}):52440
frozenset({'2', '4', '0', '8', '3'}):51524
frozenset({'4', '8', ' ', '5', '7'}):54046
frozenset({'4', '8', '6', ' ', '7'}):53762
frozenset({'2', '4', '9', '8', ' '}):53852
frozenset({'2', '0', '8', '3', '5'}):51612
frozenset({'2', '4', '8', ' ', '7'}):53919
frozenset({'4', '0', '6', ' ', '3'}):51758
frozenset({'4', '0', '8', '6', '7'}):51543
frozenset({'2', '0', '9', ' ', '5'}):52217
frozenset({'4', '0', '8', '3', '5'}):51673
frozenset({'4', '9', '3', '5', '7'}):53017
frozenset({'0', '9', '6', '3', '1'}):51128
frozenset({'2', '4', '9', '8', '5'}):53102
frozenset({'2', '8', '6', ' ', '3'}):53413
frozenset({'0', '6', '3', '5', '1'}):51087
frozenset({'2', '0', '4', '5', '7'}):51601
frozenset({'0', '9', '8', '6', ' '}):52100
frozenset({'2', '0', '4', '6', '3'}):51127
frozenset({' ', '3', '5', '1', '7'}):53585
frozenset({'9', ' ', '3', '5', '1'}):53498
frozenset({'4', '6', ' ', '3', '5'}):53259
frozenset({'0', '8', ' ', '5', '7'}):52482
frozenset({'2', '0', '4', '9', '6'}):51288
frozenset({'9', '8', '3', '5', '7'}):53146
frozenset({'2', '4', '6', ' ', '3'}):53231
frozenset({'2', '4', '0', '3', '1'}):51299
frozenset({'0', '8', '6', ' ', '1'}):51922
frozenset({'8', ' ', '3', '1', '7'}):53662
frozenset({'2', '4', '6', '3', '1'}):52486
frozenset({'4', '9', '3', '1', '7'}):52916
frozenset({'0', '9', '8', '6', '1'}):51388
frozenset({'2', '0', ' ', '1', '7'}):52016
frozenset({'2', '0', '8', '3', '1'}):51378
frozenset({'2', '8', '6', '3', '1'}):52600
frozenset({'2', ' ', '3', '5', '7'}):53689
frozenset({'2', '0', '9', '5', '1'}):51492
frozenset({'4', '9', '8', '6', '3'}):52732
frozenset({'2', '0', '3', '1', '7'}):51352
frozenset({'4', '9', '6', ' ', '7'}):53596
frozenset({'2', '9', '8', '5', '7'}):53250
frozenset({'4', ' ', '3', '5', '7'}):53781
frozenset({'2', '9', '8', '6', '3'}):52761
frozenset({'2', '0', '3', '5', '1'}):51323
frozenset({'4', '9', '8', '1', '7'}):53174
frozenset({'2', '0', '6', '3', '7'}):51218
frozenset({'2', '6', ' ', '5', '1'}):53249
frozenset({'0', '8', '6', '3', '7'}):51399
frozenset({'2', '0', '9', ' ', '3'}):52082
frozenset({'2', '4', '8', '6', ' '}):53506
frozenset({'8', ' ', '3', '5', '7'}):53932
frozenset({'2', '4', '9', '6', '3'}):52586
frozenset({'4', '0', '9', '8', '7'}):51812
frozenset({'2', '0', '6', ' ', '5'}):51831
frozenset({'2', '9', '6', '5', '7'}):52797
frozenset({'0', '9', ' ', '5', '7'}):52346
frozenset({'2', '4', '0', '8', '6'}):51346
frozenset({'0', '9', '6', ' ', '7'}):52032
frozenset({'2', '4', '0', '8', '5'}):51673
frozenset({'2', '4', '8', '3', '7'}):53107
frozenset({'9', '6', ' ', '3', '5'}):53254
frozenset({'2', '4', '8', '6', '5'}):52747
frozenset({'0', '9', '3', '5', '1'}):51419
frozenset({'0', '8', ' ', '1', '7'}):52223
frozenset({'2', '4', '8', '3', '1'}):52862
frozenset({'9', '6', ' ', '1', '7'}):53493
frozenset({'2', '4', '8', '5', '1'}):52961
frozenset({'6', ' ', '3', '5', '1'}):53145
frozenset({'8', '6', '3', '5', '7'}):52875
frozenset({'2', '4', '9', ' ', '3'}):53564
frozenset({'2', '0', '6', ' ', '1'}):51737
frozenset({'4', '0', '8', '3', '1'}):51429
frozenset({'0', '8', '5', '1', '7'}):51662
frozenset({'0', '9', '8', '1', '7'}):51676
frozenset({'4', '6', '3', '1', '7'}):52638
frozenset({'4', '9', '6', '5', '1'}):52667
frozenset({'2', '8', ' ', '1', '7'}):53766
frozenset({'4', '9', '6', '3', '1'}):52529
frozenset({'2', '4', '3', '1', '7'}):52832
frozenset({'8', '6', ' ', '1', '7'}):53608
frozenset({'2', '4', '9', '5', '1'}):52887
frozenset({'2', '0', '8', ' ', '7'}):52323
frozenset({'2', '9', '8', '3', '1'}):52911
frozenset({'0', '4', '9', '6', '5'}):51358
frozenset({'4', '9', '6', ' ', '1'}):53386
frozenset({'2', '8', '5', '1', '7'}):53070
frozenset({'4', '6', ' ', '5', '7'}):53551
frozenset({'2', '9', '8', '6', '5'}):52868
frozenset({'2', '8', '6', '5', '7'}):52920
frozenset({'2', '9', '8', ' ', '5'}):53921
frozenset({'0', '9', '8', '6', '5'}):51502
frozenset({'2', '4', '0', ' ', '7'}):52185
frozenset({'0', '9', '8', '3', '7'}):51673
frozenset({'2', '0', ' ', '3', '5'}):52081
frozenset({'2', '0', '6', ' ', '3'}):51724
frozenset({'4', '0', ' ', '3', '5'}):52161
frozenset({'2', '4', '6', '3', '5'}):52509
frozenset({'9', '8', ' ', '3', '7'}):53833
frozenset({'4', '9', '8', '6', ' '}):53609
frozenset({'0', '6', ' ', '5', '7'}):51984
frozenset({'2', '4', '0', '9', '8'}):51662
frozenset({'2', '4', '0', '5', '1'}):51414
frozenset({'9', ' ', '3', '1', '7'}):53568
frozenset({'2', '4', ' ', '3', '5'}):53542
frozenset({'9', '8', '6', '3', '7'}):52858
frozenset({'0', '9', '6', '5', '1'}):51270
frozenset({'0', '6', '3', '1', '7'}):51152
frozenset({'2', '4', '8', '5', '7'}):53182
frozenset({'9', '3', '5', '1', '7'}):52899
frozenset({'2', '0', '9', ' ', '1'}):52077
frozenset({'2', '4', '0', ' ', '1'}):51977
frozenset({'0', '8', '6', '1', '7'}):51400
frozenset({'0', '9', '6', ' ', '1'}):51867
frozenset({'2', '9', '6', '5', '1'}):52645
frozenset({'4', '8', ' ', '1', '7'}):53871
frozenset({'8', ' ', '3', '5', '1'}):53617
frozenset({'2', '4', '6', '5', '1'}):52546
frozenset({'9', '8', ' ', '1', '7'}):53883
frozenset({'2', '0', '9', '3', '5'}):51508
frozenset({'2', '0', '9', '6', '3'}):51212
frozenset({'4', '0', '6', '3', '1'}):51091
frozenset({'2', '0', '8', ' ', '1'}):52084
frozenset({'4', '9', ' ', '5', '7'}):53854
frozenset({'2', '9', '6', ' ', '7'}):53551
frozenset({'2', '9', '6', ' ', '1'}):53377
frozenset({'4', '8', '5', '1', '7'}):53161
frozenset({'4', '9', ' ', '3', '1'}):53524
frozenset({'0', '4', '9', '5', '7'}):51727
frozenset({'4', ' ', '3', '5', '1'}):53521
frozenset({'0', '4', '9', '6', '3'}):51210
frozenset({'2', '0', '8', '6', ' '}):51978
frozenset({'4', '9', '6', '5', '7'}):52845
frozenset({'2', '8', '6', ' ', '5'}):53504
frozenset({'9', '8', ' ', '5', '7'}):54046
frozenset({'4', '0', '8', '3', '7'}):51699
frozenset({'4', '0', '9', ' ', '7'}):52332
frozenset({'2', '0', '8', '6', '5'}):51388
frozenset({'2', '0', '8', '3', '7'}):51626
frozenset({'8', '6', ' ', '3', '7'}):53569
frozenset({'2', '4', '9', '3', '5'}):52843
frozenset({'0', '9', '8', '6', '7'}):51571
frozenset({'2', '4', '0', ' ', '5'}):52142
frozenset({'2', '0', '4', '6', '1'}):51159
frozenset({'2', '4', ' ', '3', '1'}):53424
frozenset({'6', ' ', '3', '1', '7'}):53266
frozenset({'2', '4', '0', '8', ' '}):52226
frozenset({'0', '9', '6', '5', '7'}):51434
frozenset({'9', '8', '6', '3', '1'}):52612
frozenset({'2', '4', '9', ' ', '1'}):53605
frozenset({'8', '6', '5', '1', '7'}):52888
frozenset({'2', '4', '0', '3', '7'}):51514
frozenset({'2', '4', '9', '8', '7'}):53209
frozenset({'0', '9', '3', '1', '7'}):51472
frozenset({'9', '6', '3', '1', '7'}):52599
frozenset({'6', '3', '5', '1', '7'}):52599
frozenset({'9', '8', '6', ' ', '1'}):53527
frozenset({'2', '4', '5', '1', '7'}):52907
frozenset({'2', '9', '3', '5', '1'}):52794
frozenset({'0', ' ', '3', '5', '1'}):51956
frozenset({'4', '8', '6', '5', '1'}):52761
frozenset({'2', '9', ' ', '1', '7'}):53676
frozenset({'2', ' ', '3', '5', '1'}):53431
frozenset({'2', '0', '6', '3', '5'}):51164
frozenset({'2', '9', '6', ' ', '5'}):53408
frozenset({'4', '0', '9', '3', '1'}):51418
frozenset({'4', '0', '5', '1', '7'}):51591
frozenset({'4', '0', '3', '1', '7'}):51447
frozenset({'2', '0', '6', '1', '7'}):51204
frozenset({'4', '9', '8', '3', '7'}):53141
frozenset({'4', '0', '8', ' ', '1'}):52188
frozenset({'4', '9', '8', '6', '5'}):52861
frozenset({'2', '6', ' ', '3', '5'}):53214
frozenset({'4', '6', ' ', '3', '1'}):53184
frozenset({'0', '4', '6', '5', '7'}):51407
frozenset({'2', '8', '3', '1', '7'}):52931
frozenset({'0', '9', ' ', '3', '7'}):52214
frozenset({'2', '0', '9', '8', ' '}):52322
frozenset({'2', '9', '8', '6', ' '}):53646
frozenset({'4', '8', ' ', '3', '5'}):53805
frozenset({'2', '9', '6', '3', '7'}):52706
frozenset({'8', '6', ' ', '5', '7'}):53731
frozenset({'2', '0', '8', '6', '7'}):51439
frozenset({'0', '4', '9', ' ', '5'}):52282
frozenset({'2', '0', '8', '5', '7'}):51759
frozenset({'0', '4', '9', '6', ' '}):51945
frozenset({'9', '6', '3', '5', '7'}):52698
frozenset({'2', '4', '8', ' ', '3'}):53710
frozenset({'2', '0', '9', '8', '5'}):51737
frozenset({'4', '0', '6', ' ', '7'}):51992
frozenset({'0', '8', '6', '5', '7'}):51546
frozenset({'2', '0', '4', '9', ' '}):52158
frozenset({'4', '9', '6', '3', '7'}):52731
frozenset({'2', '8', ' ', '3', '5'}):53761
frozenset({'0', '9', '6', '1', '7'}):51342
frozenset({'2', '4', '9', '6', ' '}):53404
frozenset({'2', '0', '4', '9', '1'}):51477
frozenset({'8', '3', '5', '1', '7'}):53020
frozenset({'0', '9', '6', '3', '7'}):51300
frozenset({'0', '8', '6', ' ', '3'}):51897
frozenset({'9', '8', '5', '1', '7'}):53171
frozenset({'2', '4', '6', ' ', '1'}):53279
frozenset({'0', '8', ' ', '3', '5'}):52284
frozenset({'2', '4', '8', '6', '7'}):52940
frozenset({'2', '0', '9', '8', '1'}):51584
frozenset({'2', '6', '3', '5', '1'}):52464
frozenset({'2', '9', '6', '1', '7'}):52757
frozenset({'4', '8', ' ', '5', '1'}):53769
frozenset({'0', '6', ' ', '3', '1'}):51648
frozenset({'4', '3', '5', '1', '7'}):52933
frozenset({'2', '8', '6', ' ', '1'}):53442
frozenset({'4', '9', '5', '1', '7'}):53051
frozenset({'2', '0', ' ', '3', '1'}):51875
frozenset({'0', '4', '6', ' ', '1'}):51819
frozenset({'0', '4', '3', '5', '7'}):51646
frozenset({'4', '9', '8', '5', '1'}):53082
frozenset({'2', '6', ' ', '1', '7'}):53387
frozenset({'4', '8', '3', '1', '7'}):53004
frozenset({'4', '9', '8', '5', '7'}):53272
frozenset({'4', '9', '8', '6', '7'}):53043
frozenset({'2', '0', '9', '1', '7'}):51507
frozenset({'4', '8', '6', '3', '7'}):52896
frozenset({'2', '9', ' ', '3', '5'}):53584
frozenset({'2', '0', '3', '5', '7'}):51563
frozenset({'2', '0', '5', '1', '7'}):51446
frozenset({'0', '6', ' ', '3', '7'}):51850
frozenset({'2', '6', '3', '5', '7'}):52667
frozenset({'4', '9', '8', ' ', '3'}):53752
frozenset({'2', '4', '3', '5', '7'}):52966
frozenset({'9', '8', '6', ' ', '3'}):53421
frozenset({'2', '4', '8', ' ', '5'}):53799
frozenset({'2', '0', '9', '8', '7'}):51743
frozenset({'0', '4', '6', ' ', '5'}):51912
frozenset({'0', '9', '8', '5', '7'}):51845
frozenset({'2', '0', '4', '6', ' '}):51799
frozenset({'0', '9', ' ', '3', '5'}):52149
frozenset({'2', '9', '8', ' ', '7'}):53997
frozenset({'9', '8', '6', '5', '7'}):53025
frozenset({'2', '4', '0', '9', '7'}):51600
frozenset({'8', '6', '3', '1', '7'}):52719
frozenset({'0', '8', '6', ' ', '5'}):52068
frozenset({'0', '9', '8', ' ', '3'}):52200
frozenset({'0', '8', ' ', '5', '1'}):52197
frozenset({'2', '0', '8', '6', '1'}):51269
frozenset({'4', '0', ' ', '3', '1'}):51947
frozenset({'2', '4', '9', '1', '7'}):52968
frozenset({'4', '0', '8', '1', '7'}):51659
frozenset({'8', '6', ' ', '5', '1'}):53459
frozenset({'0', '8', '3', '5', '1'}):51464
frozenset({'0', '9', ' ', '3', '1'}):51991
frozenset({'2', '8', ' ', '3', '1'}):53555
frozenset({'4', '6', '5', '1', '7'}):52767
frozenset({'2', '9', '8', ' ', '1'}):53783
frozenset({'4', '9', '6', '1', '7'}):52810
frozenset({'0', '8', '3', '1', '7'}):51485
frozenset({'2', '9', '3', '1', '7'}):52850
frozenset({'0', '9', '8', '5', '1'}):51643
frozenset({'2', '8', ' ', '5', '1'}):53713
frozenset({'2', '4', '8', ' ', '1'}):53669
frozenset({'0', '4', '9', ' ', '1'}):52162
frozenset({'9', '6', '5', '1', '7'}):52770
frozenset({'0', '4', '9', '3', '7'}):51598
frozenset({'2', '0', '8', ' ', '3'}):52154
frozenset({'2', '0', '9', '6', '1'}):51248
frozenset({'4', '8', '6', '5', '7'}):53010
frozenset({'2', '9', '8', '3', '7'}):53112
frozenset({'4', '9', '6', ' ', '5'}):53411
frozenset({'2', '8', '6', '5', '1', '7'}):52177
frozenset({'0', '4', '9', '3', '5', '7'}):51070
frozenset({'2', '9', '8', '6', '1', '7'}):52260
frozenset({'2', '0', '8', ' ', '5', '7'}):51759
frozenset({'2', '0', '8', '6', ' ', '3'}):51268
frozenset({'2', '4', '0', '9', '8', '6'}):50871
frozenset({'2', '8', '6', ' ', '5', '7'}):52920
frozenset({'9', '8', '6', ' ', '3', '7'}):52858
frozenset({'2', '0', '8', '6', '5', '7'}):50905
frozenset({'2', '0', '4', ' ', '5', '7'}):51601
frozenset({'2', '4', '0', '6', ' ', '7'}):51293
frozenset({'4', '8', '6', ' ', '3', '5'}):52720
frozenset({'2', '4', '6', ' ', '5', '7'}):52725
frozenset({'2', '0', '4', '6', '3', '1'}):50544
frozenset({'2', '4', '9', '8', '5', '1'}):52378
frozenset({'2', '4', ' ', '3', '1', '7'}):52832
frozenset({'9', '8', '6', '3', '5', '1'}):51993
frozenset({'0', '8', '6', ' ', '5', '7'}):51546
frozenset({'2', '4', ' ', '5', '1', '7'}):52907
frozenset({'8', '6', '3', '5', '1', '7'}):52117
frozenset({'0', '9', '8', '6', ' ', '5'}):51502
frozenset({'2', '4', '9', ' ', '3', '1'}):52789
frozenset({'2', '4', '9', '8', '3', '7'}):52454
frozenset({'2', '4', '0', '9', '6', '1'}):50709
frozenset({'0', '8', ' ', '5', '1', '7'}):51662
frozenset({'0', '9', '8', ' ', '3', '1'}):51459
frozenset({'9', '8', '6', ' ', '3', '1'}):52612
frozenset({'2', '4', '3', '5', '1', '7'}):52224
frozenset({'2', '0', '8', '6', '1', '7'}):50784
frozenset({'4', '0', '9', ' ', '5', '1'}):51573
frozenset({'4', '0', ' ', '3', '1', '7'}):51447
frozenset({'2', '9', '8', ' ', '1', '7'}):53115
frozenset({'0', '9', ' ', '3', '5', '1'}):51419
frozenset({'4', '0', '8', '3', '5', '1'}):50948
frozenset({'4', '8', '6', '3', '5', '1'}):52004
frozenset({'2', '9', ' ', '3', '1', '7'}):52850
frozenset({'4', '9', '8', '6', '1', '7'}):52303
frozenset({'4', '0', '9', '8', ' ', '7'}):51812
frozenset({'0', '4', '3', '5', '1', '7'}):50945
frozenset({'2', '9', '6', ' ', '5', '7'}):52797
frozenset({'2', '0', '6', '3', '5', '1'}):50549
frozenset({'0', '4', '8', ' ', '5', '1'}):51622
frozenset({'2', '0', '9', '6', '1', '7'}):50749
frozenset({'2', '0', '6', '3', '1', '7'}):50597
frozenset({'4', '0', '8', ' ', '3', '1'}):51429
frozenset({'4', '9', '8', '6', '3', '5'}):52072
frozenset({'4', '9', '6', ' ', '5', '7'}):52845
frozenset({'2', '9', '8', '5', '1', '7'}):52466
frozenset({'4', '0', '6', '3', '5', '7'}):50762
frozenset({'4', '9', '6', ' ', '5', '1'}):52667
frozenset({'2', '0', '9', '8', ' ', '3'}):51579
frozenset({'4', '8', '6', '3', '1', '7'}):52139
frozenset({'4', '0', '8', '6', ' ', '5'}):51470
frozenset({'2', '9', ' ', '3', '5', '1'}):52794
frozenset({'4', '0', '8', ' ', '3', '7'}):51699
frozenset({'2', '0', '9', '6', '3', '5'}):50692
frozenset({'0', '9', '6', ' ', '5', '7'}):51434
frozenset({'2', '4', '9', '8', ' ', '7'}):53209
frozenset({'4', '0', '9', ' ', '3', '5'}):51542
frozenset({'2', '0', '8', '6', '3', '7'}):50808
frozenset({'2', '0', '8', '3', '5', '7'}):51135
frozenset({'4', '0', '9', '6', ' ', '3'}):51210
frozenset({'2', '4', '8', ' ', '3', '7'}):53107
frozenset({'2', '0', '9', '8', '5', '7'}):51211
frozenset({'2', '4', '9', '6', ' ', '3'}):52586
frozenset({'2', '4', '9', ' ', '5', '7'}):53021
frozenset({'2', '0', '4', '9', '3', '1'}):50842
frozenset({'2', '4', '9', '8', '3', '5'}):52347
frozenset({'2', '0', '4', '8', ' ', '5'}):51673
frozenset({'2', '4', '0', '3', '5', '7'}):51001
frozenset({'0', '9', '8', '6', ' ', '3'}):51331
frozenset({'0', '9', '8', ' ', '5', '7'}):51845
frozenset({'2', '0', '4', '9', '5', '7'}):51059
frozenset({'9', '8', '3', '5', '1', '7'}):52380
frozenset({'2', '4', '0', '9', '6', '7'}):50809
frozenset({'2', '4', '6', ' ', '3', '1'}):52486
frozenset({'2', '4', '8', '6', '1', '7'}):52207
frozenset({'2', '4', '8', '6', '3', '7'}):52206
frozenset({'0', '8', '6', ' ', '3', '1'}):51176
frozenset({'2', '9', '8', '6', ' ', '1'}):52822
frozenset({'4', '0', '6', ' ', '3', '1'}):51091
frozenset({'2', '0', ' ', '3', '1', '7'}):51352
frozenset({'2', '6', ' ', '3', '1', '7'}):52575
frozenset({'4', '9', '8', '3', '5', '1'}):52305
frozenset({'2', '9', '6', ' ', '5', '1'}):52645
frozenset({'4', '9', ' ', '5', '1', '7'}):53051
frozenset({'2', '0', '9', '3', '5', '1'}):50863
frozenset({'2', '0', '9', '3', '1', '7'}):50889
frozenset({'2', '0', '3', '5', '1', '7'}):50853
frozenset({'0', '4', '6', '5', '1', '7'}):50783
frozenset({'2', '9', '8', '3', '5', '7'}):52480
frozenset({'2', '0', '9', '8', ' ', '1'}):51584
frozenset({'4', '9', '8', '3', '1', '7'}):52379
frozenset({'0', '4', '9', '8', ' ', '5'}):51780
frozenset({'2', '6', ' ', '3', '5', '1'}):52464
frozenset({'4', '9', '8', '6', ' ', '5'}):52861
