frozenset({'2'}):46182
frozenset({'4'}):46293
frozenset({'0'}):44316
frozenset({'9'}):46360
frozenset({'8'}):46540
frozenset({'6'}):45861
frozenset({' '}):47537
frozenset({'3'}):46072
frozenset({'5'}):46302
frozenset({'1'}):46059
frozenset({'7'}):46461
frozenset({'1', '6'}):44731
frozenset({' ', '7'}):46461
frozenset({'7', '3'}):45195
frozenset({'8', '3'}):45237
frozenset({'4', '8'}):45435
frozenset({'5', '2'}):45137
frozenset({' ', '2'}):46182
frozenset({'4', '6'}):44850
frozenset({'0', '9'}):43493
frozenset({'5', '3'}):45077
frozenset({'7', '9'}):45400
frozenset({'4', '5'}):45223
frozenset({'4', '3'}):45097
frozenset({' ', '8'}):46540
frozenset({'6', '2'}):44787
frozenset({'4', '2'}):45093
frozenset({'8', '6'}):45076
frozenset({'1', '3'}):44831
frozenset({' ', '5'}):46302
frozenset({'1', '9'}):45122
frozenset({' ', '3'}):46072
frozenset({'4', ' '}):46293
frozenset({'1', '2'}):44949
frozenset({'5', '8'}):45480
frozenset({'3', '2'}):44983
frozenset({'0', '5'}):43474
frozenset({'7', '6'}):45014
frozenset({' ', '1'}):46059
frozenset({'5', '7'}):45393
frozenset({' ', '9'}):46360
frozenset({'9', '3'}):45050
frozenset({'0', '7'}):43542
frozenset({'4', '0'}):43462
frozenset({'5', '9'}):45281
frozenset({'7', '8'}):45589
frozenset({'0', '8'}):43585
frozenset({'9', '8'}):45476
frozenset({'0', '2'}):43320
frozenset({'1', '7'}):45159
frozenset({'4', '1'}):45079
frozenset({'8', '2'}):45377
frozenset({'4', '9'}):45260
frozenset({'0', '6'}):43063
frozenset({'0', ' '}):44316
frozenset({'5', '1'}):45052
frozenset({'4', '7'}):45398
frozenset({'9', '2'}):45239
frozenset({'1', '8'}):45222
frozenset({'7', '2'}):45263
frozenset({' ', '6'}):45861
frozenset({'3', '6'}):44634
frozenset({'0', '1'}):43233
frozenset({'9', '6'}):44915
frozenset({'0', '3'}):43303
frozenset({'5', '6'}):44809
frozenset({'0', '8', '3', '5', '7'}):41532
frozenset({'9', '8', ' ', '3', '5'}):43518
frozenset({'2', '4', '6', '3', '7'}):42456
frozenset({'0', '4', '8', '6', '5'}):41246
frozenset({'2', '0', '9', ' ', '7'}):42011
frozenset({'2', '4', '9', '6', '7'}):42584
frozenset({'2', '4', '9', '5', '7'}):42783
frozenset({'4', '0', '9', '8', '3'}):41371
frozenset({'4', '8', ' ', '3', '7'}):43674
frozenset({'2', '9', '6', '3', '5'}):42344
frozenset({'0', '9', '6', ' ', '3'}):41574
frozenset({'9', '6', ' ', '5', '7'}):43325
frozenset({'0', '9', '5', '1', '7'}):41369
frozenset({'0', '8', ' ', '3', '1'}):41770
frozenset({'2', '4', '6', ' ', '5'}):43038
frozenset({'0', '8', ' ', '3', '7'}):42073
frozenset({'2', '4', '8', '1', '7'}):42808
frozenset({'0', '6', '3', '5', '7'}):41060
frozenset({'9', '6', ' ', '5', '1'}):43124
frozenset({'9', '6', ' ', '3', '1'}):42933
frozenset({'6', ' ', '5', '1', '7'}):43196
frozenset({'0', '9', '6', '3', '5'}):41000
frozenset({'9', '8', '6', '1', '7'}):42692
frozenset({'2', '4', ' ', '5', '1'}):43278
frozenset({'2', '4', '9', '8', '1'}):42796
frozenset({'8', '6', '3', '5', '1'}):42366
frozenset({'2', '4', '9', ' ', '7'}):43544
frozenset({'6', ' ', '3', '5', '7'}):43157
frozenset({'2', '4', '9', '8', '3'}):42769
frozenset({'0', '3', '5', '1', '7'}):41224
frozenset({'4', '8', '6', ' ', '1'}):43255
frozenset({'2', '9', '5', '1', '7'}):42724
frozenset({'0', '9', '8', '3', '1'}):41233
frozenset({'2', '3', '5', '1', '7'}):42600
frozenset({'4', '0', '9', '8', '1'}):41421
frozenset({'8', '6', ' ', '3', '1'}):43040
frozenset({'0', '4', ' ', '5', '1'}):41893
frozenset({'4', '6', ' ', '5', '1'}):43084
frozenset({'2', '9', '8', '1', '7'}):42875
frozenset({'2', '8', '3', '5', '1'}):42651
frozenset({'2', '9', ' ', '3', '1'}):43230
frozenset({'4', '9', '8', '6', '1'}):42582
frozenset({'2', ' ', '5', '1', '7'}):43377
frozenset({'4', '0', '9', '8', ' '}):42139
frozenset({'2', '0', '6', '5', '7'}):41078
frozenset({'4', '0', '9', '1', '7'}):41389
frozenset({'4', '0', '3', '5', '1'}):41180
frozenset({'4', '0', '9', '5', '1'}):41347
frozenset({'4', '9', ' ', '3', '7'}):43500
frozenset({'2', '8', '6', '3', '5'}):42454
frozenset({'2', '0', '6', '3', '1'}):40835
frozenset({'2', '6', ' ', '5', '7'}):43203
frozenset({'2', '9', '8', '5', '1'}):42823
frozenset({'4', '6', ' ', '1', '7'}):43258
frozenset({'4', '0', '6', '3', '5'}):40980
frozenset({'2', '4', '9', '6', '5'}):42410
frozenset({'2', '4', '9', '3', '7'}):42724
frozenset({'8', '6', ' ', '3', '5'}):43180
frozenset({'0', '4', '9', '8', '5'}):41554
frozenset({'2', '0', '6', ' ', '7'}):41659
frozenset({'2', '0', '8', '6', '3'}):41044
frozenset({'0', '4', ' ', '5', '7'}):42129
frozenset({'2', '0', '9', '8', '6'}):41235
frozenset({'9', '8', '6', ' ', '5'}):43369
frozenset({'0', '8', '6', '3', '5'}):41115
frozenset({'4', '9', '8', ' ', '5'}):43664
frozenset({'2', '8', ' ', '5', '7'}):43739
frozenset({'2', '4', '9', '8', '6'}):42622
frozenset({'2', '4', '9', ' ', '5'}):43420
frozenset({'2', '0', '4', '9', '5'}):41348
frozenset({'0', '8', '6', ' ', '7'}):41904
frozenset({'9', '8', '3', '5', '1'}):42683
frozenset({'2', '4', '8', '3', '5'}):42766
frozenset({'9', '6', ' ', '3', '7'}):43160
frozenset({'2', '4', '8', '6', '3'}):42461
frozenset({'9', ' ', '3', '5', '7'}):43483
frozenset({'2', '0', '8', '5', '1'}):41297
frozenset({'2', '6', '5', '1', '7'}):42429
frozenset({'4', '9', '8', ' ', '1'}):43567
frozenset({'2', '9', '6', '3', '1'}):42289
frozenset({'2', '4', '0', '8', '1'}):41260
frozenset({'0', '8', '6', '3', '1'}):40952
frozenset({'0', '6', ' ', '1', '7'}):41643
frozenset({'4', '9', '3', '5', '1'}):42607
frozenset({'0', '6', ' ', '5', '1'}):41569
frozenset({'4', '8', ' ', '3', '1'}):43369
frozenset({'2', '4', '9', '6', '1'}):42423
frozenset({'4', '0', '8', '6', '1'}):41126
frozenset({'8', ' ', '5', '1', '7'}):43639
frozenset({'9', '8', ' ', '3', '1'}):43352
frozenset({'2', '0', '9', '6', '7'}):41141
frozenset({'4', '0', '8', ' ', '5'}):42184
frozenset({'2', '6', ' ', '3', '1'}):42905
frozenset({'4', '9', '8', '3', '5'}):42796
frozenset({'2', '6', ' ', '3', '7'}):43125
frozenset({'2', '0', '9', '3', '1'}):41153
frozenset({'2', '9', ' ', '5', '7'}):43553
frozenset({'2', '9', '8', '6', '1'}):42584
frozenset({'4', ' ', '5', '1', '7'}):43509
frozenset({'0', ' ', '3', '5', '7'}):42022
frozenset({'4', '9', '8', ' ', '7'}):43784
frozenset({'9', '8', '6', ' ', '7'}):43537
frozenset({'4', '0', ' ', '3', '7'}):41993
frozenset({'2', '0', '9', '8', '3'}):41353
frozenset({'4', '0', '9', ' ', '3'}):41894
frozenset({'2', '0', ' ', '3', '7'}):41900
frozenset({'0', '9', '8', '6', '3'}):41107
frozenset({'0', '9', '8', '3', '5'}):41420
frozenset({'4', '8', '6', ' ', '5'}):43323
frozenset({'4', '6', '3', '5', '7'}):42489
frozenset({'2', '9', '8', ' ', '3'}):43512
frozenset({'9', '8', '6', '3', '5'}):42472
frozenset({'2', '4', ' ', '1', '7'}):43381
frozenset({'9', '8', '6', '5', '1'}):42560
frozenset({'2', '4', ' ', '3', '7'}):43439
frozenset({'2', '0', '4', '9', '3'}):41225
frozenset({'2', '0', '4', '6', '5'}):40997
frozenset({'0', '9', '8', ' ', '7'}):42201
frozenset({'0', '9', '8', ' ', '1'}):41999
frozenset({'4', '0', ' ', '1', '7'}):41944
frozenset({'2', '4', '3', '5', '1'}):42514
frozenset({'2', '4', '9', '3', '1'}):42553
frozenset({'0', ' ', '5', '1', '7'}):41922
frozenset({'0', '9', ' ', '1', '7'}):41970
frozenset({'0', ' ', '3', '1', '7'}):41783
frozenset({'4', '6', '3', '5', '1'}):42274
frozenset({'0', '9', ' ', '5', '1'}):41915
frozenset({'4', '0', '8', '5', '1'}):41396
frozenset({'9', '6', '3', '5', '1'}):42259
frozenset({'2', '0', '6', '5', '1'}):40927
frozenset({'2', '9', ' ', '3', '7'}):43433
frozenset({'4', '8', '6', '3', '5'}):42486
frozenset({'2', '9', ' ', '5', '1'}):43381
frozenset({'4', '8', '6', '1', '7'}):42693
frozenset({'2', '0', '9', '3', '7'}):41320
frozenset({'2', '0', '9', '6', '5'}):41098
frozenset({'4', '0', '8', ' ', '7'}):42214
frozenset({'2', '4', '0', '8', '3'}):41300
frozenset({'4', '8', ' ', '5', '7'}):43808
frozenset({'4', '8', '6', ' ', '7'}):43526
frozenset({'2', '4', '9', '8', ' '}):43614
frozenset({'2', '0', '8', '3', '5'}):41386
frozenset({'2', '4', '8', ' ', '7'}):43681
frozenset({'4', '0', '6', ' ', '3'}):41536
frozenset({'4', '0', '8', '6', '7'}):41319
frozenset({'2', '0', '9', ' ', '5'}):41989
frozenset({'4', '0', '8', '3', '5'}):41449
frozenset({'4', '9', '3', '5', '7'}):42781
frozenset({'0', '9', '6', '3', '1'}):40904
frozenset({'2', '4', '9', '8', '5'}):42864
frozenset({'2', '8', '6', ' ', '3'}):43177
frozenset({'0', '6', '3', '5', '1'}):40863
frozenset({'2', '0', '4', '5', '7'}):41375
frozenset({'0', '9', '8', '6', ' '}):41874
frozenset({'2', '0', '4', '6', '3'}):40905
frozenset({' ', '3', '5', '1', '7'}):43347
frozenset({'9', ' ', '3', '5', '1'}):43260
frozenset({'4', '6', ' ', '3', '5'}):43025
frozenset({'0', '8', ' ', '5', '7'}):42254
frozenset({'2', '0', '4', '9', '6'}):41064
frozenset({'9', '8', '3', '5', '7'}):42908
frozenset({'2', '4', '6', ' ', '3'}):42997
frozenset({'2', '4', '0', '3', '1'}):41075
frozenset({'0', '8', '6', ' ', '1'}):41696
frozenset({'8', ' ', '3', '1', '7'}):43424
frozenset({'2', '4', '6', '3', '1'}):42252
frozenset({'4', '9', '3', '1', '7'}):42680
frozenset({'0', '9', '8', '6', '1'}):41162
frozenset({'2', '0', ' ', '1', '7'}):41788
frozenset({'2', '0', '8', '3', '1'}):41152
frozenset({'2', '8', '6', '3', '1'}):42364
frozenset({'2', ' ', '3', '5', '7'}):43451
frozenset({'2', '0', '9', '5', '1'}):41264
frozenset({'4', '9', '8', '6', '3'}):42498
frozenset({'2', '0', '3', '1', '7'}):41126
frozenset({'4', '9', '6', ' ', '7'}):43360
frozenset({'2', '9', '8', '5', '7'}):43010
frozenset({'4', ' ', '3', '5', '7'}):43545
frozenset({'2', '9', '8', '6', '3'}):42525
frozenset({'2', '0', '3', '5', '1'}):41097
frozenset({'4', '9', '8', '1', '7'}):42936
frozenset({'2', '0', '6', '3', '7'}):40994
frozenset({'2', '6', ' ', '5', '1'}):43011
frozenset({'0', '8', '6', '3', '7'}):41175
frozenset({'2', '0', '9', ' ', '3'}):41856
frozenset({'2', '4', '8', '6', ' '}):43270
frozenset({'8', ' ', '3', '5', '7'}):43694
frozenset({'2', '4', '9', '6', '3'}):42352
frozenset({'4', '0', '9', '8', '7'}):41586
frozenset({'2', '0', '6', ' ', '5'}):41605
frozenset({'2', '9', '6', '5', '7'}):42559
frozenset({'0', '9', ' ', '5', '7'}):42118
frozenset({'2', '4', '0', '8', '6'}):41122
frozenset({'0', '9', '6', ' ', '7'}):41806
frozenset({'2', '4', '0', '8', '5'}):41447
frozenset({'2', '4', '8', '3', '7'}):42871
frozenset({'9', '6', ' ', '3', '5'}):43018
frozenset({'2', '4', '8', '6', '5'}):42511
frozenset({'0', '9', '3', '5', '1'}):41193
frozenset({'0', '8', ' ', '1', '7'}):41995
frozenset({'2', '4', '8', '3', '1'}):42626
frozenset({'9', '6', ' ', '1', '7'}):43255
frozenset({'2', '4', '8', '5', '1'}):42723
frozenset({'6', ' ', '3', '5', '1'}):42909
frozenset({'8', '6', '3', '5', '7'}):42639
frozenset({'2', '4', '9', ' ', '3'}):43328
frozenset({'2', '0', '6', ' ', '1'}):41511
frozenset({'4', '0', '8', '3', '1'}):41205
frozenset({'0', '8', '5', '1', '7'}):41434
frozenset({'0', '9', '8', '1', '7'}):41448
frozenset({'4', '6', '3', '1', '7'}):42404
frozenset({'4', '9', '6', '5', '1'}):42431
frozenset({'2', '8', ' ', '1', '7'}):43526
frozenset({'4', '9', '6', '3', '1'}):42295
frozenset({'2', '4', '3', '1', '7'}):42596
frozenset({'8', '6', ' ', '1', '7'}):43370
frozenset({'2', '4', '9', '5', '1'}):42649
frozenset({'2', '0', '8', ' ', '7'}):42095
frozenset({'2', '9', '8', '3', '1'}):42673
frozenset({'0', '4', '9', '6', '5'}):41134
frozenset({'4', '9', '6', ' ', '1'}):43150
frozenset({'2', '8', '5', '1', '7'}):42830
frozenset({'4', '6', ' ', '5', '7'}):43315
frozenset({'2', '9', '8', '6', '5'}):42630
frozenset({'2', '8', '6', '5', '7'}):42682
frozenset({'2', '9', '8', ' ', '5'}):43681
frozenset({'0', '9', '8', '6', '5'}):41276
frozenset({'2', '4', '0', ' ', '7'}):41959
frozenset({'0', '9', '8', '3', '7'}):41447
frozenset({'2', '0', ' ', '3', '5'}):41855
frozenset({'2', '0', '6', ' ', '3'}):41500
frozenset({'4', '0', ' ', '3', '5'}):41937
frozenset({'2', '4', '6', '3', '5'}):42275
frozenset({'9', '8', ' ', '3', '7'}):43595
frozenset({'4', '9', '8', '6', ' '}):43373
frozenset({'0', '6', ' ', '5', '7'}):41758
frozenset({'2', '4', '0', '9', '8'}):41436
frozenset({'2', '4', '0', '5', '1'}):41188
frozenset({'9', ' ', '3', '1', '7'}):43330
frozenset({'2', '4', ' ', '3', '5'}):43306
frozenset({'9', '8', '6', '3', '7'}):42622
frozenset({'0', '9', '6', '5', '1'}):41044
frozenset({'0', '6', '3', '1', '7'}):40928
frozenset({'2', '4', '8', '5', '7'}):42944
frozenset({'9', '3', '5', '1', '7'}):42661
frozenset({'2', '0', '9', ' ', '1'}):41849
frozenset({'2', '4', '0', ' ', '1'}):41751
frozenset({'0', '8', '6', '1', '7'}):41174
frozenset({'0', '9', '6', ' ', '1'}):41641
frozenset({'2', '9', '6', '5', '1'}):42407
frozenset({'4', '8', ' ', '1', '7'}):43633
frozenset({'8', ' ', '3', '5', '1'}):43379
frozenset({'2', '4', '6', '5', '1'}):42310
frozenset({'9', '8', ' ', '1', '7'}):43643
frozenset({'2', '0', '9', '3', '5'}):41282
frozenset({'2', '0', '9', '6', '3'}):40988
frozenset({'4', '0', '6', '3', '1'}):40869
frozenset({'2', '0', '8', ' ', '1'}):41856
frozenset({'4', '9', ' ', '5', '7'}):43616
frozenset({'2', '9', '6', ' ', '7'}):43313
frozenset({'2', '9', '6', ' ', '1'}):43139
frozenset({'4', '8', '5', '1', '7'}):42923
frozenset({'4', '9', ' ', '3', '1'}):43288
frozenset({'0', '4', '9', '5', '7'}):41501
frozenset({'4', ' ', '3', '5', '1'}):43285
frozenset({'0', '4', '9', '6', '3'}):40988
frozenset({'2', '0', '8', '6', ' '}):41752
frozenset({'4', '9', '6', '5', '7'}):42609
frozenset({'2', '8', '6', ' ', '5'}):43266
frozenset({'9', '8', ' ', '5', '7'}):43806
frozenset({'4', '0', '8', '3', '7'}):41475
frozenset({'4', '0', '9', ' ', '7'}):42106
frozenset({'2', '0', '8', '6', '5'}):41162
frozenset({'2', '0', '8', '3', '7'}):41400
frozenset({'8', '6', ' ', '3', '7'}):43333
frozenset({'2', '4', '9', '3', '5'}):42607
frozenset({'0', '9', '8', '6', '7'}):41345
frozenset({'2', '4', '0', ' ', '5'}):41916
frozenset({'2', '0', '4', '6', '1'}):40935
frozenset({'2', '4', ' ', '3', '1'}):43188
frozenset({'6', ' ', '3', '1', '7'}):43030
frozenset({'2', '4', '0', '8', ' '}):42000
frozenset({'0', '9', '6', '5', '7'}):41208
frozenset({'9', '8', '6', '3', '1'}):42376
frozenset({'2', '4', '9', ' ', '1'}):43367
frozenset({'8', '6', '5', '1', '7'}):42650
frozenset({'2', '4', '0', '3', '7'}):41290
frozenset({'2', '4', '9', '8', '7'}):42971
frozenset({'0', '9', '3', '1', '7'}):41246
frozenset({'9', '6', '3', '1', '7'}):42363
frozenset({'6', '3', '5', '1', '7'}):42363
frozenset({'9', '8', '6', ' ', '1'}):43289
frozenset({'2', '4', '5', '1', '7'}):42669
frozenset({'2', '9', '3', '5', '1'}):42556
frozenset({'0', ' ', '3', '5', '1'}):41730
frozenset({'4', '8', '6', '5', '1'}):42525
frozenset({'2', '9', ' ', '1', '7'}):43436
frozenset({'2', ' ', '3', '5', '1'}):43193
frozenset({'2', '0', '6', '3', '5'}):40940
frozenset({'2', '9', '6', ' ', '5'}):43170
frozenset({'4', '0', '9', '3', '1'}):41194
frozenset({'4', '0', '5', '1', '7'}):41365
frozenset({'4', '0', '3', '1', '7'}):41223
frozenset({'2', '0', '6', '1', '7'}):40978
frozenset({'4', '9', '8', '3', '7'}):42905
frozenset({'4', '0', '8', ' ', '1'}):41962
frozenset({'4', '9', '8', '6', '5'}):42625
frozenset({'2', '6', ' ', '3', '5'}):42978
frozenset({'4', '6', ' ', '3', '1'}):42950
frozenset({'0', '4', '6', '5', '7'}):41183
frozenset({'2', '8', '3', '1', '7'}):42693
frozenset({'0', '9', ' ', '3', '7'}):41988
frozenset({'2', '0', '9', '8', ' '}):42094
frozenset({'2', '9', '8', '6', ' '}):43408
frozenset({'4', '8', ' ', '3', '5'}):43569
frozenset({'2', '9', '6', '3', '7'}):42470
frozenset({'8', '6', ' ', '5', '7'}):43493
frozenset({'2', '0', '8', '6', '7'}):41213
frozenset({'0', '4', '9', ' ', '5'}):42056
frozenset({'2', '0', '8', '5', '7'}):41531
frozenset({'0', '4', '9', '6', ' '}):41721
frozenset({'9', '6', '3', '5', '7'}):42462
frozenset({'2', '4', '8', ' ', '3'}):43474
frozenset({'2', '0', '9', '8', '5'}):41509
frozenset({'4', '0', '6', ' ', '7'}):41768
frozenset({'0', '8', '6', '5', '7'}):41320
frozenset({'2', '0', '4', '9', ' '}):41932
frozenset({'4', '9', '6', '3', '7'}):42497
frozenset({'2', '8', ' ', '3', '5'}):43523
frozenset({'0', '9', '6', '1', '7'}):41116
frozenset({'2', '4', '9', '6', ' '}):43168
frozenset({'2', '0', '4', '9', '1'}):41251
frozenset({'8', '3', '5', '1', '7'}):42782
frozenset({'0', '9', '6', '3', '7'}):41076
frozenset({'0', '8', '6', ' ', '3'}):41673
frozenset({'9', '8', '5', '1', '7'}):42931
frozenset({'2', '4', '6', ' ', '1'}):43043
frozenset({'0', '8', ' ', '3', '5'}):42058
frozenset({'2', '4', '8', '6', '7'}):42704
frozenset({'2', '0', '9', '8', '1'}):41356
frozenset({'2', '6', '3', '5', '1'}):42228
frozenset({'2', '9', '6', '1', '7'}):42519
frozenset({'4', '8', ' ', '5', '1'}):43531
frozenset({'0', '6', ' ', '3', '1'}):41424
frozenset({'4', '3', '5', '1', '7'}):42697
frozenset({'2', '8', '6', ' ', '1'}):43204
frozenset({'4', '9', '5', '1', '7'}):42813
frozenset({'2', '0', ' ', '3', '1'}):41649
frozenset({'0', '4', '6', ' ', '1'}):41595
frozenset({'0', '4', '3', '5', '7'}):41422
frozenset({'4', '9', '8', '5', '1'}):42844
frozenset({'2', '6', ' ', '1', '7'}):43149
frozenset({'4', '8', '3', '1', '7'}):42768
frozenset({'4', '9', '8', '5', '7'}):43034
frozenset({'4', '9', '8', '6', '7'}):42807
frozenset({'2', '0', '9', '1', '7'}):41279
frozenset({'4', '8', '6', '3', '7'}):42662
frozenset({'2', '9', ' ', '3', '5'}):43346
frozenset({'2', '0', '3', '5', '7'}):41337
frozenset({'2', '0', '5', '1', '7'}):41218
frozenset({'0', '6', ' ', '3', '7'}):41626
frozenset({'2', '6', '3', '5', '7'}):42431
frozenset({'4', '9', '8', ' ', '3'}):43516
frozenset({'2', '4', '3', '5', '7'}):42730
frozenset({'9', '8', '6', ' ', '3'}):43185
frozenset({'2', '4', '8', ' ', '5'}):43561
frozenset({'2', '0', '9', '8', '7'}):41515
frozenset({'0', '4', '6', ' ', '5'}):41688
frozenset({'0', '9', '8', '5', '7'}):41617
frozenset({'2', '0', '4', '6', ' '}):41575
frozenset({'0', '9', ' ', '3', '5'}):41923
frozenset({'2', '9', '8', ' ', '7'}):43757
frozenset({'9', '8', '6', '5', '7'}):42787
frozenset({'2', '4', '0', '9', '7'}):41374
frozenset({'8', '6', '3', '1', '7'}):42483
frozenset({'0', '8', '6', ' ', '5'}):41842
frozenset({'0', '9', '8', ' ', '3'}):41974
frozenset({'0', '8', ' ', '5', '1'}):41969
frozenset({'2', '0', '8', '6', '1'}):41043
frozenset({'4', '0', ' ', '3', '1'}):41723
frozenset({'2', '4', '9', '1', '7'}):42730
frozenset({'4', '0', '8', '1', '7'}):41433
frozenset({'8', '6', ' ', '5', '1'}):43221
frozenset({'0', '8', '3', '5', '1'}):41238
frozenset({'0', '9', ' ', '3', '1'}):41765
frozenset({'2', '8', ' ', '3', '1'}):43317
frozenset({'4', '6', '5', '1', '7'}):42531
frozenset({'2', '9', '8', ' ', '1'}):43543
frozenset({'4', '9', '6', '1', '7'}):42574
frozenset({'0', '8', '3', '1', '7'}):41259
frozenset({'2', '9', '3', '1', '7'}):42612
frozenset({'0', '9', '8', '5', '1'}):41415
frozenset({'2', '8', ' ', '5', '1'}):43473
frozenset({'2', '4', '8', ' ', '1'}):43431
frozenset({'0', '4', '9', ' ', '1'}):41936
frozenset({'9', '6', '5', '1', '7'}):42532
frozenset({'0', '4', '9', '3', '7'}):41374
frozenset({'2', '0', '8', ' ', '3'}):41928
frozenset({'2', '0', '9', '6', '1'}):41022
frozenset({'4', '8', '6', '5', '7'}):42774
frozenset({'2', '9', '8', '3', '7'}):42874
frozenset({'4', '9', '6', ' ', '5'}):43175
frozenset({'2', '8', '6', '5', '1', '7'}):41939
frozenset({'0', '4', '9', '3', '5', '7'}):40846
frozenset({'2', '9', '8', '6', '1', '7'}):42022
frozenset({'2', '0', '8', ' ', '5', '7'}):41531
frozenset({'2', '0', '8', '6', ' ', '3'}):41044
frozenset({'2', '4', '0', '9', '8', '6'}):40647
frozenset({'2', '8', '6', ' ', '5', '7'}):42682
frozenset({'9', '8', '6', ' ', '3', '7'}):42622
frozenset({'2', '0', '8', '6', '5', '7'}):40679
frozenset({'2', '0', '4', ' ', '5', '7'}):41375
frozenset({'2', '4', '0', '6', ' ', '7'}):41069
frozenset({'4', '8', '6', ' ', '3', '5'}):42486
frozenset({'2', '4', '6', ' ', '5', '7'}):42489
frozenset({'2', '0', '4', '6', '3', '1'}):40322
frozenset({'2', '4', '9', '8', '5', '1'}):42140
frozenset({'2', '4', ' ', '3', '1', '7'}):42596
frozenset({'9', '8', '6', '3', '5', '1'}):41757
frozenset({'0', '8', '6', ' ', '5', '7'}):41320
frozenset({'2', '4', ' ', '5', '1', '7'}):42669
frozenset({'8', '6', '3', '5', '1', '7'}):41881
frozenset({'0', '9', '8', '6', ' ', '5'}):41276
frozenset({'2', '4', '9', ' ', '3', '1'}):42553
frozenset({'2', '4', '9', '8', '3', '7'}):42218
frozenset({'2', '4', '0', '9', '6', '1'}):40485
frozenset({'0', '8', ' ', '5', '1', '7'}):41434
frozenset({'0', '9', '8', ' ', '3', '1'}):41233
frozenset({'9', '8', '6', ' ', '3', '1'}):42376
frozenset({'2', '4', '3', '5', '1', '7'}):41988
frozenset({'2', '0', '8', '6', '1', '7'}):40558
frozenset({'4', '0', '9', ' ', '5', '1'}):41347
frozenset({'4', '0', ' ', '3', '1', '7'}):41223
frozenset({'2', '9', '8', ' ', '1', '7'}):42875
frozenset({'0', '9', ' ', '3', '5', '1'}):41193
frozenset({'4', '0', '8', '3', '5', '1'}):40724
frozenset({'4', '8', '6', '3', '5', '1'}):41770
frozenset({'2', '9', ' ', '3', '1', '7'}):42612
frozenset({'4', '9', '8', '6', '1', '7'}):42067
frozenset({'4', '0', '9', '8', ' ', '7'}):41586
frozenset({'0', '4', '3', '5', '1', '7'}):40721
frozenset({'2', '9', '6', ' ', '5', '7'}):42559
frozenset({'2', '0', '6', '3', '5', '1'}):40325
frozenset({'0', '4', '8', ' ', '5', '1'}):41396
frozenset({'2', '0', '9', '6', '1', '7'}):40523
frozenset({'2', '0', '6', '3', '1', '7'}):40373
frozenset({'4', '0', '8', ' ', '3', '1'}):41205
frozenset({'4', '9', '8', '6', '3', '5'}):41838
frozenset({'4', '9', '6', ' ', '5', '7'}):42609
frozenset({'2', '9', '8', '5', '1', '7'}):42226
frozenset({'4', '0', '6', '3', '5', '7'}):40540
frozenset({'4', '9', '6', ' ', '5', '1'}):42431
frozenset({'2', '0', '9', '8', ' ', '3'}):41353
frozenset({'4', '8', '6', '3', '1', '7'}):41905
frozenset({'4', '0', '8', '6', ' ', '5'}):41246
frozenset({'2', '9', ' ', '3', '5', '1'}):42556
frozenset({'4', '0', '8', ' ', '3', '7'}):41475
frozenset({'2', '0', '9', '6', '3', '5'}):40468
frozenset({'0', '9', '6', ' ', '5', '7'}):41208
frozenset({'2', '4', '9', '8', ' ', '7'}):42971
frozenset({'4', '0', '9', ' ', '3', '5'}):41318
frozenset({'2', '0', '8', '6', '3', '7'}):40584
frozenset({'2', '0', '8', '3', '5', '7'}):40909
frozenset({'4', '0', '9', '6', ' ', '3'}):40988
frozenset({'2', '4', '8', ' ', '3', '7'}):42871
frozenset({'2', '0', '9', '8', '5', '7'}):40983
frozenset({'2', '4', '9', '6', ' ', '3'}):42352
frozenset({'2', '4', '9', ' ', '5', '7'}):42783
frozenset({'2', '0', '4', '9', '3', '1'}):40618
frozenset({'2', '4', '9', '8', '3', '5'}):42111
frozenset({'2', '0', '4', '8', ' ', '5'}):41447
frozenset({'2', '4', '0', '3', '5', '7'}):40777
frozenset({'0', '9', '8', '6', ' ', '3'}):41107
frozenset({'0', '9', '8', ' ', '5', '7'}):41617
frozenset({'2', '0', '4', '9', '5', '7'}):40833
frozenset({'9', '8', '3', '5', '1', '7'}):42142
frozenset({'2', '4', '0', '9', '6', '7'}):40585
frozenset({'2', '4', '6', ' ', '3', '1'}):42252
frozenset({'2', '4', '8', '6', '1', '7'}):41971
frozenset({'2', '4', '8', '6', '3', '7'}):41972
frozenset({'0', '8', '6', ' ', '3', '1'}):40952
frozenset({'2', '9', '8', '6', ' ', '1'}):42584
frozenset({'4', '0', '6', ' ', '3', '1'}):40869
frozenset({'2', '0', ' ', '3', '1', '7'}):41126
frozenset({'2', '6', ' ', '3', '1', '7'}):42339
frozenset({'4', '9', '8', '3', '5', '1'}):42069
frozenset({'2', '9', '6', ' ', '5', '1'}):42407
frozenset({'4', '9', ' ', '5', '1', '7'}):42813
frozenset({'2', '0', '9', '3', '5', '1'}):40637
frozenset({'2', '0', '9', '3', '1', '7'}):40663
frozenset({'2', '0', '3', '5', '1', '7'}):40627
frozenset({'0', '4', '6', '5', '1', '7'}):40559
frozenset({'2', '9', '8', '3', '5', '7'}):42242
frozenset({'2', '0', '9', '8', ' ', '1'}):41356
frozenset({'4', '9', '8', '3', '1', '7'}):42143
frozenset({'0', '4', '9', '8', ' ', '5'}):41554
frozenset({'2', '6', ' ', '3', '5', '1'}):42228
frozenset({'4', '9', '8', '6', ' ', '5'}):42625
