frozenset({'2'}):26705
frozenset({'4'}):26816
frozenset({'0'}):24846
frozenset({'9'}):26883
frozenset({'8'}):27063
frozenset({'6'}):26388
frozenset({' '}):28060
frozenset({'3'}):26598
frozenset({'5'}):26825
frozenset({'1'}):26582
frozenset({'7'}):26984
frozenset({'1', '6'}):25258
frozenset({' ', '7'}):26984
frozenset({'7', '3'}):25721
frozenset({'8', '3'}):25763
frozenset({'4', '8'}):25958
frozenset({'5', '2'}):25660
frozenset({' ', '2'}):26705
frozenset({'4', '6'}):25377
frozenset({'0', '9'}):24023
frozenset({'5', '3'}):25603
frozenset({'7', '9'}):25923
frozenset({'4', '5'}):25746
frozenset({'4', '3'}):25623
frozenset({' ', '8'}):27063
frozenset({'6', '2'}):25314
frozenset({'4', '2'}):25616
frozenset({'8', '6'}):25603
frozenset({'1', '3'}):25357
frozenset({' ', '5'}):26825
frozenset({'1', '9'}):25645
frozenset({' ', '3'}):26598
frozenset({'4', ' '}):26816
frozenset({'1', '2'}):25472
frozenset({'5', '8'}):26003
frozenset({'3', '2'}):25509
frozenset({'0', '5'}):24004
frozenset({'7', '6'}):25541
frozenset({' ', '1'}):26582
frozenset({'5', '7'}):25916
frozenset({' ', '9'}):26883
frozenset({'9', '3'}):25576
frozenset({'0', '7'}):24072
frozenset({'4', '0'}):23992
frozenset({'5', '9'}):25804
frozenset({'7', '8'}):26112
frozenset({'0', '8'}):24115
frozenset({'9', '8'}):25999
frozenset({'0', '2'}):23850
frozenset({'1', '7'}):25682
frozenset({'4', '1'}):25602
frozenset({'8', '2'}):25900
frozenset({'4', '9'}):25783
frozenset({'0', '6'}):23597
frozenset({'0', ' '}):24846
frozenset({'5', '1'}):25575
frozenset({'4', '7'}):25921
frozenset({'9', '2'}):25762
frozenset({'1', '8'}):25745
frozenset({'7', '2'}):25786
frozenset({' ', '6'}):26388
frozenset({'3', '6'}):25164
frozenset({'0', '1'}):23763
frozenset({'9', '6'}):25442
frozenset({'0', '3'}):23836
frozenset({'5', '6'}):25336
frozenset({'0', '8', '3', '5', '7'}):22065
frozenset({'9', '8', ' ', '3', '5'}):24044
frozenset({'2', '4', '6', '3', '7'}):22986
frozenset({'0', '4', '8', '6', '5'}):21780
frozenset({'2', '0', '9', ' ', '7'}):22541
frozenset({'2', '4', '9', '6', '7'}):23111
frozenset({'2', '4', '9', '5', '7'}):23306
frozenset({'4', '0', '9', '8', '3'}):21904
frozenset({'4', '8', ' ', '3', '7'}):24200
frozenset({'2', '9', '6', '3', '5'}):22874
frozenset({'0', '9', '6', ' ', '3'}):22111
frozenset({'9', '6', ' ', '5', '7'}):23852
frozenset({'0', '9', '5', '1', '7'}):21899
frozenset({'0', '8', ' ', '3', '1'}):22303
frozenset({'2', '4', '6', ' ', '5'}):23565
frozenset({'0', '8', ' ', '3', '7'}):22606
frozenset({'2', '4', '8', '1', '7'}):23331
frozenset({'0', '6', '3', '5', '7'}):21597
frozenset({'9', '6', ' ', '5', '1'}):23651
frozenset({'9', '6', ' ', '3', '1'}):23463
frozenset({'6', ' ', '5', '1', '7'}):23723
frozenset({'0', '9', '6', '3', '5'}):21537
frozenset({'9', '8', '6', '1', '7'}):23219
frozenset({'2', '4', ' ', '5', '1'}):23801
frozenset({'2', '4', '9', '8', '1'}):23319
frozenset({'8', '6', '3', '5', '1'}):22896
frozenset({'2', '4', '9', ' ', '7'}):24067
frozenset({'6', ' ', '3', '5', '7'}):23687
frozenset({'2', '4', '9', '8', '3'}):23295
frozenset({'0', '3', '5', '1', '7'}):21757
frozenset({'4', '8', '6', ' ', '1'}):23782
frozenset({'2', '9', '5', '1', '7'}):23247
frozenset({'0', '9', '8', '3', '1'}):21766
frozenset({'2', '3', '5', '1', '7'}):23126
frozenset({'4', '0', '9', '8', '1'}):21951
frozenset({'8', '6', ' ', '3', '1'}):23570
frozenset({'0', '4', ' ', '5', '1'}):22423
frozenset({'4', '6', ' ', '5', '1'}):23611
frozenset({'2', '9', '8', '1', '7'}):23398
frozenset({'2', '8', '3', '5', '1'}):23177
frozenset({'2', '9', ' ', '3', '1'}):23756
frozenset({'4', '9', '8', '6', '1'}):23109
frozenset({'2', ' ', '5', '1', '7'}):23900
frozenset({'4', '0', '9', '8', ' '}):22669
frozenset({'2', '0', '6', '5', '7'}):21612
frozenset({'4', '0', '9', '1', '7'}):21919
frozenset({'4', '0', '3', '5', '1'}):21713
frozenset({'4', '0', '9', '5', '1'}):21877
frozenset({'4', '9', ' ', '3', '7'}):24026
frozenset({'2', '8', '6', '3', '5'}):22984
frozenset({'2', '0', '6', '3', '1'}):21372
frozenset({'2', '6', ' ', '5', '7'}):23730
frozenset({'2', '9', '8', '5', '1'}):23346
frozenset({'4', '6', ' ', '1', '7'}):23785
frozenset({'4', '0', '6', '3', '5'}):21517
frozenset({'2', '4', '9', '6', '5'}):22937
frozenset({'2', '4', '9', '3', '7'}):23250
frozenset({'8', '6', ' ', '3', '5'}):23710
frozenset({'0', '4', '9', '8', '5'}):22084
frozenset({'2', '0', '6', ' ', '7'}):22193
frozenset({'2', '0', '8', '6', '3'}):21581
frozenset({'0', '4', ' ', '5', '7'}):22659
frozenset({'2', '0', '9', '8', '6'}):21769
frozenset({'9', '8', '6', ' ', '5'}):23896
frozenset({'0', '8', '6', '3', '5'}):21652
frozenset({'4', '9', '8', ' ', '5'}):24187
frozenset({'2', '8', ' ', '5', '7'}):24262
frozenset({'2', '4', '9', '8', '6'}):23149
frozenset({'2', '4', '9', ' ', '5'}):23943
frozenset({'2', '0', '4', '9', '5'}):21878
frozenset({'0', '8', '6', ' ', '7'}):22438
frozenset({'9', '8', '3', '5', '1'}):23209
frozenset({'2', '4', '8', '3', '5'}):23292
frozenset({'9', '6', ' ', '3', '7'}):23690
frozenset({'2', '4', '8', '6', '3'}):22991
frozenset({'9', ' ', '3', '5', '7'}):24009
frozenset({'2', '0', '8', '5', '1'}):21827
frozenset({'2', '6', '5', '1', '7'}):22956
frozenset({'4', '9', '8', ' ', '1'}):24090
frozenset({'2', '9', '6', '3', '1'}):22819
frozenset({'2', '4', '0', '8', '1'}):21790
frozenset({'0', '8', '6', '3', '1'}):21489
frozenset({'0', '6', ' ', '1', '7'}):22177
frozenset({'4', '9', '3', '5', '1'}):23133
frozenset({'0', '6', ' ', '5', '1'}):22103
frozenset({'4', '8', ' ', '3', '1'}):23895
frozenset({'2', '4', '9', '6', '1'}):22950
frozenset({'4', '0', '8', '6', '1'}):21660
frozenset({'8', ' ', '5', '1', '7'}):24162
frozenset({'9', '8', ' ', '3', '1'}):23878
frozenset({'2', '0', '9', '6', '7'}):21675
frozenset({'4', '0', '8', ' ', '5'}):22714
frozenset({'2', '6', ' ', '3', '1'}):23435
frozenset({'4', '9', '8', '3', '5'}):23322
frozenset({'2', '6', ' ', '3', '7'}):23655
frozenset({'2', '0', '9', '3', '1'}):21686
frozenset({'2', '9', ' ', '5', '7'}):24076
frozenset({'2', '9', '8', '6', '1'}):23111
frozenset({'4', ' ', '5', '1', '7'}):24032
frozenset({'0', ' ', '3', '5', '7'}):22555
frozenset({'4', '9', '8', ' ', '7'}):24307
frozenset({'9', '8', '6', ' ', '7'}):24064
frozenset({'4', '0', ' ', '3', '7'}):22526
frozenset({'2', '0', '9', '8', '3'}):21886
frozenset({'4', '0', '9', ' ', '3'}):22427
frozenset({'2', '0', ' ', '3', '7'}):22433
frozenset({'0', '9', '8', '6', '3'}):21644
frozenset({'0', '9', '8', '3', '5'}):21953
frozenset({'4', '8', '6', ' ', '5'}):23850
frozenset({'4', '6', '3', '5', '7'}):23019
frozenset({'2', '9', '8', ' ', '3'}):24038
frozenset({'9', '8', '6', '3', '5'}):23002
frozenset({'2', '4', ' ', '1', '7'}):23904
frozenset({'9', '8', '6', '5', '1'}):23087
frozenset({'2', '4', ' ', '3', '7'}):23965
frozenset({'2', '0', '4', '9', '3'}):21758
frozenset({'2', '0', '4', '6', '5'}):21531
frozenset({'0', '9', '8', ' ', '7'}):22731
frozenset({'0', '9', '8', ' ', '1'}):22529
frozenset({'4', '0', ' ', '1', '7'}):22474
frozenset({'2', '4', '3', '5', '1'}):23040
frozenset({'2', '4', '9', '3', '1'}):23079
frozenset({'0', ' ', '5', '1', '7'}):22452
frozenset({'0', '9', ' ', '1', '7'}):22500
frozenset({'0', ' ', '3', '1', '7'}):22316
frozenset({'4', '6', '3', '5', '1'}):22804
frozenset({'0', '9', ' ', '5', '1'}):22445
frozenset({'4', '0', '8', '5', '1'}):21926
frozenset({'9', '6', '3', '5', '1'}):22789
frozenset({'2', '0', '6', '5', '1'}):21461
frozenset({'2', '9', ' ', '3', '7'}):23959
frozenset({'4', '8', '6', '3', '5'}):23016
frozenset({'2', '9', ' ', '5', '1'}):23904
frozenset({'4', '8', '6', '1', '7'}):23220
frozenset({'2', '0', '9', '3', '7'}):21853
frozenset({'2', '0', '9', '6', '5'}):21632
frozenset({'4', '0', '8', ' ', '7'}):22744
frozenset({'2', '4', '0', '8', '3'}):21833
frozenset({'4', '8', ' ', '5', '7'}):24331
frozenset({'4', '8', '6', ' ', '7'}):24053
frozenset({'2', '4', '9', '8', ' '}):24137
frozenset({'2', '0', '8', '3', '5'}):21919
frozenset({'2', '4', '8', ' ', '7'}):24204
frozenset({'4', '0', '6', ' ', '3'}):22073
frozenset({'4', '0', '8', '6', '7'}):21853
frozenset({'2', '0', '9', ' ', '5'}):22519
frozenset({'4', '0', '8', '3', '5'}):21982
frozenset({'4', '9', '3', '5', '7'}):23307
frozenset({'0', '9', '6', '3', '1'}):21441
frozenset({'2', '4', '9', '8', '5'}):23387
frozenset({'2', '8', '6', ' ', '3'}):23707
frozenset({'0', '6', '3', '5', '1'}):21400
frozenset({'2', '0', '4', '5', '7'}):21905
frozenset({'0', '9', '8', '6', ' '}):22408
frozenset({'2', '0', '4', '6', '3'}):21442
frozenset({' ', '3', '5', '1', '7'}):23873
frozenset({'9', ' ', '3', '5', '1'}):23786
frozenset({'4', '6', ' ', '3', '5'}):23555
frozenset({'0', '8', ' ', '5', '7'}):22784
frozenset({'2', '0', '4', '9', '6'}):21598
frozenset({'9', '8', '3', '5', '7'}):23434
frozenset({'2', '4', '6', ' ', '3'}):23527
frozenset({'2', '4', '0', '3', '1'}):21608
frozenset({'0', '8', '6', ' ', '1'}):22230
frozenset({'8', ' ', '3', '1', '7'}):23950
frozenset({'2', '4', '6', '3', '1'}):22782
frozenset({'4', '9', '3', '1', '7'}):23206
frozenset({'0', '9', '8', '6', '1'}):21696
frozenset({'2', '0', ' ', '1', '7'}):22318
frozenset({'2', '0', '8', '3', '1'}):21685
frozenset({'2', '8', '6', '3', '1'}):22894
frozenset({'2', ' ', '3', '5', '7'}):23977
frozenset({'2', '0', '9', '5', '1'}):21794
frozenset({'4', '9', '8', '6', '3'}):23028
frozenset({'2', '0', '3', '1', '7'}):21659
frozenset({'4', '9', '6', ' ', '7'}):23887
frozenset({'2', '9', '8', '5', '7'}):23533
frozenset({'4', ' ', '3', '5', '7'}):24071
frozenset({'2', '9', '8', '6', '3'}):23055
frozenset({'2', '0', '3', '5', '1'}):21630
frozenset({'4', '9', '8', '1', '7'}):23459
frozenset({'2', '0', '6', '3', '7'}):21531
frozenset({'2', '6', ' ', '5', '1'}):23538
frozenset({'0', '8', '6', '3', '7'}):21712
frozenset({'2', '0', '9', ' ', '3'}):22389
frozenset({'2', '4', '8', '6', ' '}):23797
frozenset({'8', ' ', '3', '5', '7'}):24220
frozenset({'2', '4', '9', '6', '3'}):22882
frozenset({'4', '0', '9', '8', '7'}):22116
frozenset({'2', '0', '6', ' ', '5'}):22139
frozenset({'2', '9', '6', '5', '7'}):23086
frozenset({'0', '9', ' ', '5', '7'}):22648
frozenset({'2', '4', '0', '8', '6'}):21656
frozenset({'0', '9', '6', ' ', '7'}):22340
frozenset({'2', '4', '0', '8', '5'}):21977
frozenset({'2', '4', '8', '3', '7'}):23397
frozenset({'9', '6', ' ', '3', '5'}):23548
frozenset({'2', '4', '8', '6', '5'}):23038
frozenset({'0', '9', '3', '5', '1'}):21726
frozenset({'0', '8', ' ', '1', '7'}):22525
frozenset({'2', '4', '8', '3', '1'}):23152
frozenset({'9', '6', ' ', '1', '7'}):23782
frozenset({'2', '4', '8', '5', '1'}):23246
frozenset({'6', ' ', '3', '5', '1'}):23439
frozenset({'8', '6', '3', '5', '7'}):23169
frozenset({'2', '4', '9', ' ', '3'}):23854
frozenset({'2', '0', '6', ' ', '1'}):22045
frozenset({'4', '0', '8', '3', '1'}):21738
frozenset({'0', '8', '5', '1', '7'}):21964
frozenset({'0', '9', '8', '1', '7'}):21978
frozenset({'4', '6', '3', '1', '7'}):22934
frozenset({'4', '9', '6', '5', '1'}):22958
frozenset({'2', '8', ' ', '1', '7'}):24049
frozenset({'4', '9', '6', '3', '1'}):22825
frozenset({'2', '4', '3', '1', '7'}):23122
frozenset({'8', '6', ' ', '1', '7'}):23897
frozenset({'2', '4', '9', '5', '1'}):23172
frozenset({'2', '0', '8', ' ', '7'}):22625
frozenset({'2', '9', '8', '3', '1'}):23199
frozenset({'0', '4', '9', '6', '5'}):21668
frozenset({'4', '9', '6', ' ', '1'}):23677
frozenset({'2', '8', '5', '1', '7'}):23353
frozenset({'4', '6', ' ', '5', '7'}):23842
frozenset({'2', '9', '8', '6', '5'}):23157
frozenset({'2', '8', '6', '5', '7'}):23209
frozenset({'2', '9', '8', ' ', '5'}):24204
frozenset({'0', '9', '8', '6', '5'}):21810
frozenset({'2', '4', '0', ' ', '7'}):22489
frozenset({'0', '9', '8', '3', '7'}):21980
frozenset({'2', '0', ' ', '3', '5'}):22388
frozenset({'2', '0', '6', ' ', '3'}):22037
frozenset({'4', '0', ' ', '3', '5'}):22470
frozenset({'2', '4', '6', '3', '5'}):22805
frozenset({'9', '8', ' ', '3', '7'}):24121
frozenset({'4', '9', '8', '6', ' '}):23900
frozenset({'0', '6', ' ', '5', '7'}):22292
frozenset({'2', '4', '0', '9', '8'}):21966
frozenset({'2', '4', '0', '5', '1'}):21718
frozenset({'9', ' ', '3', '1', '7'}):23856
frozenset({'2', '4', ' ', '3', '5'}):23832
frozenset({'9', '8', '6', '3', '7'}):23152
frozenset({'0', '9', '6', '5', '1'}):21578
frozenset({'0', '6', '3', '1', '7'}):21465
frozenset({'2', '4', '8', '5', '7'}):23467
frozenset({'9', '3', '5', '1', '7'}):23187
frozenset({'2', '0', '9', ' ', '1'}):22379
frozenset({'2', '4', '0', ' ', '1'}):22281
frozenset({'0', '8', '6', '1', '7'}):21708
frozenset({'0', '9', '6', ' ', '1'}):22175
frozenset({'2', '9', '6', '5', '1'}):22934
frozenset({'4', '8', ' ', '1', '7'}):24156
frozenset({'8', ' ', '3', '5', '1'}):23905
frozenset({'2', '4', '6', '5', '1'}):22837
frozenset({'9', '8', ' ', '1', '7'}):24166
frozenset({'2', '0', '9', '3', '5'}):21815
frozenset({'2', '0', '9', '6', '3'}):21525
frozenset({'4', '0', '6', '3', '1'}):21406
frozenset({'2', '0', '8', ' ', '1'}):22386
frozenset({'4', '9', ' ', '5', '7'}):24139
frozenset({'2', '9', '6', ' ', '7'}):23840
frozenset({'2', '9', '6', ' ', '1'}):23666
frozenset({'4', '8', '5', '1', '7'}):23446
frozenset({'4', '9', ' ', '3', '1'}):23814
frozenset({'0', '4', '9', '5', '7'}):22031
frozenset({'4', ' ', '3', '5', '1'}):23811
frozenset({'0', '4', '9', '6', '3'}):21525
frozenset({'2', '0', '8', '6', ' '}):22286
frozenset({'4', '9', '6', '5', '7'}):23136
frozenset({'2', '8', '6', ' ', '5'}):23793
frozenset({'9', '8', ' ', '5', '7'}):24329
frozenset({'4', '0', '8', '3', '7'}):22008
frozenset({'4', '0', '9', ' ', '7'}):22636
frozenset({'2', '0', '8', '6', '5'}):21696
frozenset({'2', '0', '8', '3', '7'}):21933
frozenset({'8', '6', ' ', '3', '7'}):23863
frozenset({'2', '4', '9', '3', '5'}):23133
frozenset({'0', '9', '8', '6', '7'}):21879
frozenset({'2', '4', '0', ' ', '5'}):22446
frozenset({'2', '0', '4', '6', '1'}):21469
frozenset({'2', '4', ' ', '3', '1'}):23714
frozenset({'6', ' ', '3', '1', '7'}):23560
frozenset({'2', '4', '0', '8', ' '}):22530
frozenset({'0', '9', '6', '5', '7'}):21742
frozenset({'9', '8', '6', '3', '1'}):22906
frozenset({'2', '4', '9', ' ', '1'}):23890
frozenset({'8', '6', '5', '1', '7'}):23177
frozenset({'2', '4', '0', '3', '7'}):21823
frozenset({'2', '4', '9', '8', '7'}):23494
frozenset({'0', '9', '3', '1', '7'}):21779
frozenset({'9', '6', '3', '1', '7'}):22893
frozenset({'6', '3', '5', '1', '7'}):22893
frozenset({'9', '8', '6', ' ', '1'}):23816
frozenset({'2', '4', '5', '1', '7'}):23192
frozenset({'2', '9', '3', '5', '1'}):23082
frozenset({'0', ' ', '3', '5', '1'}):22263
frozenset({'4', '8', '6', '5', '1'}):23052
frozenset({'2', '9', ' ', '1', '7'}):23959
frozenset({'2', ' ', '3', '5', '1'}):23719
frozenset({'2', '0', '6', '3', '5'}):21477
frozenset({'2', '9', '6', ' ', '5'}):23697
frozenset({'4', '0', '9', '3', '1'}):21727
frozenset({'4', '0', '5', '1', '7'}):21895
frozenset({'4', '0', '3', '1', '7'}):21756
frozenset({'2', '0', '6', '1', '7'}):21512
frozenset({'4', '9', '8', '3', '7'}):23431
frozenset({'4', '0', '8', ' ', '1'}):22492
frozenset({'4', '9', '8', '6', '5'}):23152
frozenset({'2', '6', ' ', '3', '5'}):23508
frozenset({'4', '6', ' ', '3', '1'}):23480
frozenset({'0', '4', '6', '5', '7'}):21717
frozenset({'2', '8', '3', '1', '7'}):23219
frozenset({'0', '9', ' ', '3', '7'}):22521
frozenset({'2', '0', '9', '8', ' '}):22624
frozenset({'2', '9', '8', '6', ' '}):23935
frozenset({'4', '8', ' ', '3', '5'}):24095
frozenset({'2', '9', '6', '3', '7'}):23000
frozenset({'8', '6', ' ', '5', '7'}):24020
frozenset({'2', '0', '8', '6', '7'}):21747
frozenset({'0', '4', '9', ' ', '5'}):22586
frozenset({'2', '0', '8', '5', '7'}):22061
frozenset({'0', '4', '9', '6', ' '}):22255
frozenset({'9', '6', '3', '5', '7'}):22992
frozenset({'2', '4', '8', ' ', '3'}):24000
frozenset({'2', '0', '9', '8', '5'}):22039
frozenset({'4', '0', '6', ' ', '7'}):22302
frozenset({'0', '8', '6', '5', '7'}):21854
frozenset({'2', '0', '4', '9', ' '}):22462
frozenset({'4', '9', '6', '3', '7'}):23027
frozenset({'2', '8', ' ', '3', '5'}):24049
frozenset({'0', '9', '6', '1', '7'}):21650
frozenset({'2', '4', '9', '6', ' '}):23695
frozenset({'2', '0', '4', '9', '1'}):21781
frozenset({'8', '3', '5', '1', '7'}):23308
frozenset({'0', '9', '6', '3', '7'}):21613
frozenset({'0', '8', '6', ' ', '3'}):22210
frozenset({'9', '8', '5', '1', '7'}):23454
frozenset({'2', '4', '6', ' ', '1'}):23570
frozenset({'0', '8', ' ', '3', '5'}):22591
frozenset({'2', '4', '8', '6', '7'}):23231
frozenset({'2', '0', '9', '8', '1'}):21886
frozenset({'2', '6', '3', '5', '1'}):22758
frozenset({'2', '9', '6', '1', '7'}):23046
frozenset({'4', '8', ' ', '5', '1'}):24054
frozenset({'0', '6', ' ', '3', '1'}):21961
frozenset({'4', '3', '5', '1', '7'}):23223
frozenset({'2', '8', '6', ' ', '1'}):23731
frozenset({'4', '9', '5', '1', '7'}):23336
frozenset({'2', '0', ' ', '3', '1'}):22182
frozenset({'0', '4', '6', ' ', '1'}):22129
frozenset({'0', '4', '3', '5', '7'}):21955
frozenset({'4', '9', '8', '5', '1'}):23367
frozenset({'2', '6', ' ', '1', '7'}):23676
frozenset({'4', '8', '3', '1', '7'}):23294
frozenset({'4', '9', '8', '5', '7'}):23557
frozenset({'4', '9', '8', '6', '7'}):23334
frozenset({'2', '0', '9', '1', '7'}):21809
frozenset({'4', '8', '6', '3', '7'}):23192
frozenset({'2', '9', ' ', '3', '5'}):23872
frozenset({'2', '0', '3', '5', '7'}):21870
frozenset({'2', '0', '5', '1', '7'}):21748
frozenset({'0', '6', ' ', '3', '7'}):22163
frozenset({'2', '6', '3', '5', '7'}):22961
frozenset({'4', '9', '8', ' ', '3'}):24042
frozenset({'2', '4', '3', '5', '7'}):23256
frozenset({'9', '8', '6', ' ', '3'}):23715
frozenset({'2', '4', '8', ' ', '5'}):24084
frozenset({'2', '0', '9', '8', '7'}):22045
frozenset({'0', '4', '6', ' ', '5'}):22222
frozenset({'0', '9', '8', '5', '7'}):22147
frozenset({'2', '0', '4', '6', ' '}):22109
frozenset({'0', '9', ' ', '3', '5'}):22456
frozenset({'2', '9', '8', ' ', '7'}):24280
frozenset({'9', '8', '6', '5', '7'}):23314
frozenset({'2', '4', '0', '9', '7'}):21904
frozenset({'8', '6', '3', '1', '7'}):23013
frozenset({'0', '8', '6', ' ', '5'}):22376
frozenset({'0', '9', '8', ' ', '3'}):22507
frozenset({'0', '8', ' ', '5', '1'}):22499
frozenset({'2', '0', '8', '6', '1'}):21577
frozenset({'4', '0', ' ', '3', '1'}):22256
frozenset({'2', '4', '9', '1', '7'}):23253
frozenset({'4', '0', '8', '1', '7'}):21963
frozenset({'8', '6', ' ', '5', '1'}):23748
frozenset({'0', '8', '3', '5', '1'}):21771
frozenset({'0', '9', ' ', '3', '1'}):22298
frozenset({'2', '8', ' ', '3', '1'}):23843
frozenset({'4', '6', '5', '1', '7'}):23058
frozenset({'2', '9', '8', ' ', '1'}):24066
frozenset({'4', '9', '6', '1', '7'}):23101
frozenset({'0', '8', '3', '1', '7'}):21792
frozenset({'2', '9', '3', '1', '7'}):23138
frozenset({'0', '9', '8', '5', '1'}):21945
frozenset({'2', '8', ' ', '5', '1'}):23996
frozenset({'2', '4', '8', ' ', '1'}):23954
frozenset({'0', '4', '9', ' ', '1'}):22466
frozenset({'9', '6', '5', '1', '7'}):23059
frozenset({'0', '4', '9', '3', '7'}):21907
frozenset({'2', '0', '8', ' ', '3'}):22461
frozenset({'2', '0', '9', '6', '1'}):21556
frozenset({'4', '8', '6', '5', '7'}):23301
frozenset({'2', '9', '8', '3', '7'}):23400
frozenset({'4', '9', '6', ' ', '5'}):23702
frozenset({'2', '8', '6', '5', '1', '7'}):22466
frozenset({'0', '4', '9', '3', '5', '7'}):21379
frozenset({'2', '9', '8', '6', '1', '7'}):22549
frozenset({'2', '0', '8', ' ', '5', '7'}):22061
frozenset({'2', '0', '8', '6', ' ', '3'}):21581
frozenset({'2', '4', '0', '9', '8', '6'}):21181
frozenset({'2', '8', '6', ' ', '5', '7'}):23209
frozenset({'9', '8', '6', ' ', '3', '7'}):23152
frozenset({'2', '0', '8', '6', '5', '7'}):21213
frozenset({'2', '0', '4', ' ', '5', '7'}):21905
frozenset({'2', '4', '0', '6', ' ', '7'}):21603
frozenset({'4', '8', '6', ' ', '3', '5'}):23016
frozenset({'2', '4', '6', ' ', '5', '7'}):23016
frozenset({'2', '0', '4', '6', '3', '1'}):20859
frozenset({'2', '4', '9', '8', '5', '1'}):22663
frozenset({'2', '4', ' ', '3', '1', '7'}):23122
frozenset({'9', '8', '6', '3', '5', '1'}):22287
frozenset({'0', '8', '6', ' ', '5', '7'}):21854
frozenset({'2', '4', ' ', '5', '1', '7'}):23192
frozenset({'8', '6', '3', '5', '1', '7'}):22411
frozenset({'0', '9', '8', '6', ' ', '5'}):21810
frozenset({'2', '4', '9', ' ', '3', '1'}):23079
frozenset({'2', '4', '9', '8', '3', '7'}):22744
frozenset({'2', '4', '0', '9', '6', '1'}):21019
frozenset({'0', '8', ' ', '5', '1', '7'}):21964
frozenset({'0', '9', '8', ' ', '3', '1'}):21766
frozenset({'9', '8', '6', ' ', '3', '1'}):22906
frozenset({'2', '4', '3', '5', '1', '7'}):22514
frozenset({'2', '0', '8', '6', '1', '7'}):21092
frozenset({'4', '0', '9', ' ', '5', '1'}):21877
frozenset({'4', '0', ' ', '3', '1', '7'}):21756
frozenset({'2', '9', '8', ' ', '1', '7'}):23398
frozenset({'0', '9', ' ', '3', '5', '1'}):21726
frozenset({'4', '0', '8', '3', '5', '1'}):21257
frozenset({'4', '8', '6', '3', '5', '1'}):22300
frozenset({'2', '9', ' ', '3', '1', '7'}):23138
frozenset({'4', '9', '8', '6', '1', '7'}):22594
frozenset({'4', '0', '9', '8', ' ', '7'}):22116
frozenset({'0', '4', '3', '5', '1', '7'}):21254
frozenset({'2', '9', '6', ' ', '5', '7'}):23086
frozenset({'2', '0', '6', '3', '5', '1'}):20862
frozenset({'0', '4', '8', ' ', '5', '1'}):21926
frozenset({'2', '0', '9', '6', '1', '7'}):21057
frozenset({'2', '0', '6', '3', '1', '7'}):20910
frozenset({'4', '0', '8', ' ', '3', '1'}):21738
frozenset({'4', '9', '8', '6', '3', '5'}):22368
frozenset({'4', '9', '6', ' ', '5', '7'}):23136
frozenset({'2', '9', '8', '5', '1', '7'}):22749
frozenset({'4', '0', '6', '3', '5', '7'}):21077
frozenset({'4', '9', '6', ' ', '5', '1'}):22958
frozenset({'2', '0', '9', '8', ' ', '3'}):21886
frozenset({'4', '8', '6', '3', '1', '7'}):22435
frozenset({'4', '0', '8', '6', ' ', '5'}):21780
frozenset({'2', '9', ' ', '3', '5', '1'}):23082
frozenset({'4', '0', '8', ' ', '3', '7'}):22008
frozenset({'2', '0', '9', '6', '3', '5'}):21005
frozenset({'0', '9', '6', ' ', '5', '7'}):21742
frozenset({'2', '4', '9', '8', ' ', '7'}):23494
frozenset({'4', '0', '9', ' ', '3', '5'}):21851
frozenset({'2', '0', '8', '6', '3', '7'}):21121
frozenset({'2', '0', '8', '3', '5', '7'}):21442
frozenset({'4', '0', '9', '6', ' ', '3'}):21525
frozenset({'2', '4', '8', ' ', '3', '7'}):23397
frozenset({'2', '0', '9', '8', '5', '7'}):21513
frozenset({'2', '4', '9', '6', ' ', '3'}):22882
frozenset({'2', '4', '9', ' ', '5', '7'}):23306
frozenset({'2', '0', '4', '9', '3', '1'}):21151
frozenset({'2', '4', '9', '8', '3', '5'}):22637
frozenset({'2', '0', '4', '8', ' ', '5'}):21977
frozenset({'2', '4', '0', '3', '5', '7'}):21310
frozenset({'0', '9', '8', '6', ' ', '3'}):21644
frozenset({'0', '9', '8', ' ', '5', '7'}):22147
frozenset({'2', '0', '4', '9', '5', '7'}):21363
frozenset({'9', '8', '3', '5', '1', '7'}):22668
frozenset({'2', '4', '0', '9', '6', '7'}):21119
frozenset({'2', '4', '6', ' ', '3', '1'}):22782
frozenset({'2', '4', '8', '6', '1', '7'}):22498
frozenset({'2', '4', '8', '6', '3', '7'}):22502
frozenset({'0', '8', '6', ' ', '3', '1'}):21489
frozenset({'2', '9', '8', '6', ' ', '1'}):23111
frozenset({'4', '0', '6', ' ', '3', '1'}):21406
frozenset({'2', '0', ' ', '3', '1', '7'}):21659
frozenset({'2', '6', ' ', '3', '1', '7'}):22869
frozenset({'4', '9', '8', '3', '5', '1'}):22595
frozenset({'2', '9', '6', ' ', '5', '1'}):22934
frozenset({'4', '9', ' ', '5', '1', '7'}):23336
frozenset({'2', '0', '9', '3', '5', '1'}):21170
frozenset({'2', '0', '9', '3', '1', '7'}):21196
frozenset({'2', '0', '3', '5', '1', '7'}):21160
frozenset({'0', '4', '6', '5', '1', '7'}):21093
frozenset({'2', '9', '8', '3', '5', '7'}):22768
frozenset({'2', '0', '9', '8', ' ', '1'}):21886
frozenset({'4', '9', '8', '3', '1', '7'}):22669
frozenset({'0', '4', '9', '8', ' ', '5'}):22084
frozenset({'2', '6', ' ', '3', '5', '1'}):22758
frozenset({'4', '9', '8', '6', ' ', '5'}):23152
