frozenset({'2'}):7969
frozenset({'4'}):8037
frozenset({'0'}):7152
frozenset({'9'}):8037
frozenset({'8'}):8132
frozenset({'6'}):7791
frozenset({' '}):8565
frozenset({'3'}):7915
frozenset({'5'}):8016
frozenset({'1'}):7911
frozenset({'7'}):8090
frozenset({'1', '6'}):7300
frozenset({' ', '7'}):8090
frozenset({'7', '3'}):7534
frozenset({'8', '3'}):7549
frozenset({'4', '8'}):7660
frozenset({'5', '2'}):7502
frozenset({' ', '2'}):7969
frozenset({'4', '6'}):7364
frozenset({'0', '9'}):6779
frozenset({'5', '3'}):7478
frozenset({'7', '9'}):7611
frozenset({'4', '5'}):7560
frozenset({'4', '3'}):7508
frozenset({' ', '8'}):8132
frozenset({'6', '2'}):7327
frozenset({'4', '2'}):7513
frozenset({'8', '6'}):7457
frozenset({'1', '3'}):7370
frozenset({' ', '5'}):8016
frozenset({'1', '9'}):7488
frozenset({' ', '3'}):7915
frozenset({'4', ' '}):8037
frozenset({'1', '2'}):7425
frozenset({'5', '8'}):7658
frozenset({'3', '2'}):7442
frozenset({'0', '5'}):6776
frozenset({'7', '6'}):7433
frozenset({' ', '1'}):7911
frozenset({'5', '7'}):7620
frozenset({' ', '9'}):8037
frozenset({'9', '3'}):7456
frozenset({'0', '7'}):6811
frozenset({'4', '0'}):6796
frozenset({'5', '9'}):7558
frozenset({'7', '8'}):7713
frozenset({'0', '8'}):6822
frozenset({'9', '8'}):7647
frozenset({'0', '2'}):6713
frozenset({'1', '7'}):7517
frozenset({'4', '1'}):7499
frozenset({'8', '2'}):7622
frozenset({'4', '9'}):7562
frozenset({'0', '6'}):6568
frozenset({'0', ' '}):7152
frozenset({'5', '1'}):7463
frozenset({'4', '7'}):7640
frozenset({'9', '2'}):7545
frozenset({'1', '8'}):7553
frozenset({'7', '2'}):7570
frozenset({' ', '6'}):7791
frozenset({'3', '6'}):7246
frozenset({'0', '1'}):6667
frozenset({'9', '6'}):7373
frozenset({'0', '3'}):6707
frozenset({'5', '6'}):7321
frozenset({'0', '8', '3', '5', '7'}):5928
frozenset({'9', '8', ' ', '3', '5'}):6779
frozenset({'2', '4', '6', '3', '7'}):6330
frozenset({'0', '4', '8', '6', '5'}):5772
frozenset({'2', '0', '9', ' ', '7'}):6127
frozenset({'2', '4', '9', '6', '7'}):6372
frozenset({'2', '4', '9', '5', '7'}):6476
frozenset({'4', '0', '9', '8', '3'}):5847
frozenset({'4', '8', ' ', '3', '7'}):6881
frozenset({'2', '9', '6', '3', '5'}):6249
frozenset({'0', '9', '6', ' ', '3'}):5916
frozenset({'9', '6', ' ', '5', '7'}):6680
frozenset({'0', '9', '5', '1', '7'}):5834
frozenset({'0', '8', ' ', '3', '1'}):6023
frozenset({'2', '4', '6', ' ', '5'}):6569
frozenset({'0', '8', ' ', '3', '7'}):6164
frozenset({'2', '4', '8', '1', '7'}):6506
frozenset({'0', '6', '3', '5', '7'}):5699
frozenset({'9', '6', ' ', '5', '1'}):6581
frozenset({'9', '6', ' ', '3', '1'}):6504
frozenset({'6', ' ', '5', '1', '7'}):6628
frozenset({'0', '9', '6', '3', '5'}):5660
frozenset({'9', '8', '6', '1', '7'}):6412
frozenset({'2', '4', ' ', '5', '1'}):6703
frozenset({'2', '4', '9', '8', '1'}):6478
frozenset({'8', '6', '3', '5', '1'}):6256
frozenset({'2', '4', '9', ' ', '7'}):6814
frozenset({'6', ' ', '3', '5', '7'}):6615
frozenset({'2', '4', '9', '8', '3'}):6468
frozenset({'0', '3', '5', '1', '7'}):5791
frozenset({'4', '8', '6', ' ', '1'}):6667
frozenset({'2', '9', '5', '1', '7'}):6437
frozenset({'0', '9', '8', '3', '1'}):5775
frozenset({'2', '3', '5', '1', '7'}):6402
frozenset({'4', '0', '9', '8', '1'}):5869
frozenset({'8', '6', ' ', '3', '1'}):6558
frozenset({'0', '4', ' ', '5', '1'}):6096
frozenset({'4', '6', ' ', '5', '1'}):6582
frozenset({'2', '9', '8', '1', '7'}):6511
frozenset({'2', '8', '3', '5', '1'}):6414
frozenset({'2', '9', ' ', '3', '1'}):6666
frozenset({'4', '9', '8', '6', '1'}):6357
frozenset({'2', ' ', '5', '1', '7'}):6734
frozenset({'4', '0', '9', '8', ' '}):6185
frozenset({'2', '0', '6', '5', '7'}):5703
frozenset({'4', '0', '9', '1', '7'}):5858
frozenset({'4', '0', '3', '5', '1'}):5783
frozenset({'4', '0', '9', '5', '1'}):5840
frozenset({'4', '9', ' ', '3', '7'}):6785
frozenset({'2', '8', '6', '3', '5'}):6304
frozenset({'2', '0', '6', '3', '1'}):5596
frozenset({'2', '6', ' ', '5', '7'}):6640
frozenset({'2', '9', '8', '5', '1'}):6476
frozenset({'4', '6', ' ', '1', '7'}):6675
frozenset({'4', '0', '6', '3', '5'}):5663
frozenset({'2', '4', '9', '6', '5'}):6285
frozenset({'2', '4', '9', '3', '7'}):6456
frozenset({'8', '6', ' ', '3', '5'}):6612
frozenset({'0', '4', '9', '8', '5'}):5924
frozenset({'2', '0', '6', ' ', '7'}):5960
frozenset({'2', '0', '8', '6', '3'}):5683
frozenset({'0', '4', ' ', '5', '7'}):6202
frozenset({'2', '0', '9', '8', '6'}):5764
frozenset({'9', '8', '6', ' ', '5'}):6693
frozenset({'0', '8', '6', '3', '5'}):5709
frozenset({'4', '9', '8', ' ', '5'}):6854
frozenset({'2', '8', ' ', '5', '7'}):6906
frozenset({'2', '4', '9', '8', '6'}):6382
frozenset({'2', '4', '9', ' ', '5'}):6756
frozenset({'2', '0', '4', '9', '5'}):5845
frozenset({'0', '8', '6', ' ', '7'}):6068
frozenset({'9', '8', '3', '5', '1'}):6413
frozenset({'2', '4', '8', '3', '5'}):6479
frozenset({'9', '6', ' ', '3', '7'}):6612
frozenset({'2', '4', '8', '6', '3'}):6322
frozenset({'9', ' ', '3', '5', '7'}):6770
frozenset({'2', '0', '8', '5', '1'}):5809
frozenset({'2', '6', '5', '1', '7'}):6298
frozenset({'4', '9', '8', ' ', '1'}):6815
frozenset({'2', '9', '6', '3', '1'}):6235
frozenset({'2', '4', '0', '8', '1'}):5813
frozenset({'0', '8', '6', '3', '1'}):5639
frozenset({'0', '6', ' ', '1', '7'}):5951
frozenset({'4', '9', '3', '5', '1'}):6391
frozenset({'0', '6', ' ', '5', '1'}):5905
frozenset({'4', '8', ' ', '3', '1'}):6748
frozenset({'2', '4', '9', '6', '1'}):6298
frozenset({'4', '0', '8', '6', '1'}):5726
frozenset({'8', ' ', '5', '1', '7'}):6852
frozenset({'9', '8', ' ', '3', '1'}):6710
frozenset({'2', '0', '9', '6', '7'}):5725
frozenset({'4', '0', '8', ' ', '5'}):6215
frozenset({'2', '6', ' ', '3', '1'}):6507
frozenset({'4', '9', '8', '3', '5'}):6470
frozenset({'2', '6', ' ', '3', '7'}):6613
frozenset({'2', '0', '9', '3', '1'}):5752
frozenset({'2', '9', ' ', '5', '7'}):6801
frozenset({'2', '9', '8', '6', '1'}):6361
frozenset({'4', ' ', '5', '1', '7'}):6804
frozenset({'0', ' ', '3', '5', '7'}):6147
frozenset({'4', '9', '8', ' ', '7'}):6908
frozenset({'9', '8', '6', ' ', '7'}):6787
frozenset({'4', '0', ' ', '3', '7'}):6147
frozenset({'2', '0', '9', '8', '3'}):5833
frozenset({'4', '0', '9', ' ', '3'}):6091
frozenset({'2', '0', ' ', '3', '7'}):6096
frozenset({'0', '9', '8', '6', '3'}):5703
frozenset({'0', '9', '8', '3', '5'}):5858
frozenset({'4', '8', '6', ' ', '5'}):6688
frozenset({'4', '6', '3', '5', '7'}):6333
frozenset({'2', '9', '8', ' ', '3'}):6784
frozenset({'9', '8', '6', '3', '5'}):6295
frozenset({'2', '4', ' ', '1', '7'}):6759
frozenset({'9', '8', '6', '5', '1'}):6337
frozenset({'2', '4', ' ', '3', '7'}):6786
frozenset({'2', '0', '4', '9', '3'}):5798
frozenset({'2', '0', '4', '6', '5'}):5669
frozenset({'0', '9', '8', ' ', '7'}):6201
frozenset({'0', '9', '8', ' ', '1'}):6108
frozenset({'4', '0', ' ', '1', '7'}):6122
frozenset({'2', '4', '3', '5', '1'}):6370
frozenset({'2', '4', '9', '3', '1'}):6383
frozenset({'0', ' ', '5', '1', '7'}):6092
frozenset({'0', '9', ' ', '1', '7'}):6099
frozenset({'0', ' ', '3', '1', '7'}):6040
frozenset({'4', '6', '3', '5', '1'}):6224
frozenset({'0', '9', ' ', '5', '1'}):6075
frozenset({'4', '0', '8', '5', '1'}):5867
frozenset({'9', '6', '3', '5', '1'}):6201
frozenset({'2', '0', '6', '5', '1'}):5624
frozenset({'2', '9', ' ', '3', '7'}):6759
frozenset({'4', '8', '6', '3', '5'}):6319
frozenset({'2', '9', ' ', '5', '1'}):6721
frozenset({'4', '8', '6', '1', '7'}):6430
frozenset({'2', '0', '9', '3', '7'}):5830
frozenset({'2', '0', '9', '6', '5'}):5701
frozenset({'4', '0', '8', ' ', '7'}):6235
frozenset({'2', '4', '0', '8', '3'}):5830
frozenset({'4', '8', ' ', '5', '7'}):6937
frozenset({'4', '8', '6', ' ', '7'}):6799
frozenset({'2', '4', '9', '8', ' '}):6839
frozenset({'2', '0', '8', '3', '5'}):5857
frozenset({'2', '4', '8', ' ', '7'}):6894
frozenset({'4', '0', '6', ' ', '3'}):5913
frozenset({'4', '0', '8', '6', '7'}):5819
frozenset({'2', '0', '9', ' ', '5'}):6115
frozenset({'4', '0', '8', '3', '5'}):5892
frozenset({'4', '9', '3', '5', '7'}):6468
frozenset({'0', '9', '6', '3', '1'}):5618
frozenset({'2', '4', '9', '8', '5'}):6505
frozenset({'2', '8', '6', ' ', '3'}):6627
frozenset({'0', '6', '3', '5', '1'}):5599
frozenset({'2', '0', '4', '5', '7'}):5873
frozenset({'0', '9', '8', '6', ' '}):6038
frozenset({'2', '0', '4', '6', '3'}):5637
frozenset({' ', '3', '5', '1', '7'}):6721
frozenset({'9', ' ', '3', '5', '1'}):6668
frozenset({'4', '6', ' ', '3', '5'}):6554
frozenset({'0', '8', ' ', '5', '7'}):6239
frozenset({'2', '0', '4', '9', '6'}):5696
frozenset({'9', '8', '3', '5', '7'}):6517
frozenset({'2', '4', '6', ' ', '3'}):6557
frozenset({'2', '4', '0', '3', '1'}):5743
frozenset({'0', '8', '6', ' ', '1'}):5963
frozenset({'8', ' ', '3', '1', '7'}):6761
frozenset({'2', '4', '6', '3', '1'}):6235
frozenset({'4', '9', '3', '1', '7'}):6429
frozenset({'0', '9', '8', '6', '1'}):5720
frozenset({'2', '0', ' ', '1', '7'}):6035
frozenset({'2', '0', '8', '3', '1'}):5751
frozenset({'2', '8', '6', '3', '1'}):6270
frozenset({'2', ' ', '3', '5', '7'}):6781
frozenset({'2', '0', '9', '5', '1'}):5791
frozenset({'4', '9', '8', '6', '3'}):6319
frozenset({'2', '0', '3', '1', '7'}):5752
frozenset({'4', '9', '6', ' ', '7'}):6705
frozenset({'2', '9', '8', '5', '7'}):6566
frozenset({'4', ' ', '3', '5', '7'}):6823
frozenset({'2', '9', '8', '6', '3'}):6336
frozenset({'2', '0', '3', '5', '1'}):5730
frozenset({'4', '9', '8', '1', '7'}):6538
frozenset({'2', '0', '6', '3', '7'}):5674
frozenset({'2', '6', ' ', '5', '1'}):6541
frozenset({'0', '8', '6', '3', '7'}):5750
frozenset({'2', '0', '9', ' ', '3'}):6063
frozenset({'2', '4', '8', '6', ' '}):6679
frozenset({'8', ' ', '3', '5', '7'}):6881
frozenset({'2', '4', '9', '6', '3'}):6267
frozenset({'4', '0', '9', '8', '7'}):5940
frozenset({'2', '0', '6', ' ', '5'}):5925
frozenset({'2', '9', '6', '5', '7'}):6351
frozenset({'0', '9', ' ', '5', '7'}):6167
frozenset({'2', '4', '0', '8', '6'}):5725
frozenset({'0', '9', '6', ' ', '7'}):6015
frozenset({'2', '4', '0', '8', '5'}):5893
frozenset({'2', '4', '8', '3', '7'}):6537
frozenset({'9', '6', ' ', '3', '5'}):6534
frozenset({'2', '4', '8', '6', '5'}):6337
frozenset({'0', '9', '3', '5', '1'}):5764
frozenset({'0', '8', ' ', '1', '7'}):6124
frozenset({'2', '4', '8', '3', '1'}):6423
frozenset({'9', '6', ' ', '1', '7'}):6653
frozenset({'2', '4', '8', '5', '1'}):6455
frozenset({'6', ' ', '3', '5', '1'}):6489
frozenset({'8', '6', '3', '5', '7'}):6395
frozenset({'2', '4', '9', ' ', '3'}):6720
frozenset({'2', '0', '6', ' ', '1'}):5885
frozenset({'4', '0', '8', '3', '1'}):5791
frozenset({'0', '8', '5', '1', '7'}):5874
frozenset({'0', '9', '8', '1', '7'}):5869
frozenset({'4', '6', '3', '1', '7'}):6298
frozenset({'4', '9', '6', '5', '1'}):6285
frozenset({'2', '8', ' ', '1', '7'}):6810
frozenset({'4', '9', '6', '3', '1'}):6234
frozenset({'2', '4', '3', '1', '7'}):6418
frozenset({'8', '6', ' ', '1', '7'}):6721
frozenset({'2', '4', '9', '5', '1'}):6412
frozenset({'2', '0', '8', ' ', '7'}):6178
frozenset({'2', '9', '8', '3', '1'}):6418
frozenset({'0', '4', '9', '6', '5'}):5722
frozenset({'4', '9', '6', ' ', '1'}):6607
frozenset({'2', '8', '5', '1', '7'}):6499
frozenset({'4', '6', ' ', '5', '7'}):6698
frozenset({'2', '9', '8', '6', '5'}):6375
frozenset({'2', '8', '6', '5', '7'}):6421
frozenset({'2', '9', '8', ' ', '5'}):6854
frozenset({'0', '9', '8', '6', '5'}):5772
frozenset({'2', '4', '0', ' ', '7'}):6134
frozenset({'0', '9', '8', '3', '7'}):5873
frozenset({'2', '0', ' ', '3', '5'}):6068
frozenset({'2', '0', '6', ' ', '3'}):5887
frozenset({'4', '0', ' ', '3', '5'}):6117
frozenset({'2', '4', '6', '3', '5'}):6234
frozenset({'9', '8', ' ', '3', '7'}):6817
frozenset({'4', '9', '8', '6', ' '}):6704
frozenset({'0', '6', ' ', '5', '7'}):6000
frozenset({'2', '4', '0', '9', '8'}):5879
frozenset({'2', '4', '0', '5', '1'}):5784
frozenset({'9', ' ', '3', '1', '7'}):6705
frozenset({'2', '4', ' ', '3', '5'}):6721
frozenset({'9', '8', '6', '3', '7'}):6380
frozenset({'0', '9', '6', '5', '1'}):5669
frozenset({'0', '6', '3', '1', '7'}):5643
frozenset({'2', '4', '8', '5', '7'}):6565
frozenset({'9', '3', '5', '1', '7'}):6408
frozenset({'2', '0', '9', ' ', '1'}):6049
frozenset({'2', '4', '0', ' ', '1'}):6037
frozenset({'0', '8', '6', '1', '7'}):5744
frozenset({'0', '9', '6', ' ', '1'}):5934
frozenset({'2', '9', '6', '5', '1'}):6274
frozenset({'4', '8', ' ', '1', '7'}):6865
frozenset({'8', ' ', '3', '5', '1'}):6732
frozenset({'2', '4', '6', '5', '1'}):6249
frozenset({'9', '8', ' ', '1', '7'}):6844
frozenset({'2', '0', '9', '3', '5'}):5808
frozenset({'2', '0', '9', '6', '3'}):5662
frozenset({'4', '0', '6', '3', '1'}):5622
frozenset({'2', '0', '8', ' ', '1'}):6057
frozenset({'4', '9', ' ', '5', '7'}):6835
frozenset({'2', '9', '6', ' ', '7'}):6686
frozenset({'2', '9', '6', ' ', '1'}):6603
frozenset({'4', '8', '5', '1', '7'}):6545
frozenset({'4', '9', ' ', '3', '1'}):6697
frozenset({'0', '4', '9', '5', '7'}):5907
frozenset({'4', ' ', '3', '5', '1'}):6704
frozenset({'0', '4', '9', '6', '3'}):5667
frozenset({'2', '0', '8', '6', ' '}):5994
frozenset({'4', '9', '6', '5', '7'}):6374
frozenset({'2', '8', '6', ' ', '5'}):6659
frozenset({'9', '8', ' ', '5', '7'}):6909
frozenset({'4', '0', '8', '3', '7'}):5911
frozenset({'4', '0', '9', ' ', '7'}):6176
frozenset({'2', '0', '8', '6', '5'}):5729
frozenset({'2', '0', '8', '3', '7'}):5874
frozenset({'8', '6', ' ', '3', '7'}):6700
frozenset({'2', '4', '9', '3', '5'}):6398
frozenset({'0', '9', '8', '6', '7'}):5814
frozenset({'2', '4', '0', ' ', '5'}):6108
frozenset({'2', '0', '4', '6', '1'}):5649
frozenset({'2', '4', ' ', '3', '1'}):6675
frozenset({'6', ' ', '3', '1', '7'}):6560
frozenset({'2', '4', '0', '8', ' '}):6141
frozenset({'0', '9', '6', '5', '7'}):5750
frozenset({'9', '8', '6', '3', '1'}):6259
frozenset({'2', '4', '9', ' ', '1'}):6735
frozenset({'8', '6', '5', '1', '7'}):6395
frozenset({'2', '4', '0', '3', '7'}):5840
frozenset({'2', '4', '9', '8', '7'}):6559
frozenset({'0', '9', '3', '1', '7'}):5790
frozenset({'9', '6', '3', '1', '7'}):6262
frozenset({'6', '3', '5', '1', '7'}):6263
frozenset({'9', '8', '6', ' ', '1'}):6666
frozenset({'2', '4', '5', '1', '7'}):6439
frozenset({'2', '9', '3', '5', '1'}):6365
frozenset({'0', ' ', '3', '5', '1'}):6009
frozenset({'4', '8', '6', '5', '1'}):6336
frozenset({'2', '9', ' ', '1', '7'}):6755
frozenset({'2', ' ', '3', '5', '1'}):6652
frozenset({'2', '0', '6', '3', '5'}):5638
frozenset({'2', '9', '6', ' ', '5'}):6608
frozenset({'4', '0', '9', '3', '1'}):5781
frozenset({'4', '0', '5', '1', '7'}):5864
frozenset({'4', '0', '3', '1', '7'}):5809
frozenset({'2', '0', '6', '1', '7'}):5659
frozenset({'4', '9', '8', '3', '7'}):6521
frozenset({'4', '0', '8', ' ', '1'}):6123
frozenset({'4', '9', '8', '6', '5'}):6371
frozenset({'2', '6', ' ', '3', '5'}):6530
frozenset({'4', '6', ' ', '3', '1'}):6529
frozenset({'0', '4', '6', '5', '7'}):5759
frozenset({'2', '8', '3', '1', '7'}):6448
frozenset({'0', '9', ' ', '3', '7'}):6119
frozenset({'2', '0', '9', '8', ' '}):6158
frozenset({'2', '9', '8', '6', ' '}):6727
frozenset({'4', '8', ' ', '3', '5'}):6829
frozenset({'2', '9', '6', '3', '7'}):6321
frozenset({'8', '6', ' ', '5', '7'}):6769
frozenset({'2', '0', '8', '6', '7'}):5769
frozenset({'0', '4', '9', ' ', '5'}):6156
frozenset({'2', '0', '8', '5', '7'}):5929
frozenset({'0', '4', '9', '6', ' '}):5983
frozenset({'9', '6', '3', '5', '7'}):6303
frozenset({'2', '4', '8', ' ', '3'}):6796
frozenset({'2', '0', '9', '8', '5'}):5899
frozenset({'4', '0', '6', ' ', '7'}):6020
frozenset({'0', '8', '6', '5', '7'}):5808
frozenset({'2', '0', '4', '9', ' '}):6107
frozenset({'4', '9', '6', '3', '7'}):6328
frozenset({'2', '8', ' ', '3', '5'}):6802
frozenset({'0', '9', '6', '1', '7'}):5708
frozenset({'2', '4', '9', '6', ' '}):6622
frozenset({'2', '0', '4', '9', '1'}):5803
frozenset({'8', '3', '5', '1', '7'}):6477
frozenset({'0', '9', '6', '3', '7'}):5702
frozenset({'0', '8', '6', ' ', '3'}):5955
frozenset({'9', '8', '5', '1', '7'}):6525
frozenset({'2', '4', '6', ' ', '1'}):6580
frozenset({'0', '8', ' ', '3', '5'}):6151
frozenset({'2', '4', '8', '6', '7'}):6444
frozenset({'2', '0', '9', '8', '1'}):5829
frozenset({'2', '6', '3', '5', '1'}):6203
frozenset({'2', '9', '6', '1', '7'}):6338
frozenset({'4', '8', ' ', '5', '1'}):6810
frozenset({'0', '6', ' ', '3', '1'}):5852
frozenset({'4', '3', '5', '1', '7'}):6448
frozenset({'2', '8', '6', ' ', '1'}):6638
frozenset({'4', '9', '5', '1', '7'}):6479
frozenset({'2', '0', ' ', '3', '1'}):5976
frozenset({'0', '4', '6', ' ', '1'}):5939
frozenset({'0', '4', '3', '5', '7'}):5893
frozenset({'4', '9', '8', '5', '1'}):6489
frozenset({'2', '6', ' ', '1', '7'}):6620
frozenset({'4', '8', '3', '1', '7'}):6485
frozenset({'4', '9', '8', '5', '7'}):6576
frozenset({'4', '9', '8', '6', '7'}):6467
frozenset({'2', '0', '9', '1', '7'}):5800
frozenset({'4', '8', '6', '3', '7'}):6416
frozenset({'2', '9', ' ', '3', '5'}):6710
frozenset({'2', '0', '3', '5', '7'}):5849
frozenset({'2', '0', '5', '1', '7'}):5783
frozenset({'0', '6', ' ', '3', '7'}):5950
frozenset({'2', '6', '3', '5', '7'}):6309
frozenset({'4', '9', '8', ' ', '3'}):6789
frozenset({'2', '4', '3', '5', '7'}):6474
frozenset({'9', '8', '6', ' ', '3'}):6612
frozenset({'2', '4', '8', ' ', '5'}):6830
frozenset({'2', '0', '9', '8', '7'}):5907
frozenset({'0', '4', '6', ' ', '5'}):5973
frozenset({'0', '9', '8', '5', '7'}):5943
frozenset({'2', '0', '4', '6', ' '}):5929
frozenset({'0', '9', ' ', '3', '5'}):6089
frozenset({'2', '9', '8', ' ', '7'}):6899
frozenset({'9', '8', '6', '5', '7'}):6450
frozenset({'2', '4', '0', '9', '7'}):5858
frozenset({'8', '6', '3', '1', '7'}):6327
frozenset({'0', '8', '6', ' ', '5'}):6025
frozenset({'0', '9', '8', ' ', '3'}):6100
frozenset({'0', '8', ' ', '5', '1'}):6104
frozenset({'2', '0', '8', '6', '1'}):5677
frozenset({'4', '0', ' ', '3', '1'}):6027
frozenset({'2', '4', '9', '1', '7'}):6457
frozenset({'4', '0', '8', '1', '7'}):5892
frozenset({'8', '6', ' ', '5', '1'}):6634
frozenset({'0', '8', '3', '5', '1'}):5787
frozenset({'0', '9', ' ', '3', '1'}):6017
frozenset({'2', '8', ' ', '3', '1'}):6711
frozenset({'4', '6', '5', '1', '7'}):6349
frozenset({'2', '9', '8', ' ', '1'}):6798
frozenset({'4', '9', '6', '1', '7'}):6359
frozenset({'0', '8', '3', '1', '7'}):5806
frozenset({'2', '9', '3', '1', '7'}):6403
frozenset({'0', '9', '8', '5', '1'}):5849
frozenset({'2', '8', ' ', '5', '1'}):6773
frozenset({'2', '4', '8', ' ', '1'}):6775
frozenset({'0', '4', '9', ' ', '1'}):6102
frozenset({'9', '6', '5', '1', '7'}):6328
frozenset({'0', '4', '9', '3', '7'}):5858
frozenset({'2', '0', '8', ' ', '3'}):6094
frozenset({'2', '0', '9', '6', '1'}):5666
frozenset({'4', '8', '6', '5', '7'}):6462
frozenset({'2', '9', '8', '3', '7'}):6515
frozenset({'4', '9', '6', ' ', '5'}):6614
frozenset({'2', '8', '6', '5', '1', '7'}):6088
frozenset({'0', '4', '9', '3', '5', '7'}):5623
frozenset({'2', '9', '8', '6', '1', '7'}):6124
frozenset({'2', '0', '8', ' ', '5', '7'}):5929
frozenset({'2', '0', '8', '6', ' ', '3'}):5683
frozenset({'2', '4', '0', '9', '8', '6'}):5509
frozenset({'2', '8', '6', ' ', '5', '7'}):6421
frozenset({'9', '8', '6', ' ', '3', '7'}):6380
frozenset({'2', '0', '8', '6', '5', '7'}):5530
frozenset({'2', '0', '4', ' ', '5', '7'}):5873
frozenset({'2', '4', '0', '6', ' ', '7'}):5712
frozenset({'4', '8', '6', ' ', '3', '5'}):6319
frozenset({'2', '4', '6', ' ', '5', '7'}):6340
frozenset({'2', '0', '4', '6', '3', '1'}):5385
frozenset({'2', '4', '9', '8', '5', '1'}):6182
frozenset({'2', '4', ' ', '3', '1', '7'}):6418
frozenset({'9', '8', '6', '3', '5', '1'}):5981
frozenset({'0', '8', '6', ' ', '5', '7'}):5808
frozenset({'2', '4', ' ', '5', '1', '7'}):6439
frozenset({'8', '6', '3', '5', '1', '7'}):6058
frozenset({'0', '9', '8', '6', ' ', '5'}):5772
frozenset({'2', '4', '9', ' ', '3', '1'}):6383
frozenset({'2', '4', '9', '8', '3', '7'}):6231
frozenset({'2', '4', '0', '9', '6', '1'}):5442
frozenset({'0', '8', ' ', '5', '1', '7'}):5874
frozenset({'0', '9', '8', ' ', '3', '1'}):5775
frozenset({'9', '8', '6', ' ', '3', '1'}):6259
frozenset({'2', '4', '3', '5', '1', '7'}):6145
frozenset({'2', '0', '8', '6', '1', '7'}):5476
frozenset({'4', '0', '9', ' ', '5', '1'}):5840
frozenset({'4', '0', ' ', '3', '1', '7'}):5809
frozenset({'2', '9', '8', ' ', '1', '7'}):6511
frozenset({'0', '9', ' ', '3', '5', '1'}):5764
frozenset({'4', '0', '8', '3', '5', '1'}):5573
frozenset({'4', '8', '6', '3', '5', '1'}):6004
frozenset({'2', '9', ' ', '3', '1', '7'}):6403
frozenset({'4', '9', '8', '6', '1', '7'}):6139
frozenset({'4', '0', '9', '8', ' ', '7'}):5940
frozenset({'0', '4', '3', '5', '1', '7'}):5583
frozenset({'2', '9', '6', ' ', '5', '7'}):6351
frozenset({'2', '0', '6', '3', '5', '1'}):5366
frozenset({'0', '4', '8', ' ', '5', '1'}):5867
frozenset({'2', '0', '9', '6', '1', '7'}):5452
frozenset({'2', '0', '6', '3', '1', '7'}):5402
frozenset({'4', '0', '8', ' ', '3', '1'}):5791
frozenset({'4', '9', '8', '6', '3', '5'}):6023
frozenset({'4', '9', '6', ' ', '5', '7'}):6374
frozenset({'2', '9', '8', '5', '1', '7'}):6220
frozenset({'4', '0', '6', '3', '5', '7'}):5479
frozenset({'4', '9', '6', ' ', '5', '1'}):6285
frozenset({'2', '0', '9', '8', ' ', '3'}):5833
frozenset({'4', '8', '6', '3', '1', '7'}):6083
frozenset({'4', '0', '8', '6', ' ', '5'}):5772
frozenset({'2', '9', ' ', '3', '5', '1'}):6365
frozenset({'4', '0', '8', ' ', '3', '7'}):5911
frozenset({'2', '0', '9', '6', '3', '5'}):5430
frozenset({'0', '9', '6', ' ', '5', '7'}):5750
frozenset({'2', '4', '9', '8', ' ', '7'}):6559
frozenset({'4', '0', '9', ' ', '3', '5'}):5833
frozenset({'2', '0', '8', '6', '3', '7'}):5495
frozenset({'2', '0', '8', '3', '5', '7'}):5660
frozenset({'4', '0', '9', '6', ' ', '3'}):5667
frozenset({'2', '4', '8', ' ', '3', '7'}):6537
frozenset({'2', '0', '9', '8', '5', '7'}):5672
frozenset({'2', '4', '9', '6', ' ', '3'}):6267
frozenset({'2', '4', '9', ' ', '5', '7'}):6476
frozenset({'2', '0', '4', '9', '3', '1'}):5532
frozenset({'2', '4', '9', '8', '3', '5'}):6173
frozenset({'2', '0', '4', '8', ' ', '5'}):5893
frozenset({'2', '4', '0', '3', '5', '7'}):5612
frozenset({'0', '9', '8', '6', ' ', '3'}):5703
frozenset({'0', '9', '8', ' ', '5', '7'}):5943
frozenset({'2', '0', '4', '9', '5', '7'}):5617
frozenset({'9', '8', '3', '5', '1', '7'}):6181
frozenset({'2', '4', '0', '9', '6', '7'}):5487
frozenset({'2', '4', '6', ' ', '3', '1'}):6235
frozenset({'2', '4', '8', '6', '1', '7'}):6117
frozenset({'2', '4', '8', '6', '3', '7'}):6122
frozenset({'0', '8', '6', ' ', '3', '1'}):5639
frozenset({'2', '9', '8', '6', ' ', '1'}):6361
frozenset({'4', '0', '6', ' ', '3', '1'}):5622
frozenset({'2', '0', ' ', '3', '1', '7'}):5752
frozenset({'2', '6', ' ', '3', '1', '7'}):6271
frozenset({'4', '9', '8', '3', '5', '1'}):6149
frozenset({'2', '9', '6', ' ', '5', '1'}):6274
frozenset({'4', '9', ' ', '5', '1', '7'}):6479
frozenset({'2', '0', '9', '3', '5', '1'}):5522
frozenset({'2', '0', '9', '3', '1', '7'}):5540
frozenset({'2', '0', '3', '5', '1', '7'}):5530
frozenset({'0', '4', '6', '5', '1', '7'}):5483
frozenset({'2', '9', '8', '3', '5', '7'}):6236
frozenset({'2', '0', '9', '8', ' ', '1'}):5829
frozenset({'4', '9', '8', '3', '1', '7'}):6192
frozenset({'0', '4', '9', '8', ' ', '5'}):5924
frozenset({'2', '6', ' ', '3', '5', '1'}):6203
frozenset({'4', '9', '8', '6', ' ', '5'}):6371
