frozenset({'2'}):3340
frozenset({'4'}):3362
frozenset({'0'}):3034
frozenset({'9'}):3369
frozenset({'8'}):3409
frozenset({'6'}):3264
frozenset({' '}):3566
frozenset({'3'}):3325
frozenset({'5'}):3359
frozenset({'1'}):3320
frozenset({'7'}):3386
frozenset({'1', '6'}):3084
frozenset({' ', '7'}):3386
frozenset({'7', '3'}):3180
frozenset({'8', '3'}):3191
frozenset({'4', '8'}):3226
frozenset({'5', '2'}):3164
frozenset({' ', '2'}):3340
frozenset({'4', '6'}):3098
frozenset({'0', '9'}):2901
frozenset({'5', '3'}):3163
frozenset({'7', '9'}):3206
frozenset({'4', '5'}):3184
frozenset({'4', '3'}):3167
frozenset({' ', '8'}):3409
frozenset({'6', '2'}):3090
frozenset({'4', '2'}):3168
frozenset({'8', '6'}):3146
frozenset({'1', '3'}):3119
frozenset({' ', '5'}):3359
frozenset({'1', '9'}):3167
frozenset({' ', '3'}):3325
frozenset({'4', ' '}):3362
frozenset({'1', '2'}):3139
frozenset({'5', '8'}):3228
frozenset({'3', '2'}):3147
frozenset({'0', '5'}):2895
frozenset({'7', '6'}):3138
frozenset({' ', '1'}):3320
frozenset({'5', '7'}):3211
frozenset({' ', '9'}):3369
frozenset({'9', '3'}):3158
frozenset({'0', '7'}):2904
frozenset({'4', '0'}):2903
frozenset({'5', '9'}):3189
frozenset({'7', '8'}):3248
frozenset({'0', '8'}):2910
frozenset({'9', '8'}):3227
frozenset({'0', '2'}):2870
frozenset({'1', '7'}):3174
frozenset({'4', '1'}):3164
frozenset({'8', '2'}):3218
frozenset({'4', '9'}):3181
frozenset({'0', '6'}):2798
frozenset({'0', ' '}):3034
frozenset({'5', '1'}):3151
frozenset({'4', '7'}):3212
frozenset({'9', '2'}):3181
frozenset({'1', '8'}):3197
frozenset({'7', '2'}):3193
frozenset({' ', '6'}):3264
frozenset({'3', '6'}):3054
frozenset({'0', '1'}):2852
frozenset({'9', '6'}):3114
frozenset({'0', '3'}):2867
frozenset({'5', '6'}):3084
frozenset({'0', '8', '3', '5', '7'}):2580
frozenset({'9', '8', ' ', '3', '5'}):2908
frozenset({'2', '4', '6', '3', '7'}):2721
frozenset({'0', '4', '8', '6', '5'}):2510
frozenset({'2', '0', '9', ' ', '7'}):2655
frozenset({'2', '4', '9', '6', '7'}):2739
frozenset({'2', '4', '9', '5', '7'}):2781
frozenset({'4', '0', '9', '8', '3'}):2553
frozenset({'4', '8', ' ', '3', '7'}):2934
frozenset({'2', '9', '6', '3', '5'}):2697
frozenset({'0', '9', '6', ' ', '3'}):2566
frozenset({'9', '6', ' ', '5', '7'}):2857
frozenset({'0', '9', '5', '1', '7'}):2547
frozenset({'0', '8', ' ', '3', '1'}):2616
frozenset({'2', '4', '6', ' ', '5'}):2802
frozenset({'0', '8', ' ', '3', '7'}):2663
frozenset({'2', '4', '8', '1', '7'}):2804
frozenset({'0', '6', '3', '5', '7'}):2479
frozenset({'9', '6', ' ', '5', '1'}):2817
frozenset({'9', '6', ' ', '3', '1'}):2794
frozenset({'6', ' ', '5', '1', '7'}):2834
frozenset({'0', '9', '6', '3', '5'}):2472
frozenset({'9', '8', '6', '1', '7'}):2772
frozenset({'2', '4', ' ', '5', '1'}):2867
frozenset({'2', '4', '9', '8', '1'}):2790
frozenset({'8', '6', '3', '5', '1'}):2697
frozenset({'2', '4', '9', ' ', '7'}):2906
frozenset({'6', ' ', '3', '5', '7'}):2830
frozenset({'2', '4', '9', '8', '3'}):2785
frozenset({'0', '3', '5', '1', '7'}):2527
frozenset({'4', '8', '6', ' ', '1'}):2852
frozenset({'2', '9', '5', '1', '7'}):2773
frozenset({'0', '9', '8', '3', '1'}):2534
frozenset({'2', '3', '5', '1', '7'}):2764
frozenset({'4', '0', '9', '8', '1'}):2569
frozenset({'8', '6', ' ', '3', '1'}):2809
frozenset({'0', '4', ' ', '5', '1'}):2647
frozenset({'4', '6', ' ', '5', '1'}):2809
frozenset({'2', '9', '8', '1', '7'}):2810
frozenset({'2', '8', '3', '5', '1'}):2767
frozenset({'2', '9', ' ', '3', '1'}):2865
frozenset({'4', '9', '8', '6', '1'}):2741
frozenset({'2', ' ', '5', '1', '7'}):2881
frozenset({'4', '0', '9', '8', ' '}):2677
frozenset({'2', '0', '6', '5', '7'}):2485
frozenset({'4', '0', '9', '1', '7'}):2558
frozenset({'4', '0', '3', '5', '1'}):2528
frozenset({'4', '0', '9', '5', '1'}):2554
frozenset({'4', '9', ' ', '3', '7'}):2896
frozenset({'2', '8', '6', '3', '5'}):2713
frozenset({'2', '0', '6', '3', '1'}):2443
frozenset({'2', '6', ' ', '5', '7'}):2839
frozenset({'2', '9', '8', '5', '1'}):2789
frozenset({'4', '6', ' ', '1', '7'}):2852
frozenset({'4', '0', '6', '3', '5'}):2465
frozenset({'2', '4', '9', '6', '5'}):2700
frozenset({'2', '4', '9', '3', '7'}):2778
frozenset({'8', '6', ' ', '3', '5'}):2827
frozenset({'0', '4', '9', '8', '5'}):2580
frozenset({'2', '0', '6', ' ', '7'}):2579
frozenset({'2', '0', '8', '6', '3'}):2473
frozenset({'0', '4', ' ', '5', '7'}):2681
frozenset({'2', '0', '9', '8', '6'}):2513
frozenset({'9', '8', '6', ' ', '5'}):2863
frozenset({'0', '8', '6', '3', '5'}):2484
frozenset({'4', '9', '8', ' ', '5'}):2920
frozenset({'2', '8', ' ', '5', '7'}):2949
frozenset({'2', '4', '9', '8', '6'}):2743
frozenset({'2', '4', '9', ' ', '5'}):2882
frozenset({'2', '0', '4', '9', '5'}):2551
frozenset({'0', '8', '6', ' ', '7'}):2618
frozenset({'9', '8', '3', '5', '1'}):2774
frozenset({'2', '4', '8', '3', '5'}):2790
frozenset({'9', '6', ' ', '3', '7'}):2836
frozenset({'2', '4', '8', '6', '3'}):2717
frozenset({'9', ' ', '3', '5', '7'}):2903
frozenset({'2', '0', '8', '5', '1'}):2536
frozenset({'2', '6', '5', '1', '7'}):2712
frozenset({'4', '9', '8', ' ', '1'}):2917
frozenset({'2', '9', '6', '3', '1'}):2698
frozenset({'2', '4', '0', '8', '1'}):2543
frozenset({'0', '8', '6', '3', '1'}):2460
frozenset({'0', '6', ' ', '1', '7'}):2576
frozenset({'4', '9', '3', '5', '1'}):2757
frozenset({'0', '6', ' ', '5', '1'}):2555
frozenset({'4', '8', ' ', '3', '1'}):2894
frozenset({'2', '4', '9', '6', '1'}):2713
frozenset({'4', '0', '8', '6', '1'}):2499
frozenset({'8', ' ', '5', '1', '7'}):2930
frozenset({'9', '8', ' ', '3', '1'}):2888
frozenset({'2', '0', '9', '6', '7'}):2498
frozenset({'4', '0', '8', ' ', '5'}):2688
frozenset({'2', '6', ' ', '3', '1'}):2788
frozenset({'4', '9', '8', '3', '5'}):2786
frozenset({'2', '6', ' ', '3', '7'}):2830
frozenset({'2', '0', '9', '3', '1'}):2520
frozenset({'2', '9', ' ', '5', '7'}):2906
frozenset({'2', '9', '8', '6', '1'}):2749
frozenset({'4', ' ', '5', '1', '7'}):2904
frozenset({'0', ' ', '3', '5', '7'}):2660
frozenset({'4', '9', '8', ' ', '7'}):2939
frozenset({'9', '8', '6', ' ', '7'}):2906
frozenset({'4', '0', ' ', '3', '7'}):2652
frozenset({'2', '0', '9', '8', '3'}):2548
frozenset({'4', '0', '9', ' ', '3'}):2643
frozenset({'2', '0', ' ', '3', '7'}):2638
frozenset({'0', '9', '8', '6', '3'}):2489
frozenset({'0', '9', '8', '3', '5'}):2560
frozenset({'4', '8', '6', ' ', '5'}):2852
frozenset({'4', '6', '3', '5', '7'}):2721
frozenset({'2', '9', '8', ' ', '3'}):2908
frozenset({'9', '8', '6', '3', '5'}):2718
frozenset({'2', '4', ' ', '1', '7'}):2891
frozenset({'9', '8', '6', '5', '1'}):2735
frozenset({'2', '4', ' ', '3', '7'}):2899
frozenset({'2', '0', '4', '9', '3'}):2532
frozenset({'2', '0', '4', '6', '5'}):2471
frozenset({'0', '9', '8', ' ', '7'}):2680
frozenset({'0', '9', '8', ' ', '1'}):2657
frozenset({'4', '0', ' ', '1', '7'}):2653
frozenset({'2', '4', '3', '5', '1'}):2748
frozenset({'2', '4', '9', '3', '1'}):2758
frozenset({'0', ' ', '5', '1', '7'}):2639
frozenset({'0', '9', ' ', '1', '7'}):2646
frozenset({'0', ' ', '3', '1', '7'}):2616
frozenset({'4', '6', '3', '5', '1'}):2677
frozenset({'0', '9', ' ', '5', '1'}):2640
frozenset({'4', '0', '8', '5', '1'}):2563
frozenset({'9', '6', '3', '5', '1'}):2678
frozenset({'2', '0', '6', '5', '1'}):2454
frozenset({'2', '9', ' ', '3', '7'}):2897
frozenset({'4', '8', '6', '3', '5'}):2717
frozenset({'2', '9', ' ', '5', '1'}):2877
frozenset({'4', '8', '6', '1', '7'}):2770
frozenset({'2', '0', '9', '3', '7'}):2544
frozenset({'2', '0', '9', '6', '5'}):2487
frozenset({'4', '0', '8', ' ', '7'}):2692
frozenset({'2', '4', '0', '8', '3'}):2541
frozenset({'4', '8', ' ', '5', '7'}):2953
frozenset({'4', '8', '6', ' ', '7'}):2901
frozenset({'2', '4', '9', '8', ' '}):2916
frozenset({'2', '0', '8', '3', '5'}):2554
frozenset({'2', '4', '8', ' ', '7'}):2944
frozenset({'4', '0', '6', ' ', '3'}):2554
frozenset({'4', '0', '8', '6', '7'}):2529
frozenset({'2', '0', '9', ' ', '5'}):2651
frozenset({'4', '0', '8', '3', '5'}):2568
frozenset({'4', '9', '3', '5', '7'}):2781
frozenset({'0', '9', '6', '3', '1'}):2459
frozenset({'2', '4', '9', '8', '5'}):2790
frozenset({'2', '8', '6', ' ', '3'}):2832
frozenset({'0', '6', '3', '5', '1'}):2441
frozenset({'2', '0', '4', '5', '7'}):2562
frozenset({'0', '9', '8', '6', ' '}):2612
frozenset({'2', '0', '4', '6', '3'}):2454
frozenset({' ', '3', '5', '1', '7'}):2880
frozenset({'9', ' ', '3', '5', '1'}):2865
frozenset({'4', '6', ' ', '3', '5'}):2796
frozenset({'0', '8', ' ', '5', '7'}):2692
frozenset({'2', '0', '4', '9', '6'}):2484
frozenset({'9', '8', '3', '5', '7'}):2809
frozenset({'2', '4', '6', ' ', '3'}):2799
frozenset({'2', '4', '0', '3', '1'}):2512
frozenset({'0', '8', '6', ' ', '1'}):2582
frozenset({'8', ' ', '3', '1', '7'}):2899
frozenset({'2', '4', '6', '3', '1'}):2687
frozenset({'4', '9', '3', '1', '7'}):2771
frozenset({'0', '9', '8', '6', '1'}):2501
frozenset({'2', '0', ' ', '1', '7'}):2618
frozenset({'2', '0', '8', '3', '1'}):2514
frozenset({'2', '8', '6', '3', '1'}):2704
frozenset({'2', ' ', '3', '5', '7'}):2906
frozenset({'2', '0', '9', '5', '1'}):2534
frozenset({'4', '9', '8', '6', '3'}):2722
frozenset({'2', '0', '3', '1', '7'}):2511
frozenset({'4', '9', '6', ' ', '7'}):2860
frozenset({'2', '9', '8', '5', '7'}):2820
frozenset({'4', ' ', '3', '5', '7'}):2911
frozenset({'2', '9', '8', '6', '3'}):2734
frozenset({'2', '0', '3', '5', '1'}):2505
frozenset({'4', '9', '8', '1', '7'}):2813
frozenset({'2', '0', '6', '3', '7'}):2470
frozenset({'2', '6', ' ', '5', '1'}):2796
frozenset({'0', '8', '6', '3', '7'}):2498
frozenset({'2', '0', '9', ' ', '3'}):2632
frozenset({'2', '4', '8', '6', ' '}):2851
frozenset({'8', ' ', '3', '5', '7'}):2943
frozenset({'2', '4', '9', '6', '3'}):2698
frozenset({'4', '0', '9', '8', '7'}):2584
frozenset({'2', '0', '6', ' ', '5'}):2563
frozenset({'2', '9', '6', '5', '7'}):2737
frozenset({'0', '9', ' ', '5', '7'}):2668
frozenset({'2', '4', '0', '8', '6'}):2493
frozenset({'0', '9', '6', ' ', '7'}):2602
frozenset({'2', '4', '0', '8', '5'}):2569
frozenset({'2', '4', '8', '3', '7'}):2812
frozenset({'9', '6', ' ', '3', '5'}):2801
frozenset({'2', '4', '8', '6', '5'}):2721
frozenset({'0', '9', '3', '5', '1'}):2527
frozenset({'0', '8', ' ', '1', '7'}):2655
frozenset({'2', '4', '8', '3', '1'}):2773
frozenset({'9', '6', ' ', '1', '7'}):2853
frozenset({'2', '4', '8', '5', '1'}):2778
frozenset({'6', ' ', '3', '5', '1'}):2775
frozenset({'8', '6', '3', '5', '7'}):2754
frozenset({'2', '4', '9', ' ', '3'}):2876
frozenset({'2', '0', '6', ' ', '1'}):2552
frozenset({'4', '0', '8', '3', '1'}):2534
frozenset({'0', '8', '5', '1', '7'}):2560
frozenset({'0', '9', '8', '1', '7'}):2566
frozenset({'4', '6', '3', '1', '7'}):2710
frozenset({'4', '9', '6', '5', '1'}):2701
frozenset({'2', '8', ' ', '1', '7'}):2919
frozenset({'4', '9', '6', '3', '1'}):2690
frozenset({'2', '4', '3', '1', '7'}):2767
frozenset({'8', '6', ' ', '1', '7'}):2882
frozenset({'2', '4', '9', '5', '1'}):2758
frozenset({'2', '0', '8', ' ', '7'}):2675
frozenset({'2', '9', '8', '3', '1'}):2777
frozenset({'0', '4', '9', '6', '5'}):2493
frozenset({'4', '9', '6', ' ', '1'}):2825
frozenset({'2', '8', '5', '1', '7'}):2798
frozenset({'4', '6', ' ', '5', '7'}):2857
frozenset({'2', '9', '8', '6', '5'}):2744
frozenset({'2', '8', '6', '5', '7'}):2763
frozenset({'2', '9', '8', ' ', '5'}):2925
frozenset({'0', '9', '8', '6', '5'}):2512
frozenset({'2', '4', '0', ' ', '7'}):2657
frozenset({'0', '9', '8', '3', '7'}):2561
frozenset({'2', '0', ' ', '3', '5'}):2632
frozenset({'2', '0', '6', ' ', '3'}):2546
frozenset({'4', '0', ' ', '3', '5'}):2650
frozenset({'2', '4', '6', '3', '5'}):2680
frozenset({'9', '8', ' ', '3', '7'}):2919
frozenset({'4', '9', '8', '6', ' '}):2862
frozenset({'0', '6', ' ', '5', '7'}):2590
frozenset({'2', '4', '0', '9', '8'}):2563
frozenset({'2', '4', '0', '5', '1'}):2530
frozenset({'9', ' ', '3', '1', '7'}):2879
frozenset({'2', '4', ' ', '3', '5'}):2877
frozenset({'9', '8', '6', '3', '7'}):2754
frozenset({'0', '9', '6', '5', '1'}):2474
frozenset({'0', '6', '3', '1', '7'}):2459
frozenset({'2', '4', '8', '5', '7'}):2820
frozenset({'9', '3', '5', '1', '7'}):2769
frozenset({'2', '0', '9', ' ', '1'}):2630
frozenset({'2', '4', '0', ' ', '1'}):2623
frozenset({'0', '8', '6', '1', '7'}):2504
frozenset({'0', '9', '6', ' ', '1'}):2576
frozenset({'2', '9', '6', '5', '1'}):2705
frozenset({'4', '8', ' ', '1', '7'}):2935
frozenset({'8', ' ', '3', '5', '1'}):2887
frozenset({'2', '4', '6', '5', '1'}):2686
frozenset({'9', '8', ' ', '1', '7'}):2934
frozenset({'2', '0', '9', '3', '5'}):2540
frozenset({'2', '0', '9', '6', '3'}):2473
frozenset({'4', '0', '6', '3', '1'}):2453
frozenset({'2', '0', '8', ' ', '1'}):2630
frozenset({'4', '9', ' ', '5', '7'}):2911
frozenset({'2', '9', '6', ' ', '7'}):2863
frozenset({'2', '9', '6', ' ', '1'}):2833
frozenset({'4', '8', '5', '1', '7'}):2812
frozenset({'4', '9', ' ', '3', '1'}):2873
frozenset({'0', '4', '9', '5', '7'}):2572
frozenset({'4', ' ', '3', '5', '1'}):2870
frozenset({'0', '4', '9', '6', '3'}):2472
frozenset({'2', '0', '8', '6', ' '}):2591
frozenset({'4', '9', '6', '5', '7'}):2737
frozenset({'2', '8', '6', ' ', '5'}):2843
frozenset({'9', '8', ' ', '5', '7'}):2945
frozenset({'4', '0', '8', '3', '7'}):2569
frozenset({'4', '0', '9', ' ', '7'}):2671
frozenset({'2', '0', '8', '6', '5'}):2492
frozenset({'2', '0', '8', '3', '7'}):2560
frozenset({'8', '6', ' ', '3', '7'}):2863
frozenset({'2', '4', '9', '3', '5'}):2756
frozenset({'0', '9', '8', '6', '7'}):2531
frozenset({'2', '4', '0', ' ', '5'}):2649
frozenset({'2', '0', '4', '6', '1'}):2467
frozenset({'2', '4', ' ', '3', '1'}):2864
frozenset({'6', ' ', '3', '1', '7'}):2809
frozenset({'2', '4', '0', '8', ' '}):2660
frozenset({'0', '9', '6', '5', '7'}):2503
frozenset({'9', '8', '6', '3', '1'}):2710
frozenset({'2', '4', '9', ' ', '1'}):2881
frozenset({'8', '6', '5', '1', '7'}):2755
frozenset({'2', '4', '0', '3', '7'}):2542
frozenset({'2', '4', '9', '8', '7'}):2815
frozenset({'0', '9', '3', '1', '7'}):2532
frozenset({'9', '6', '3', '1', '7'}):2708
frozenset({'6', '3', '5', '1', '7'}):2699
frozenset({'9', '8', '6', ' ', '1'}):2865
frozenset({'2', '4', '5', '1', '7'}):2770
frozenset({'2', '9', '3', '5', '1'}):2752
frozenset({'0', ' ', '3', '5', '1'}):2609
frozenset({'4', '8', '6', '5', '1'}):2725
frozenset({'2', '9', ' ', '1', '7'}):2893
frozenset({'2', ' ', '3', '5', '1'}):2853
frozenset({'2', '0', '6', '3', '5'}):2457
frozenset({'2', '9', '6', ' ', '5'}):2826
frozenset({'4', '0', '9', '3', '1'}):2533
frozenset({'4', '0', '5', '1', '7'}):2558
frozenset({'4', '0', '3', '1', '7'}):2533
frozenset({'2', '0', '6', '1', '7'}):2471
frozenset({'4', '9', '8', '3', '7'}):2802
frozenset({'4', '0', '8', ' ', '1'}):2659
frozenset({'4', '9', '8', '6', '5'}):2736
frozenset({'2', '6', ' ', '3', '5'}):2792
frozenset({'4', '6', ' ', '3', '1'}):2791
frozenset({'0', '4', '6', '5', '7'}):2504
frozenset({'2', '8', '3', '1', '7'}):2786
frozenset({'0', '9', ' ', '3', '7'}):2651
frozenset({'2', '0', '9', '8', ' '}):2667
frozenset({'2', '9', '8', '6', ' '}):2880
frozenset({'4', '8', ' ', '3', '5'}):2920
frozenset({'2', '9', '6', '3', '7'}):2730
frozenset({'8', '6', ' ', '5', '7'}):2891
frozenset({'2', '0', '8', '6', '7'}):2513
frozenset({'0', '4', '9', ' ', '5'}):2668
frozenset({'2', '0', '8', '5', '7'}):2582
frozenset({'0', '4', '9', '6', ' '}):2589
frozenset({'9', '6', '3', '5', '7'}):2722
frozenset({'2', '4', '8', ' ', '3'}):2908
frozenset({'2', '0', '9', '8', '5'}):2569
frozenset({'4', '0', '6', ' ', '7'}):2599
frozenset({'0', '8', '6', '5', '7'}):2522
frozenset({'2', '0', '4', '9', ' '}):2648
frozenset({'4', '9', '6', '3', '7'}):2723
frozenset({'2', '8', ' ', '3', '5'}):2913
frozenset({'0', '9', '6', '1', '7'}):2492
frozenset({'2', '4', '9', '6', ' '}):2826
frozenset({'2', '0', '4', '9', '1'}):2540
frozenset({'8', '3', '5', '1', '7'}):2794
frozenset({'0', '9', '6', '3', '7'}):2487
frozenset({'0', '8', '6', ' ', '3'}):2571
frozenset({'9', '8', '5', '1', '7'}):2809
frozenset({'2', '4', '6', ' ', '1'}):2813
frozenset({'0', '8', ' ', '3', '5'}):2664
frozenset({'2', '4', '8', '6', '7'}):2772
frozenset({'2', '0', '9', '8', '1'}):2552
frozenset({'2', '6', '3', '5', '1'}):2673
frozenset({'2', '9', '6', '1', '7'}):2737
frozenset({'4', '8', ' ', '5', '1'}):2911
frozenset({'0', '6', ' ', '3', '1'}):2535
frozenset({'4', '3', '5', '1', '7'}):2774
frozenset({'2', '8', '6', ' ', '1'}):2844
frozenset({'4', '9', '5', '1', '7'}):2782
frozenset({'2', '0', ' ', '3', '1'}):2594
frozenset({'0', '4', '6', ' ', '1'}):2573
frozenset({'0', '4', '3', '5', '7'}):2563
frozenset({'4', '9', '8', '5', '1'}):2790
frozenset({'2', '6', ' ', '1', '7'}):2836
frozenset({'4', '8', '3', '1', '7'}):2794
frozenset({'4', '9', '8', '5', '7'}):2815
frozenset({'4', '9', '8', '6', '7'}):2779
frozenset({'2', '0', '9', '1', '7'}):2536
frozenset({'4', '8', '6', '3', '7'}):2756
frozenset({'2', '9', ' ', '3', '5'}):2878
frozenset({'2', '0', '3', '5', '7'}):2552
frozenset({'2', '0', '5', '1', '7'}):2526
frozenset({'0', '6', ' ', '3', '7'}):2568
frozenset({'2', '6', '3', '5', '7'}):2720
frozenset({'4', '9', '8', ' ', '3'}):2905
frozenset({'2', '4', '3', '5', '7'}):2786
frozenset({'9', '8', '6', ' ', '3'}):2835
frozenset({'2', '4', '8', ' ', '5'}):2916
frozenset({'2', '0', '9', '8', '7'}):2575
frozenset({'0', '4', '6', ' ', '5'}):2582
frozenset({'0', '9', '8', '5', '7'}):2583
frozenset({'2', '0', '4', '6', ' '}):2565
frozenset({'0', '9', ' ', '3', '5'}):2647
frozenset({'2', '9', '8', ' ', '7'}):2947
frozenset({'9', '8', '6', '5', '7'}):2776
frozenset({'2', '4', '0', '9', '7'}):2555
frozenset({'8', '6', '3', '1', '7'}):2730
frozenset({'0', '8', '6', ' ', '5'}):2599
frozenset({'0', '9', '8', ' ', '3'}):2648
frozenset({'0', '8', ' ', '5', '1'}):2646
frozenset({'2', '0', '8', '6', '1'}):2478
frozenset({'4', '0', ' ', '3', '1'}):2617
frozenset({'2', '4', '9', '1', '7'}):2779
frozenset({'4', '0', '8', '1', '7'}):2573
frozenset({'8', '6', ' ', '5', '1'}):2839
frozenset({'0', '8', '3', '5', '1'}):2529
frozenset({'0', '9', ' ', '3', '1'}):2620
frozenset({'2', '8', ' ', '3', '1'}):2880
frozenset({'4', '6', '5', '1', '7'}):2728
frozenset({'2', '9', '8', ' ', '1'}):2915
frozenset({'4', '9', '6', '1', '7'}):2736
frozenset({'0', '8', '3', '1', '7'}):2535
frozenset({'2', '9', '3', '1', '7'}):2769
frozenset({'0', '9', '8', '5', '1'}):2557
frozenset({'2', '8', ' ', '5', '1'}):2897
frozenset({'2', '4', '8', ' ', '1'}):2902
frozenset({'0', '4', '9', ' ', '1'}):2652
frozenset({'9', '6', '5', '1', '7'}):2726
frozenset({'0', '4', '9', '3', '7'}):2551
frozenset({'2', '0', '8', ' ', '3'}):2639
frozenset({'2', '0', '9', '6', '1'}):2479
frozenset({'4', '8', '6', '5', '7'}):2774
frozenset({'2', '9', '8', '3', '7'}):2811
frozenset({'4', '9', '6', ' ', '5'}):2820
frozenset({'2', '8', '6', '5', '1', '7'}):2640
frozenset({'0', '4', '9', '3', '5', '7'}):2467
frozenset({'2', '9', '8', '6', '1', '7'}):2665
frozenset({'2', '0', '8', ' ', '5', '7'}):2582
frozenset({'2', '0', '8', '6', ' ', '3'}):2473
frozenset({'2', '4', '0', '9', '8', '6'}):2418
frozenset({'2', '8', '6', ' ', '5', '7'}):2763
frozenset({'9', '8', '6', ' ', '3', '7'}):2754
frozenset({'2', '0', '8', '6', '5', '7'}):2424
frozenset({'2', '0', '4', ' ', '5', '7'}):2562
frozenset({'2', '4', '0', '6', ' ', '7'}):2488
frozenset({'4', '8', '6', ' ', '3', '5'}):2717
frozenset({'2', '4', '6', ' ', '5', '7'}):2725
frozenset({'2', '0', '4', '6', '3', '1'}):2368
frozenset({'2', '4', '9', '8', '5', '1'}):2675
frozenset({'2', '4', ' ', '3', '1', '7'}):2767
frozenset({'9', '8', '6', '3', '5', '1'}):2604
frozenset({'0', '8', '6', ' ', '5', '7'}):2522
frozenset({'2', '4', ' ', '5', '1', '7'}):2770
frozenset({'8', '6', '3', '5', '1', '7'}):2631
frozenset({'0', '9', '8', '6', ' ', '5'}):2512
frozenset({'2', '4', '9', ' ', '3', '1'}):2758
frozenset({'2', '4', '9', '8', '3', '7'}):2699
frozenset({'2', '4', '0', '9', '6', '1'}):2396
frozenset({'0', '8', ' ', '5', '1', '7'}):2560
frozenset({'0', '9', '8', ' ', '3', '1'}):2534
frozenset({'9', '8', '6', ' ', '3', '1'}):2710
frozenset({'2', '4', '3', '5', '1', '7'}):2665
frozenset({'2', '0', '8', '6', '1', '7'}):2408
frozenset({'4', '0', '9', ' ', '5', '1'}):2554
frozenset({'4', '0', ' ', '3', '1', '7'}):2533
frozenset({'2', '9', '8', ' ', '1', '7'}):2810
frozenset({'0', '9', ' ', '3', '5', '1'}):2527
frozenset({'4', '0', '8', '3', '5', '1'}):2453
frozenset({'4', '8', '6', '3', '5', '1'}):2604
frozenset({'2', '9', ' ', '3', '1', '7'}):2769
frozenset({'4', '9', '8', '6', '1', '7'}):2664
frozenset({'4', '0', '9', '8', ' ', '7'}):2584
frozenset({'0', '4', '3', '5', '1', '7'}):2451
frozenset({'2', '9', '6', ' ', '5', '7'}):2737
frozenset({'2', '0', '6', '3', '5', '1'}):2358
frozenset({'0', '4', '8', ' ', '5', '1'}):2563
frozenset({'2', '0', '9', '6', '1', '7'}):2401
frozenset({'2', '0', '6', '3', '1', '7'}):2374
frozenset({'4', '0', '8', ' ', '3', '1'}):2534
frozenset({'4', '9', '8', '6', '3', '5'}):2612
frozenset({'4', '9', '6', ' ', '5', '7'}):2737
frozenset({'2', '9', '8', '5', '1', '7'}):2696
frozenset({'4', '0', '6', '3', '5', '7'}):2398
frozenset({'4', '9', '6', ' ', '5', '1'}):2701
frozenset({'2', '0', '9', '8', ' ', '3'}):2548
frozenset({'4', '8', '6', '3', '1', '7'}):2640
frozenset({'4', '0', '8', '6', ' ', '5'}):2510
frozenset({'2', '9', ' ', '3', '5', '1'}):2752
frozenset({'4', '0', '8', ' ', '3', '7'}):2569
frozenset({'2', '0', '9', '6', '3', '5'}):2389
frozenset({'0', '9', '6', ' ', '5', '7'}):2503
frozenset({'2', '4', '9', '8', ' ', '7'}):2815
frozenset({'4', '0', '9', ' ', '3', '5'}):2549
frozenset({'2', '0', '8', '6', '3', '7'}):2409
frozenset({'2', '0', '8', '3', '5', '7'}):2484
frozenset({'4', '0', '9', '6', ' ', '3'}):2472
frozenset({'2', '4', '8', ' ', '3', '7'}):2812
frozenset({'2', '0', '9', '8', '5', '7'}):2486
frozenset({'2', '4', '9', '6', ' ', '3'}):2698
frozenset({'2', '4', '9', ' ', '5', '7'}):2781
frozenset({'2', '0', '4', '9', '3', '1'}):2440
frozenset({'2', '4', '9', '8', '3', '5'}):2674
frozenset({'2', '0', '4', '8', ' ', '5'}):2569
frozenset({'2', '4', '0', '3', '5', '7'}):2462
frozenset({'0', '9', '8', '6', ' ', '3'}):2489
frozenset({'0', '9', '8', ' ', '5', '7'}):2583
frozenset({'2', '0', '4', '9', '5', '7'}):2466
frozenset({'9', '8', '3', '5', '1', '7'}):2688
frozenset({'2', '4', '0', '9', '6', '7'}):2409
frozenset({'2', '4', '6', ' ', '3', '1'}):2687
frozenset({'2', '4', '8', '6', '1', '7'}):2654
frozenset({'2', '4', '8', '6', '3', '7'}):2651
frozenset({'0', '8', '6', ' ', '3', '1'}):2460
frozenset({'2', '9', '8', '6', ' ', '1'}):2749
frozenset({'4', '0', '6', ' ', '3', '1'}):2453
frozenset({'2', '0', ' ', '3', '1', '7'}):2511
frozenset({'2', '6', ' ', '3', '1', '7'}):2707
frozenset({'4', '9', '8', '3', '5', '1'}):2671
frozenset({'2', '9', '6', ' ', '5', '1'}):2705
frozenset({'4', '9', ' ', '5', '1', '7'}):2782
frozenset({'2', '0', '9', '3', '5', '1'}):2436
frozenset({'2', '0', '9', '3', '1', '7'}):2440
frozenset({'2', '0', '3', '5', '1', '7'}):2432
frozenset({'0', '4', '6', '5', '1', '7'}):2405
frozenset({'2', '9', '8', '3', '5', '7'}):2707
frozenset({'2', '0', '9', '8', ' ', '1'}):2552
frozenset({'4', '9', '8', '3', '1', '7'}):2690
frozenset({'0', '4', '9', '8', ' ', '5'}):2580
frozenset({'2', '6', ' ', '3', '5', '1'}):2673
frozenset({'4', '9', '8', '6', ' ', '5'}):2736
