frozenset({'2'}):56827
frozenset({'4'}):56936
frozenset({'0'}):54949
frozenset({'9'}):57005
frozenset({'8'}):57185
frozenset({'6'}):56504
frozenset({' '}):58182
frozenset({'3'}):56715
frozenset({'5'}):56947
frozenset({'1'}):56704
frozenset({'7'}):57106
frozenset({'1', '6'}):55374
frozenset({' ', '7'}):57106
frozenset({'7', '3'}):55838
frozenset({'8', '3'}):55880
frozenset({'4', '8'}):56078
frozenset({'5', '2'}):55782
frozenset({' ', '2'}):56827
frozenset({'4', '6'}):55491
frozenset({'0', '9'}):54126
frozenset({'5', '3'}):55720
frozenset({'7', '9'}):56045
frozenset({'4', '5'}):55866
frozenset({'4', '3'}):55738
frozenset({' ', '8'}):57185
frozenset({'6', '2'}):55430
frozenset({'4', '2'}):55736
frozenset({'8', '6'}):55719
frozenset({'1', '3'}):55474
frozenset({' ', '5'}):56947
frozenset({'1', '9'}):55767
frozenset({' ', '3'}):56715
frozenset({'4', ' '}):56936
frozenset({'1', '2'}):55594
frozenset({'5', '8'}):56125
frozenset({'3', '2'}):55626
frozenset({'0', '5'}):54107
frozenset({'7', '6'}):55657
frozenset({' ', '1'}):56704
frozenset({'5', '7'}):56038
frozenset({' ', '9'}):57005
frozenset({'9', '3'}):55693
frozenset({'0', '7'}):54175
frozenset({'4', '0'}):54093
frozenset({'5', '9'}):55926
frozenset({'7', '8'}):56234
frozenset({'0', '8'}):54218
frozenset({'9', '8'}):56121
frozenset({'0', '2'}):53953
frozenset({'1', '7'}):55804
frozenset({'4', '1'}):55722
frozenset({'8', '2'}):56022
frozenset({'4', '9'}):55903
frozenset({'0', '6'}):53694
frozenset({'0', ' '}):54949
frozenset({'5', '1'}):55697
frozenset({'4', '7'}):56041
frozenset({'9', '2'}):55884
frozenset({'1', '8'}):55867
frozenset({'7', '2'}):55908
frozenset({' ', '6'}):56504
frozenset({'3', '6'}):55275
frozenset({'0', '1'}):53866
frozenset({'9', '6'}):55558
frozenset({'0', '3'}):53934
frozenset({'5', '6'}):55452
frozenset({'0', '8', '3', '5', '7'}):52163
frozenset({'9', '8', ' ', '3', '5'}):54161
frozenset({'2', '4', '6', '3', '7'}):53095
frozenset({'0', '4', '8', '6', '5'}):51875
frozenset({'2', '0', '9', ' ', '7'}):52644
frozenset({'2', '4', '9', '6', '7'}):53225
frozenset({'2', '4', '9', '5', '7'}):53426
frozenset({'4', '0', '9', '8', '3'}):52000
frozenset({'4', '8', ' ', '3', '7'}):54315
frozenset({'2', '9', '6', '3', '5'}):52985
frozenset({'0', '9', '6', ' ', '3'}):52203
frozenset({'9', '6', ' ', '5', '7'}):53968
frozenset({'0', '9', '5', '1', '7'}):52002
frozenset({'0', '8', ' ', '3', '1'}):52401
frozenset({'2', '4', '6', ' ', '5'}):53679
frozenset({'0', '8', ' ', '3', '7'}):52704
frozenset({'2', '4', '8', '1', '7'}):53451
frozenset({'0', '6', '3', '5', '7'}):51689
frozenset({'9', '6', ' ', '5', '1'}):53767
frozenset({'9', '6', ' ', '3', '1'}):53574
frozenset({'6', ' ', '5', '1', '7'}):53839
frozenset({'0', '9', '6', '3', '5'}):51629
frozenset({'9', '8', '6', '1', '7'}):53335
frozenset({'2', '4', ' ', '5', '1'}):53921
frozenset({'2', '4', '9', '8', '1'}):53439
frozenset({'8', '6', '3', '5', '1'}):53007
frozenset({'2', '4', '9', ' ', '7'}):54187
frozenset({'6', ' ', '3', '5', '7'}):53798
frozenset({'2', '4', '9', '8', '3'}):53410
frozenset({'0', '3', '5', '1', '7'}):51855
frozenset({'4', '8', '6', ' ', '1'}):53896
frozenset({'2', '9', '5', '1', '7'}):53369
frozenset({'0', '9', '8', '3', '1'}):51864
frozenset({'2', '3', '5', '1', '7'}):53243
frozenset({'4', '0', '9', '8', '1'}):52052
frozenset({'8', '6', ' ', '3', '1'}):53681
frozenset({'0', '4', ' ', '5', '1'}):52524
frozenset({'4', '6', ' ', '5', '1'}):53725
frozenset({'2', '9', '8', '1', '7'}):53520
frozenset({'2', '8', '3', '5', '1'}):53294
frozenset({'2', '9', ' ', '3', '1'}):53873
frozenset({'4', '9', '8', '6', '1'}):53223
frozenset({'2', ' ', '5', '1', '7'}):54022
frozenset({'4', '0', '9', '8', ' '}):52770
frozenset({'2', '0', '6', '5', '7'}):51709
frozenset({'4', '0', '9', '1', '7'}):52020
frozenset({'4', '0', '3', '5', '1'}):51809
frozenset({'4', '0', '9', '5', '1'}):51978
frozenset({'4', '9', ' ', '3', '7'}):54141
frozenset({'2', '8', '6', '3', '5'}):53095
frozenset({'2', '0', '6', '3', '1'}):51464
frozenset({'2', '6', ' ', '5', '7'}):53846
frozenset({'2', '9', '8', '5', '1'}):53468
frozenset({'4', '6', ' ', '1', '7'}):53899
frozenset({'4', '0', '6', '3', '5'}):51607
frozenset({'2', '4', '9', '6', '5'}):53051
frozenset({'2', '4', '9', '3', '7'}):53365
frozenset({'8', '6', ' ', '3', '5'}):53821
frozenset({'0', '4', '9', '8', '5'}):52185
frozenset({'2', '0', '6', ' ', '7'}):52290
frozenset({'2', '0', '8', '6', '3'}):51673
frozenset({'0', '4', ' ', '5', '7'}):52760
frozenset({'2', '0', '9', '8', '6'}):51866
frozenset({'9', '8', '6', ' ', '5'}):54012
frozenset({'0', '8', '6', '3', '5'}):51744
frozenset({'4', '9', '8', ' ', '5'}):54307
frozenset({'2', '8', ' ', '5', '7'}):54384
frozenset({'2', '4', '9', '8', '6'}):53263
frozenset({'2', '4', '9', ' ', '5'}):54063
frozenset({'2', '0', '4', '9', '5'}):51979
frozenset({'0', '8', '6', ' ', '7'}):52535
frozenset({'9', '8', '3', '5', '1'}):53326
frozenset({'2', '4', '8', '3', '5'}):53407
frozenset({'9', '6', ' ', '3', '7'}):53801
frozenset({'2', '4', '8', '6', '3'}):53100
frozenset({'9', ' ', '3', '5', '7'}):54126
frozenset({'2', '0', '8', '5', '1'}):51930
frozenset({'2', '6', '5', '1', '7'}):53072
frozenset({'4', '9', '8', ' ', '1'}):54210
frozenset({'2', '9', '6', '3', '1'}):52930
frozenset({'2', '4', '0', '8', '1'}):51891
frozenset({'0', '8', '6', '3', '1'}):51581
frozenset({'0', '6', ' ', '1', '7'}):52274
frozenset({'4', '9', '3', '5', '1'}):53248
frozenset({'0', '6', ' ', '5', '1'}):52200
frozenset({'4', '8', ' ', '3', '1'}):54010
frozenset({'2', '4', '9', '6', '1'}):53064
frozenset({'4', '0', '8', '6', '1'}):51755
frozenset({'8', ' ', '5', '1', '7'}):54284
frozenset({'9', '8', ' ', '3', '1'}):53995
frozenset({'2', '0', '9', '6', '7'}):51772
frozenset({'4', '0', '8', ' ', '5'}):52815
frozenset({'2', '6', ' ', '3', '1'}):53546
frozenset({'4', '9', '8', '3', '5'}):53437
frozenset({'2', '6', ' ', '3', '7'}):53766
frozenset({'2', '0', '9', '3', '1'}):51784
frozenset({'2', '9', ' ', '5', '7'}):54198
frozenset({'2', '9', '8', '6', '1'}):53227
frozenset({'4', ' ', '5', '1', '7'}):54152
frozenset({'0', ' ', '3', '5', '7'}):52653
frozenset({'4', '9', '8', ' ', '7'}):54427
frozenset({'9', '8', '6', ' ', '7'}):54180
frozenset({'4', '0', ' ', '3', '7'}):52622
frozenset({'2', '0', '9', '8', '3'}):51984
frozenset({'4', '0', '9', ' ', '3'}):52523
frozenset({'2', '0', ' ', '3', '7'}):52531
frozenset({'0', '9', '8', '6', '3'}):51736
frozenset({'0', '9', '8', '3', '5'}):52051
frozenset({'4', '8', '6', ' ', '5'}):53964
frozenset({'4', '6', '3', '5', '7'}):53128
frozenset({'2', '9', '8', ' ', '3'}):54155
frozenset({'9', '8', '6', '3', '5'}):53113
frozenset({'2', '4', ' ', '1', '7'}):54024
frozenset({'9', '8', '6', '5', '1'}):53203
frozenset({'2', '4', ' ', '3', '7'}):54080
frozenset({'2', '0', '4', '9', '3'}):51854
frozenset({'2', '0', '4', '6', '5'}):51626
frozenset({'0', '9', '8', ' ', '7'}):52834
frozenset({'0', '9', '8', ' ', '1'}):52632
frozenset({'4', '0', ' ', '1', '7'}):52575
frozenset({'2', '4', '3', '5', '1'}):53155
frozenset({'2', '4', '9', '3', '1'}):53194
frozenset({'0', ' ', '5', '1', '7'}):52555
frozenset({'0', '9', ' ', '1', '7'}):52603
frozenset({'0', ' ', '3', '1', '7'}):52414
frozenset({'4', '6', '3', '5', '1'}):52913
frozenset({'0', '9', ' ', '5', '1'}):52548
frozenset({'4', '0', '8', '5', '1'}):52027
frozenset({'9', '6', '3', '5', '1'}):52900
frozenset({'2', '0', '6', '5', '1'}):51558
frozenset({'2', '9', ' ', '3', '7'}):54076
frozenset({'4', '8', '6', '3', '5'}):53125
frozenset({'2', '9', ' ', '5', '1'}):54026
frozenset({'4', '8', '6', '1', '7'}):53334
frozenset({'2', '0', '9', '3', '7'}):51951
frozenset({'2', '0', '9', '6', '5'}):51729
frozenset({'4', '0', '8', ' ', '7'}):52845
frozenset({'2', '4', '0', '8', '3'}):51929
frozenset({'4', '8', ' ', '5', '7'}):54451
frozenset({'4', '8', '6', ' ', '7'}):54167
frozenset({'2', '4', '9', '8', ' '}):54257
frozenset({'2', '0', '8', '3', '5'}):52017
frozenset({'2', '4', '8', ' ', '7'}):54324
frozenset({'4', '0', '6', ' ', '3'}):52163
frozenset({'4', '0', '8', '6', '7'}):51948
frozenset({'2', '0', '9', ' ', '5'}):52622
frozenset({'4', '0', '8', '3', '5'}):52078
frozenset({'4', '9', '3', '5', '7'}):53422
frozenset({'0', '9', '6', '3', '1'}):51533
frozenset({'2', '4', '9', '8', '5'}):53507
frozenset({'2', '8', '6', ' ', '3'}):53818
frozenset({'0', '6', '3', '5', '1'}):51492
frozenset({'2', '0', '4', '5', '7'}):52006
frozenset({'0', '9', '8', '6', ' '}):52505
frozenset({'2', '0', '4', '6', '3'}):51532
frozenset({' ', '3', '5', '1', '7'}):53990
frozenset({'9', ' ', '3', '5', '1'}):53903
frozenset({'4', '6', ' ', '3', '5'}):53664
frozenset({'0', '8', ' ', '5', '7'}):52887
frozenset({'2', '0', '4', '9', '6'}):51693
frozenset({'9', '8', '3', '5', '7'}):53551
frozenset({'2', '4', '6', ' ', '3'}):53636
frozenset({'2', '4', '0', '3', '1'}):51704
frozenset({'0', '8', '6', ' ', '1'}):52327
frozenset({'8', ' ', '3', '1', '7'}):54067
frozenset({'2', '4', '6', '3', '1'}):52891
frozenset({'4', '9', '3', '1', '7'}):53321
frozenset({'0', '9', '8', '6', '1'}):51793
frozenset({'2', '0', ' ', '1', '7'}):52421
frozenset({'2', '0', '8', '3', '1'}):51783
frozenset({'2', '8', '6', '3', '1'}):53005
frozenset({'2', ' ', '3', '5', '7'}):54094
frozenset({'2', '0', '9', '5', '1'}):51897
frozenset({'4', '9', '8', '6', '3'}):53137
frozenset({'2', '0', '3', '1', '7'}):51757
frozenset({'4', '9', '6', ' ', '7'}):54001
frozenset({'2', '9', '8', '5', '7'}):53655
frozenset({'4', ' ', '3', '5', '7'}):54186
frozenset({'2', '9', '8', '6', '3'}):53166
frozenset({'2', '0', '3', '5', '1'}):51728
frozenset({'4', '9', '8', '1', '7'}):53579
frozenset({'2', '0', '6', '3', '7'}):51623
frozenset({'2', '6', ' ', '5', '1'}):53654
frozenset({'0', '8', '6', '3', '7'}):51804
frozenset({'2', '0', '9', ' ', '3'}):52487
frozenset({'2', '4', '8', '6', ' '}):53911
frozenset({'8', ' ', '3', '5', '7'}):54337
frozenset({'2', '4', '9', '6', '3'}):52991
frozenset({'4', '0', '9', '8', '7'}):52217
frozenset({'2', '0', '6', ' ', '5'}):52236
frozenset({'2', '9', '6', '5', '7'}):53202
frozenset({'0', '9', ' ', '5', '7'}):52751
frozenset({'2', '4', '0', '8', '6'}):51751
frozenset({'0', '9', '6', ' ', '7'}):52437
frozenset({'2', '4', '0', '8', '5'}):52078
frozenset({'2', '4', '8', '3', '7'}):53512
frozenset({'9', '6', ' ', '3', '5'}):53659
frozenset({'2', '4', '8', '6', '5'}):53152
frozenset({'0', '9', '3', '5', '1'}):51824
frozenset({'0', '8', ' ', '1', '7'}):52628
frozenset({'2', '4', '8', '3', '1'}):53267
frozenset({'9', '6', ' ', '1', '7'}):53898
frozenset({'2', '4', '8', '5', '1'}):53366
frozenset({'6', ' ', '3', '5', '1'}):53550
frozenset({'8', '6', '3', '5', '7'}):53280
frozenset({'2', '4', '9', ' ', '3'}):53969
frozenset({'2', '0', '6', ' ', '1'}):52142
frozenset({'4', '0', '8', '3', '1'}):51834
frozenset({'0', '8', '5', '1', '7'}):52067
frozenset({'0', '9', '8', '1', '7'}):52081
frozenset({'4', '6', '3', '1', '7'}):53043
frozenset({'4', '9', '6', '5', '1'}):53072
frozenset({'2', '8', ' ', '1', '7'}):54171
frozenset({'4', '9', '6', '3', '1'}):52934
frozenset({'2', '4', '3', '1', '7'}):53237
frozenset({'8', '6', ' ', '1', '7'}):54013
frozenset({'2', '4', '9', '5', '1'}):53292
frozenset({'2', '0', '8', ' ', '7'}):52728
frozenset({'2', '9', '8', '3', '1'}):53316
frozenset({'0', '4', '9', '6', '5'}):51763
frozenset({'4', '9', '6', ' ', '1'}):53791
frozenset({'2', '8', '5', '1', '7'}):53475
frozenset({'4', '6', ' ', '5', '7'}):53956
frozenset({'2', '9', '8', '6', '5'}):53273
frozenset({'2', '8', '6', '5', '7'}):53325
frozenset({'2', '9', '8', ' ', '5'}):54326
frozenset({'0', '9', '8', '6', '5'}):51907
frozenset({'2', '4', '0', ' ', '7'}):52590
frozenset({'0', '9', '8', '3', '7'}):52078
frozenset({'2', '0', ' ', '3', '5'}):52486
frozenset({'2', '0', '6', ' ', '3'}):52129
frozenset({'4', '0', ' ', '3', '5'}):52566
frozenset({'2', '4', '6', '3', '5'}):52914
frozenset({'9', '8', ' ', '3', '7'}):54238
frozenset({'4', '9', '8', '6', ' '}):54014
frozenset({'0', '6', ' ', '5', '7'}):52389
frozenset({'2', '4', '0', '9', '8'}):52067
frozenset({'2', '4', '0', '5', '1'}):51819
frozenset({'9', ' ', '3', '1', '7'}):53973
frozenset({'2', '4', ' ', '3', '5'}):53947
frozenset({'9', '8', '6', '3', '7'}):53263
frozenset({'0', '9', '6', '5', '1'}):51675
frozenset({'0', '6', '3', '1', '7'}):51557
frozenset({'2', '4', '8', '5', '7'}):53587
frozenset({'9', '3', '5', '1', '7'}):53304
frozenset({'2', '0', '9', ' ', '1'}):52482
frozenset({'2', '4', '0', ' ', '1'}):52382
frozenset({'0', '8', '6', '1', '7'}):51805
frozenset({'0', '9', '6', ' ', '1'}):52272
frozenset({'2', '9', '6', '5', '1'}):53050
frozenset({'4', '8', ' ', '1', '7'}):54276
frozenset({'8', ' ', '3', '5', '1'}):54022
frozenset({'2', '4', '6', '5', '1'}):52951
frozenset({'9', '8', ' ', '1', '7'}):54288
frozenset({'2', '0', '9', '3', '5'}):51913
frozenset({'2', '0', '9', '6', '3'}):51617
frozenset({'4', '0', '6', '3', '1'}):51496
frozenset({'2', '0', '8', ' ', '1'}):52489
frozenset({'4', '9', ' ', '5', '7'}):54259
frozenset({'2', '9', '6', ' ', '7'}):53956
frozenset({'2', '9', '6', ' ', '1'}):53782
frozenset({'4', '8', '5', '1', '7'}):53566
frozenset({'4', '9', ' ', '3', '1'}):53929
frozenset({'0', '4', '9', '5', '7'}):52132
frozenset({'4', ' ', '3', '5', '1'}):53926
frozenset({'0', '4', '9', '6', '3'}):51615
frozenset({'2', '0', '8', '6', ' '}):52383
frozenset({'4', '9', '6', '5', '7'}):53250
frozenset({'2', '8', '6', ' ', '5'}):53909
frozenset({'9', '8', ' ', '5', '7'}):54451
frozenset({'4', '0', '8', '3', '7'}):52104
frozenset({'4', '0', '9', ' ', '7'}):52737
frozenset({'2', '0', '8', '6', '5'}):51793
frozenset({'2', '0', '8', '3', '7'}):52031
frozenset({'8', '6', ' ', '3', '7'}):53974
frozenset({'2', '4', '9', '3', '5'}):53248
frozenset({'0', '9', '8', '6', '7'}):51976
frozenset({'2', '4', '0', ' ', '5'}):52547
frozenset({'2', '0', '4', '6', '1'}):51564
frozenset({'2', '4', ' ', '3', '1'}):53829
frozenset({'6', ' ', '3', '1', '7'}):53671
frozenset({'2', '4', '0', '8', ' '}):52631
frozenset({'0', '9', '6', '5', '7'}):51839
frozenset({'9', '8', '6', '3', '1'}):53017
frozenset({'2', '4', '9', ' ', '1'}):54010
frozenset({'8', '6', '5', '1', '7'}):53293
frozenset({'2', '4', '0', '3', '7'}):51919
frozenset({'2', '4', '9', '8', '7'}):53614
frozenset({'0', '9', '3', '1', '7'}):51877
frozenset({'9', '6', '3', '1', '7'}):53004
frozenset({'6', '3', '5', '1', '7'}):53004
frozenset({'9', '8', '6', ' ', '1'}):53932
frozenset({'2', '4', '5', '1', '7'}):53312
frozenset({'2', '9', '3', '5', '1'}):53199
frozenset({'0', ' ', '3', '5', '1'}):52361
frozenset({'4', '8', '6', '5', '1'}):53166
frozenset({'2', '9', ' ', '1', '7'}):54081
frozenset({'2', ' ', '3', '5', '1'}):53836
frozenset({'2', '0', '6', '3', '5'}):51569
frozenset({'2', '9', '6', ' ', '5'}):53813
frozenset({'4', '0', '9', '3', '1'}):51823
frozenset({'4', '0', '5', '1', '7'}):51996
frozenset({'4', '0', '3', '1', '7'}):51852
frozenset({'2', '0', '6', '1', '7'}):51609
frozenset({'4', '9', '8', '3', '7'}):53546
frozenset({'4', '0', '8', ' ', '1'}):52593
frozenset({'4', '9', '8', '6', '5'}):53266
frozenset({'2', '6', ' ', '3', '5'}):53619
frozenset({'4', '6', ' ', '3', '1'}):53589
frozenset({'0', '4', '6', '5', '7'}):51812
frozenset({'2', '8', '3', '1', '7'}):53336
frozenset({'0', '9', ' ', '3', '7'}):52619
frozenset({'2', '0', '9', '8', ' '}):52727
frozenset({'2', '9', '8', '6', ' '}):54051
frozenset({'4', '8', ' ', '3', '5'}):54210
frozenset({'2', '9', '6', '3', '7'}):53111
frozenset({'8', '6', ' ', '5', '7'}):54136
frozenset({'2', '0', '8', '6', '7'}):51844
frozenset({'0', '4', '9', ' ', '5'}):52687
frozenset({'2', '0', '8', '5', '7'}):52164
frozenset({'0', '4', '9', '6', ' '}):52350
frozenset({'9', '6', '3', '5', '7'}):53103
frozenset({'2', '4', '8', ' ', '3'}):54115
frozenset({'2', '0', '9', '8', '5'}):52142
frozenset({'4', '0', '6', ' ', '7'}):52397
frozenset({'0', '8', '6', '5', '7'}):51951
frozenset({'2', '0', '4', '9', ' '}):52563
frozenset({'4', '9', '6', '3', '7'}):53136
frozenset({'2', '8', ' ', '3', '5'}):54166
frozenset({'0', '9', '6', '1', '7'}):51747
frozenset({'2', '4', '9', '6', ' '}):53809
frozenset({'2', '0', '4', '9', '1'}):51882
frozenset({'8', '3', '5', '1', '7'}):53425
frozenset({'0', '9', '6', '3', '7'}):51705
frozenset({'0', '8', '6', ' ', '3'}):52302
frozenset({'9', '8', '5', '1', '7'}):53576
frozenset({'2', '4', '6', ' ', '1'}):53684
frozenset({'0', '8', ' ', '3', '5'}):52689
frozenset({'2', '4', '8', '6', '7'}):53345
frozenset({'2', '0', '9', '8', '1'}):51989
frozenset({'2', '6', '3', '5', '1'}):52869
frozenset({'2', '9', '6', '1', '7'}):53162
frozenset({'4', '8', ' ', '5', '1'}):54174
frozenset({'0', '6', ' ', '3', '1'}):52053
frozenset({'4', '3', '5', '1', '7'}):53338
frozenset({'2', '8', '6', ' ', '1'}):53847
frozenset({'4', '9', '5', '1', '7'}):53456
frozenset({'2', '0', ' ', '3', '1'}):52280
frozenset({'0', '4', '6', ' ', '1'}):52224
frozenset({'0', '4', '3', '5', '7'}):52051
frozenset({'4', '9', '8', '5', '1'}):53487
frozenset({'2', '6', ' ', '1', '7'}):53792
frozenset({'4', '8', '3', '1', '7'}):53409
frozenset({'4', '9', '8', '5', '7'}):53677
frozenset({'4', '9', '8', '6', '7'}):53448
frozenset({'2', '0', '9', '1', '7'}):51912
frozenset({'4', '8', '6', '3', '7'}):53301
frozenset({'2', '9', ' ', '3', '5'}):53989
frozenset({'2', '0', '3', '5', '7'}):51968
frozenset({'2', '0', '5', '1', '7'}):51851
frozenset({'0', '6', ' ', '3', '7'}):52255
frozenset({'2', '6', '3', '5', '7'}):53072
frozenset({'4', '9', '8', ' ', '3'}):54157
frozenset({'2', '4', '3', '5', '7'}):53371
frozenset({'9', '8', '6', ' ', '3'}):53826
frozenset({'2', '4', '8', ' ', '5'}):54204
frozenset({'2', '0', '9', '8', '7'}):52148
frozenset({'0', '4', '6', ' ', '5'}):52317
frozenset({'0', '9', '8', '5', '7'}):52250
frozenset({'2', '0', '4', '6', ' '}):52204
frozenset({'0', '9', ' ', '3', '5'}):52554
frozenset({'2', '9', '8', ' ', '7'}):54402
frozenset({'9', '8', '6', '5', '7'}):53430
frozenset({'2', '4', '0', '9', '7'}):52005
frozenset({'8', '6', '3', '1', '7'}):53124
frozenset({'0', '8', '6', ' ', '5'}):52473
frozenset({'0', '9', '8', ' ', '3'}):52605
frozenset({'0', '8', ' ', '5', '1'}):52602
frozenset({'2', '0', '8', '6', '1'}):51674
frozenset({'4', '0', ' ', '3', '1'}):52352
frozenset({'2', '4', '9', '1', '7'}):53373
frozenset({'4', '0', '8', '1', '7'}):52064
frozenset({'8', '6', ' ', '5', '1'}):53864
frozenset({'0', '8', '3', '5', '1'}):51869
frozenset({'0', '9', ' ', '3', '1'}):52396
frozenset({'2', '8', ' ', '3', '1'}):53960
frozenset({'4', '6', '5', '1', '7'}):53172
frozenset({'2', '9', '8', ' ', '1'}):54188
frozenset({'4', '9', '6', '1', '7'}):53215
frozenset({'0', '8', '3', '1', '7'}):51890
frozenset({'2', '9', '3', '1', '7'}):53255
frozenset({'0', '9', '8', '5', '1'}):52048
frozenset({'2', '8', ' ', '5', '1'}):54118
frozenset({'2', '4', '8', ' ', '1'}):54074
frozenset({'0', '4', '9', ' ', '1'}):52567
frozenset({'9', '6', '5', '1', '7'}):53175
frozenset({'0', '4', '9', '3', '7'}):52003
frozenset({'2', '0', '8', ' ', '3'}):52559
frozenset({'2', '0', '9', '6', '1'}):51653
frozenset({'4', '8', '6', '5', '7'}):53415
frozenset({'2', '9', '8', '3', '7'}):53517
frozenset({'4', '9', '6', ' ', '5'}):53816
frozenset({'2', '8', '6', '5', '1', '7'}):52582
frozenset({'0', '4', '9', '3', '5', '7'}):51475
frozenset({'2', '9', '8', '6', '1', '7'}):52665
frozenset({'2', '0', '8', ' ', '5', '7'}):52164
frozenset({'2', '0', '8', '6', ' ', '3'}):51673
frozenset({'2', '4', '0', '9', '8', '6'}):51276
frozenset({'2', '8', '6', ' ', '5', '7'}):53325
frozenset({'9', '8', '6', ' ', '3', '7'}):53263
frozenset({'2', '0', '8', '6', '5', '7'}):51310
frozenset({'2', '0', '4', ' ', '5', '7'}):52006
frozenset({'2', '4', '0', '6', ' ', '7'}):51698
frozenset({'4', '8', '6', ' ', '3', '5'}):53125
frozenset({'2', '4', '6', ' ', '5', '7'}):53130
frozenset({'2', '0', '4', '6', '3', '1'}):50949
frozenset({'2', '4', '9', '8', '5', '1'}):52783
frozenset({'2', '4', ' ', '3', '1', '7'}):53237
frozenset({'9', '8', '6', '3', '5', '1'}):52398
frozenset({'0', '8', '6', ' ', '5', '7'}):51951
frozenset({'2', '4', ' ', '5', '1', '7'}):53312
frozenset({'8', '6', '3', '5', '1', '7'}):52522
frozenset({'0', '9', '8', '6', ' ', '5'}):51907
frozenset({'2', '4', '9', ' ', '3', '1'}):53194
frozenset({'2', '4', '9', '8', '3', '7'}):52859
frozenset({'2', '4', '0', '9', '6', '1'}):51114
frozenset({'0', '8', ' ', '5', '1', '7'}):52067
frozenset({'0', '9', '8', ' ', '3', '1'}):51864
frozenset({'9', '8', '6', ' ', '3', '1'}):53017
frozenset({'2', '4', '3', '5', '1', '7'}):52629
frozenset({'2', '0', '8', '6', '1', '7'}):51189
frozenset({'4', '0', '9', ' ', '5', '1'}):51978
frozenset({'4', '0', ' ', '3', '1', '7'}):51852
frozenset({'2', '9', '8', ' ', '1', '7'}):53520
frozenset({'0', '9', ' ', '3', '5', '1'}):51824
frozenset({'4', '0', '8', '3', '5', '1'}):51353
frozenset({'4', '8', '6', '3', '5', '1'}):52409
frozenset({'2', '9', ' ', '3', '1', '7'}):53255
frozenset({'4', '9', '8', '6', '1', '7'}):52708
frozenset({'4', '0', '9', '8', ' ', '7'}):52217
frozenset({'0', '4', '3', '5', '1', '7'}):51350
frozenset({'2', '9', '6', ' ', '5', '7'}):53202
frozenset({'2', '0', '6', '3', '5', '1'}):50954
frozenset({'0', '4', '8', ' ', '5', '1'}):52027
frozenset({'2', '0', '9', '6', '1', '7'}):51154
frozenset({'2', '0', '6', '3', '1', '7'}):51002
frozenset({'4', '0', '8', ' ', '3', '1'}):51834
frozenset({'4', '9', '8', '6', '3', '5'}):52477
frozenset({'4', '9', '6', ' ', '5', '7'}):53250
frozenset({'2', '9', '8', '5', '1', '7'}):52871
frozenset({'4', '0', '6', '3', '5', '7'}):51167
frozenset({'4', '9', '6', ' ', '5', '1'}):53072
frozenset({'2', '0', '9', '8', ' ', '3'}):51984
frozenset({'4', '8', '6', '3', '1', '7'}):52544
frozenset({'4', '0', '8', '6', ' ', '5'}):51875
frozenset({'2', '9', ' ', '3', '5', '1'}):53199
frozenset({'4', '0', '8', ' ', '3', '7'}):52104
frozenset({'2', '0', '9', '6', '3', '5'}):51097
frozenset({'0', '9', '6', ' ', '5', '7'}):51839
frozenset({'2', '4', '9', '8', ' ', '7'}):53614
frozenset({'4', '0', '9', ' ', '3', '5'}):51947
frozenset({'2', '0', '8', '6', '3', '7'}):51213
frozenset({'2', '0', '8', '3', '5', '7'}):51540
frozenset({'4', '0', '9', '6', ' ', '3'}):51615
frozenset({'2', '4', '8', ' ', '3', '7'}):53512
frozenset({'2', '0', '9', '8', '5', '7'}):51616
frozenset({'2', '4', '9', '6', ' ', '3'}):52991
frozenset({'2', '4', '9', ' ', '5', '7'}):53426
frozenset({'2', '0', '4', '9', '3', '1'}):51247
frozenset({'2', '4', '9', '8', '3', '5'}):52752
frozenset({'2', '0', '4', '8', ' ', '5'}):52078
frozenset({'2', '4', '0', '3', '5', '7'}):51406
frozenset({'0', '9', '8', '6', ' ', '3'}):51736
frozenset({'0', '9', '8', ' ', '5', '7'}):52250
frozenset({'2', '0', '4', '9', '5', '7'}):51464
frozenset({'9', '8', '3', '5', '1', '7'}):52785
frozenset({'2', '4', '0', '9', '6', '7'}):51214
frozenset({'2', '4', '6', ' ', '3', '1'}):52891
frozenset({'2', '4', '8', '6', '1', '7'}):52612
frozenset({'2', '4', '8', '6', '3', '7'}):52611
frozenset({'0', '8', '6', ' ', '3', '1'}):51581
frozenset({'2', '9', '8', '6', ' ', '1'}):53227
frozenset({'4', '0', '6', ' ', '3', '1'}):51496
frozenset({'2', '0', ' ', '3', '1', '7'}):51757
frozenset({'2', '6', ' ', '3', '1', '7'}):52980
frozenset({'4', '9', '8', '3', '5', '1'}):52710
frozenset({'2', '9', '6', ' ', '5', '1'}):53050
frozenset({'4', '9', ' ', '5', '1', '7'}):53456
frozenset({'2', '0', '9', '3', '5', '1'}):51268
frozenset({'2', '0', '9', '3', '1', '7'}):51294
frozenset({'2', '0', '3', '5', '1', '7'}):51258
frozenset({'0', '4', '6', '5', '1', '7'}):51188
frozenset({'2', '9', '8', '3', '5', '7'}):52885
frozenset({'2', '0', '9', '8', ' ', '1'}):51989
frozenset({'4', '9', '8', '3', '1', '7'}):52784
frozenset({'0', '4', '9', '8', ' ', '5'}):52185
frozenset({'2', '6', ' ', '3', '5', '1'}):52869
frozenset({'4', '9', '8', '6', ' ', '5'}):53266
